         5       377       111       281

EOS                                                                            

  i            rad           emas         rho         pres          nb           kf(e)      kf(mu)       kf(p)       kf(n)      kf(la)      kf(S-)      kf(S0)      kf(S+)         Tc(n)       Tc(p)      Tc(la)    Durca        mstn        mstp  nSF   Acel   Aion   Zion

    0   0.000000E+00   0.000000E+00   6.284E+14   9.714E+34   3.083E-01      9.066E-01   6.614E-01   1.006E+00   1.921E+00   1.664E-01   0.000E+00   1.364E-01   0.000E+00      9.434E+08   1.000E+00   1.000E+00   01000   3.386E-01   3.386E-01  3p2   N/A    N/A    N/A 
    1   2.485519E+03   2.017635E-02   6.137E+14   9.114E+34   3.017E-01      8.988E-01   6.482E-01   9.943E-01   1.909E+00   1.652E-01   0.000E+00   1.354E-01   0.000E+00      9.533E+08   1.000E+00   1.000E+00   01000   3.446E-01   3.446E-01  3p2   N/A    N/A    N/A 
    2   3.131558E+03   4.035014E-02   6.051E+14   8.770E+34   2.978E-01      8.942E-01   6.402E-01   9.872E-01   1.903E+00   1.645E-01   0.000E+00   1.349E-01   0.000E+00      9.588E+08   1.000E+00   1.000E+00   01000   3.483E-01   3.483E-01  3p2   N/A    N/A    N/A 
    3   3.584739E+03   6.000079E-02   5.978E+14   8.489E+34   2.946E-01      8.902E-01   6.335E-01   9.811E-01   1.897E+00   1.639E-01   0.000E+00   1.344E-01   0.000E+00      9.631E+08   1.000E+00   1.000E+00   01000   3.514E-01   3.514E-01  3p2   N/A    N/A    N/A 
    4   3.945516E+03   7.843237E-02   5.916E+14   8.247E+34   2.917E-01      8.867E-01   6.276E-01   9.759E-01   1.892E+00   1.634E-01   0.000E+00   1.339E-01   0.000E+00      9.667E+08   1.000E+00   1.000E+00   01000   3.542E-01   3.542E-01  3p2   N/A    N/A    N/A 
    5   4.250178E+03   9.878371E-02   5.854E+14   8.018E+34   2.890E-01      8.832E-01   6.219E-01   9.707E-01   1.887E+00   1.629E-01   0.000E+00   1.335E-01   0.000E+00      9.701E+08   1.000E+00   1.000E+00   01000   3.569E-01   3.569E-01  3p2   N/A    N/A    N/A 
    6   4.516488E+03   1.165946E-01   5.801E+14   7.817E+34   2.866E-01      8.802E-01   6.168E-01   9.661E-01   1.883E+00   1.624E-01   0.000E+00   1.331E-01   0.000E+00      9.729E+08   1.000E+00   1.000E+00   01000   3.593E-01   3.593E-01  3p2   N/A    N/A    N/A 
    7   4.754628E+03   1.365003E-01   5.747E+14   7.621E+34   2.841E-01      8.770E-01   6.116E-01   9.614E-01   1.878E+00   1.620E-01   0.000E+00   1.328E-01   0.000E+00      9.757E+08   1.000E+00   1.000E+00   01000   3.618E-01   3.618E-01  3p2   N/A    N/A    N/A 
    8   4.971039E+03   1.552054E-01   5.697E+14   7.440E+34   2.818E-01      8.740E-01   6.068E-01   9.570E-01   1.874E+00   1.615E-01   0.000E+00   1.324E-01   0.000E+00      9.781E+08   1.000E+00   1.000E+00   01000   3.641E-01   3.641E-01  3p2   N/A    N/A    N/A 
    9   5.170089E+03   1.724099E-01   5.651E+14   7.274E+34   2.798E-01      8.712E-01   6.024E-01   9.530E-01   1.871E+00   1.611E-01   0.000E+00   1.321E-01   0.000E+00      9.802E+08   1.000E+00   1.000E+00   01000   3.662E-01   3.662E-01  3p2   N/A    N/A    N/A 
   10   5.354889E+03   1.913735E-01   5.604E+14   7.110E+34   2.776E-01      8.684E-01   5.979E-01   9.488E-01   1.867E+00   1.607E-01   0.000E+00   1.317E-01   0.000E+00      9.823E+08   1.000E+00   1.000E+00   01000   3.685E-01   3.685E-01  3p2   N/A    N/A    N/A 
   11   5.527746E+03   2.103647E-01   5.558E+14   6.952E+34   2.755E-01      8.655E-01   5.934E-01   9.447E-01   1.863E+00   1.603E-01   0.000E+00   1.314E-01   0.000E+00      9.843E+08   1.000E+00   1.000E+00   01000   3.707E-01   3.707E-01  3p2   N/A    N/A    N/A 
   12   5.690419E+03   2.282371E-01   5.514E+14   6.804E+34   2.736E-01      8.628E-01   5.892E-01   9.408E-01   1.859E+00   1.599E-01   0.000E+00   1.311E-01   0.000E+00      9.860E+08   1.000E+00   1.000E+00   01000   3.728E-01   3.728E-01  3p2   N/A    N/A    N/A 
