         5       653       401       557

EOS                                                                            

  i            rad           emas         rho         pres          nb           kf(e)      kf(mu)       kf(p)       kf(n)      kf(la)      kf(S-)      kf(S0)      kf(S+)         Tc(n)       Tc(p)      Tc(la)    Durca        mstn        mstp  nSF   Acel   Aion   Zion
    9   3.011613E+03   3.386258E-02   5.711E+14   4.275E+34   3.270E-01      8.076E-01   6.046E-01   9.076E-01   2.075E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.388E+08   1.000E+00   1.000E+00   00000   5.445E-01   6.239E-01  3p2   N/A    N/A    N/A 
   10   3.119260E+03   3.763655E-02   5.692E+14   4.231E+34   3.260E-01      8.061E-01   6.025E-01   9.055E-01   2.073E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.419E+08   1.000E+00   1.000E+00   00000   5.459E-01   6.245E-01  3p2   N/A    N/A    N/A 
   11   3.219950E+03   4.116659E-02   5.674E+14   4.191E+34   3.251E-01      8.046E-01   6.006E-01   9.035E-01   2.071E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.448E+08   1.000E+00   1.000E+00   00000   5.472E-01   6.250E-01  3p2   N/A    N/A    N/A 
   12   3.314709E+03   4.448868E-02   5.657E+14   4.152E+34   3.242E-01      8.033E-01   5.988E-01   9.016E-01   2.070E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.475E+08   1.000E+00   1.000E+00   00000   5.484E-01   6.255E-01  3p2   N/A    N/A    N/A 
   13   3.404338E+03   4.826854E-02   5.640E+14   4.113E+34   3.233E-01      8.018E-01   5.969E-01   8.997E-01   2.068E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.504E+08   1.000E+00   1.000E+00   00000   5.497E-01   6.260E-01  3p2   N/A    N/A    N/A 
   14   3.489482E+03   5.217948E-02   5.622E+14   4.074E+34   3.223E-01      8.004E-01   5.950E-01   8.977E-01   2.066E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.532E+08   1.000E+00   1.000E+00   00000   5.510E-01   6.265E-01  3p2   N/A    N/A    N/A 
   15   3.570662E+03   5.590835E-02   5.606E+14   4.037E+34   3.215E-01      7.991E-01   5.932E-01   8.959E-01   2.065E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.559E+08   1.000E+00   1.000E+00   00000   5.522E-01   6.270E-01  3p2   N/A    N/A    N/A 
   16   3.648309E+03   5.947497E-02   5.590E+14   4.002E+34   3.206E-01      7.979E-01   5.915E-01   8.941E-01   2.063E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.585E+08   1.000E+00   1.000E+00   00000   5.534E-01   6.275E-01  3p2   N/A    N/A    N/A 
   17   3.722785E+03   6.289591E-02   5.575E+14   3.968E+34   3.198E-01      7.966E-01   5.899E-01   8.925E-01   2.061E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.609E+08   1.000E+00   1.000E+00   00000   5.546E-01   6.279E-01  3p2   N/A    N/A    N/A 
   18   3.794394E+03   6.618518E-02   5.560E+14   3.936E+34   3.191E-01      7.955E-01   5.883E-01   8.908E-01   2.060E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.633E+08   1.000E+00   1.000E+00   00000   5.557E-01   6.283E-01  3p2   N/A    N/A    N/A 
   19   3.863398E+03   6.946036E-02   5.546E+14   3.904E+34   3.183E-01      7.943E-01   5.867E-01   8.892E-01   2.058E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.657E+08   1.000E+00   1.000E+00   00000   5.567E-01   6.288E-01  3p2   N/A    N/A    N/A 
   20   3.930022E+03   7.341992E-02   5.530E+14   3.870E+34   3.175E-01      7.931E-01   5.850E-01   8.875E-01   2.057E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.682E+08   1.000E+00   1.000E+00   00000   5.579E-01   6.292E-01  3p2   N/A    N/A    N/A 
   21   3.994460E+03   7.724961E-02   5.515E+14   3.837E+34   3.166E-01      7.918E-01   5.834E-01   8.858E-01   2.055E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.707E+08   1.000E+00   1.000E+00   00000   5.591E-01   6.297E-01  3p2   N/A    N/A    N/A 
   22   4.056883E+03   8.095955E-02   5.500E+14   3.806E+34   3.159E-01      7.907E-01   5.818E-01   8.842E-01   2.054E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.731E+08   1.000E+00   1.000E+00   00000   5.602E-01   6.301E-01  3p2   N/A    N/A    N/A 
   23   4.117443E+03   8.455873E-02   5.486E+14   3.775E+34   3.151E-01      7.896E-01   5.803E-01   8.826E-01   2.052E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.754E+08   1.000E+00   1.000E+00   00000   5.613E-01   6.306E-01  3p2   N/A    N/A    N/A 
   24   4.176271E+03   8.805503E-02   5.472E+14   3.745E+34   3.144E-01      7.885E-01   5.788E-01   8.811E-01   2.051E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.777E+08   1.000E+00   1.000E+00   00000   5.624E-01   6.310E-01  3p2   N/A    N/A    N/A 
   25   4.233488E+03   9.145552E-02   5.459E+14   3.716E+34   3.137E-01      7.874E-01   5.773E-01   8.796E-01   2.049E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.799E+08   1.000E+00   1.000E+00   00000   5.634E-01   6.314E-01  3p2   N/A    N/A    N/A 
   26   4.289198E+03   9.476647E-02   5.446E+14   3.688E+34   3.130E-01      7.864E-01   5.759E-01   8.782E-01   2.048E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.820E+08   1.000E+00   1.000E+00   00000   5.644E-01   6.318E-01  3p2   N/A    N/A    N/A 
   27   4.343497E+03   9.799361E-02   5.433E+14   3.660E+34   3.123E-01      7.853E-01   5.745E-01   8.768E-01   2.047E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.841E+08   1.000E+00   1.000E+00   00000   5.654E-01   6.322E-01  3p2   N/A    N/A    N/A 
   28   4.396472E+03   1.011420E-01   5.420E+14   3.633E+34   3.116E-01      7.843E-01   5.732E-01   8.754E-01   2.045E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.862E+08   1.000E+00   1.000E+00   00000   5.664E-01   6.325E-01  3p2   N/A    N/A    N/A 
   29   4.448200E+03   1.045945E-01   5.407E+14   3.606E+34   3.109E-01      7.833E-01   5.717E-01   8.739E-01   2.044E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.883E+08   1.000E+00   1.000E+00   00000   5.674E-01   6.329E-01  3p2   N/A    N/A    N/A 
   30   4.498752E+03   1.084196E-01   5.394E+14   3.578E+34   3.102E-01      7.822E-01   5.702E-01   8.724E-01   2.042E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.906E+08   1.000E+00   1.000E+00   00000   5.685E-01   6.334E-01  3p2   N/A    N/A    N/A 
   31   4.548193E+03   1.121606E-01   5.380E+14   3.550E+34   3.095E-01      7.812E-01   5.688E-01   8.710E-01   2.041E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.927E+08   1.000E+00   1.000E+00   00000   5.695E-01   6.338E-01  3p2   N/A    N/A    N/A 
   32   4.596581E+03   1.158220E-01   5.367E+14   3.524E+34   3.088E-01      7.801E-01   5.674E-01   8.696E-01   2.040E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.949E+08   1.000E+00   1.000E+00   00000   5.706E-01   6.342E-01  3p2   N/A    N/A    N/A 
   33   4.643972E+03   1.194079E-01   5.354E+14   3.497E+34   3.081E-01      7.791E-01   5.660E-01   8.682E-01   2.038E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.969E+08   1.000E+00   1.000E+00   00000   5.716E-01   6.346E-01  3p2   N/A    N/A    N/A 
   34   4.690415E+03   1.229221E-01   5.342E+14   3.471E+34   3.074E-01      7.782E-01   5.647E-01   8.668E-01   2.037E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.990E+08   1.000E+00   1.000E+00   00000   5.726E-01   6.350E-01  3p2   N/A    N/A    N/A 
   35   4.735956E+03   1.263681E-01   5.329E+14   3.446E+34   3.067E-01      7.772E-01   5.633E-01   8.654E-01   2.036E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.010E+08   1.000E+00   1.000E+00   00000   5.736E-01   6.353E-01  3p2   N/A    N/A    N/A 
   36   4.780637E+03   1.297490E-01   5.317E+14   3.421E+34   3.061E-01      7.762E-01   5.620E-01   8.641E-01   2.034E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.030E+08   1.000E+00   1.000E+00   00000   5.746E-01   6.357E-01  3p2   N/A    N/A    N/A 
   37   4.824498E+03   1.330678E-01   5.306E+14   3.397E+34   3.054E-01      7.753E-01   5.607E-01   8.628E-01   2.033E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.049E+08   1.000E+00   1.000E+00   00000   5.755E-01   6.361E-01  3p2   N/A    N/A    N/A 
   38   4.867577E+03   1.363274E-01   5.294E+14   3.373E+34   3.048E-01      7.744E-01   5.594E-01   8.615E-01   2.032E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.068E+08   1.000E+00   1.000E+00   00000   5.764E-01   6.364E-01  3p2   N/A    N/A    N/A 
   39   4.909906E+03   1.395303E-01   5.282E+14   3.349E+34   3.042E-01      7.735E-01   5.582E-01   8.603E-01   2.030E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.087E+08   1.000E+00   1.000E+00   00000   5.774E-01   6.368E-01  3p2   N/A    N/A    N/A 
   40   4.951517E+03   1.426789E-01   5.271E+14   3.326E+34   3.036E-01      7.726E-01   5.570E-01   8.590E-01   2.029E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.105E+08   1.000E+00   1.000E+00   00000   5.783E-01   6.371E-01  3p2   N/A    N/A    N/A 
   41   4.992441E+03   1.457755E-01   5.260E+14   3.303E+34   3.030E-01      7.717E-01   5.558E-01   8.579E-01   2.028E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.123E+08   1.000E+00   1.000E+00   00000   5.792E-01   6.375E-01  3p2   N/A    N/A    N/A 
   42   5.032704E+03   1.488221E-01   5.249E+14   3.281E+34   3.024E-01      7.709E-01   5.546E-01   8.567E-01   2.027E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.141E+08   1.000E+00   1.000E+00   00000   5.801E-01   6.378E-01  3p2   N/A    N/A    N/A 
   43   5.072333E+03   1.522147E-01   5.238E+14   3.258E+34   3.018E-01      7.700E-01   5.534E-01   8.554E-01   2.026E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.159E+08   1.000E+00   1.000E+00   00000   5.810E-01   6.382E-01  3p2   N/A    N/A    N/A 
   44   5.111353E+03   1.558978E-01   5.226E+14   3.235E+34   3.012E-01      7.691E-01   5.521E-01   8.541E-01   2.024E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.179E+08   1.000E+00   1.000E+00   00000   5.820E-01   6.386E-01  3p2   N/A    N/A    N/A 
   45   5.149785E+03   1.595255E-01   5.214E+14   3.212E+34   3.005E-01      7.681E-01   5.508E-01   8.528E-01   2.023E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.198E+08   1.000E+00   1.000E+00   00000   5.830E-01   6.389E-01  3p2   N/A    N/A    N/A 
   46   5.187653E+03   1.630998E-01   5.202E+14   3.189E+34   2.999E-01      7.672E-01   5.495E-01   8.516E-01   2.022E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.217E+08   1.000E+00   1.000E+00   00000   5.840E-01   6.393E-01  3p2   N/A    N/A    N/A 
   47   5.224975E+03   1.666227E-01   5.190E+14   3.166E+34   2.992E-01      7.663E-01   5.482E-01   8.503E-01   2.020E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.236E+08   1.000E+00   1.000E+00   00000   5.849E-01   6.397E-01  3p2   N/A    N/A    N/A 
   48   5.261772E+03   1.700959E-01   5.179E+14   3.144E+34   2.986E-01      7.654E-01   5.470E-01   8.491E-01   2.019E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.255E+08   1.000E+00   1.000E+00   00000   5.859E-01   6.400E-01  3p2   N/A    N/A    N/A 
   49   5.298061E+03   1.735213E-01   5.168E+14   3.123E+34   2.980E-01      7.645E-01   5.457E-01   8.478E-01   2.018E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.273E+08   1.000E+00   1.000E+00   00000   5.868E-01   6.404E-01  3p2   N/A    N/A    N/A 
   50   5.333860E+03   1.769003E-01   5.156E+14   3.101E+34   2.974E-01      7.637E-01   5.445E-01   8.466E-01   2.016E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.291E+08   1.000E+00   1.000E+00   00000   5.877E-01   6.408E-01  3p2   N/A    N/A    N/A 
   51   5.369185E+03   1.802346E-01   5.146E+14   3.080E+34   2.968E-01      7.628E-01   5.434E-01   8.455E-01   2.015E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.308E+08   1.000E+00   1.000E+00   00000   5.886E-01   6.411E-01  3p2   N/A    N/A    N/A 
   52   5.404050E+03   1.835256E-01   5.135E+14   3.059E+34   2.962E-01      7.620E-01   5.422E-01   8.443E-01   2.014E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.326E+08   1.000E+00   1.000E+00   00000   5.896E-01   6.415E-01  3p2   N/A    N/A    N/A 
   53   5.438472E+03   1.867747E-01   5.124E+14   3.039E+34   2.957E-01      7.612E-01   5.410E-01   8.432E-01   2.013E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.343E+08   1.000E+00   1.000E+00   00000   5.905E-01   6.418E-01  3p2   N/A    N/A    N/A 
   54   5.472463E+03   1.899831E-01   5.113E+14   3.018E+34   2.951E-01      7.604E-01   5.399E-01   8.420E-01   2.012E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.360E+08   1.000E+00   1.000E+00   00000   5.913E-01   6.421E-01  3p2   N/A    N/A    N/A 
   55   5.506038E+03   1.931522E-01   5.103E+14   2.998E+34   2.945E-01      7.596E-01   5.388E-01   8.409E-01   2.010E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.376E+08   1.000E+00   1.000E+00   00000   5.922E-01   6.425E-01  3p2   N/A    N/A    N/A 
   56   5.539208E+03   1.962832E-01   5.093E+14   2.978E+34   2.940E-01      7.588E-01   5.376E-01   8.398E-01   2.009E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.393E+08   1.000E+00   1.000E+00   00000   5.931E-01   6.428E-01  3p2   N/A    N/A    N/A 
   57   5.571985E+03   1.993770E-01   5.083E+14   2.959E+34   2.934E-01      7.580E-01   5.365E-01   8.387E-01   2.008E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.409E+08   1.000E+00   1.000E+00   00000   5.940E-01   6.431E-01  3p2   N/A    N/A    N/A 
   58   5.604381E+03   2.024349E-01   5.073E+14   2.939E+34   2.929E-01      7.572E-01   5.354E-01   8.376E-01   2.007E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.425E+08   1.000E+00   1.000E+00   00000   5.948E-01   6.435E-01  3p2   N/A    N/A    N/A 
   59   5.636406E+03   2.054578E-01   5.063E+14   2.920E+34   2.923E-01      7.564E-01   5.343E-01   8.365E-01   2.006E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.441E+08   1.000E+00   1.000E+00   00000   5.957E-01   6.438E-01  3p2   N/A    N/A    N/A 
   60   5.668072E+03   2.084467E-01   5.053E+14   2.901E+34   2.918E-01      7.557E-01   5.333E-01   8.355E-01   2.005E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.457E+08   1.000E+00   1.000E+00   00000   5.965E-01   6.441E-01  3p2   N/A    N/A    N/A 
   61   5.699388E+03   2.114027E-01   5.043E+14   2.882E+34   2.913E-01      7.550E-01   5.322E-01   8.345E-01   2.004E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.472E+08   1.000E+00   1.000E+00   00000   5.973E-01   6.444E-01  3p2   N/A    N/A    N/A 
   62   5.730364E+03   2.143912E-01   5.033E+14   2.864E+34   2.908E-01      7.542E-01   5.312E-01   8.334E-01   2.002E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.487E+08   1.000E+00   1.000E+00   00000   5.982E-01   6.447E-01  3p2   N/A    N/A    N/A 
   63   5.761008E+03   2.179097E-01   5.022E+14   2.844E+34   2.902E-01      7.534E-01   5.300E-01   8.323E-01   2.001E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.504E+08   1.000E+00   1.000E+00   00000   5.991E-01   6.451E-01  3p2   N/A    N/A    N/A 
   64   5.791330E+03   2.213912E-01   5.012E+14   2.825E+34   2.896E-01      7.526E-01   5.288E-01   8.311E-01   2.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.521E+08   1.000E+00   1.000E+00   00000   6.001E-01   6.454E-01  3p2   N/A    N/A    N/A 
   65   5.821337E+03   2.248365E-01   5.001E+14   2.806E+34   2.890E-01      7.518E-01   5.277E-01   8.300E-01   1.999E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.538E+08   1.000E+00   1.000E+00   00000   6.010E-01   6.458E-01  3p2   N/A    N/A    N/A 
   66   5.851038E+03   2.282468E-01   4.990E+14   2.787E+34   2.884E-01      7.509E-01   5.265E-01   8.289E-01   1.998E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.555E+08   1.000E+00   1.000E+00   00000   6.019E-01   6.461E-01  3p2   N/A    N/A    N/A 
   67   5.880441E+03   2.316227E-01   4.980E+14   2.769E+34   2.879E-01      7.501E-01   5.254E-01   8.277E-01   1.996E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.571E+08   1.000E+00   1.000E+00   00000   6.028E-01   6.465E-01  3p2   N/A    N/A    N/A 
   68   5.909552E+03   2.349652E-01   4.970E+14   2.750E+34   2.873E-01      7.493E-01   5.242E-01   8.266E-01   1.995E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.588E+08   1.000E+00   1.000E+00   00000   6.037E-01   6.468E-01  3p2   N/A    N/A    N/A 
   69   5.938380E+03   2.382752E-01   4.959E+14   2.732E+34   2.867E-01      7.486E-01   5.231E-01   8.255E-01   1.994E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.604E+08   1.000E+00   1.000E+00   00000   6.046E-01   6.472E-01  3p2   N/A    N/A    N/A 
   70   5.966931E+03   2.415533E-01   4.949E+14   2.714E+34   2.862E-01      7.478E-01   5.220E-01   8.244E-01   1.993E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.619E+08   1.000E+00   1.000E+00   00000   6.055E-01   6.475E-01  3p2   N/A    N/A    N/A 
   71   5.995210E+03   2.448003E-01   4.939E+14   2.696E+34   2.856E-01      7.470E-01   5.209E-01   8.234E-01   1.992E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.635E+08   1.000E+00   1.000E+00   00000   6.064E-01   6.478E-01  3p2   N/A    N/A    N/A 
   72   6.023226E+03   2.480170E-01   4.929E+14   2.679E+34   2.851E-01      7.463E-01   5.198E-01   8.223E-01   1.990E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.650E+08   1.000E+00   1.000E+00   00000   6.073E-01   6.482E-01  3p2   N/A    N/A    N/A 
   73   6.050983E+03   2.512040E-01   4.919E+14   2.661E+34   2.846E-01      7.455E-01   5.188E-01   8.213E-01   1.989E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.666E+08   1.000E+00   1.000E+00   00000   6.081E-01   6.485E-01  3p2   N/A    N/A    N/A 
   74   6.078487E+03   2.543620E-01   4.910E+14   2.644E+34   2.840E-01      7.448E-01   5.177E-01   8.203E-01   1.988E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.681E+08   1.000E+00   1.000E+00   00000   6.090E-01   6.488E-01  3p2   N/A    N/A    N/A 
   75   6.105746E+03   2.574918E-01   4.900E+14   2.627E+34   2.835E-01      7.441E-01   5.166E-01   8.192E-01   1.987E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.696E+08   1.000E+00   1.000E+00   00000   6.099E-01   6.491E-01  3p2   N/A    N/A    N/A 
   76   6.132762E+03   2.605938E-01   4.890E+14   2.610E+34   2.830E-01      7.433E-01   5.156E-01   8.182E-01   1.986E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.710E+08   1.000E+00   1.000E+00   00000   6.107E-01   6.495E-01  3p2   N/A    N/A    N/A 
   77   6.159543E+03   2.636687E-01   4.881E+14   2.593E+34   2.825E-01      7.426E-01   5.146E-01   8.172E-01   1.985E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.725E+08   1.000E+00   1.000E+00   00000   6.116E-01   6.498E-01  3p2   N/A    N/A    N/A 
   78   6.186094E+03   2.667172E-01   4.871E+14   2.576E+34   2.819E-01      7.419E-01   5.135E-01   8.162E-01   1.984E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.739E+08   1.000E+00   1.000E+00   00000   6.124E-01   6.501E-01  3p2   N/A    N/A    N/A 
   79   6.212418E+03   2.697397E-01   4.862E+14   2.559E+34   2.814E-01      7.412E-01   5.125E-01   8.152E-01   1.982E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.754E+08   1.000E+00   1.000E+00   00000   6.132E-01   6.504E-01  3p2   N/A    N/A    N/A 
   80   6.238521E+03   2.727367E-01   4.853E+14   2.543E+34   2.809E-01      7.405E-01   5.115E-01   8.142E-01   1.981E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.768E+08   1.000E+00   1.000E+00   00000   6.141E-01   6.507E-01  3p2   N/A    N/A    N/A 
   81   6.264407E+03   2.757089E-01   4.844E+14   2.526E+34   2.804E-01      7.398E-01   5.105E-01   8.132E-01   1.980E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.782E+08   1.000E+00   1.000E+00   00000   6.149E-01   6.510E-01  3p2   N/A    N/A    N/A 
   82   6.290081E+03   2.786568E-01   4.835E+14   2.510E+34   2.799E-01      7.391E-01   5.095E-01   8.123E-01   1.979E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.796E+08   1.000E+00   1.000E+00   00000   6.157E-01   6.513E-01  3p2   N/A    N/A    N/A 
   83   6.315547E+03   2.815807E-01   4.825E+14   2.494E+34   2.794E-01      7.384E-01   5.085E-01   8.114E-01   1.978E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.809E+08   1.000E+00   1.000E+00   00000   6.166E-01   6.517E-01  3p2   N/A    N/A    N/A 
   84   6.340810E+03   2.844814E-01   4.816E+14   2.478E+34   2.789E-01      7.377E-01   5.075E-01   8.104E-01   1.977E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.823E+08   1.000E+00   1.000E+00   00000   6.174E-01   6.520E-01  3p2   N/A    N/A    N/A 
   85   6.365872E+03   2.873590E-01   4.808E+14   2.462E+34   2.784E-01      7.371E-01   5.065E-01   8.095E-01   1.976E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.836E+08   1.000E+00   1.000E+00   00000   6.182E-01   6.523E-01  3p2   N/A    N/A    N/A 
   86   6.390739E+03   2.902141E-01   4.799E+14   2.447E+34   2.780E-01      7.364E-01   5.056E-01   8.085E-01   1.975E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.849E+08   1.000E+00   1.000E+00   00000   6.190E-01   6.526E-01  3p2   N/A    N/A    N/A 
   87   6.415414E+03   2.930473E-01   4.790E+14   2.431E+34   2.775E-01      7.358E-01   5.046E-01   8.076E-01   1.974E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.862E+08   1.000E+00   1.000E+00   00000   6.198E-01   6.529E-01  3p2   N/A    N/A    N/A 
   88   6.439901E+03   2.958870E-01   4.781E+14   2.416E+34   2.770E-01      7.351E-01   5.036E-01   8.067E-01   1.973E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.875E+08   1.000E+00   1.000E+00   00000   6.206E-01   6.532E-01  3p2   N/A    N/A    N/A 
   89   6.464202E+03   2.991799E-01   4.771E+14   2.400E+34   2.765E-01      7.343E-01   5.026E-01   8.057E-01   1.971E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.890E+08   1.000E+00   1.000E+00   00000   6.215E-01   6.535E-01  3p2   N/A    N/A    N/A 
