       6     141      40      56

     EOS file :  Prof_B30_1.5.dat                                            

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   2.649229E+01   8.447546E+16    1.15707E+38   0.000000000E+00  -3.426852E+00   0.000000000E+00
     1     100.000001   2.625831E+01   8.365236E+16    1.14249E+38   1.765973020E-04  -3.419197E+00   9.295297181E-05
     2     116.572968   2.617865E+01   8.337233E+16    1.13753E+38   2.793284513E-04  -3.416580E+00   1.471353872E-04
     3     135.872248   2.607112E+01   8.299441E+16    1.13086E+38   4.412280873E-04  -3.413035E+00   2.326512351E-04
     4     158.326872   2.592639E+01   8.248603E+16    1.12190E+38   6.956922582E-04  -3.408244E+00   3.673299812E-04
     5     184.424513   2.573237E+01   8.180501E+16    1.10991E+38   1.094209836E-03  -3.401785E+00   5.788230740E-04
     6     214.714159   2.547368E+01   8.089780E+16    1.09400E+38   1.715345558E-03  -3.393107E+00   9.096628841E-04
     7     249.805992   2.513119E+01   7.969813E+16    1.07303E+38   2.677325234E-03  -3.381499E+00   1.424556866E-03
     8     290.366895   2.468190E+01   7.812701E+16    1.04571E+38   4.154798268E-03  -3.366061E+00   2.220529843E-03
     9     337.109813   2.409958E+01   7.609507E+16    1.01062E+38   6.399530979E-03  -3.345683E+00   3.440321902E-03
    10     390.775376   2.335635E+01   7.350903E+16    9.66363E+37   9.762986434E-03  -3.319045E+00   5.288814567E-03
    11     452.105282   2.242585E+01   7.028351E+16    9.11800E+37   1.471571420E-02  -3.284638E+00   8.050974826E-03
    12     521.809154   2.128820E+01   6.635874E+16    8.46403E+37   2.185459746E-02  -3.240849E+00   1.210782629E-02
    13     600.530023   1.993602E+01   6.172222E+16    7.70608E+37   3.188603990E-02  -3.186089E+00   1.794472427E-02
    14     688.817321   1.838053E+01   5.642891E+16    6.86117E+37   4.557444437E-02  -3.118978E+00   2.614493825E-02
    15     787.118276   1.665516E+01   5.061180E+16    5.95935E+37   6.365415783E-02  -3.038554E+00   3.736294528E-02
    16     895.796857   1.481469E+01   4.447546E+16    5.04076E+37   8.671902199E-02  -2.944457E+00   5.227693276E-02
    17    1015.183582   1.292903E+01   3.827022E+16    4.14926E+37   1.151196406E-01  -2.837039E+00   7.152758415E-02
    18    1145.652032   1.107291E+01   3.225342E+16    3.32472E+37   1.489033900E-01  -2.717369E+00   9.565669881E-02
    19    1287.713022   9.314646E+00   2.664961E+16    2.59657E+37   1.878199992E-01  -2.587131E+00   1.250609190E-01
    20    1442.117043   7.707307E+00   2.162192E+16    1.98061E+37   2.313917611E-01  -2.448450E+00   1.599719004E-01
    21    1609.958764   6.284305E+00   1.726053E+16    1.47936E+37   2.790254807E-01  -2.303686E+00   2.004669559E-01
    22    1792.780881   5.059445E+00   1.358731E+16    1.08511E+37   3.301338108E-01  -2.155234E+00   2.465068641E-01
    23    1992.676635   4.030227E+00   1.057097E+16    7.83917E+36   3.842382070E-01  -2.005359E+00   2.979924608E-01
    24    2212.390811   3.182660E+00   8.145908E+15    5.59349E+36   4.410385321E-01  -1.856080E+00   3.548296076E-01
    25    2455.418992   2.496102E+00   6.229679E+15    3.95206E+36   5.004478045E-01  -1.709104E+00   4.169929478E-01
    26    2726.104928   1.947272E+00   4.736359E+15    2.77118E+36   5.625997189E-01  -1.565801E+00   4.845817146E-01
    27    3029.735892   1.513072E+00   3.585195E+15    1.93210E+36   6.278399856E-01  -1.427218E+00   5.578645391E-01
    28    3372.635394   1.172296E+00   2.705173E+15    1.34153E+36   6.967114779E-01  -1.294110E+00   6.373134573E-01
    29    3762.251283   9.099934E-01   2.046063E+15    9.28629E+35   7.700007733E-01  -1.166983E+00   7.236909771E-01
    30    4205.650684   7.204815E-01   1.583607E+15    6.39310E+35   8.495478347E-01  -1.046427E+00   8.189104834E-01
    31    4701.203476   5.833724E-01   1.257602E+15    4.37055E+35   9.367076633E-01  -9.344185E-01   9.243744885E-01
    32    5239.982106   4.827433E-01   1.023501E+15    2.96033E+35   1.031707898E+00  -8.326889E-01   1.040310761E+00
    33    5805.859676   4.074518E-01   8.512412E+14    1.98004E+35   1.133175548E+00  -7.424748E-01   1.165169534E+00
    34    6376.651495   3.495182E-01   7.204139E+14    1.30237E+35   1.237759042E+00  -6.645088E-01   1.295045103E+00
    35    6926.913451   3.032454E-01   6.171003E+14    8.38750E+34   1.340251535E+00  -5.990193E-01   1.423624648E+00
    36    7431.959528   2.645722E-01   5.317050E+14    5.26908E+34   1.434524069E+00  -5.457210E-01   1.543168094E+00
    37    7872.326321   2.311163E-01   4.586836E+14    3.22159E+34   1.515111667E+00  -5.037972E-01   1.646460405E+00
    38    8236.622622   2.036048E-01   3.993648E+14    1.90612E+34   1.579370130E+00  -4.719817E-01   1.729621188E+00
    39    8518.183930   1.778604E-01   3.445758E+14    1.10219E+34   1.625853427E+00  -4.490468E-01   1.790352554E+00
    40    8726.704161   1.552056E-01   2.970486E+14    6.22336E+33   1.657352988E+00  -4.329621E-01   1.831880059E+00
    41    8873.895801   1.316710E-01   2.449058E+14    3.49416E+33   1.676992281E+00  -4.220672E-01   1.858166745E+00
    42    8979.562424   1.105981E-01   1.991351E+14    1.95488E+33   1.688824582E+00  -4.144863E-01   1.874462200E+00
    43    9055.105562   9.269393E-02   1.614970E+14    1.08573E+33   1.695837096E+00  -4.091941E-01   1.884411281E+00
    44    9108.294557   7.632948E-02   1.290328E+14    6.01085E+32   1.699886886E+00  -4.055339E-01   1.890332011E+00
    45    9145.881724   5.469600E-02   9.231037E+13    3.46555E+32   1.702067099E+00  -4.029811E-01   1.893565749E+00
    46    9176.584661   3.869513E-02   6.522114E+13    1.99902E+32   1.703347229E+00  -4.009176E-01   1.895464246E+00
    47    9201.930431   2.717966E-02   4.576426E+13    1.15748E+32   1.704093469E+00  -3.992293E-01   1.896570481E+00
    48    9223.039067   1.906776E-02   3.207351E+13    6.69832E+31   1.704531652E+00  -3.978338E-01   1.897219851E+00
    49    9240.603593   1.333332E-02   2.240848E+13    3.87900E+31   1.704787818E+00  -3.966800E-01   1.897599391E+00
    50    9255.256035   9.321105E-03   1.565195E+13    2.24546E+31   1.704937630E+00  -3.957228E-01   1.897821326E+00
    51    9267.464668   6.448550E-03   1.082478E+13    1.30344E+31   1.705024698E+00  -3.949288E-01   1.897950286E+00
    52    9277.757449   4.354829E-03   7.306729E+12    7.61115E+30   1.705075150E+00  -3.942619E-01   1.898024984E+00
    53    9286.694673   2.724801E-03   4.569414E+12    4.52221E+30   1.705104044E+00  -3.936848E-01   1.898067761E+00
    54    9295.212391   1.655548E-03   2.774973E+12    2.74585E+30   1.705120741E+00  -3.931364E-01   1.898092480E+00
    55    9303.753653   8.985065E-04   1.504733E+12    1.72406E+30   1.705130390E+00  -3.925881E-01   1.898106766E+00
    56    9313.670973   5.054630E-04   8.457368E+11    1.07993E+30   1.705136503E+00  -3.919534E-01   1.898115820E+00
    57    9324.759455   2.275268E-04   3.801771E+11    6.75609E+29   1.705140362E+00  -3.912464E-01   1.898121535E+00
    58    9340.241502   1.455053E-04   2.429744E+11    4.05510E+29   1.705142957E+00  -3.902637E-01   1.898125382E+00
    59    9354.860124   9.592560E-05   1.601010E+11    2.40142E+29   1.705144560E+00  -3.893405E-01   1.898127756E+00
    60    9368.066397   6.215647E-05   1.036066E+11    1.42859E+29   1.705145511E+00  -3.885104E-01   1.898129164E+00
    61    9380.262788   4.111240E-05   6.850812E+10    8.47185E+28   1.705146083E+00  -3.877472E-01   1.898130012E+00
    62    9391.248017   2.684126E-05   4.469402E+10    4.98805E+28   1.705146428E+00  -3.870624E-01   1.898130523E+00
    63    9401.200318   1.785611E-05   2.972625E+10    2.94505E+28   1.705146631E+00  -3.864441E-01   1.898130824E+00
    64    9410.066008   1.168278E-05   1.943705E+10    1.73929E+28   1.705146752E+00  -3.858952E-01   1.898131003E+00
    65    9418.098359   7.556181E-06   1.256905E+10    1.03033E+28   1.705146824E+00  -3.853992E-01   1.898131109E+00
    66    9425.477105   5.068995E-06   8.428535E+09    6.04444E+27   1.705146867E+00  -3.849448E-01   1.898131172E+00
    67    9431.949098   3.378514E-06   5.615769E+09    3.54837E+27   1.705146892E+00  -3.845471E-01   1.898131210E+00
    68    9437.664360   2.242980E-06   3.726617E+09    2.09118E+27   1.705146907E+00  -3.841967E-01   1.898131232E+00
    69    9442.750150   1.505357E-06   2.500767E+09    1.22630E+27   1.705146916E+00  -3.838854E-01   1.898131245E+00
    70    9447.202379   1.010869E-06   1.678786E+09    7.18962E+26   1.705146921E+00  -3.836133E-01   1.898131253E+00
    71    9451.096771   6.466371E-07   1.073701E+09    4.23664E+26   1.705146924E+00  -3.833756E-01   1.898131257E+00
    72    9454.689693   4.325500E-07   7.180793E+08    2.49185E+26   1.705146926E+00  -3.831567E-01   1.898131260E+00
    73    9457.853449   2.909214E-07   4.829222E+08    1.45987E+26   1.705146927E+00  -3.829640E-01   1.898131261E+00
    74    9460.612564   1.953766E-07   3.243748E+08    8.55216E+25   1.705146927E+00  -3.827962E-01   1.898131262E+00
    75    9463.021245   1.292996E-07   2.145924E+08    5.07553E+25   1.705146928E+00  -3.826499E-01   1.898131263E+00
    76    9465.183858   8.725390E-08   1.448016E+08    2.96940E+25   1.705146928E+00  -3.825185E-01   1.898131263E+00
