       6     141      40      56

     EOS file :  Prof_B0_1.1.dat                                             

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   2.656092E+01   8.471704E+16    1.16519E+38   0.000000000E+00  -3.430847E+00   0.000000000E+00
     1     100.000001   2.632550E+01   8.388867E+16    1.15044E+38   1.770983723E-04  -3.423145E+00   9.319228772E-05
     2     116.572562   2.624535E+01   8.360682E+16    1.14543E+38   2.801161578E-04  -3.420511E+00   1.475119901E-04
     3     135.871155   2.613716E+01   8.322648E+16    1.13868E+38   4.424620572E-04  -3.416945E+00   2.332420142E-04
     4     158.324640   2.599154E+01   8.271486E+16    1.12962E+38   6.976161260E-04  -3.412124E+00   3.682527782E-04
     5     184.420430   2.579636E+01   8.202955E+16    1.11750E+38   1.097190109E-03  -3.405626E+00   5.802561743E-04
     6     214.707118   2.553613E+01   8.111672E+16    1.10140E+38   1.719922717E-03  -3.396896E+00   9.118712805E-04
     7     249.794293   2.519165E+01   7.990980E+16    1.08021E+38   2.684274691E-03  -3.385219E+00   1.427924920E-03
     8     290.347982   2.473984E+01   7.832944E+16    1.05259E+38   4.165190507E-03  -3.369692E+00   2.225596438E-03
     9     337.079912   2.415437E+01   7.628602E+16    1.01713E+38   6.414765006E-03  -3.349201E+00   3.447807144E-03
    10     390.729066   2.340731E+01   7.368611E+16    9.72422E+37   9.784747925E-03  -3.322419E+00   5.299615647E-03
    11     452.035021   2.247236E+01   7.044439E+16    9.17327E+37   1.474578571E-02  -3.287835E+00   8.066094171E-03
    12     521.704853   2.132970E+01   6.650152E+16    8.51324E+37   2.189444162E-02  -3.243835E+00   1.212818462E-02
    13     600.378802   1.997219E+01   6.184580E+16    7.74873E+37   3.193612028E-02  -3.188830E+00   1.797081936E-02
    14     688.603599   1.841133E+01   5.653326E+16    6.89704E+37   4.563336892E-02  -3.121445E+00   2.617635442E-02
    15     786.824281   1.668088E+01   5.069809E+16    5.98862E+37   6.371790393E-02  -3.040728E+00   3.739780235E-02
    16     895.403520   1.483593E+01   4.454585E+16    5.06394E+37   8.678062291E-02  -2.946328E+00   5.231145300E-02
    17    1014.671567   1.294654E+01   3.832743E+16    4.16713E+37   1.151696392E-01  -2.838610E+00   7.155598602E-02
    18    1145.002569   1.108747E+01   3.230022E+16    3.33817E+37   1.489310597E-01  -2.718651E+00   9.567154479E-02
    19    1286.908179   9.326930E+00   2.668840E+16    2.60651E+37   1.878149548E-01  -2.588145E+00   1.250538697E-01
    20    1441.139223   7.717841E+00   2.165454E+16    1.98783E+37   2.313453828E-01  -2.449220E+00   1.599346517E-01
    21    1608.789365   6.293443E+00   1.728823E+16    1.48455E+37   2.789316811E-01  -2.304239E+00   2.003920522E-01
    22    1791.398184   5.067409E+00   1.361092E+16    1.08879E+37   3.299889771E-01  -2.155597E+00   2.463881276E-01
    23    1991.053036   4.037156E+00   1.059103E+16    7.86507E+36   3.840404576E-01  -2.005557E+00   2.978249020E-01
    24    2210.489480   3.188648E+00   8.162827E+15    5.61155E+36   4.407865707E-01  -1.856139E+00   3.546088235E-01
    25    2453.189981   2.501230E+00   6.243805E+15    3.96454E+36   5.001396410E-01  -1.709047E+00   4.167141059E-01
    26    2723.480674   1.951616E+00   4.748023E+15    2.77973E+36   5.622314122E-01  -1.565651E+00   4.842382406E-01
    27    3026.625989   1.516714E+00   3.594720E+15    1.93792E+36   6.274044379E-01  -1.426996E+00   5.574465935E-01
    28    3368.920505   1.175318E+00   2.712871E+15    1.34545E+36   6.961972244E-01  -1.293837E+00   6.368062203E-01
    29    3757.776100   9.123907E-01   2.051993E+15    9.31259E+35   7.693863390E-01  -1.166680E+00   7.230682827E-01
    30    4200.266349   7.223429E-01   1.588085E+15    6.41075E+35   8.487987269E-01  -1.046105E+00   8.181315472E-01
    31    4694.811990   5.849016E-01   1.261194E+15    4.38220E+35   9.357965824E-01  -9.340770E-01   9.234052076E-01
    32    5232.468730   4.840689E-01   1.026556E+15    2.96786E+35   1.030607798E+00  -8.323376E-01   1.039115004E+00
    33    5797.080627   4.086800E-01   8.540309E+14    1.98476E+35   1.131862300E+00  -7.421305E-01   1.163711955E+00
    34    6366.389653   3.507387E-01   7.231540E+14    1.30516E+35   1.236212138E+00  -6.641963E-01   1.293292187E+00
    35    6914.830487   3.045495E-01   6.199956E+14    8.40192E+34   1.338457036E+00  -5.987718E-01   1.421548948E+00
    36    7417.533896   2.661090E-01   5.350800E+14    5.27437E+34   1.432458761E+00  -5.455826E-01   1.540730326E+00
    37    7854.754598   2.329543E-01   4.626722E+14    3.22098E+34   1.512743634E+00  -5.038289E-01   1.643608164E+00
    38    8215.015036   2.037858E-01   3.997527E+14    1.91290E+34   1.576095672E+00  -4.722503E-01   1.725617576E+00
    39    8496.255887   1.780229E-01   3.449189E+14    1.10607E+34   1.622330956E+00  -4.492582E-01   1.786038926E+00
    40    8704.587122   1.553260E-01   2.972991E+14    6.24583E+33   1.653669083E+00  -4.331343E-01   1.827360308E+00
    41    8851.710908   1.318045E-01   2.452002E+14    3.50597E+33   1.673223547E+00  -4.222102E-01   1.853533698E+00
    42    8957.283996   1.107106E-01   1.993753E+14    1.96151E+33   1.685000698E+00  -4.146131E-01   1.869752568E+00
    43    9032.767497   9.278848E-02   1.616925E+14    1.08942E+33   1.691981458E+00  -4.093096E-01   1.879656005E+00
    44    9085.918222   7.648227E-02   1.292924E+14    6.03075E+32   1.696013817E+00  -4.056414E-01   1.885550986E+00
    45    9123.446713   5.480556E-02   9.249618E+13    3.47703E+32   1.698184309E+00  -4.030854E-01   1.888770624E+00
    46    9154.102258   3.877630E-02   6.535837E+13    2.00551E+32   1.699458882E+00  -4.010193E-01   1.890661064E+00
    47    9179.405310   2.723671E-02   4.586060E+13    1.16124E+32   1.700201779E+00  -3.993290E-01   1.891762449E+00
    48    9200.478577   1.910829E-02   3.214185E+13    6.72007E+31   1.700638008E+00  -3.979320E-01   1.892408983E+00
    49    9218.013343   1.336168E-02   2.245625E+13    3.89160E+31   1.700893033E+00  -3.967769E-01   1.892786867E+00
    50    9232.641054   9.340935E-03   1.568532E+13    2.25276E+31   1.701042179E+00  -3.958186E-01   1.893007837E+00
    51    9244.829147   6.462640E-03   1.084845E+13    1.30763E+31   1.701128866E+00  -3.950237E-01   1.893136244E+00
    52    9255.103706   4.364974E-03   7.323776E+12    7.63477E+30   1.701179100E+00  -3.943562E-01   1.893210627E+00
    53    9264.022865   2.732330E-03   4.582053E+12    4.53472E+30   1.701207876E+00  -3.937786E-01   1.893253233E+00
    54    9272.516872   1.660122E-03   2.782648E+12    2.75345E+30   1.701224491E+00  -3.932302E-01   1.893277832E+00
    55    9281.034352   9.013303E-04   1.509472E+12    1.72826E+30   1.701234098E+00  -3.926819E-01   1.893292058E+00
    56    9290.916997   5.068417E-04   8.480447E+11    1.08259E+30   1.701240179E+00  -3.920477E-01   1.893301065E+00
    57    9301.971653   2.281047E-04   3.811429E+11    6.77369E+29   1.701244017E+00  -3.913408E-01   1.893306749E+00
    58    9317.411490   1.458377E-04   2.435295E+11    4.06631E+29   1.701246598E+00  -3.903580E-01   1.893310576E+00
    59    9331.996258   9.615572E-05   1.604860E+11    2.40822E+29   1.701248193E+00  -3.894344E-01   1.893312939E+00
    60    9345.171315   6.230398E-05   1.038527E+11    1.43267E+29   1.701249139E+00  -3.886040E-01   1.893314340E+00
    61    9357.339490   4.120378E-05   6.866047E+10    8.49695E+28   1.701249708E+00  -3.878404E-01   1.893315183E+00
    62    9368.302151   2.691307E-05   4.481392E+10    5.00261E+28   1.701250052E+00  -3.871551E-01   1.893315692E+00
    63    9378.229058   1.789819E-05   2.979652E+10    2.95433E+28   1.701250254E+00  -3.865367E-01   1.893315992E+00
    64    9387.076975   1.171068E-05   1.948357E+10    1.74455E+28   1.701250375E+00  -3.859873E-01   1.893316170E+00
    65    9395.091995   7.572897E-06   1.259684E+10    1.03337E+28   1.701250446E+00  -3.854910E-01   1.893316275E+00
    66    9402.455667   5.080204E-06   8.447228E+09    6.06231E+27   1.701250489E+00  -3.850363E-01   1.893316339E+00
    67    9408.914402   3.386312E-06   5.628746E+09    3.55884E+27   1.701250514E+00  -3.846383E-01   1.893316376E+00
    68    9414.617397   2.247939E-06   3.734858E+09    2.09737E+27   1.701250529E+00  -3.842876E-01   1.893316398E+00
    69    9419.692830   1.508679E-06   2.506290E+09    1.22993E+27   1.701250537E+00  -3.839761E-01   1.893316411E+00
    70    9424.136012   1.013100E-06   1.682494E+09    7.21090E+26   1.701250542E+00  -3.837038E-01   1.893316418E+00
    71    9428.022495   6.485945E-07   1.076961E+09    4.24885E+26   1.701250545E+00  -3.834660E-01   1.893316423E+00
    72    9431.604891   4.336110E-07   7.198415E+08    2.50009E+26   1.701250547E+00  -3.832470E-01   1.893316425E+00
    73    9434.762536   2.916330E-07   4.841028E+08    1.46470E+26   1.701250548E+00  -3.830543E-01   1.893316427E+00
    74    9437.516354   1.959227E-07   3.252829E+08    8.58013E+25   1.701250549E+00  -3.828863E-01   1.893316428E+00
    75    9439.919474   1.296274E-07   2.151365E+08    5.09307E+25   1.701250549E+00  -3.827399E-01   1.893316429E+00
    76    9442.078062   8.747510E-08   1.451687E+08    2.97966E+25   1.701250550E+00  -3.826084E-01   1.893316429E+00
