       6     138      35      53

     EOS file :  Prof_B0_2.1.dat                                             

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   3.870615E-01   8.050194E+14    1.72136E+35   0.000000000E+00  -6.401118E-01   0.000000000E+00
     1     100.000001   3.870430E-01   8.049774E+14    1.72114E+35   1.695265549E-06  -6.400871E-01   1.365105562E-06
     2     116.665429   3.870371E-01   8.049642E+14    1.72107E+35   2.691924245E-06  -6.400793E-01   2.167673997E-06
     3     136.107952   3.870291E-01   8.049461E+14    1.72097E+35   4.274474655E-06  -6.400688E-01   3.442052759E-06
     4     158.790072   3.870183E-01   8.049216E+14    1.72084E+35   6.787275526E-06  -6.400543E-01   5.465567343E-06
     5     185.251190   3.870035E-01   8.048882E+14    1.72067E+35   1.077701196E-05  -6.400347E-01   8.678505730E-06
     6     216.120305   3.869834E-01   8.048428E+14    1.72043E+35   1.711148888E-05  -6.400080E-01   1.377982443E-05
     7     252.130770   3.869561E-01   8.047810E+14    1.72010E+35   2.716807688E-05  -6.399717E-01   2.187899866E-05
     8     294.137399   3.869189E-01   8.046968E+14    1.71966E+35   4.313253893E-05  -6.399223E-01   3.473687935E-05
     9     343.136261   3.868683E-01   8.045823E+14    1.71906E+35   6.847265275E-05  -6.398550E-01   5.514757049E-05
    10     400.287504   3.867994E-01   8.044265E+14    1.71824E+35   1.086883562E-04  -6.397635E-01   8.754355232E-05
    11     466.941574   3.867057E-01   8.042145E+14    1.71712E+35   1.724987448E-04  -6.396390E-01   1.389538241E-04
    12     544.669134   3.865782E-01   8.039262E+14    1.71560E+35   2.737179167E-04  -6.394696E-01   2.205194244E-04
    13     635.294926   3.864049E-01   8.035341E+14    1.71354E+35   4.342142256E-04  -6.392393E-01   3.498871469E-04
    14     740.935621   3.861692E-01   8.030010E+14    1.71074E+35   6.885674952E-04  -6.389262E-01   5.549829580E-04
    15     864.041367   3.858489E-01   8.022766E+14    1.70695E+35   1.091374413E-03  -6.385009E-01   8.799444798E-04
    16    1007.440169   3.854164E-01   8.012986E+14    1.70179E+35   1.728657322E-03  -6.379233E-01   1.394414519E-03
    17    1174.382110   3.848326E-01   7.999785E+14    1.69482E+35   2.735573093E-03  -6.371397E-01   2.208027812E-03
    18    1368.582762   3.840410E-01   7.981888E+14    1.68538E+35   4.323642588E-03  -6.360778E-01   3.492820249E-03
    19    1594.258553   3.829691E-01   7.957660E+14    1.67267E+35   6.822173669E-03  -6.346411E-01   5.517600422E-03
    20    1856.142067   3.815205E-01   7.924927E+14    1.65558E+35   1.074016516E-02  -6.327014E-01   8.699917796E-03
    21    2159.464774   3.795846E-01   7.881180E+14    1.63271E+35   1.685678090E-02  -6.300902E-01   1.368328140E-02
    22    2509.869838   3.769870E-01   7.822515E+14    1.60230E+35   2.634837485E-02  -6.265889E-01   2.144827708E-02
    23    2913.264947   3.735399E-01   7.744715E+14    1.56220E+35   4.095913757E-02  -6.219186E-01   3.346739140E-02
    24    3375.487406   3.690060E-01   7.642483E+14    1.50987E+35   6.320920819E-02  -6.157330E-01   5.190573053E-02
    25    3901.788203   3.630998E-01   7.509442E+14    1.44256E+35   9.661182973E-02  -6.076179E-01   7.985594308E-02
    26    4496.047701   3.555098E-01   7.338712E+14    1.35759E+35   1.458221533E-01  -5.971044E-01   1.215593447E-01
    27    5159.636340   3.459254E-01   7.123518E+14    1.25293E+35   2.165664846E-01  -5.837073E-01   1.825007691E-01
    28    5889.931374   3.340838E-01   6.858279E+14    1.12794E+35   3.151144405E-01  -5.670005E-01   2.691708703E-01
    29    6678.586997   3.198107E-01   6.539550E+14    9.84394E+34   4.470268708E-01  -5.467380E-01   3.881975787E-01
    30    7509.945938   3.031292E-01   6.168424E+14    8.27256E+34   6.150717789E-01  -5.230131E-01   5.445687053E-01
    31    8360.063843   2.841827E-01   5.748873E+14    6.64854E+34   8.166279599E-01  -4.964241E-01   7.389176103E-01
    32    9197.699987   2.633605E-01   5.290447E+14    5.07861E+34   1.041777432E+00  -4.681562E-01   9.646999120E-01
    33    9987.452890   2.411585E-01   4.805077E+14    3.67091E+34   1.273572437E+00  -4.398976E-01   1.206831250E+00
    34   10695.738847   2.182112E-01   4.307668E+14    2.50668E+34   1.491749281E+00  -4.135151E-01   1.443987782E+00
    35   11297.496180   1.954146E-01   3.818512E+14    1.62012E+34   1.678678015E+00  -3.905904E-01   1.654664586E+00
    36   11780.690764   1.734362E-01   3.352385E+14    9.96391E+33   1.824582812E+00  -3.720436E-01   1.824242641E+00
    37   12147.962744   1.532811E-01   2.930435E+14    5.86972E+33   1.929135466E+00  -3.579914E-01   1.948805522E+00
    38   12412.284755   1.305823E-01   2.425054E+14    3.39888E+33   1.996809889E+00  -3.479737E-01   2.031645734E+00
    39   12606.569503   1.102500E-01   1.983917E+14    1.93447E+33   2.039229662E+00  -3.407077E-01   2.085411368E+00
    40   12746.999510   9.270086E-02   1.615114E+14    1.08600E+33   2.064939465E+00  -3.355304E-01   2.119103820E+00
    41   12846.680914   7.663640E-02   1.295542E+14    6.05084E+32   2.080029096E+00  -3.319032E-01   2.139525707E+00
    42   12917.406763   5.503061E-02   9.287789E+13    3.50065E+32   2.088241653E+00  -3.293583E-01   2.150819389E+00
    43   12975.347073   3.899856E-02   6.573409E+13    2.02331E+32   2.093099863E+00  -3.272942E-01   2.157505014E+00
    44   13023.267181   2.741860E-02   4.616776E+13    1.17325E+32   2.095946447E+00  -3.256028E-01   2.161422537E+00
    45   13063.255508   1.925002E-02   3.238082E+13    6.79633E+31   2.097625492E+00  -3.242030E-01   2.163733204E+00
    46   13096.581843   1.346695E-02   2.263360E+13    3.93852E+31   2.098610659E+00  -3.230449E-01   2.165088881E+00
    47   13124.422106   9.417666E-03   1.581448E+13    2.28108E+31   2.099188544E+00  -3.220834E-01   2.165884072E+00
    48   13147.646571   6.518812E-03   1.094281E+13    1.32436E+31   2.099525323E+00  -3.212856E-01   2.166347433E+00
    49   13167.236991   4.406351E-03   7.393298E+12    7.73127E+30   2.099720931E+00  -3.206157E-01   2.166616470E+00
    50   13184.239608   2.763623E-03   4.634582E+12    4.58672E+30   2.099833283E+00  -3.200365E-01   2.166770988E+00
    51   13200.391931   1.679424E-03   2.815032E+12    2.78551E+30   2.099898033E+00  -3.194883E-01   2.166860035E+00
    52   13216.598730   9.134226E-04   1.529764E+12    1.74619E+30   2.099935613E+00  -3.189402E-01   2.166911722E+00
    53   13235.357697   5.128327E-04   8.580738E+11    1.09415E+30   2.099959337E+00  -3.183081E-01   2.166944365E+00
    54   13256.395910   2.306563E-04   3.854064E+11    6.85141E+29   2.099974324E+00  -3.176024E-01   2.166964987E+00
    55   13285.844573   1.473411E-04   2.460392E+11    4.11705E+29   2.099984433E+00  -3.166199E-01   2.166978903E+00
    56   13313.745348   9.722083E-05   1.622678E+11    2.43976E+29   2.099990701E+00  -3.156948E-01   2.166987529E+00
    57   13338.971847   6.300035E-05   1.050145E+11    1.45195E+29   2.099994429E+00  -3.148631E-01   2.166992659E+00
    58   13362.299298   4.164269E-05   6.939224E+10    8.61776E+28   2.099996677E+00  -3.140981E-01   2.166995752E+00
    59   13383.361301   2.726396E-05   4.539985E+10    5.07382E+28   2.099998038E+00  -3.134107E-01   2.166997625E+00
    60   13402.403679   1.810637E-05   3.014418E+10    3.00034E+28   2.099998840E+00  -3.127918E-01   2.166998728E+00
    61   13419.434655   1.185042E-05   1.971658E+10    1.77095E+28   2.099999319E+00  -3.122405E-01   2.166999387E+00
    62   13434.861406   7.657491E-06   1.273747E+10    1.04882E+28   2.099999602E+00  -3.117428E-01   2.166999776E+00
    63   13449.051516   5.137519E-06   8.542811E+09    6.15387E+27   2.099999773E+00  -3.112865E-01   2.167000011E+00
    64   13461.504623   3.426553E-06   5.695725E+09    3.61296E+27   2.099999873E+00  -3.108871E-01   2.167000149E+00
    65   13472.500664   2.273724E-06   3.777712E+09    2.12963E+27   2.099999932E+00  -3.105354E-01   2.167000231E+00
    66   13482.296613   1.526075E-06   2.535212E+09    1.24898E+27   2.099999967E+00  -3.102227E-01   2.167000279E+00
    67   13490.875897   1.024854E-06   1.702030E+09    7.32330E+26   2.099999988E+00  -3.099494E-01   2.167000307E+00
    68   13498.382925   6.589860E-07   1.094264E+09    4.31367E+26   2.100000000E+00  -3.097107E-01   2.167000324E+00
    69   13505.271994   4.392559E-07   7.292162E+08    2.54403E+26   2.100000007E+00  -3.094919E-01   2.167000334E+00
    70   13511.378002   2.954328E-07   4.904071E+08    1.49055E+26   2.100000012E+00  -3.092983E-01   2.167000340E+00
    71   13516.704772   1.988521E-07   3.301540E+08    8.73040E+25   2.100000014E+00  -3.091296E-01   2.167000343E+00
    72   13521.344574   1.313887E-07   2.180602E+08    5.18763E+25   2.100000016E+00  -3.089828E-01   2.167000345E+00
    73   13525.522999   8.866671E-08   1.471466E+08    3.03512E+25   2.100000016E+00  -3.088507E-01   2.167000346E+00
    74   13529.149139   5.998268E-08   9.952638E+07    1.77469E+25   2.100000017E+00  -3.087362E-01   2.167000347E+00
    75   13532.286390   4.060820E-08   6.736425E+07    1.03711E+25   2.100000017E+00  -3.086372E-01   2.167000347E+00
    76   13534.996946   2.760049E-08   4.579171E+07    6.05172E+24   2.100000017E+00  -3.085517E-01   2.167000348E+00
