       6     141      39      56

     EOS file :  Prof_B31_1.4.dat                                            

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   2.530499E+01   8.030671E+16    1.05420E+38   0.000000000E+00  -3.374419E+00   0.000000000E+00
     1     100.000001   2.509418E+01   7.956861E+16    1.04177E+38   1.679467512E-04  -3.367377E+00   8.881148399E-05
     2     116.578817   2.502245E+01   7.931762E+16    1.03755E+38   2.657123696E-04  -3.364972E+00   1.406097051E-04
     3     135.887669   2.492556E+01   7.897871E+16    1.03185E+38   4.198614731E-04  -3.361713E+00   2.223961937E-04
     4     158.357890   2.479505E+01   7.852241E+16    1.02420E+38   6.623020456E-04  -3.357305E+00   3.512727015E-04
     5     184.480678   2.461993E+01   7.791050E+16    1.01395E+38   1.042320845E-03  -3.351359E+00   5.538036528E-04
     6     214.810374   2.438609E+01   7.709417E+16    1.00032E+38   1.635310798E-03  -3.343361E+00   8.709347380E-04
     7     249.965158   2.407592E+01   7.601261E+16    9.82320E+37   2.555102237E-03  -3.332649E+00   1.365131539E-03
     8     290.623613   2.366807E+01   7.459263E+16    9.58800E+37   3.970589131E-03  -3.318379E+00   2.130396087E-03
     9     337.515307   2.313781E+01   7.275027E+16    9.28474E+37   6.126635457E-03  -3.299503E+00   3.305667886E-03
    10     391.403611   2.245837E+01   7.039599E+16    8.90040E+37   9.367592306E-03  -3.274759E+00   5.091557852E-03
    11     453.059806   2.160363E+01   6.744481E+16    8.42378E+37   1.415880945E-02  -3.242689E+00   7.769153039E-03
    12     523.229538   2.055252E+01   6.383223E+16    7.84840E+37   2.109748401E-02  -3.201705E+00   1.171764246E-02
    13     602.596050   1.929479E+01   5.953472E+16    7.17597E+37   3.090055784E-02  -3.150206E+00   1.742507143E-02
    14     691.748659   1.783707E+01   5.459024E+16    6.41931E+37   4.435743382E-02  -3.086749E+00   2.548475640E-02
    15     791.167899   1.620719E+01   4.911143E+16    5.60350E+37   6.224293363E-02  -3.010260E+00   3.657062701E-02
    16     901.238195   1.445448E+01   4.328342E+16    4.76382E+37   8.520203264E-02  -2.920226E+00   5.138950196E-02
    17    1022.293785   1.264474E+01   3.734248E+16    3.94053E+37   1.136362944E-01  -2.816834E+00   7.061641031E-02
    18    1154.695692   1.085073E+01   3.153985E+16    3.17175E+37   1.476305758E-01  -2.700999E+00   9.482700468E-02
    19    1298.930968   9.140989E+00   2.610177E+16    2.48699E+37   1.869486008E-01  -2.574287E+00   1.244443832E-01
    20    1455.723501   7.570385E+00   2.119835E+16    1.90344E+37   2.311008603E-01  -2.438750E+00   1.597142308E-01
    21    1626.148059   6.174826E+00   1.692894E+16    1.42566E+37   2.794622934E-01  -2.296716E+00   2.007140382E-01
    22    1811.743169   4.970599E+00   1.332420E+16    1.04804E+37   3.314040907E-01  -2.150582E+00   2.473932617E-01
    23    2014.621389   3.957248E+00   1.035990E+16    7.58458E+36   3.864074385E-01  -2.002636E+00   2.996349023E-01
    24    2237.576883   3.122257E+00   7.975442E+15    5.41925E+36   4.441411239E-01  -1.854931E+00   3.573264562E-01
    25    2484.190718   2.445959E+00   6.091697E+15    3.83317E+36   5.045005713E-01  -1.709207E+00   4.204292678E-01
    26    2758.934575   1.905676E+00   4.624814E+15    2.69029E+36   5.676166784E-01  -1.566870E+00   4.890388407E-01
    27    3067.273445   1.478678E+00   3.495353E+15    1.87725E+36   6.338469124E-01  -1.428995E+00   5.634330265E-01
    28    3415.767069   1.143993E+00   2.633179E+15    1.30448E+36   7.037599503E-01  -1.296364E+00   6.441087169E-01
    29    3812.168068   8.879018E-01   1.991519E+15    9.03594E+35   7.782213913E-01  -1.169503E+00   7.319113411E-01
    30    4263.332300   7.045057E-01   1.545222E+15    6.22089E+35   8.593024580E-01  -1.049131E+00   8.290053715E-01
    31    4766.358488   5.705666E-01   1.227564E+15    4.25442E+35   9.480530108E-01  -9.374558E-01   9.364581312E-01
    32    5312.755685   4.719264E-01   9.986006E+14    2.88280E+35   1.044710266E+00  -8.360105E-01   1.054522921E+00
    33    5886.519744   3.976936E-01   8.290982E+14    1.92924E+35   1.147821003E+00  -7.459838E-01   1.181564350E+00
    34    6465.985418   3.399661E-01   6.989956E+14    1.27025E+35   1.253952744E+00  -6.680487E-01   1.313580664E+00
    35    7026.837806   2.928886E-01   5.941394E+14    8.19811E+34   1.357858417E+00  -6.023497E-01   1.444202516E+00
    36    7546.471948   2.530574E-01   5.064746E+14    5.17213E+34   1.453491741E+00  -5.484700E-01   1.565781426E+00
    37    8006.780196   2.176265E-01   4.295065E+14    3.17825E+34   1.535959835E+00  -5.055521E-01   1.671776141E+00
    38    8397.094784   1.819611E-01   3.532503E+14    1.92052E+34   1.600943253E+00  -4.723480E-01   1.756300715E+00
    39    8724.186096   1.483930E-01   2.822241E+14    1.14937E+34   1.648776658E+00  -4.466624E-01   1.819358165E+00
    40    8997.636015   1.313003E-01   2.440879E+14    6.55830E+33   1.684528992E+00  -4.266420E-01   1.867239180E+00
    41    9196.117793   1.156930E-01   2.100633E+14    3.67132E+33   1.708144629E+00  -4.129021E-01   1.899428557E+00
    42    9334.481431   1.016160E-01   1.800984E+14    2.02533E+33   1.722823767E+00  -4.037074E-01   1.919827953E+00
    43    9427.928408   8.904889E-02   1.539914E+14    1.10570E+33   1.731530005E+00  -3.976748E-01   1.932181799E+00
    44    9489.586537   7.632537E-02   1.290259E+14    6.01032E+32   1.736504163E+00  -3.937732E-01   1.939394731E+00
    45    9530.464821   5.470310E-02   9.232241E+13    3.46629E+32   1.739078454E+00  -3.912218E-01   1.943167722E+00
    46    9563.868795   3.870544E-02   6.523857E+13    1.99984E+32   1.740591294E+00  -3.891588E-01   1.945384898E+00
    47    9591.452566   2.718935E-02   4.578063E+13    1.15812E+32   1.741473790E+00  -3.874706E-01   1.946677755E+00
    48    9614.431053   1.907590E-02   3.208723E+13    6.70268E+31   1.741992274E+00  -3.860751E-01   1.947437121E+00
    49    9633.555591   1.333966E-02   2.241915E+13    3.88181E+31   1.742295526E+00  -3.849212E-01   1.947881162E+00
    50    9649.512341   9.325875E-03   1.565997E+13    2.24722E+31   1.742472943E+00  -3.839638E-01   1.948140916E+00
    51    9662.809799   6.452126E-03   1.083079E+13    1.30450E+31   1.742576088E+00  -3.831696E-01   1.948291902E+00
    52    9674.021727   4.357511E-03   7.311236E+12    7.61740E+30   1.742635873E+00  -3.825026E-01   1.948379383E+00
    53    9683.757446   2.726859E-03   4.572868E+12    4.52563E+30   1.742670122E+00  -3.819254E-01   1.948429495E+00
    54    9693.035088   1.656834E-03   2.777131E+12    2.74799E+30   1.742689913E+00  -3.813770E-01   1.948458451E+00
    55    9702.339127   8.993217E-04   1.506101E+12    1.72527E+30   1.742701354E+00  -3.808288E-01   1.948475192E+00
    56    9713.140766   5.058731E-04   8.464234E+11    1.08072E+30   1.742708601E+00  -3.801943E-01   1.948485802E+00
    57    9725.220678   2.277041E-04   3.804734E+11    6.76149E+29   1.742713177E+00  -3.794873E-01   1.948492499E+00
    58    9742.090423   1.456120E-04   2.431527E+11    4.05870E+29   1.742716256E+00  -3.785047E-01   1.948497009E+00
    59    9758.023839   9.600265E-05   1.602299E+11    2.40370E+29   1.742718158E+00  -3.775814E-01   1.948499794E+00
    60    9772.419761   6.220764E-05   1.036919E+11    1.43000E+29   1.742719286E+00  -3.767513E-01   1.948501445E+00
    61    9785.716816   4.114511E-05   6.856265E+10    8.48083E+28   1.742719966E+00  -3.759879E-01   1.948502440E+00
    62    9797.695986   2.686768E-05   4.473813E+10    4.99341E+28   1.742720375E+00  -3.753030E-01   1.948503040E+00
    63    9808.548004   1.787195E-05   2.975270E+10    2.94855E+28   1.742720617E+00  -3.746847E-01   1.948503394E+00
    64    9818.218119   1.169350E-05   1.945493E+10    1.74131E+28   1.742720761E+00  -3.741356E-01   1.948503604E+00
    65    9826.979566   7.562725E-06   1.257993E+10    1.03152E+28   1.742720846E+00  -3.736396E-01   1.948503728E+00
    66    9835.029101   5.073460E-06   8.435981E+09    6.05156E+27   1.742720897E+00  -3.731850E-01   1.948503803E+00
    67    9842.089973   3.381667E-06   5.621016E+09    3.55260E+27   1.742720927E+00  -3.727872E-01   1.948503847E+00
    68    9848.325428   2.245011E-06   3.729992E+09    2.09372E+27   1.742720945E+00  -3.724367E-01   1.948503873E+00
    69    9853.874693   1.506733E-06   2.503055E+09    1.22780E+27   1.742720955E+00  -3.721253E-01   1.948503888E+00
    70    9858.732922   1.011803E-06   1.680337E+09    7.19852E+26   1.742720961E+00  -3.718532E-01   1.948503897E+00
    71    9862.982643   6.474628E-07   1.075076E+09    4.24179E+26   1.742720965E+00  -3.716155E-01   1.948503902E+00
    72    9866.902054   4.330008E-07   7.188281E+08    2.49535E+26   1.742720967E+00  -3.713965E-01   1.948503905E+00
    73    9870.354886   2.912257E-07   4.834270E+08    1.46193E+26   1.742720968E+00  -3.712038E-01   1.948503907E+00
    74    9873.366219   1.956113E-07   3.247651E+08    8.56418E+25   1.742720969E+00  -3.710359E-01   1.948503908E+00
    75    9875.994717   1.294411E-07   2.148273E+08    5.08310E+25   1.742720969E+00  -3.708895E-01   1.948503909E+00
    76    9878.355206   8.734978E-08   1.449607E+08    2.97385E+25   1.742720970E+00  -3.707582E-01   1.948503909E+00
