       6     141      40      56

     EOS file :  Prof_B0_1.3.dat                                             

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   2.657183E+01   8.475545E+16    1.16588E+38   0.000000000E+00  -3.431193E+00   0.000000000E+00
     1     100.000001   2.633620E+01   8.392629E+16    1.15111E+38   1.771780380E-04  -3.423487E+00   9.323033122E-05
     2     116.572516   2.625598E+01   8.364418E+16    1.14610E+38   2.802416077E-04  -3.420852E+00   1.475719657E-04
     3     135.871037   2.614768E+01   8.326347E+16    1.13934E+38   4.426590370E-04  -3.417284E+00   2.333363346E-04
     4     158.324408   2.600194E+01   8.275137E+16    1.13026E+38   6.979242149E-04  -3.412461E+00   3.684006155E-04
     5     184.420017   2.580658E+01   8.206543E+16    1.11813E+38   1.097669447E-03  -3.405959E+00   5.804868497E-04
     6     214.706417   2.554613E+01   8.115176E+16    1.10202E+38   1.720663254E-03  -3.397224E+00   9.122290397E-04
     7     249.793143   2.520134E+01   7.994373E+16    1.08080E+38   2.685408094E-03  -3.385541E+00   1.428475333E-03
     8     290.346138   2.474915E+01   7.836197E+16    1.05316E+38   4.166903949E-03  -3.370006E+00   2.226434326E-03
     9     337.077014   2.416320E+01   7.631679E+16    1.01766E+38   6.417314093E-03  -3.349504E+00   3.449065178E-03
    10     390.724594   2.341555E+01   7.371471E+16    9.72911E+37   9.788462833E-03  -3.322709E+00   5.301471308E-03
    11     452.028250   2.247988E+01   7.047043E+16    9.17766E+37   1.475106047E-02  -3.288110E+00   8.068770685E-03
    12     521.694811   2.133641E+01   6.652462E+16    8.51707E+37   2.190169347E-02  -3.244091E+00   1.213193925E-02
    13     600.364244   1.997800E+01   6.186567E+16    7.75195E+37   3.194570778E-02  -3.189063E+00   1.797591154E-02
    14     688.583014   1.841620E+01   5.654978E+16    6.89965E+37   4.564546954E-02  -3.121655E+00   2.618298916E-02
    15     786.795947   1.668483E+01   5.071133E+16    5.99064E+37   6.373237304E-02  -3.040911E+00   3.740605201E-02
    16     895.365601   1.483901E+01   4.455605E+16    5.06545E+37   8.679687912E-02  -2.946485E+00   5.232117210E-02
    17    1014.622255   1.294886E+01   3.833500E+16    4.16820E+37   1.151866275E-01  -2.838741E+00   7.156674276E-02
    18    1144.940229   1.108915E+01   3.230563E+16    3.33890E+37   1.489473231E-01  -2.718759E+00   9.568259306E-02
    19    1286.831482   9.328117E+00   2.669215E+16    2.60698E+37   1.878288041E-01  -2.588231E+00   1.250641752E-01
    20    1441.047255   7.718659E+00   2.165707E+16    1.98813E+37   2.313551171E-01  -2.449288E+00   1.599429694E-01
    21    1608.681688   6.293998E+00   1.728991E+16    1.48473E+37   2.789357973E-01  -2.304292E+00   2.003970397E-01
    22    1791.274871   5.067784E+00   1.361203E+16    1.08891E+37   3.299863220E-01  -2.155638E+00   2.463884699E-01
    23    1990.914671   4.037411E+00   1.059177E+16    7.86578E+36   3.840303022E-01  -2.005589E+00   2.978194272E-01
    24    2210.337137   3.188824E+00   8.163324E+15    5.61199E+36   4.407686145E-01  -1.856164E+00   3.545965931E-01
    25    2453.025180   2.501354E+00   6.244149E+15    3.96482E+36   5.001139686E-01  -1.709068E+00   4.166944727E-01
    26    2723.305323   1.951708E+00   4.748268E+15    2.77992E+36   5.621984278E-01  -1.565668E+00   4.842108759E-01
    27    3026.442310   1.516783E+00   3.594900E+15    1.93804E+36   6.273647980E-01  -1.427012E+00   5.574114894E-01
    28    3368.730942   1.175371E+00   2.713007E+15    1.34554E+36   6.961517800E-01  -1.293852E+00   6.367636760E-01
    29    3757.583195   9.124310E-01   2.052093E+15    9.31321E+35   7.693360134E-01  -1.166694E+00   7.230188018E-01
    30    4200.073609   7.223729E-01   1.588157E+15    6.41120E+35   8.487444137E-01  -1.046118E+00   8.180757295E-01
    31    4694.624360   5.849246E-01   1.261248E+15    4.38253E+35   9.357395249E-01  -9.340894E-01   9.233441579E-01
    32    5232.291819   4.840870E-01   1.026598E+15    2.96811E+35   1.030549582E+00  -8.323490E-01   1.039050342E+00
    33    5796.920594   4.086946E-01   8.540643E+14    1.98495E+35   1.131804906E+00  -7.421405E-01   1.163645920E+00
    34    6366.252854   3.507509E-01   7.231814E+14    1.30529E+35   1.236157871E+00  -6.642044E-01   1.293227611E+00
    35    6914.723003   3.045599E-01   6.200186E+14    8.40287E+34   1.338408272E+00  -5.987777E-01   1.421488996E+00
    36    7417.460718   2.661183E-01   5.351005E+14    5.27503E+34   1.432417552E+00  -5.455861E-01   1.540677980E+00
    37    7854.717983   2.329625E-01   4.626901E+14    3.22142E+34   1.512711043E+00  -5.038298E-01   1.643565294E+00
    38    8215.014992   2.037933E-01   3.997689E+14    1.91319E+34   1.576071705E+00  -4.722489E-01   1.725584723E+00
    39    8496.289154   1.780301E-01   3.449341E+14    1.10624E+34   1.622314616E+00  -4.492547E-01   1.786015246E+00
    40    8704.647647   1.553316E-01   2.973107E+14    6.24687E+33   1.653658437E+00  -4.331293E-01   1.827343632E+00
    41    8851.794021   1.318108E-01   2.452142E+14    3.50653E+33   1.673217298E+00  -4.222038E-01   1.853522473E+00
    42    8957.381422   1.107160E-01   1.993869E+14    1.96183E+33   1.684996961E+00  -4.146060E-01   1.869744522E+00
    43    9032.875599   9.279309E-02   1.617020E+14    1.08960E+33   1.691979277E+00  -4.093020E-01   1.879649993E+00
    44    9086.034074   7.648978E-02   1.293052E+14    6.03172E+32   1.696012587E+00  -4.056335E-01   1.885546269E+00
    45    9123.566511   5.481096E-02   9.250534E+13    3.47759E+32   1.698183578E+00  -4.030773E-01   1.888766619E+00
    46    9154.225316   3.878032E-02   6.536515E+13    2.00583E+32   1.699458453E+00  -4.010110E-01   1.890657489E+00
    47    9179.530890   2.723953E-02   4.586537E+13    1.16142E+32   1.700201521E+00  -3.993207E-01   1.891759119E+00
    48    9200.606272   1.911030E-02   3.214524E+13    6.72115E+31   1.700637851E+00  -3.979235E-01   1.892405797E+00
    49    9218.142787   1.336308E-02   2.245862E+13    3.89223E+31   1.700892935E+00  -3.967684E-01   1.892783766E+00
    50    9232.771964   9.341918E-03   1.568698E+13    2.25312E+31   1.701042117E+00  -3.958100E-01   1.893004786E+00
    51    9244.961284   6.463339E-03   1.084963E+13    1.30783E+31   1.701128824E+00  -3.950151E-01   1.893133222E+00
    52    9255.236833   4.365478E-03   7.324622E+12    7.63594E+30   1.701179070E+00  -3.943475E-01   1.893207622E+00
    53    9264.156742   2.732704E-03   4.582680E+12    4.53534E+30   1.701207853E+00  -3.937699E-01   1.893250239E+00
    54    9272.651141   1.660349E-03   2.783029E+12    2.75383E+30   1.701224472E+00  -3.932215E-01   1.893274843E+00
    55    9281.169016   9.014705E-04   1.509707E+12    1.72847E+30   1.701234082E+00  -3.926732E-01   1.893289072E+00
    56    9291.051770   5.069101E-04   8.481594E+11    1.08272E+30   1.701240163E+00  -3.920390E-01   1.893298081E+00
    57    9302.106795   2.281334E-04   3.811908E+11    6.77456E+29   1.701244002E+00  -3.913322E-01   1.893303766E+00
    58    9317.547396   1.458543E-04   2.435571E+11    4.06686E+29   1.701246584E+00  -3.903494E-01   1.893307593E+00
    59    9332.133186   9.616716E-05   1.605051E+11    2.40856E+29   1.701248179E+00  -3.894258E-01   1.893309956E+00
    60    9345.309139   6.231131E-05   1.038649E+11    1.43287E+29   1.701249125E+00  -3.885954E-01   1.893311358E+00
    61    9357.478172   4.120832E-05   6.866804E+10    8.49820E+28   1.701249695E+00  -3.878317E-01   1.893312201E+00
    62    9368.441749   2.691664E-05   4.481988E+10    5.00333E+28   1.701250038E+00  -3.871464E-01   1.893312710E+00
    63    9378.369241   1.790028E-05   2.980001E+10    2.95479E+28   1.701250241E+00  -3.865280E-01   1.893313010E+00
    64    9387.217921   1.171207E-05   1.948589E+10    1.74481E+28   1.701250361E+00  -3.859786E-01   1.893313188E+00
    65    9395.233572   7.573729E-06   1.259823E+10    1.03353E+28   1.701250432E+00  -3.854823E-01   1.893313294E+00
    66    9402.597868   5.080761E-06   8.448158E+09    6.06320E+27   1.701250475E+00  -3.850275E-01   1.893313357E+00
    67    9409.057147   3.386700E-06   5.629392E+09    3.55936E+27   1.701250500E+00  -3.846295E-01   1.893313394E+00
    68    9414.760596   2.248185E-06   3.735268E+09    2.09768E+27   1.701250515E+00  -3.842788E-01   1.893313416E+00
    69    9419.836461   1.508844E-06   2.506565E+09    1.23011E+27   1.701250524E+00  -3.839673E-01   1.893313429E+00
    70    9424.280023   1.013211E-06   1.682679E+09    7.21196E+26   1.701250529E+00  -3.836950E-01   1.893313437E+00
    71    9428.166838   6.486920E-07   1.077123E+09    4.24946E+26   1.701250532E+00  -3.834572E-01   1.893313441E+00
    72    9431.749379   4.336639E-07   7.199292E+08    2.50050E+26   1.701250534E+00  -3.832382E-01   1.893313444E+00
    73    9434.907310   2.916684E-07   4.841615E+08    1.46494E+26   1.701250535E+00  -3.830454E-01   1.893313446E+00
    74    9437.661379   1.959499E-07   3.253281E+08    8.58152E+25   1.701250536E+00  -3.828775E-01   1.893313446E+00
    75    9440.064671   1.296437E-07   2.151636E+08    5.09395E+25   1.701250536E+00  -3.827310E-01   1.893313447E+00
    76    9442.223463   8.748612E-08   1.451870E+08    2.98017E+25   1.701250536E+00  -3.825996E-01   1.893313447E+00
