       6     141      40      56

     EOS file :  Prof_B32_1.8.dat                                            

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   1.141368E+01   3.335069E+16    3.38119E+37   0.000000000E+00  -2.763225E+00   0.000000000E+00
     1     100.000001   1.137700E+01   3.323242E+16    3.36584E+37   7.004097708E-05  -2.760814E+00   4.017792727E-05
     2     116.631849   1.136454E+01   3.319224E+16    3.36063E+37   1.110656579E-04  -2.759994E+00   6.372942118E-05
     3     136.023337   1.134762E+01   3.313771E+16    3.35356E+37   1.760344761E-04  -2.758879E+00   1.010483630E-04
     4     158.625089   1.132468E+01   3.306379E+16    3.34398E+37   2.788222638E-04  -2.757365E+00   1.601374002E-04
     5     184.958011   1.129362E+01   3.296372E+16    3.33102E+37   4.412292613E-04  -2.755311E+00   2.535989466E-04
     6     215.622118   1.125165E+01   3.282852E+16    3.31353E+37   6.973781788E-04  -2.752527E+00   4.012199649E-04
     7     251.305288   1.119506E+01   3.264634E+16    3.29000E+37   1.100404960E-03  -2.748761E+00   6.339427913E-04
     8     292.791135   1.111904E+01   3.240175E+16    3.25846E+37   1.732478333E-03  -2.743675E+00   9.998915238E-04
     9     340.964717   1.101737E+01   3.207491E+16    3.21642E+37   2.719472999E-03  -2.736826E+00   1.573366213E-03
    10     396.814197   1.088223E+01   3.164094E+16    3.16078E+37   4.251789466E-03  -2.727639E+00   2.467958608E-03
    11     461.425831   1.070404E+01   3.106956E+16    3.08786E+37   6.612575547E-03  -2.715375E+00   3.855067404E-03
    12     535.969013   1.047152E+01   3.032552E+16    2.99346E+37   1.021344235E-02  -2.699108E+00   5.988856330E-03
    13     621.667888   1.017226E+01   2.937037E+16    2.87323E+37   1.563492049E-02  -2.677711E+00   9.237693464E-03
    14     719.756894   9.793712E+00   2.816638E+16    2.72324E+37   2.366362291E-02  -2.649865E+00   1.411979041E-02
    15     831.420394   9.325184E+00   2.668289E+16    2.54090E+37   3.531045596E-02  -2.614104E+00   2.133671545E-02
    16     957.721988   8.760467E+00   2.490512E+16    2.32612E+37   5.178668822E-02  -2.568913E+00   3.179306434E-02
    17    1099.536736   8.100882E+00   2.284375E+16    2.08243E+37   7.441340860E-02  -2.512891E+00   4.658592869E-02
    18    1257.507047   7.357759E+00   2.054217E+16    1.81759E+37   1.044534241E-01  -2.444947E+00   6.694806499E-02
    19    1432.045819   6.553183E+00   1.807742E+16    1.54309E+37   1.428869374E-01  -2.364518E+00   9.413830426E-02
    20    1623.404554   5.718090E+00   1.555229E+16    1.27261E+37   1.901926816E-01  -2.271724E+00   1.292921646E-01
    21    1831.809697   4.887805E+00   1.307946E+16    1.01945E+37   2.462178468E-01  -2.167437E+00   1.732673653E-01
    22    2057.653412   4.096288E+00   1.076237E+16    7.94142E+36   3.101987377E-01  -2.053219E+00   2.265300135E-01
    23    2301.713663   3.370971E+00   8.679482E+15    6.02899E+36   3.809338918E-01  -1.931149E+00   2.891185657E-01
    24    2565.377110   2.729692E+00   6.876175E+15    4.47390E+36   4.570483549E-01  -1.803585E+00   3.606972108E-01
    25    2850.845172   2.180198E+00   5.365420E+15    3.25595E+36   5.372604923E-01  -1.672928E+00   4.406813230E-01
    26    3161.313818   1.721681E+00   4.134509E+15    2.33188E+36   6.205809065E-01  -1.541410E+00   5.283989529E-01
    27    3501.127623   1.347335E+00   3.154296E+15    1.64882E+36   7.064160534E-01  -1.410969E+00   6.232501157E-01
    28    3875.915848   1.046994E+00   2.387863E+15    1.15432E+36   7.945886808E-01  -1.283176E+00   7.248370780E-01
    29    4292.724691   8.216626E-01   1.828949E+15    8.00964E+35   8.857876033E-01  -1.159214E+00   8.335603863E-01
    30    4753.531202   6.552340E-01   1.427487E+15    5.50144E+35   9.815496934E-01  -1.041253E+00   9.506579755E-01
    31    5254.691921   5.331074E-01   1.140111E+15    3.73733E+35   1.082261409E+00  -9.315497E-01   1.076173793E+00
    32    5785.818763   4.423417E-01   9.307572E+14    2.50618E+35   1.187235461E+00  -8.321315E-01   1.208939194E+00
    33    6330.394858   3.733313E-01   7.740009E+14    1.65412E+35   1.294165317E+00  -7.444605E-01   1.345877511E+00
    34    6867.386166   3.188571E-01   6.518290E+14    1.07109E+35   1.399005480E+00  -6.693567E-01   1.481700529E+00
    35    7374.715444   2.733848E-01   5.510782E+14    6.78785E+34   1.496490230E+00  -6.069271E-01   1.609409619E+00
    36    7834.157629   2.328770E-01   4.625046E+14    4.20891E+34   1.581444455E+00  -5.565002E-01   1.721925188E+00
    37    8235.600703   2.173757E-01   4.289657E+14    2.46917E+34   1.654699558E+00  -5.166233E-01   1.819585912E+00
    38    8531.386032   1.897358E-01   3.697530E+14    1.43732E+34   1.707193760E+00  -4.894457E-01   1.890026265E+00
    39    8754.018252   1.657518E-01   3.190866E+14    8.16599E+33   1.743419497E+00  -4.701611E-01   1.939083231E+00
    40    8913.219281   1.426769E-01   2.693746E+14    4.56498E+33   1.766671473E+00  -4.569809E-01   1.970883793E+00
    41    9025.097098   1.199238E-01   2.192070E+14    2.55974E+33   1.780586072E+00  -4.480275E-01   1.990377611E+00
    42    9105.482623   1.005590E-01   1.778781E+14    1.42397E+33   1.788889405E+00  -4.417577E-01   2.002356683E+00
    43    9162.298862   8.418120E-02   1.440573E+14    7.87781E+32   1.793721005E+00  -4.374112E-01   2.009540625E+00
    44    9201.967671   6.334092E-02   1.069777E+14    4.41650E+32   1.796421856E+00  -4.344196E-01   2.013661911E+00
    45    9232.367379   4.522509E-02   7.626233E+13    2.54433E+32   1.797911719E+00  -4.321519E-01   2.015939823E+00
    46    9257.215801   3.176821E-02   5.351478E+13    1.47336E+32   1.798777560E+00  -4.303149E-01   2.017263229E+00
    47    9277.913913   2.230576E-02   3.753598E+13    8.52613E+31   1.799286089E+00  -4.287963E-01   2.018040194E+00
    48    9295.124801   1.561042E-02   2.624538E+13    4.93499E+31   1.799583571E+00  -4.275418E-01   2.018494592E+00
    49    9309.465501   1.091325E-02   1.833241E+13    2.85686E+31   1.799757328E+00  -4.265022E-01   2.018759952E+00
    50    9321.415678   7.584515E-03   1.273308E+13    1.65432E+31   1.799858662E+00  -4.256398E-01   2.018914695E+00
    51    9331.424016   5.192207E-03   8.713876E+12    9.61923E+30   1.799917388E+00  -4.249204E-01   2.019004338E+00
    52    9339.959846   3.410028E-03   5.719758E+12    5.66109E+30   1.799951143E+00  -4.243088E-01   2.019055854E+00
    53    9347.637241   2.071785E-03   3.473406E+12    3.43721E+30   1.799970197E+00  -4.237604E-01   2.019084932E+00
    54    9355.334386   1.169558E-03   1.959405E+12    2.09728E+30   1.799981727E+00  -4.232120E-01   2.019102527E+00
    55    9363.681987   6.375904E-04   1.067033E+12    1.32177E+30   1.799988429E+00  -4.226189E-01   2.019112758E+00
    56    9373.369577   3.741226E-04   6.258531E+11    8.15037E+29   1.799992830E+00  -4.219328E-01   2.019119479E+00
    57    9383.588488   1.882964E-04   3.145859E+11    5.52385E+29   1.799995123E+00  -4.212117E-01   2.019122981E+00
    58    9397.410016   1.222182E-04   2.040945E+11    3.28347E+29   1.799997093E+00  -4.202405E-01   2.019125989E+00
    59    9410.137640   7.996433E-05   1.333980E+11    1.93504E+29   1.799998287E+00  -4.193503E-01   2.019127813E+00
    60    9421.667177   5.188410E-05   8.646950E+10    1.14965E+29   1.799998988E+00  -4.185473E-01   2.019128883E+00
    61    9432.279042   3.471685E-05   5.784051E+10    6.76067E+28   1.799999413E+00  -4.178112E-01   2.019129532E+00
    62    9441.644784   2.252581E-05   3.750651E+10    4.01518E+28   1.799999661E+00  -4.171637E-01   2.019129911E+00
    63    9450.251852   1.502961E-05   2.501101E+10    2.35804E+28   1.799999812E+00  -4.165706E-01   2.019130140E+00
    64    9457.855896   9.827684E-06   1.634515E+10    1.39970E+28   1.799999899E+00  -4.160480E-01   2.019130274E+00
    65    9464.781637   6.442433E-06   1.071755E+10    8.32678E+27   1.799999951E+00  -4.155733E-01   2.019130353E+00
    66    9471.080860   4.322440E-06   7.186231E+09    4.88538E+27   1.799999982E+00  -4.151425E-01   2.019130401E+00
    67    9476.605469   2.865495E-06   4.761997E+09    2.87504E+27   1.800000001E+00  -4.147655E-01   2.019130430E+00
    68    9481.521676   1.914428E-06   3.180596E+09    1.69176E+27   1.800000012E+00  -4.144306E-01   2.019130446E+00
    69    9485.860595   1.285183E-06   2.134744E+09    9.92008E+26   1.800000018E+00  -4.141355E-01   2.019130456E+00
    70    9489.657297   8.630567E-07   1.433548E+09    5.81547E+26   1.800000022E+00  -4.138776E-01   2.019130462E+00
    71    9492.976313   5.531091E-07   9.182989E+08    3.46985E+26   1.800000024E+00  -4.136525E-01   2.019130465E+00
    72    9496.071424   3.718979E-07   6.173544E+08    2.03299E+26   1.800000026E+00  -4.134428E-01   2.019130468E+00
    73    9498.771897   2.502280E-07   4.154045E+08    1.19088E+26   1.800000027E+00  -4.132600E-01   2.019130469E+00
    74    9501.125115   1.644670E-07   2.729840E+08    6.99159E+25   1.800000027E+00  -4.131008E-01   2.019130469E+00
    75    9503.229240   1.105858E-07   1.835292E+08    4.10146E+25   1.800000027E+00  -4.129586E-01   2.019130470E+00
    76    9505.066614   7.466649E-08   1.239060E+08    2.39931E+25   1.800000028E+00  -4.128345E-01   2.019130470E+00
