       6     138      37      53

     EOS file :  Prof_B0_2.0.dat                                             

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   3.657701E-01   7.569577E+14    1.47285E+35   0.000000000E+00  -5.907126E-01   0.000000000E+00
     1     100.000001   3.657537E-01   7.569207E+14    1.47266E+35   1.594058207E-06  -5.906901E-01   1.290016072E-06
     2     116.665447   3.657485E-01   7.569092E+14    1.47260E+35   2.531218679E-06  -5.906831E-01   2.048439212E-06
     3     136.107991   3.657415E-01   7.568934E+14    1.47252E+35   4.019297033E-06  -5.906735E-01   3.252721912E-06
     4     158.790141   3.657320E-01   7.568720E+14    1.47242E+35   6.382099057E-06  -5.906605E-01   5.164937415E-06
     5     185.251302   3.657190E-01   7.568428E+14    1.47227E+35   1.013368454E-05  -5.906427E-01   8.201160477E-06
     6     216.120482   3.657014E-01   7.568030E+14    1.47207E+35   1.609007659E-05  -5.906185E-01   1.302191256E-05
     7     252.131048   3.656774E-01   7.567490E+14    1.47180E+35   2.554647433E-05  -5.905857E-01   2.067566707E-05
     8     294.137834   3.656447E-01   7.566754E+14    1.47143E+35   4.055827667E-05  -5.905409E-01   3.282647473E-05
     9     343.136943   3.656003E-01   7.565753E+14    1.47092E+35   6.438650977E-05  -5.904800E-01   5.211487203E-05
    10     400.288575   3.655398E-01   7.564390E+14    1.47024E+35   1.022033624E-04  -5.903972E-01   8.272979848E-05
    11     466.943259   3.654575E-01   7.562537E+14    1.46930E+35   1.622086958E-04  -5.902845E-01   1.313142075E-04
    12     544.671789   3.653455E-01   7.560016E+14    1.46803E+35   2.573947095E-04  -5.901312E-01   2.083975951E-04
    13     635.299113   3.651932E-01   7.556587E+14    1.46631E+35   4.083302725E-04  -5.899228E-01   3.306588450E-04
    14     740.942226   3.649871E-01   7.551943E+14    1.46397E+35   6.475439655E-04  -5.896394E-01   5.244938952E-04
    15     864.051498   3.647080E-01   7.545658E+14    1.46079E+35   1.026402123E-03  -5.892544E-01   8.316261350E-04
    16    1007.455260   3.643289E-01   7.537119E+14    1.45648E+35   1.625851437E-03  -5.887315E-01   1.317894854E-03
    17    1174.405545   3.638143E-01   7.525530E+14    1.45064E+35   2.573103928E-03  -5.880222E-01   2.086960021E-03
    18    1368.620869   3.631163E-01   7.509814E+14    1.44274E+35   4.067326993E-03  -5.870608E-01   3.301521537E-03
    19    1594.320920   3.621710E-01   7.488532E+14    1.43210E+35   6.418743514E-03  -5.857600E-01   5.215866360E-03
    20    1856.243237   3.608955E-01   7.459825E+14    1.41778E+35   1.010717674E-02  -5.840036E-01   8.225136073E-03
    21    2159.624276   3.591923E-01   7.421506E+14    1.39861E+35   1.586781631E-02  -5.816386E-01   1.293861852E-02
    22    2510.115010   3.569042E-01   7.370053E+14    1.37310E+35   2.481190489E-02  -5.784668E-01   2.028529951E-02
    23    2913.635186   3.538624E-01   7.301700E+14    1.33942E+35   3.858974561E-02  -5.742347E-01   3.166134562E-02
    24    3376.038457   3.498415E-01   7.211396E+14    1.29541E+35   5.959048448E-02  -5.686274E-01   4.912152108E-02
    25    3902.611641   3.446023E-01   7.093848E+14    1.23871E+35   9.115551616E-02  -5.612671E-01   7.560593581E-02
    26    4497.236897   3.378259E-01   6.942028E+14    1.16697E+35   1.377258451E-01  -5.517257E-01   1.151505227E-01
    27    5161.320420   3.292406E-01   6.750010E+14    1.07834E+35   2.047962984E-01  -5.395582E-01   1.729882826E-01
    28    5892.200353   3.185596E-01   6.511659E+14    9.72158E+34   2.984149529E-01  -5.243723E-01   2.553149723E-01
    29    6681.464266   3.055886E-01   6.223032E+14    8.49743E+34   4.240047165E-01  -5.059386E-01   3.684654230E-01
    30    7513.281732   2.902864E-01   5.883788E+14    7.15177E+34   5.843418149E-01  -4.843387E-01   5.171897260E-01
    31    8363.444663   2.727019E-01   5.495753E+14    5.75532E+34   7.769966374E-01  -4.601189E-01   7.020110734E-01
    32    9200.448886   2.531926E-01   5.067704E+14    4.40018E+34   9.924710183E-01  -4.343658E-01   9.165404770E-01
    33    9988.517712   2.322136E-01   4.610644E+14    3.18166E+34   1.214315617E+00  -4.086349E-01   1.146112056E+00
    34   10693.861255   2.103823E-01   4.139093E+14    2.17203E+34   1.422919454E+00  -3.846439E-01   1.370259303E+00
    35   11291.483806   1.885552E-01   3.672427E+14    1.40271E+34   1.601253899E+00  -3.638409E-01   1.568553561E+00
    36   11769.839733   1.677699E-01   3.233196E+14    8.61031E+33   1.740182894E+00  -3.470523E-01   1.727588311E+00
    37   12131.127876   1.473148E-01   2.797932E+14    5.07810E+33   1.838792844E+00  -3.344032E-01   1.843239672E+00
    38   12393.511018   1.251056E-01   2.304878E+14    2.94695E+33   1.902484734E+00  -3.253011E-01   1.920242558E+00
    39   12587.466238   1.056129E-01   1.885322E+14    1.67655E+33   1.942610006E+00  -3.186611E-01   1.970460449E+00
    40   12727.524294   8.879266E-02   1.534659E+14    9.40882E+32   1.966902254E+00  -3.139333E-01   2.001889838E+00
    41   12826.856979   7.042756E-02   1.190086E+14    5.26241E+32   1.981070777E+00  -3.106230E-01   2.020797912E+00
    42   12899.987901   5.057370E-02   8.532023E+13    3.04466E+32   1.988848802E+00  -3.082131E-01   2.031277144E+00
    43   12959.913470   3.569978E-02   6.015823E+13    1.76478E+32   1.993435029E+00  -3.062586E-01   2.037459669E+00
    44   13009.811262   2.510019E-02   4.225305E+13    1.02339E+32   1.996141643E+00  -3.046465E-01   2.041108484E+00
    45   13051.458198   1.760389E-02   2.960548E+13    5.92912E+31   1.997738715E+00  -3.033123E-01   2.043261502E+00
    46   13086.211508   1.231563E-02   2.069416E+13    3.43608E+31   1.998676420E+00  -3.022072E-01   2.044525537E+00
    47   13115.247581   8.602104E-03   1.444269E+13    1.99045E+31   1.999226540E+00  -3.012897E-01   2.045267094E+00
    48   13139.504259   5.945582E-03   9.979922E+12    1.15684E+31   1.999546894E+00  -3.005274E-01   2.045698833E+00
    49   13160.016702   3.994576E-03   6.701466E+12    6.78460E+30   1.999732262E+00  -2.998858E-01   2.045948584E+00
    50   13178.013289   2.459760E-03   4.124541E+12    4.08179E+30   1.999837732E+00  -2.993251E-01   2.046090681E+00
    51   13195.673102   1.468066E-03   2.460336E+12    2.48469E+30   1.999900458E+00  -2.987770E-01   2.046175187E+00
    52   13213.761986   7.946854E-04   1.330532E+12    1.56765E+30   1.999936703E+00  -2.982177E-01   2.046224027E+00
    53   13234.943080   4.539136E-04   7.594446E+11    9.79847E+29   1.999960097E+00  -2.975654E-01   2.046255563E+00
    54   13258.239516   2.058778E-04   3.440027E+11    6.09765E+29   1.999974941E+00  -2.968515E-01   2.046275571E+00
    55   13290.386606   1.330268E-04   2.221418E+11    3.63846E+29   1.999984902E+00  -2.958720E-01   2.046289004E+00
    56   13320.298661   8.733450E-05   1.457307E+11    2.14950E+29   1.999991002E+00  -2.949666E-01   2.046297228E+00
    57   13347.410753   5.666282E-05   9.444133E+10    1.27814E+29   1.999994610E+00  -2.941508E-01   2.046302092E+00
    58   13372.433002   3.771122E-05   6.283550E+10    7.55011E+28   1.999996796E+00  -2.934020E-01   2.046305040E+00
    59   13394.769135   2.435388E-05   4.054603E+10    4.45508E+28   1.999998101E+00  -2.927369E-01   2.046306799E+00
    60   13415.292249   1.633826E-05   2.719188E+10    2.61539E+28   1.999998883E+00  -2.921285E-01   2.046307852E+00
    61   13433.337255   1.067854E-05   1.776275E+10    1.55223E+28   1.999999338E+00  -2.915958E-01   2.046308465E+00
    62   13449.795306   6.953557E-06   1.156727E+10    9.22071E+27   1.999999609E+00  -2.911116E-01   2.046308831E+00
    63   13464.860946   4.665813E-06   7.757048E+09    5.41078E+27   1.999999774E+00  -2.906698E-01   2.046309053E+00
    64   13478.086749   3.100434E-06   5.152961E+09    3.17957E+27   1.999999871E+00  -2.902831E-01   2.046309184E+00
    65   13489.819440   2.066038E-06   3.432553E+09    1.87342E+27   1.999999928E+00  -2.899410E-01   2.046309261E+00
    66   13500.223188   1.386944E-06   2.303909E+09    1.09873E+27   1.999999962E+00  -2.896383E-01   2.046309307E+00
    67   13509.334120   9.314577E-07   1.546977E+09    6.44226E+26   1.999999982E+00  -2.893737E-01   2.046309334E+00
    68   13517.305591   5.918346E-07   9.826121E+08    3.80076E+26   1.999999994E+00  -2.891427E-01   2.046309350E+00
    69   13524.722094   3.979601E-07   6.606352E+08    2.22721E+26   2.000000001E+00  -2.889280E-01   2.046309359E+00
    70   13531.196472   2.677400E-07   4.444608E+08    1.30489E+26   2.000000005E+00  -2.887409E-01   2.046309364E+00
    71   13536.842430   1.777008E-07   2.949850E+08    7.65414E+25   2.000000008E+00  -2.885780E-01   2.046309368E+00
    72   13541.838332   1.186446E-07   1.969059E+08    4.51414E+25   2.000000009E+00  -2.884339E-01   2.046309370E+00
    73   13546.257028   8.005828E-08   1.328587E+08    2.64110E+25   2.000000010E+00  -2.883067E-01   2.046309371E+00
    74   13550.092171   5.420081E-08   8.992761E+07    1.54349E+25   2.000000010E+00  -2.881963E-01   2.046309371E+00
    75   13553.406158   3.673039E-08   6.093245E+07    9.01887E+24   2.000000011E+00  -2.881010E-01   2.046309372E+00
    76   13556.266060   2.496962E-08   4.142845E+07    5.26188E+24   2.000000011E+00  -2.880188E-01   2.046309372E+00
