       6     141      40      56

     EOS file :  Prof_B0_1.7.dat                                             

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   2.657190E+01   8.475572E+16    1.16588E+38   0.000000000E+00  -3.431195E+00   0.000000000E+00
     1     100.000001   2.633627E+01   8.392655E+16    1.15112E+38   1.771785873E-04  -3.423490E+00   9.323059352E-05
     2     116.572516   2.625605E+01   8.364443E+16    1.14610E+38   2.802424727E-04  -3.420854E+00   1.475723792E-04
     3     135.871036   2.614775E+01   8.326373E+16    1.13934E+38   4.426603952E-04  -3.417286E+00   2.333369849E-04
     4     158.324407   2.600201E+01   8.275163E+16    1.13027E+38   6.979263391E-04  -3.412463E+00   3.684016348E-04
     5     184.420014   2.580665E+01   8.206568E+16    1.11814E+38   1.097672752E-03  -3.405961E+00   5.804884402E-04
     6     214.706412   2.554620E+01   8.115200E+16    1.10203E+38   1.720668360E-03  -3.397226E+00   9.122315063E-04
     7     249.793135   2.520141E+01   7.994397E+16    1.08081E+38   2.685415909E-03  -3.385543E+00   1.428479128E-03
     8     290.346126   2.474921E+01   7.836220E+16    1.05316E+38   4.166915763E-03  -3.370008E+00   2.226440103E-03
     9     337.076994   2.416326E+01   7.631700E+16    1.01767E+38   6.417331667E-03  -3.349506E+00   3.449073852E-03
    10     390.724563   2.341560E+01   7.371491E+16    9.72915E+37   9.788488446E-03  -3.322711E+00   5.301484102E-03
    11     452.028204   2.247993E+01   7.047060E+16    9.17769E+37   1.475109684E-02  -3.288112E+00   8.068789138E-03
    12     521.694742   2.133645E+01   6.652478E+16    8.51710E+37   2.190174346E-02  -3.244092E+00   1.213196513E-02
    13     600.364144   1.997804E+01   6.186581E+16    7.75198E+37   3.194577388E-02  -3.189065E+00   1.797594664E-02
    14     688.582872   1.841624E+01   5.654990E+16    6.89967E+37   4.564555295E-02  -3.121656E+00   2.618303490E-02
    15     786.795751   1.668486E+01   5.071142E+16    5.99066E+37   6.373247278E-02  -3.040913E+00   3.740610888E-02
    16     895.365340   1.483903E+01   4.455612E+16    5.06546E+37   8.679699118E-02  -2.946486E+00   5.232123909E-02
    17    1014.621915   1.294887E+01   3.833505E+16    4.16820E+37   1.151867446E-01  -2.838742E+00   7.156681690E-02
    18    1144.939799   1.108916E+01   3.230567E+16    3.33890E+37   1.489474352E-01  -2.718760E+00   9.568266921E-02
    19    1286.830954   9.328126E+00   2.669218E+16    2.60699E+37   1.878288996E-01  -2.588232E+00   1.250642462E-01
    20    1441.046621   7.718664E+00   2.165709E+16    1.98814E+37   2.313551842E-01  -2.449289E+00   1.599430267E-01
    21    1608.680946   6.294002E+00   1.728993E+16    1.48473E+37   2.789358256E-01  -2.304293E+00   2.003970740E-01
    22    1791.274021   5.067786E+00   1.361204E+16    1.08891E+37   3.299863037E-01  -2.155638E+00   2.463884722E-01
    23    1990.913717   4.037413E+00   1.059177E+16    7.86579E+36   3.840302322E-01  -2.005590E+00   2.978193895E-01
    24    2210.336087   3.188825E+00   8.163327E+15    5.61199E+36   4.407684907E-01  -1.856165E+00   3.545965088E-01
    25    2453.024044   2.501355E+00   6.244151E+15    3.96482E+36   5.001137916E-01  -1.709068E+00   4.166943374E-01
    26    2723.304114   1.951708E+00   4.748270E+15    2.77992E+36   5.621982004E-01  -1.565668E+00   4.842106873E-01
    27    3026.441044   1.516783E+00   3.594901E+15    1.93804E+36   6.273645248E-01  -1.427012E+00   5.574112474E-01
    28    3368.729635   1.175371E+00   2.713008E+15    1.34554E+36   6.961514668E-01  -1.293852E+00   6.367633828E-01
    29    3757.581866   9.124312E-01   2.052093E+15    9.31322E+35   7.693356665E-01  -1.166694E+00   7.230184607E-01
    30    4200.072281   7.223731E-01   1.588158E+15    6.41121E+35   8.487440393E-01  -1.046118E+00   8.180753447E-01
    31    4694.623067   5.849248E-01   1.261248E+15    4.38253E+35   9.357391316E-01  -9.340895E-01   9.233437371E-01
    32    5232.290600   4.840872E-01   1.026598E+15    2.96811E+35   1.030549181E+00  -8.323491E-01   1.039049897E+00
    33    5796.919491   4.086947E-01   8.540645E+14    1.98495E+35   1.131804510E+00  -7.421405E-01   1.163645464E+00
    34    6366.251911   3.507510E-01   7.231816E+14    1.30530E+35   1.236157497E+00  -6.642045E-01   1.293227166E+00
    35    6914.722262   3.045600E-01   6.200188E+14    8.40288E+34   1.338407936E+00  -5.987778E-01   1.421488583E+00
    36    7417.460213   2.661184E-01   5.351006E+14    5.27504E+34   1.432417268E+00  -5.455861E-01   1.540677619E+00
    37    7854.717731   2.329626E-01   4.626902E+14    3.22142E+34   1.512710819E+00  -5.038298E-01   1.643564999E+00
    38    8215.014992   2.037933E-01   3.997690E+14    1.91319E+34   1.576071539E+00  -4.722489E-01   1.725584497E+00
    39    8496.289384   1.780301E-01   3.449342E+14    1.10624E+34   1.622314503E+00  -4.492547E-01   1.786015083E+00
    40    8704.648064   1.553316E-01   2.973108E+14    6.24688E+33   1.653658364E+00  -4.331293E-01   1.827343517E+00
    41    8851.794594   1.318108E-01   2.452143E+14    3.50654E+33   1.673217255E+00  -4.222038E-01   1.853522396E+00
    42    8957.382093   1.107161E-01   1.993870E+14    1.96183E+33   1.684996936E+00  -4.146060E-01   1.869744466E+00
    43    9032.876344   9.279312E-02   1.617021E+14    1.08960E+33   1.691979262E+00  -4.093020E-01   1.879649951E+00
    44    9086.034872   7.648984E-02   1.293053E+14    6.03173E+32   1.696012579E+00  -4.056334E-01   1.885546237E+00
    45    9123.567337   5.481100E-02   9.250541E+13    3.47760E+32   1.698183573E+00  -4.030772E-01   1.888766591E+00
    46    9154.226165   3.878034E-02   6.536520E+13    2.00583E+32   1.699458450E+00  -4.010110E-01   1.890657465E+00
    47    9179.531756   2.723955E-02   4.586540E+13    1.16142E+32   1.700201519E+00  -3.993206E-01   1.891759096E+00
    48    9200.607153   1.911032E-02   3.214526E+13    6.72116E+31   1.700637850E+00  -3.979234E-01   1.892405775E+00
    49    9218.143679   1.336309E-02   2.245863E+13    3.89223E+31   1.700892935E+00  -3.967683E-01   1.892783745E+00
    50    9232.772867   9.341925E-03   1.568699E+13    2.25313E+31   1.701042116E+00  -3.958100E-01   1.893004765E+00
    51    9244.962195   6.463344E-03   1.084963E+13    1.30783E+31   1.701128824E+00  -3.950150E-01   1.893133201E+00
    52    9255.237751   4.365481E-03   7.324628E+12    7.63595E+30   1.701179070E+00  -3.943475E-01   1.893207601E+00
    53    9264.157665   2.732706E-03   4.582684E+12    4.53535E+30   1.701207853E+00  -3.937699E-01   1.893250218E+00
    54    9272.652067   1.660351E-03   2.783032E+12    2.75383E+30   1.701224472E+00  -3.932215E-01   1.893274823E+00
    55    9281.169945   9.014715E-04   1.509709E+12    1.72847E+30   1.701234082E+00  -3.926732E-01   1.893289051E+00
    56    9291.052699   5.069106E-04   8.481601E+11    1.08272E+30   1.701240163E+00  -3.920390E-01   1.893298060E+00
    57    9302.107726   2.281336E-04   3.811912E+11    6.77457E+29   1.701244002E+00  -3.913321E-01   1.893303746E+00
    58    9317.548333   1.458544E-04   2.435573E+11    4.06687E+29   1.701246584E+00  -3.903494E-01   1.893307573E+00
    59    9332.134131   9.616724E-05   1.605052E+11    2.40856E+29   1.701248179E+00  -3.894257E-01   1.893309936E+00
    60    9345.310089   6.231136E-05   1.038650E+11    1.43287E+29   1.701249125E+00  -3.885953E-01   1.893311337E+00
    61    9357.479128   4.120835E-05   6.866810E+10    8.49821E+28   1.701249695E+00  -3.878316E-01   1.893312181E+00
    62    9368.442712   2.691666E-05   4.481992E+10    5.00334E+28   1.701250038E+00  -3.871463E-01   1.893312690E+00
    63    9378.370208   1.790030E-05   2.980004E+10    2.95480E+28   1.701250241E+00  -3.865279E-01   1.893312990E+00
    64    9387.218893   1.171208E-05   1.948590E+10    1.74481E+28   1.701250361E+00  -3.859785E-01   1.893313168E+00
    65    9395.234548   7.573734E-06   1.259824E+10    1.03353E+28   1.701250432E+00  -3.854822E-01   1.893313273E+00
    66    9402.598848   5.080765E-06   8.448164E+09    6.06321E+27   1.701250475E+00  -3.850274E-01   1.893313337E+00
    67    9409.058131   3.386702E-06   5.629397E+09    3.55936E+27   1.701250500E+00  -3.846295E-01   1.893313374E+00
    68    9414.761583   2.248187E-06   3.735271E+09    2.09768E+27   1.701250515E+00  -3.842788E-01   1.893313396E+00
    69    9419.837452   1.508846E-06   2.506567E+09    1.23011E+27   1.701250524E+00  -3.839672E-01   1.893313409E+00
    70    9424.281016   1.013212E-06   1.682680E+09    7.21197E+26   1.701250529E+00  -3.836949E-01   1.893313416E+00
    71    9428.167833   6.486927E-07   1.077124E+09    4.24946E+26   1.701250532E+00  -3.834571E-01   1.893313421E+00
    72    9431.750376   4.336642E-07   7.199298E+08    2.50050E+26   1.701250534E+00  -3.832382E-01   1.893313424E+00
    73    9434.908308   2.916686E-07   4.841619E+08    1.46494E+26   1.701250535E+00  -3.830454E-01   1.893313425E+00
    74    9437.662379   1.959501E-07   3.253284E+08    8.58153E+25   1.701250535E+00  -3.828774E-01   1.893313426E+00
    75    9440.065672   1.296438E-07   2.151638E+08    5.09395E+25   1.701250536E+00  -3.827310E-01   1.893313427E+00
    76    9442.224466   8.748619E-08   1.451871E+08    2.98018E+25   1.701250536E+00  -3.825995E-01   1.893313427E+00
