       6     141      40      56

     EOS file :  Prof_B30_1.8.dat                                            

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   9.561659E+00   2.743069E+16    2.69557E+37   0.000000000E+00  -2.648343E+00   0.000000000E+00
     1     100.000001   9.536851E+00   2.735215E+16    2.68557E+37   5.763851692E-05  -2.646404E+00   3.367109686E-05
     2     116.638013   9.528424E+00   2.732548E+16    2.68218E+37   9.142267242E-05  -2.645745E+00   5.341960693E-05
     3     136.038854   9.516979E+00   2.728925E+16    2.67758E+37   1.449519643E-04  -2.644849E+00   8.472495592E-05
     4     158.655307   9.501448E+00   2.724011E+16    2.67133E+37   2.296990198E-04  -2.643631E+00   1.343191997E-04
     5     185.011625   9.480399E+00   2.717351E+16    2.66288E+37   3.637251574E-04  -2.641978E+00   2.128203141E-04
     6     215.713032   9.451912E+00   2.708340E+16    2.65145E+37   5.753761567E-04  -2.639736E+00   3.369345900E-04
     7     251.455509   9.413439E+00   2.696175E+16    2.63603E+37   9.089516134E-04  -2.636699E+00   5.328612481E-04
     8     293.035209   9.361624E+00   2.679800E+16    2.61531E+37   1.433290699E-03  -2.632592E+00   8.415040286E-04
     9     341.356434   9.292098E+00   2.657842E+16    2.58759E+37   2.254544382E-03  -2.627052E+00   1.326341754E-03
    10     397.436518   9.199271E+00   2.628551E+16    2.55072E+37   3.534705254E-03  -2.619599E+00   2.085094919E-03
    11     462.405221   9.076149E+00   2.589749E+16    2.50205E+37   5.517547401E-03  -2.609616E+00   3.266576716E-03
    12     537.495396   8.914266E+00   2.538814E+16    2.43850E+37   8.563091195E-03  -2.596315E+00   5.094160808E-03
    13     624.021062   8.703833E+00   2.472747E+16    2.35663E+37   1.318986850E-02  -2.578717E+00   7.896795961E-03
    14     723.339011   8.434281E+00   2.388362E+16    2.25299E+37   2.012021069E-02  -2.555644E+00   1.214691010E-02
    15     836.791645   8.095378E+00   2.282662E+16    2.12470E+37   3.031683263E-02  -2.525739E+00   1.850123921E-02
    16     965.632737   7.679029E+00   2.153438E+16    1.97023E+37   4.498988732E-02  -2.487525E+00   2.783529695E-02
    17    1110.944889   7.181663E+00   2.000021E+16    1.79037E+37   6.554646421E-02  -2.439529E+00   4.125582299E-02
    18    1273.566474   6.606727E+00   1.824051E+16    1.58905E+37   9.345753134E-02  -2.380451E+00   6.007134270E-02
    19    1454.053366   5.966441E+00   1.629949E+16    1.37356E+37   1.300398639E-01  -2.309377E+00   8.570429628E-02
    20    1652.701350   5.281805E+00   1.424789E+16    1.15392E+37   1.761928484E-01  -2.225984E+00   1.195434612E-01
    21    1869.645134   4.580309E+00   1.217429E+16    9.41249E+36   2.321731643E-01  -2.130670E+00   1.627605053E-01
    22    2105.031529   3.891726E+00   1.017073E+16    7.45690E+36   2.975009485E-01  -2.024582E+00   2.161379205E-01
    23    2359.245773   3.243262E+00   8.317274E+15    5.74637E+36   3.710488337E-01  -1.909511E+00   2.799619714E-01
    24    2633.159908   2.655657E+00   6.670625E+15    4.31810E+36   4.512886380E-01  -1.787688E+00   3.540165029E-01
    25    2928.373276   2.141258E+00   5.259749E+15    3.17412E+36   5.366072232E-01  -1.661536E+00   4.376794675E-01
    26    3247.424597   1.704195E+00   4.088186E+15    2.29024E+36   6.255900976E-01  -1.533428E+00   5.300913647E-01
    27    3593.967450   1.342019E+00   3.140563E+15    1.62760E+36   7.172067789E-01  -1.405507E+00   6.303483210E-01
    28    3972.912571   1.047941E+00   2.390247E+15    1.14285E+36   8.108848348E-01  -1.279571E+00   7.376764942E-01
    29    4390.552846   8.224497E-01   1.830872E+15    7.94032E+35   9.069451783E-01  -1.157011E+00   8.520291212E-01
    30    4849.495068   6.574347E-01   1.432724E+15    5.45248E+35   1.006718084E+00  -1.039875E+00   9.743227280E-01
    31    5344.656767   5.361438E-01   1.147177E+15    3.69819E+35   1.110484986E+00  -9.308633E-01   1.104328518E+00
    32    5865.061810   4.460997E-01   9.393540E+14    2.47250E+35   1.217354814E+00  -8.321633E-01   1.240501210E+00
    33    6393.580348   3.779854E-01   7.845060E+14    1.62449E+35   1.324805731E+00  -7.453945E-01   1.379342401E+00
    34    6908.487220   3.249023E-01   6.653118E+14    1.04511E+35   1.428667217E+00  -6.715180E-01   1.515219984E+00
    35    7386.740649   2.817907E-01   5.696065E+14    6.56186E+34   1.523727762E+00  -6.107731E-01   1.641003946E+00
    36    7808.523540   2.452132E-01   4.893437E+14    4.01257E+34   1.605076874E+00  -5.626365E-01   1.749776155E+00
    37    8161.246828   2.154835E-01   4.248887E+14    2.38531E+34   1.669856321E+00  -5.258918E-01   1.837212015E+00
    38    8437.717577   1.878450E-01   3.657335E+14    1.38193E+34   1.717465933E+00  -4.991627E-01   1.902003944E+00
    39    8644.644047   1.638964E-01   3.151964E+14    7.82297E+33   1.749976858E+00  -4.803001E-01   1.946621090E+00
    40    8791.929286   1.407099E-01   2.649748E+14    4.35875E+33   1.770686522E+00  -4.674615E-01   1.975314625E+00
    41    8895.305963   1.182105E-01   2.154969E+14    2.43998E+33   1.782979534E+00  -4.587457E-01   1.992781814E+00
    42    8969.386871   9.908822E-02   1.747961E+14    1.35579E+33   1.790282067E+00  -4.526544E-01   2.003466059E+00
    43    9021.642641   8.293105E-02   1.415230E+14    7.49493E+32   1.794517166E+00  -4.484377E-01   2.009852031E+00
    44    9058.074370   6.169538E-02   1.041850E+14    4.22852E+32   1.796858238E+00  -4.455381E-01   2.013466940E+00
    45    9086.394662   4.396957E-02   7.413906E+13    2.43590E+32   1.798167406E+00  -4.433077E-01   2.015491436E+00
    46    9109.574348   3.088311E-02   5.201948E+13    1.41035E+32   1.798927850E+00  -4.414981E-01   2.016666962E+00
    47    9128.875325   2.168262E-02   3.648434E+13    8.16052E+31   1.799374155E+00  -4.400023E-01   2.017356613E+00
    48    9144.919476   1.516960E-02   2.550249E+13    4.72378E+31   1.799635018E+00  -4.387667E-01   2.017759607E+00
    49    9158.290051   1.060459E-02   1.781268E+13    2.73440E+31   1.799787375E+00  -4.377425E-01   2.017994932E+00
    50    9169.429420   7.361639E-03   1.235866E+13    1.58339E+31   1.799876186E+00  -4.368929E-01   2.018132096E+00
    51    9178.767254   5.025061E-03   8.432973E+12    9.20918E+30   1.799927622E+00  -4.361834E-01   2.018211502E+00
    52    9186.755502   3.267929E-03   5.481186E+12    5.42488E+30   1.799957158E+00  -4.355784E-01   2.018257092E+00
    53    9194.017444   1.985418E-03   3.328474E+12    3.29374E+30   1.799973867E+00  -4.350299E-01   2.018282881E+00
    54    9201.297614   1.112852E-03   1.864267E+12    2.02098E+30   1.799983887E+00  -4.344815E-01   2.018298347E+00
    55    9209.293514   6.060577E-04   1.014142E+12    1.27250E+30   1.799989805E+00  -4.338808E-01   2.018307484E+00
    56    9218.573924   3.593947E-04   6.011843E+11    7.81559E+29   1.799993706E+00  -4.331859E-01   2.018313508E+00
    57    9228.221461   1.817740E-04   3.036578E+11    5.29611E+29   1.799995718E+00  -4.324660E-01   2.018316616E+00
    58    9241.203851   1.183801E-04   1.976453E+11    3.14630E+29   1.799997446E+00  -4.315012E-01   2.018319285E+00
    59    9253.111561   7.729615E-05   1.289311E+11    1.85752E+29   1.799998490E+00  -4.306203E-01   2.018320897E+00
    60    9263.937008   5.013093E-05   8.354497E+10    1.10343E+29   1.799999104E+00  -4.298227E-01   2.018321847E+00
    61    9273.901610   3.362220E-05   5.601460E+10    6.47762E+28   1.799999478E+00  -4.290914E-01   2.018322424E+00
    62    9282.659479   2.185663E-05   3.639378E+10    3.85705E+28   1.799999694E+00  -4.284507E-01   2.018322758E+00
    63    9290.712071   1.453026E-05   2.417983E+10    2.26598E+28   1.799999826E+00  -4.278635E-01   2.018322961E+00
    64    9297.854290   9.488672E-06   1.578161E+10    1.34399E+28   1.799999903E+00  -4.273441E-01   2.018323080E+00
    65    9304.362099   6.246678E-06   1.039210E+10    7.99057E+27   1.799999949E+00  -4.268720E-01   2.018323150E+00
    66    9310.252189   4.191210E-06   6.968076E+09    4.68821E+27   1.799999976E+00  -4.264456E-01   2.018323193E+00
    67    9315.417631   2.776014E-06   4.613101E+09    2.76084E+27   1.799999993E+00  -4.260725E-01   2.018323218E+00
    68    9320.021293   1.856327E-06   3.084041E+09    1.62341E+27   1.800000002E+00  -4.257405E-01   2.018323233E+00
    69    9324.077453   1.246220E-06   2.069976E+09    9.51893E+26   1.800000008E+00  -4.254484E-01   2.018323242E+00
    70    9327.626355   8.369007E-07   1.390170E+09    5.58017E+26   1.800000011E+00  -4.251932E-01   2.018323247E+00
    71    9330.728280   5.381845E-07   8.935130E+08    3.34442E+26   1.800000013E+00  -4.249704E-01   2.018323250E+00
    72    9333.624065   3.618654E-07   6.006940E+08    1.95946E+26   1.800000014E+00  -4.247627E-01   2.018323252E+00
    73    9336.150476   2.434882E-07   4.042216E+08    1.14774E+26   1.800000015E+00  -4.245816E-01   2.018323253E+00
    74    9338.351656   1.591312E-07   2.641118E+08    6.73542E+25   1.800000016E+00  -4.244240E-01   2.018323253E+00
    75    9340.330289   1.073846E-07   1.782156E+08    3.94049E+25   1.800000016E+00  -4.242824E-01   2.018323254E+00
    76    9342.047077   7.252515E-08   1.203505E+08    2.30507E+25   1.800000016E+00  -4.241596E-01   2.018323254E+00
