       6     141      40      56

     EOS file :  Prof_B30_1.2.dat                                            

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   2.649186E+01   8.447396E+16    1.15704E+38   0.000000000E+00  -3.426839E+00   0.000000000E+00
     1     100.000001   2.625789E+01   8.365089E+16    1.14246E+38   1.765941799E-04  -3.419184E+00   9.295148049E-05
     2     116.572970   2.617823E+01   8.337086E+16    1.13751E+38   2.793235348E-04  -3.416566E+00   1.471330361E-04
     3     135.872253   2.607070E+01   8.299296E+16    1.13083E+38   4.412203670E-04  -3.413022E+00   2.326475373E-04
     4     158.326881   2.592598E+01   8.248460E+16    1.12187E+38   6.956801821E-04  -3.408231E+00   3.673241849E-04
     5     184.424529   2.573197E+01   8.180361E+16    1.10989E+38   1.094191046E-03  -3.401772E+00   5.788140290E-04
     6     214.714186   2.547329E+01   8.089642E+16    1.09397E+38   1.715316524E-03  -3.393094E+00   9.096488543E-04
     7     249.806037   2.513081E+01   7.969680E+16    1.07301E+38   2.677280790E-03  -3.381486E+00   1.424535277E-03
     8     290.366967   2.468154E+01   7.812573E+16    1.04569E+38   4.154731063E-03  -3.366048E+00   2.220496972E-03
     9     337.109926   2.409924E+01   7.609386E+16    1.01060E+38   6.399430968E-03  -3.345672E+00   3.440272534E-03
    10     390.775551   2.335602E+01   7.350791E+16    9.66343E+37   9.762840628E-03  -3.319034E+00   5.288741721E-03
    11     452.105547   2.242556E+01   7.028249E+16    9.11783E+37   1.471550707E-02  -3.284628E+00   8.050869711E-03
    12     521.809547   2.128794E+01   6.635783E+16    8.46388E+37   2.185431254E-02  -3.240839E+00   1.210767875E-02
    13     600.530593   1.993580E+01   6.172144E+16    7.70596E+37   3.188566296E-02  -3.186080E+00   1.794452405E-02
    14     688.818128   1.838034E+01   5.642826E+16    6.86106E+37   4.557396827E-02  -3.118969E+00   2.614467719E-02
    15     787.119386   1.665500E+01   5.061128E+16    5.95927E+37   6.365358808E-02  -3.038546E+00   3.736262042E-02
    16     895.798344   1.481457E+01   4.447506E+16    5.04070E+37   8.671838127E-02  -2.944451E+00   5.227654969E-02
    17    1015.185516   1.292894E+01   3.826993E+16    4.14922E+37   1.151189703E-01  -2.837034E+00   7.152715975E-02
    18    1145.654479   1.107285E+01   3.225321E+16    3.32469E+37   1.489027475E-01  -2.717365E+00   9.565626238E-02
    19    1287.716033   9.314599E+00   2.664946E+16    2.59655E+37   1.878194511E-01  -2.587127E+00   1.250605112E-01
    20    1442.120656   7.707275E+00   2.162182E+16    1.98060E+37   2.313913745E-01  -2.448447E+00   1.599715704E-01
    21    1609.962995   6.284284E+00   1.726046E+16    1.47935E+37   2.790253149E-01  -2.303684E+00   2.004667566E-01
    22    1792.785728   5.059430E+00   1.358727E+16    1.08510E+37   3.301339114E-01  -2.155232E+00   2.465068473E-01
    23    1992.682075   4.030217E+00   1.057094E+16    7.83914E+36   3.842386029E-01  -2.005358E+00   2.979926728E-01
    24    2212.396802   3.182653E+00   8.145888E+15    5.59347E+36   4.410392354E-01  -1.856079E+00   3.548300855E-01
    25    2455.425473   2.496097E+00   6.229666E+15    3.95205E+36   5.004488118E-01  -1.709103E+00   4.169937172E-01
    26    2726.111823   1.947269E+00   4.736350E+15    2.77117E+36   5.626010143E-01  -1.565801E+00   4.845827885E-01
    27    3029.743115   1.513070E+00   3.585188E+15    1.93210E+36   6.278415434E-01  -1.427218E+00   5.578659178E-01
    28    3372.642847   1.172294E+00   2.705168E+15    1.34153E+36   6.967132644E-01  -1.294109E+00   6.373151291E-01
    29    3762.258866   9.099918E-01   2.046059E+15    9.28627E+35   7.700027523E-01  -1.166982E+00   7.236929223E-01
    30    4205.658256   7.204804E-01   1.583605E+15    6.39308E+35   8.495499703E-01  -1.046426E+00   8.189126777E-01
    31    4701.210846   5.833715E-01   1.257600E+15    4.37053E+35   9.367099070E-01  -9.344180E-01   9.243768887E-01
    32    5239.989053   4.827426E-01   1.023499E+15    2.96032E+35   1.031710187E+00  -8.326885E-01   1.040313303E+00
    33    5805.865961   4.074513E-01   8.512399E+14    1.98003E+35   1.133177805E+00  -7.424744E-01   1.165172131E+00
    34    6376.656862   3.495177E-01   7.204128E+14    1.30237E+35   1.237761176E+00  -6.645085E-01   1.295047642E+00
    35    6926.917662   3.032450E-01   6.170994E+14    8.38746E+34   1.340253452E+00  -5.990190E-01   1.423627005E+00
    36    7431.962403   2.645719E-01   5.317042E+14    5.26905E+34   1.434525690E+00  -5.457208E-01   1.543170154E+00
    37    7872.327752   2.311160E-01   4.586829E+14    3.22158E+34   1.515112948E+00  -5.037972E-01   1.646462091E+00
    38    8236.622592   2.036045E-01   3.993642E+14    1.90611E+34   1.579371068E+00  -4.719817E-01   1.729622475E+00
    39    8518.182600   1.778601E-01   3.445752E+14    1.10218E+34   1.625854066E+00  -4.490469E-01   1.790353482E+00
    40    8726.701769   1.552054E-01   2.970481E+14    6.22332E+33   1.657353404E+00  -4.329623E-01   1.831880712E+00
    41    8873.892529   1.316708E-01   2.449052E+14    3.49414E+33   1.676992525E+00  -4.220674E-01   1.858167185E+00
    42    8979.558593   1.105979E-01   1.991346E+14    1.95487E+33   1.688824728E+00  -4.144865E-01   1.874462516E+00
    43    9055.101316   9.269375E-02   1.614967E+14    1.08572E+33   1.695837181E+00  -4.091944E-01   1.884411518E+00
    44    9108.290009   7.632919E-02   1.290323E+14    6.01081E+32   1.699886934E+00  -4.055342E-01   1.890332197E+00
    45    9145.877021   5.469579E-02   9.231002E+13    3.46553E+32   1.702067127E+00  -4.029815E-01   1.893565907E+00
    46    9176.579832   3.869497E-02   6.522088E+13    1.99900E+32   1.703347246E+00  -4.009180E-01   1.895464387E+00
    47    9201.925503   2.717955E-02   4.576407E+13    1.15747E+32   1.704093478E+00  -3.992296E-01   1.896570613E+00
    48    9223.034056   1.906769E-02   3.207338E+13    6.69828E+31   1.704531658E+00  -3.978341E-01   1.897219977E+00
    49    9240.598515   1.333327E-02   2.240839E+13    3.87897E+31   1.704787821E+00  -3.966804E-01   1.897599513E+00
    50    9255.250899   9.321067E-03   1.565188E+13    2.24545E+31   1.704937632E+00  -3.957231E-01   1.897821447E+00
    51    9267.459484   6.448523E-03   1.082474E+13    1.30343E+31   1.705024699E+00  -3.949291E-01   1.897950406E+00
    52    9277.752226   4.354809E-03   7.306696E+12    7.61111E+30   1.705075150E+00  -3.942623E-01   1.898025103E+00
    53    9286.689421   2.724786E-03   4.569390E+12    4.52218E+30   1.705104044E+00  -3.936851E-01   1.898067880E+00
    54    9295.207124   1.655539E-03   2.774958E+12    2.74584E+30   1.705120741E+00  -3.931367E-01   1.898092598E+00
    55    9303.748370   8.985010E-04   1.504724E+12    1.72406E+30   1.705130390E+00  -3.925884E-01   1.898106884E+00
    56    9313.665686   5.054603E-04   8.457324E+11    1.07992E+30   1.705136503E+00  -3.919538E-01   1.898115938E+00
    57    9324.754154   2.275257E-04   3.801753E+11    6.75605E+29   1.705140362E+00  -3.912467E-01   1.898121653E+00
    58    9340.236171   1.455046E-04   2.429734E+11    4.05508E+29   1.705142957E+00  -3.902640E-01   1.898125500E+00
    59    9354.854752   9.592515E-05   1.601002E+11    2.40140E+29   1.705144560E+00  -3.893408E-01   1.898127874E+00
    60    9368.060991   6.215618E-05   1.036061E+11    1.42858E+29   1.705145511E+00  -3.885108E-01   1.898129282E+00
    61    9380.257348   4.111223E-05   6.850783E+10    8.47181E+28   1.705146083E+00  -3.877475E-01   1.898130130E+00
    62    9391.242541   2.684113E-05   4.469379E+10    4.98802E+28   1.705146428E+00  -3.870627E-01   1.898130641E+00
    63    9401.194819   1.785603E-05   2.972611E+10    2.94504E+28   1.705146631E+00  -3.864445E-01   1.898130942E+00
    64    9410.060479   1.168272E-05   1.943696E+10    1.73928E+28   1.705146752E+00  -3.858955E-01   1.898131121E+00
    65    9418.092805   7.556148E-06   1.256900E+10    1.03032E+28   1.705146824E+00  -3.853995E-01   1.898131227E+00
    66    9425.471527   5.068973E-06   8.428499E+09    6.04441E+27   1.705146867E+00  -3.849451E-01   1.898131290E+00
    67    9431.943499   3.378499E-06   5.615744E+09    3.54835E+27   1.705146892E+00  -3.845475E-01   1.898131328E+00
    68    9437.658743   2.242970E-06   3.726601E+09    2.09117E+27   1.705146907E+00  -3.841970E-01   1.898131350E+00
    69    9442.744516   1.505350E-06   2.500756E+09    1.22629E+27   1.705146916E+00  -3.838857E-01   1.898131363E+00
    70    9447.196730   1.010865E-06   1.678779E+09    7.18957E+26   1.705146921E+00  -3.836136E-01   1.898131371E+00
    71    9451.091110   6.466333E-07   1.073695E+09    4.23661E+26   1.705146924E+00  -3.833760E-01   1.898131375E+00
    72    9454.684026   4.325479E-07   7.180759E+08    2.49183E+26   1.705146926E+00  -3.831570E-01   1.898131378E+00
    73    9457.847770   2.909201E-07   4.829199E+08    1.45986E+26   1.705146927E+00  -3.829644E-01   1.898131379E+00
    74    9460.606876   1.953755E-07   3.243730E+08    8.55210E+25   1.705146927E+00  -3.827966E-01   1.898131380E+00
    75    9463.015550   1.292990E-07   2.145914E+08    5.07550E+25   1.705146928E+00  -3.826502E-01   1.898131381E+00
    76    9465.178155   8.725347E-08   1.448008E+08    2.96938E+25   1.705146928E+00  -3.825189E-01   1.898131381E+00
