         5       653       401       557

EOS                                                                            

  i            rad           emas         rho         pres          nb           kf(e)      kf(mu)       kf(p)       kf(n)      kf(la)      kf(S-)      kf(S0)      kf(S+)         Tc(n)       Tc(p)      Tc(la)    Durca        mstn        mstp  nSF   Acel   Aion   Zion

    0   0.000000E+00   0.000000E+00   9.240E+14   1.278E+35   5.086E-01      8.712E-01   6.872E-01   9.952E-01   2.414E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      2.210E+08   1.000E+00   1.000E+00   00000   5.670E-01   3.397E-01  3p2   N/A    N/A    N/A 
    1   1.461190E+03   6.127864E-03   9.124E+14   1.234E+35   5.031E-01      8.682E-01   6.834E-01   9.912E-01   2.406E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      2.306E+08   1.000E+00   1.000E+00   00000   5.721E-01   3.425E-01  3p2   N/A    N/A    N/A 
    2   1.840985E+03   1.201821E-02   9.056E+14   1.210E+35   4.998E-01      8.665E-01   6.812E-01   9.888E-01   2.400E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      2.364E+08   1.000E+00   1.000E+00   00000   5.751E-01   3.442E-01  3p2   N/A    N/A    N/A 
    3   2.107401E+03   1.804982E-02   8.999E+14   1.189E+35   4.971E-01      8.650E-01   6.794E-01   9.868E-01   2.396E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      2.414E+08   1.000E+00   1.000E+00   00000   5.776E-01   3.457E-01  3p2   N/A    N/A    N/A 
    4   2.319495E+03   2.420058E-02   8.947E+14   1.171E+35   4.946E-01      8.637E-01   6.776E-01   9.849E-01   2.392E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      2.460E+08   1.000E+00   1.000E+00   00000   5.800E-01   3.470E-01  3p2   N/A    N/A    N/A 
    5   2.498601E+03   2.971360E-02   8.902E+14   1.155E+35   4.924E-01      8.625E-01   6.761E-01   9.833E-01   2.389E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      2.501E+08   1.000E+00   1.000E+00   00000   5.820E-01   3.482E-01  3p2   N/A    N/A    N/A 
    6   2.655159E+03   3.606114E-02   8.857E+14   1.139E+35   4.902E-01      8.613E-01   6.746E-01   9.816E-01   2.385E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      2.542E+08   1.000E+00   1.000E+00   00000   5.841E-01   3.494E-01  3p2   N/A    N/A    N/A 
    7   2.795157E+03   4.173721E-02   8.816E+14   1.124E+35   4.882E-01      8.602E-01   6.733E-01   9.802E-01   2.382E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      2.580E+08   1.000E+00   1.000E+00   00000   5.859E-01   3.504E-01  3p2   N/A    N/A    N/A 
    8   2.922381E+03   4.733361E-02   8.778E+14   1.111E+35   4.864E-01      8.592E-01   6.720E-01   9.788E-01   2.379E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      2.616E+08   1.000E+00   1.000E+00   00000   5.877E-01   3.515E-01  3p2   N/A    N/A    N/A 
    9   3.039399E+03   5.358454E-02   8.739E+14   1.097E+35   4.845E-01      8.582E-01   6.706E-01   9.774E-01   2.376E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      2.654E+08   1.000E+00   1.000E+00   00000   5.895E-01   3.525E-01  3p2   N/A    N/A    N/A 
   10   3.148040E+03   5.938797E-02   8.702E+14   1.085E+35   4.827E-01      8.572E-01   6.694E-01   9.760E-01   2.373E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      2.690E+08   1.000E+00   1.000E+00   00000   5.912E-01   3.535E-01  3p2   N/A    N/A    N/A 
   11   3.249658E+03   6.481629E-02   8.668E+14   1.073E+35   4.810E-01      8.563E-01   6.682E-01   9.748E-01   2.370E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      2.723E+08   1.000E+00   1.000E+00   00000   5.929E-01   3.544E-01  3p2   N/A    N/A    N/A 
   12   3.345291E+03   7.006337E-02   8.636E+14   1.062E+35   4.794E-01      8.554E-01   6.671E-01   9.736E-01   2.368E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      2.755E+08   1.000E+00   1.000E+00   00000   5.944E-01   3.553E-01  3p2   N/A    N/A    N/A 
   13   3.435748E+03   7.636102E-02   8.601E+14   1.050E+35   4.777E-01      8.545E-01   6.659E-01   9.723E-01   2.365E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      2.790E+08   1.000E+00   1.000E+00   00000   5.960E-01   3.562E-01  3p2   N/A    N/A    N/A 
   14   3.521677E+03   8.234345E-02   8.568E+14   1.039E+35   4.761E-01      8.536E-01   6.648E-01   9.711E-01   2.362E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      2.824E+08   1.000E+00   1.000E+00   00000   5.976E-01   3.571E-01  3p2   N/A    N/A    N/A 
   15   3.603606E+03   8.804739E-02   8.536E+14   1.029E+35   4.746E-01      8.528E-01   6.637E-01   9.699E-01   2.360E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      2.857E+08   1.000E+00   1.000E+00   00000   5.991E-01   3.580E-01  3p2   N/A    N/A    N/A 
   16   3.681969E+03   9.350313E-02   8.506E+14   1.019E+35   4.731E-01      8.519E-01   6.626E-01   9.688E-01   2.357E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      2.888E+08   1.000E+00   1.000E+00   00000   6.006E-01   3.589E-01  3p2   N/A    N/A    N/A 
   17   3.757132E+03   9.873603E-02   8.477E+14   1.009E+35   4.716E-01      8.511E-01   6.616E-01   9.677E-01   2.355E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      2.919E+08   1.000E+00   1.000E+00   00000   6.020E-01   3.597E-01  3p2   N/A    N/A    N/A 
