       6     140      38      55

     EOS file :  Prof_nl3wr_2.2.dat                                          

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   2.191596E+00   1.134705E+16    8.44525E+36   0.000000000E+00  -2.236443E+00   0.000000000E+00
     1     100.000001   2.190005E+00   1.133211E+16    8.43292E+36   2.387088959E-05  -2.235781E+00   7.726622449E-06
     2     116.655524   2.189469E+00   1.132709E+16    8.42878E+36   3.788868013E-05  -2.235559E+00   1.226590707E-05
     3     136.084002   2.188741E+00   1.132025E+16    8.42314E+36   6.012887436E-05  -2.235256E+00   1.947058522E-05
     4     158.744908   2.187751E+00   1.131097E+16    8.41548E+36   9.540331684E-05  -2.234844E+00   3.090370923E-05
     5     185.172971   2.186404E+00   1.129835E+16    8.40507E+36   1.513268934E-04  -2.234284E+00   4.904260243E-05
     6     215.989885   2.184575E+00   1.128121E+16    8.39093E+36   2.399355034E-04  -2.233522E+00   7.781093632E-05
     7     251.917504   2.182092E+00   1.125797E+16    8.37177E+36   3.802208538E-04  -2.232488E+00   1.234173454E-04
     8     293.792498   2.178724E+00   1.122647E+16    8.34580E+36   6.020820108E-04  -2.231082E+00   1.956736074E-04
     9     342.582319   2.174161E+00   1.118387E+16    8.31069E+36   9.524439212E-04  -2.229175E+00   3.100590071E-04
    10     399.402051   2.167989E+00   1.112636E+16    8.26332E+36   1.504643144E-03  -2.226591E+00   4.909370805E-04
    11     465.531347   2.159661E+00   1.104897E+16    8.19961E+36   2.372640512E-03  -2.223092E+00   7.765338381E-04
    12     542.430100   2.148456E+00   1.094522E+16    8.11428E+36   3.732158830E-03  -2.218366E+00   1.226570479E-03
    13     631.750625   2.133442E+00   1.080690E+16    8.00066E+36   5.851331556E-03  -2.211999E+00   1.933817864E-03
    14     735.343091   2.113433E+00   1.062380E+16    7.85049E+36   9.133552788E-03  -2.203451E+00   3.041285716E-03
    15     855.249637   2.086960E+00   1.038369E+16    7.65399E+36   1.417424942E-02  -2.192030E+00   4.767190787E-03
    16     993.681484   2.052263E+00   1.007272E+16    7.40025E+36   2.183006193E-02  -2.176864E+00   7.440049928E-03
    17    1152.972999   2.007343E+00   9.676458E+15    7.07813E+36   3.329181368E-02  -2.156887E+00   1.154579711E-02
    18    1335.508500   1.950111E+00   9.181849E+15    6.67808E+36   5.014046976E-02  -2.130843E+00   1.778708738E-02
    19    1543.622894   1.878492E+00   8.581869E+15    6.19466E+36   7.435121233E-02  -2.097328E+00   2.715142103E-02
    20    1779.454683   1.791476E+00   7.878808E+15    5.62978E+36   1.081979615E-01  -2.054890E+00   4.097473053E-02
    21    2044.803183   1.688286E+00   7.086188E+15    4.99554E+36   1.540155411E-01  -2.002187E+00   6.098733366E-02
    22    2341.060706   1.570607E+00   6.231895E+15    4.31519E+36   2.138348606E-01  -1.938199E+00   8.931837509E-02
    23    2669.178070   1.441009E+00   5.354913E+15    3.62115E+36   2.889666646E-01  -1.862451E+00   1.284350810E-01
    24    3029.753451   1.304046E+00   4.499655E+15    2.94950E+36   3.797017671E-01  -1.775200E+00   1.810244746E-01
    25    3423.156952   1.164728E+00   3.706854E+15    2.33295E+36   4.852584411E-01  -1.677509E+00   2.498104523E-01
    26    3849.652384   1.028340E+00   3.006423E+15    1.79473E+36   6.040295613E-01  -1.571201E+00   3.373783372E-01
    27    4309.339025   8.997536E-01   2.413763E+15    1.34588E+36   7.339842081E-01  -1.458703E+00   4.459696710E-01
    28    4801.787010   7.820056E-01   1.930099E+15    9.86210E+35   8.730304448E-01  -1.342845E+00   5.772273205E-01
    29    5325.352230   6.772631E-01   1.546741E+15    7.07531E+35   1.019201627E+00  -1.226661E+00   7.319207459E-01
    30    5876.042585   5.861351E-01   1.249327E+15    4.97546E+35   1.170512981E+00  -1.113225E+00   9.094229561E-01
    31    6446.219259   5.080405E-01   1.021467E+15    3.42958E+35   1.324613187E+00  -1.005524E+00   1.107038817E+00
    32    7023.555506   4.420308E-01   8.478044E+14    2.31447E+35   1.478263585E+00  -9.063024E-01   1.319165257E+00
    33    7590.624274   3.865457E-01   7.148576E+14    1.52567E+35   1.626976581E+00  -8.179131E-01   1.536941498E+00
    34    8126.077341   3.394761E-01   6.111332E+14    9.79566E+34   1.764983283E+00  -7.421129E-01   1.748344468E+00
    35    8608.143677   2.989986E-01   5.279102E+14    6.10806E+34   1.886203039E+00  -6.797939E-01   1.940248262E+00
    36    9019.012883   2.633976E-01   4.586825E+14    3.69498E+34   1.985609021E+00  -6.308619E-01   2.101223065E+00
    37    9349.492639   2.310312E-01   3.984349E+14    2.17144E+34   2.061119195E+00  -5.942003E-01   2.225284930E+00
    38    9601.170011   2.014078E-01   3.449789E+14    1.24340E+34   2.114286482E+00  -5.678755E-01   2.313367910E+00
    39    9783.653198   1.739557E-01   2.965319E+14    6.98235E+33   2.149110317E+00  -5.496597E-01   2.371296686E+00
    40    9911.253688   1.476565E-01   2.508915E+14    3.87131E+33   2.170614315E+00  -5.373697E-01   2.407120781E+00
    41    9999.004721   1.205355E-01   2.044800E+14    2.15578E+33   2.183150526E+00  -5.291406E-01   2.427994837E+00
    42   10060.996919   9.818087E-02   1.662866E+14    1.19292E+33   2.190472149E+00  -5.234425E-01   2.440172279E+00
    43   10104.208310   7.985251E-02   1.350233E+14    6.57263E+32   2.194664051E+00  -5.195298E-01   2.447138906E+00
    44   10134.034240   5.754074E-02   9.713569E+13    3.76841E+32   2.196902964E+00  -5.168587E-01   2.450858691E+00
    45   10158.076528   4.080812E-02   6.879334E+13    2.17037E+32   2.198198029E+00  -5.147240E-01   2.453010194E+00
    46   10177.810021   2.865320E-02   4.825283E+13    1.25597E+32   2.198948283E+00  -5.129846E-01   2.454256128E+00
    47   10194.215878   2.010848E-02   3.382839E+13    7.26456E+31   2.199387280E+00  -5.115475E-01   2.454984932E+00
    48   10207.838368   1.405776E-02   2.362899E+13    4.20540E+31   2.199643122E+00  -5.103605E-01   2.455409573E+00
    49   10219.188816   9.825683E-03   1.650132E+13    2.43371E+31   2.199792378E+00  -5.093758E-01   2.455657267E+00
    50   10228.636842   6.806117E-03   1.142543E+13    1.41099E+31   2.199879064E+00  -5.085593E-01   2.455801104E+00
    51   10236.577483   4.611991E-03   7.738831E+12    8.21531E+30   2.199929283E+00  -5.078751E-01   2.455884398E+00
    52   10243.424399   2.915925E-03   4.890244E+12    4.83983E+30   2.199958163E+00  -5.072868E-01   2.455932295E+00
    53   10249.824212   1.771411E-03   2.969372E+12    2.93828E+30   2.199974494E+00  -5.067383E-01   2.455959377E+00
    54   10256.237963   9.736265E-04   1.630711E+12    1.82928E+30   2.199984051E+00  -5.061898E-01   2.455975228E+00
    55   10263.524830   5.408978E-04   9.050562E+11    1.14815E+30   2.199989942E+00  -5.055682E-01   2.455985002E+00
    56   10271.786078   2.423058E-04   4.048721E+11    7.20651E+29   2.199993655E+00  -5.048655E-01   2.455991162E+00
    57   10283.405715   1.539444E-04   2.570632E+11    4.34119E+29   2.199996156E+00  -5.038806E-01   2.455995315E+00
    58   10294.477937   1.017509E-04   1.698466E+11    2.57460E+29   2.199997708E+00  -5.029461E-01   2.455997890E+00
    59   10304.458337   6.587357E-05   1.098144E+11    1.53201E+29   2.199998630E+00  -5.021069E-01   2.455999419E+00
    60   10313.678250   4.332868E-05   7.220324E+10    9.08576E+28   2.199999184E+00  -5.013343E-01   2.456000339E+00
    61   10322.023561   2.858620E-05   4.760792E+10    5.34287E+28   2.199999519E+00  -5.006373E-01   2.456000894E+00
    62   10329.489891   1.887195E-05   3.142279E+10    3.17107E+28   2.199999713E+00  -5.000154E-01   2.456001217E+00
    63   10336.222677   1.235492E-05   2.055783E+10    1.86692E+28   2.199999831E+00  -4.994560E-01   2.456001412E+00
    64   10342.296806   8.002874E-06   1.331166E+10    1.10363E+28   2.199999900E+00  -4.989526E-01   2.456001527E+00
    65   10347.854725   5.347263E-06   8.892626E+09    6.49185E+27   2.199999941E+00  -4.984929E-01   2.456001595E+00
    66   10352.758975   3.571954E-06   5.937739E+09    3.80997E+27   2.199999966E+00  -4.980880E-01   2.456001635E+00
    67   10357.077554   2.365672E-06   3.930525E+09    2.24566E+27   2.199999980E+00  -4.977320E-01   2.456001659E+00
    68   10360.929134   1.587514E-06   2.637325E+09    1.31678E+27   2.199999988E+00  -4.974151E-01   2.456001673E+00
    69   10364.299884   1.065936E-06   1.770309E+09    7.71958E+26   2.199999993E+00  -4.971380E-01   2.456001681E+00
    70   10367.247536   6.953419E-07   1.154810E+09    4.54005E+26   2.199999996E+00  -4.968960E-01   2.456001686E+00
    71   10369.908014   4.587145E-07   7.615325E+08    2.69700E+26   2.199999998E+00  -4.966778E-01   2.456001689E+00
    72   10372.307033   3.084515E-07   5.120062E+08    1.58001E+26   2.199999999E+00  -4.964812E-01   2.456001691E+00
    73   10374.399307   2.075922E-07   3.446582E+08    9.25175E+25   2.200000000E+00  -4.963099E-01   2.456001692E+00
    74   10376.220741   1.367784E-07   2.270068E+08    5.47981E+25   2.200000000E+00  -4.961608E-01   2.456001692E+00
    75   10377.859820   9.229809E-08   1.531741E+08    3.20579E+25   2.200000000E+00  -4.960268E-01   2.456001693E+00
    76   10379.281797   6.241885E-08   1.035709E+08    1.87471E+25   2.200000000E+00  -4.959106E-01   2.456001693E+00
