       6     139      39      54

     EOS file :  /Users/tobyopferkuch/BSk24_test.dat                         

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   7.650469E-01   1.599354E+15    5.46211E+35   0.000000000E+00  -9.612002E-01   0.000000000E+00
     1     100.000001   7.649866E-01   1.599180E+15    5.46093E+35   3.367864920E-06  -9.611405E-01   2.698169916E-06
     2     116.664644   7.649671E-01   1.599124E+15    5.46054E+35   5.347714780E-06  -9.611212E-01   4.284390193E-06
     3     136.105975   7.649405E-01   1.599047E+15    5.46002E+35   8.491271042E-06  -9.610950E-01   6.803033746E-06
     4     158.786218   7.649044E-01   1.598943E+15    5.45931E+35   1.348231810E-05  -9.610592E-01   1.080208072E-05
     5     185.244336   7.648552E-01   1.598802E+15    5.45835E+35   2.140617897E-05  -9.610106E-01   1.715141281E-05
     6     216.108641   7.647883E-01   1.598609E+15    5.45703E+35   3.398522353E-05  -9.609444E-01   2.723174241E-05
     7     252.111395   7.646972E-01   1.598347E+15    5.45525E+35   5.395217255E-05  -9.608543E-01   4.323423399E-05
     8     294.105679   7.645733E-01   1.597991E+15    5.45281E+35   8.564143532E-05  -9.607318E-01   6.863544772E-05
     9     343.084817   7.644048E-01   1.597506E+15    5.44951E+35   1.359249928E-04  -9.605650E-01   1.089497105E-04
    10     400.204600   7.641755E-01   1.596846E+15    5.44501E+35   2.156917792E-04  -9.603382E-01   1.729199242E-04
    11     466.808570   7.638637E-01   1.595950E+15    5.43890E+35   3.421823165E-04  -9.600298E-01   2.744000564E-04
    12     544.456447   7.634398E-01   1.594730E+15    5.43060E+35   5.426646990E-04  -9.596105E-01   4.353262334E-04
    13     634.955661   7.628638E-01   1.593074E+15    5.41934E+35   8.602046827E-04  -9.590407E-01   6.903955252E-04
    14     740.395520   7.620815E-01   1.590826E+15    5.40406E+35   1.362684423E-03  -9.582668E-01   1.094411563E-03
    15     863.183022   7.610198E-01   1.587776E+15    5.38338E+35   2.156816778E-03  -9.572166E-01   1.733769059E-03
    16    1006.078276   7.595806E-01   1.583644E+15    5.35541E+35   3.409747352E-03  -9.557930E-01   2.744306807E-03
    17    1172.226038   7.576325E-01   1.578056E+15    5.31771E+35   5.381981763E-03  -9.538659E-01   4.338842513E-03
    18    1365.177476   7.550006E-01   1.570514E+15    5.26705E+35   8.476795111E-03  -9.512624E-01   6.849178414E-03
    19    1588.892877   7.514604E-01   1.560456E+15    5.19926E+35   1.331288442E-02  -9.477544E-01   1.078922898E-02
    20    1847.699261   7.467070E-01   1.546980E+15    5.10913E+35   2.082719021E-02  -9.430446E-01   1.694751621E-02
    21    2146.224400   7.403558E-01   1.529036E+15    4.99024E+35   3.241479325E-02  -9.367514E-01   2.651959842E-02
    22    2489.218288   7.319348E-01   1.505479E+15    4.83510E+35   5.010550583E-02  -9.283959E-01   4.128789179E-02
    23    2881.235007   7.208556E-01   1.474756E+15    4.63550E+35   7.675576679E-02  -9.173960E-01   6.384734367E-02
    24    3326.212895   7.064446E-01   1.435294E+15    4.38341E+35   1.162122467E-01  -9.030752E-01   9.785960279E-02
    25    3826.797128   6.879660E-01   1.385493E+15    4.07250E+35   1.733333916E-01  -8.846991E-01   1.482653868E-01
    26    4383.486823   6.647100E-01   1.324152E+15    3.70039E+35   2.537049147E-01  -8.615533E-01   2.213230803E-01
    27    4993.560201   6.360885E-01   1.250563E+15    3.27133E+35   3.628401529E-01  -8.330779E-01   3.242379373E-01
    28    5650.089717   6.018176E-01   1.165159E+15    2.79835E+35   5.047641895E-01  -7.990507E-01   4.641199814E-01
    29    6341.111842   5.620811E-01   1.069699E+15    2.30375E+35   6.801006841E-01  -7.597999E-01   6.460425875E-01
    30    7049.439412   5.176453E-01   9.672406E+14    1.81658E+35   8.843018881E-01  -7.163761E-01   8.703773440E-01
    31    7753.471777   4.698809E-01   8.618894E+14    1.36714E+35   1.106972147E+00  -6.705884E-01   1.130232113E+00
    32    8429.065244   4.205879E-01   7.579850E+14    9.80133E+34   1.333085326E+00  -6.248293E-01   1.410437455E+00
    33    9052.451711   3.717097E-01   6.593993E+14    6.69380E+34   1.546142790E+00  -5.816682E-01   1.689572350E+00
    34    9603.506089   3.249808E-01   5.688859E+14    4.36310E+34   1.732069730E+00  -5.433340E-01   1.945052645E+00
    35   10068.724302   2.816737E-01   4.879028E+14    2.72397E+34   1.882306963E+00  -5.112737E-01   2.159366654E+00
    36   10443.082384   2.424735E-01   4.166804E+14    1.63716E+34   1.994883659E+00  -4.859626E-01   2.324324651E+00
    37   10730.303424   2.075478E-01   3.546330E+14    9.53178E+33   2.073418001E+00  -4.670014E-01   2.441428382E+00
    38   10941.152558   1.766733E-01   3.006877E+14    5.41396E+33   2.124771491E+00  -4.534180E-01   2.518794079E+00
    39   11090.336719   1.494112E-01   2.536072E+14    3.02178E+33   2.156557548E+00  -4.440174E-01   2.566940876E+00
    40   11193.134631   1.253421E-01   2.123656E+14    1.66840E+33   2.175403771E+00  -4.376578E-01   2.595558725E+00
    41   11262.898743   1.043893E-01   1.766424E+14    9.15523E+32   2.186247329E+00  -4.334037E-01   2.612039729E+00
    42   11309.860913   8.554321E-02   1.446104E+14    5.01333E+32   2.192356667E+00  -4.305711E-01   2.621327108E+00
    43   11341.711714   4.926697E-02   8.310499E+13    2.91577E+32   2.195500864E+00  -4.286655E-01   2.626108135E+00
    44   11374.217031   3.467767E-02   5.843089E+13    1.68724E+32   2.197367266E+00  -4.267356E-01   2.628948722E+00
    45   11401.229259   2.435375E-02   4.099288E+13    9.76701E+31   2.198461456E+00  -4.251440E-01   2.630613592E+00
    46   11423.699777   1.705947E-02   2.868775E+13    5.65141E+31   2.199102568E+00  -4.238287E-01   2.631588915E+00
    47   11442.405867   1.192752E-02   2.004047E+13    3.27211E+31   2.199476816E+00  -4.227399E-01   2.632158156E+00
    48   11457.998552   8.317240E-03   1.396409E+13    1.89437E+31   2.199695299E+00  -4.218367E-01   2.632490451E+00
    49   11471.015935   5.744764E-03   9.642583E+12    1.10056E+31   2.199822043E+00  -4.210856E-01   2.632683163E+00
    50   11482.011498   3.850810E-03   6.459946E+12    6.46147E+30   2.199895013E+00  -4.204534E-01   2.632794083E+00
    51   11491.679563   2.354011E-03   3.947054E+12    3.90609E+30   2.199936246E+00  -4.198991E-01   2.632856757E+00
    52   11501.271767   1.385657E-03   2.322027E+12    2.37992E+30   2.199960980E+00  -4.193507E-01   2.632894352E+00
    53   11511.233293   7.513398E-04   1.257816E+12    1.50100E+30   2.199975287E+00  -4.187828E-01   2.632916103E+00
    54   11522.862642   4.310137E-04   7.211124E+11    9.35044E+29   2.199984543E+00  -4.181218E-01   2.632930180E+00
    55   11535.539798   1.961284E-04   3.277097E+11    5.79934E+29   2.199990383E+00  -4.174038E-01   2.632939060E+00
    56   11552.895095   1.272629E-04   2.125189E+11    3.44870E+29   2.199994274E+00  -4.164250E-01   2.632944980E+00
    57   11568.891676   8.325783E-05   1.389126E+11    2.03147E+29   2.199996638E+00  -4.155271E-01   2.632948576E+00
    58   11583.375903   5.402610E-05   9.004269E+10    1.20696E+29   2.199998023E+00  -4.147177E-01   2.632950683E+00
    59   11596.708666   3.605634E-05   6.007489E+10    7.11111E+28   2.199998862E+00  -4.139755E-01   2.632951959E+00
    60   11608.529269   2.334221E-05   3.886397E+10    4.21023E+28   2.199999355E+00  -4.133198E-01   2.632952709E+00
    61   11619.384928   1.564100E-05   2.602869E+10    2.47150E+28   2.199999653E+00  -4.127196E-01   2.632953162E+00
    62   11628.930531   1.022120E-05   1.700038E+10    1.46855E+28   2.199999825E+00  -4.121934E-01   2.632953424E+00
    63   11637.638927   6.675876E-06   1.110564E+10    8.73222E+27   2.199999928E+00  -4.117145E-01   2.632953580E+00
    64   11645.585715   4.478892E-06   7.446314E+09    5.12310E+27   2.199999990E+00  -4.112786E-01   2.632953675E+00
    65   11652.555525   2.972250E-06   4.939645E+09    3.01259E+27   2.200000027E+00  -4.108970E-01   2.632953731E+00
    66   11658.746563   1.983662E-06   3.295654E+09    1.77413E+27   2.200000049E+00  -4.105587E-01   2.632953763E+00
    67   11664.221173   1.331571E-06   2.211857E+09    1.04031E+27   2.200000062E+00  -4.102600E-01   2.632953783E+00
    68   11669.012046   8.941922E-07   1.485181E+09    6.09875E+26   2.200000069E+00  -4.099991E-01   2.632953794E+00
    69   11673.200770   5.707749E-07   9.476371E+08    3.61984E+26   2.200000073E+00  -4.097712E-01   2.632953801E+00
    70   11677.101908   3.837712E-07   6.370719E+08    2.12091E+26   2.200000076E+00  -4.095592E-01   2.632953805E+00
    71   11680.505797   2.582031E-07   4.286371E+08    1.24247E+26   2.200000078E+00  -4.093744E-01   2.632953807E+00
    72   11683.472479   1.704720E-07   2.829670E+08    7.29115E+25   2.200000079E+00  -4.092134E-01   2.632953809E+00
    73   11686.111924   1.142473E-07   1.896069E+08    4.28765E+25   2.200000079E+00  -4.090704E-01   2.632953810E+00
    74   11688.430138   7.711484E-08   1.279713E+08    2.50832E+25   2.200000079E+00  -4.089448E-01   2.632953810E+00
    75   11690.440866   5.220559E-08   8.661536E+07    1.46579E+25   2.200000080E+00  -4.088360E-01   2.632953810E+00
    76   11692.177934   3.539361E-08   5.871568E+07    8.56393E+24   2.200000080E+00  -4.087420E-01   2.632953810E+00
