       6     157      57      72

     EOS file :  /Users/jkopp/cernbox/ns-muons/packages/nscool/EOS/BSk22_test

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   7.737183E+00   1.223084E+17    3.05106E+38   0.000000000E+00  -4.325902E+00   0.000000000E+00
     1      10.000000   7.736482E+00   1.222861E+17    3.05030E+38   2.575459590E-07  -4.325720E+00   2.728760062E-08
     2      11.666488   7.736236E+00   1.222783E+17    3.05003E+38   4.089414758E-07  -4.325655E+00   4.332939747E-08
     3      13.610643   7.735900E+00   1.222677E+17    3.04967E+38   6.493152869E-07  -4.325568E+00   6.880067828E-08
     4      15.878688   7.735444E+00   1.222532E+17    3.04917E+38   1.030940781E-06  -4.325449E+00   1.092427302E-07
     5      18.524521   7.734823E+00   1.222335E+17    3.04850E+38   1.636776796E-06  -4.325287E+00   1.734515468E-07
     6      21.610974   7.733978E+00   1.222067E+17    3.04759E+38   2.598452285E-06  -4.325066E+00   2.753875719E-07
     7      25.211275   7.732828E+00   1.221702E+17    3.04634E+38   4.124759035E-06  -4.324766E+00   4.372037806E-07
     8      29.410733   7.731265E+00   1.221206E+17    3.04465E+38   6.546754150E-06  -4.324359E+00   6.940444083E-07
     9      34.308684   7.729139E+00   1.220531E+17    3.04236E+38   1.038907342E-05  -4.323804E+00   1.101644139E-06
    10      40.020714   7.726249E+00   1.219615E+17    3.03923E+38   1.648251244E-05  -4.323049E+00   1.748350098E-06
    11      46.681186   7.722323E+00   1.218371E+17    3.03500E+38   2.614138014E-05  -4.322024E+00   2.774115083E-06
    12      54.446098   7.716993E+00   1.216682E+17    3.02925E+38   4.144208556E-05  -4.320632E+00   4.400449499E-06
    13      63.496241   7.709762E+00   1.214393E+17    3.02146E+38   6.565902401E-05  -4.318741E+00   6.977537560E-06
    14      74.040650   7.699964E+00   1.211296E+17    3.01093E+38   1.039429325E-04  -4.316178E+00   1.105810453E-05
    15      86.320245   7.686711E+00   1.207112E+17    2.99672E+38   1.643688997E-04  -4.312706E+00   1.751269654E-05
    16     100.611504   7.668823E+00   1.201476E+17    2.97761E+38   2.595393767E-04  -4.308012E+00   2.770848699E-05
    17     117.229892   7.644749E+00   1.193913E+17    2.95202E+38   4.090028396E-04  -4.301681E+00   4.378433054E-05
    18     136.532603   7.612475E+00   1.183811E+17    2.91793E+38   6.428353961E-04  -4.293169E+00   6.906920742E-05
    19     158.920002   7.569434E+00   1.170406E+17    2.87286E+38   1.006809348E-03  -4.281772E+00   1.087094778E-04
    20     184.834921   7.512421E+00   1.152767E+17    2.81384E+38   1.569589172E-03  -4.266594E+00   1.705909745E-04
    21     214.758872   7.437564E+00   1.129812E+17    2.73752E+38   2.432256435E-03  -4.246526E+00   2.666603834E-04
    22     249.204283   7.340379E+00   1.100356E+17    2.64043E+38   3.740026734E-03  -4.220229E+00   4.147576413E-04
    23     288.702397   7.215979E+00   1.063222E+17    2.51938E+38   5.695130202E-03  -4.186159E+00   6.410540074E-04
    24     333.787598   7.059476E+00   1.017413E+17    2.37218E+38   8.568447598E-03  -4.142626E+00   9.831363417E-04
    25     384.980667   6.866600E+00   9.623511E+16    2.19845E+38   1.270593791E-02  -4.087907E+00   1.493686934E-03
    26     442.775357   6.634469E+00   8.981224E+16    2.00037E+38   1.852500714E-02  -4.020414E+00   2.244608569E-03
    27     507.633640   6.362354E+00   8.256657E+16    1.78309E+38   2.649694017E-02  -3.938885E+00   3.331397255E-03
    28     579.993898   6.052198E+00   7.468107E+16    1.55446E+38   3.711502427E-02  -3.842560E+00   4.877632699E-03
    29     660.292962   5.708717E+00   6.641187E+16    1.32408E+38   5.085310968E-02  -3.731299E+00   7.039643310E-03
    30     748.998801   5.338986E+00   5.805494E+16    1.10172E+38   6.812352632E-02  -3.605613E+00   1.001162181E-02
    31     846.648174   4.951642E+00   4.990479E+16    8.95914E+37   8.924404243E-02  -3.466607E+00   1.403159624E-02
    32     953.884061   4.555917E+00   4.221705E+16    7.12770E+37   1.144205919E-01  -3.315854E+00   1.938864740E-02
    33    1071.490643   4.160734E+00   3.518370E+16    5.55594E+37   1.437477733E-01  -3.155255E+00   2.643167546E-02
    34    1200.426840   3.774028E+00   2.892356E+16    4.25052E+37   1.772250476E-01  -2.986896E+00   3.557998605E-02
    35    1341.861518   3.402330E+00   2.348615E+16    3.19751E+37   2.147843157E-01  -2.812925E+00   4.733609254E-02
    36    1497.213759   3.050605E+00   1.886376E+16    2.36973E+37   2.563239719E-01  -2.635458E+00   6.230144761E-02
    37    1668.200602   2.722274E+00   1.500721E+16    1.73348E+37   3.017448830E-01  -2.456512E+00   8.119629244E-02
    38    1856.892941   2.419360E+00   1.184137E+16    1.25389E+37   3.509845118E-01  -2.277945E+00   1.048853756E-01
    39    2065.778471   2.142695E+00   9.278411E+15    8.98375E+36   4.040463358E-01  -2.101423E+00   1.344118521E-01
    40    2297.829067   1.892139E+00   7.233062E+15    6.38525E+36   4.610308447E-01  -1.928392E+00   1.710421272E-01
    41    2556.444813   1.666349E+00   5.660089E+15    4.50509E+36   5.223675764E-01  -1.760106E+00   2.163026875E-01
    42    2843.929886   1.463674E+00   4.460715E+15    3.15682E+36   5.886435147E-01  -1.598292E+00   2.717194374E-01
    43    3161.529621   1.282279E+00   3.542905E+15    2.19747E+36   6.602956971E-01  -1.444587E+00   3.387075265E-01
    44    3509.323185   1.120190E+00   2.836153E+15    1.51907E+36   7.375189732E-01  -1.300339E+00   4.183837440E-01
    45    3885.845204   9.755154E-01   2.287477E+15    1.04195E+36   8.201078226E-01  -1.166631E+00   5.112544141E-01
    46    4287.756547   8.465432E-01   1.857782E+15    7.08190E+35   9.073078003E-01  -1.044298E+00   6.168508728E-01
    47    4709.546848   7.317935E-01   1.517886E+15    4.76126E+35   9.976816535E-01  -9.339519E-01   7.333673382E-01
    48    5143.443459   6.299906E-01   1.246542E+15    3.15966E+35   1.089063152E+00  -8.359782E-01   8.574451726E-01
    49    5579.412666   5.400405E-01   1.028029E+15    2.06481E+35   1.178615305E+00  -7.505394E-01   9.841916252E-01
    50    6005.513952   4.609716E-01   8.506529E+14    1.32553E+35   1.263068948E+00  -6.775551E-01   1.107596500E+00
    51    6408.708251   3.918814E-01   7.056920E+14    8.34007E+34   1.339155936E+00  -6.166702E-01   1.221377428E+00
    52    6776.191874   3.319001E-01   5.865548E+14    5.13376E+34   1.404168826E+00  -5.672288E-01   1.320113159E+00
    53    7097.224246   2.801627E-01   4.881931E+14    3.08876E+34   1.456518993E+00  -5.282637E-01   1.400349306E+00
    54    7365.038959   2.357960E-01   4.066707E+14    1.81705E+34   1.496073754E+00  -4.985223E-01   1.461239956E+00
    55    7578.116747   1.979063E-01   3.388206E+14    1.04709E+34   1.524091327E+00  -4.765442E-01   1.504418130E+00
    56    7740.158148   1.655946E-01   2.820478E+14    5.92947E+33   1.542755847E+00  -4.607876E-01   1.533158872E+00
    57    7858.650582   1.379837E-01   2.341901E+14    3.31329E+33   1.554533611E+00  -4.497763E-01   1.551264105E+00
    58    7942.729891   1.142833E-01   1.934970E+14    1.83508E+33   1.561643234E+00  -4.422218E-01   1.562172363E+00
    59    8001.254091   9.396301E-02   1.588286E+14    1.01139E+33   1.565795083E+00  -4.370903E-01   1.568531323E+00
    60    8041.595954   7.307194E-02   1.234995E+14    5.59289E+32   1.568149607E+00  -4.336141E-01   1.572131765E+00
    61    8070.804835   5.233633E-02   8.830878E+13    3.22199E+32   1.569412767E+00  -4.311289E-01   1.574060037E+00
    62    8094.635590   3.693670E-02   6.224881E+13    1.86026E+32   1.570151081E+00  -4.291215E-01   1.575186758E+00
    63    8114.356782   2.593820E-02   4.366794E+13    1.07673E+32   1.570582110E+00  -4.274741E-01   1.575844205E+00
    64    8130.768147   1.818319E-02   3.058210E+13    6.22964E+31   1.570834780E+00  -4.261130E-01   1.576229471E+00
    65    8144.423171   1.271305E-02   2.136358E+13    3.60684E+31   1.570982317E+00  -4.249872E-01   1.576454375E+00
    66    8155.807947   8.885874E-03   1.491946E+13    2.08767E+31   1.571068501E+00  -4.240532E-01   1.576585737E+00
    67    8165.290541   6.139529E-03   1.030570E+13    1.21271E+31   1.571118490E+00  -4.232786E-01   1.576661911E+00
    68    8173.297696   4.132427E-03   6.933062E+12    7.09809E+30   1.571147393E+00  -4.226268E-01   1.576705938E+00
    69    8180.288080   2.560261E-03   4.293227E+12    4.24879E+30   1.571163850E+00  -4.220595E-01   1.576731006E+00
    70    8187.064724   1.546350E-03   2.591732E+12    2.58283E+30   1.571173515E+00  -4.215110E-01   1.576745727E+00
    71    8193.907458   8.353202E-04   1.398708E+12    1.62938E+30   1.571179071E+00  -4.209588E-01   1.576754190E+00
    72    8201.926895   4.750021E-04   7.947456E+11    1.02091E+30   1.571182632E+00  -4.203135E-01   1.576759618E+00
    73    8210.797643   2.147140E-04   3.587675E+11    6.36619E+29   1.571184894E+00  -4.196021E-01   1.576763064E+00
    74    8223.088607   1.380996E-04   2.306108E+11    3.80689E+29   1.571186409E+00  -4.186207E-01   1.576765375E+00
    75    8234.581275   9.080014E-05   1.515273E+11    2.25061E+29   1.571187339E+00  -4.177074E-01   1.576766791E+00
    76    8244.971508   5.886614E-05   9.811711E+10    1.33814E+29   1.571187887E+00  -4.168853E-01   1.576767627E+00
