       6     140      38      55

     EOS file :  Prof_nl3wr_2.5.dat                                          

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   1.270381E+00   4.300997E+15    2.79440E+36   0.000000000E+00  -1.787442E+00   0.000000000E+00
     1     100.000001   1.270049E+00   4.299037E+15    2.79287E+36   9.054356229E-06  -1.787212E+00   4.479944855E-06
     2     116.662280   1.269938E+00   4.298381E+15    2.79236E+36   1.437554502E-05  -1.787136E+00   7.113172476E-06
     3     136.100363   1.269786E+00   4.297489E+15    2.79166E+36   2.282265832E-05  -1.787031E+00   1.129384769E-05
     4     158.775801   1.269580E+00   4.296276E+15    2.79072E+36   3.623044810E-05  -1.786889E+00   1.793089242E-05
     5     185.226526   1.269300E+00   4.294625E+15    2.78943E+36   5.750875085E-05  -1.786695E+00   2.846657388E-05
     6     216.079240   1.268920E+00   4.292383E+15    2.78768E+36   9.127034723E-05  -1.786432E+00   4.518886444E-05
     7     252.063654   1.268404E+00   4.289335E+15    2.78530E+36   1.448230171E-04  -1.786074E+00   7.172600884E-05
     8     294.028842   1.267702E+00   4.285194E+15    2.78206E+36   2.297343322E-04  -1.785587E+00   1.138288116E-04
     9     342.961793   1.266749E+00   4.279570E+15    2.77767E+36   3.642937115E-04  -1.784925E+00   1.806062522E-04
    10     400.008295   1.265454E+00   4.271936E+15    2.77171E+36   5.773732876E-04  -1.784025E+00   2.864733465E-04
    11     466.496098   1.263697E+00   4.261588E+15    2.76363E+36   9.144545880E-04  -1.782803E+00   4.542137396E-04
    12     543.960060   1.261270E+00   4.247565E+15    2.75271E+36   1.446976369E-03  -1.781145E+00   7.197749238E-04
    13     634.168838   1.257949E+00   4.228606E+15    2.73796E+36   2.286709185E-03  -1.778896E+00   1.139729074E-03
    14     739.151040   1.253479E+00   4.203084E+15    2.71810E+36   3.607602721E-03  -1.775851E+00   1.802858763E-03
    15     861.218370   1.247483E+00   4.168858E+15    2.69148E+36   5.678426188E-03  -1.771737E+00   2.847904569E-03
    16    1002.983452   1.239485E+00   4.123202E+15    2.65596E+36   8.910421853E-03  -1.766192E+00   4.490457933E-03
    17    1167.364321   1.228890E+00   4.062724E+15    2.60891E+36   1.392459040E-02  -1.758743E+00   7.063038895E-03
    18    1357.568015   1.214918E+00   3.983317E+15    2.54716E+36   2.164211605E-02  -1.748781E+00   1.107338158E-02
    19    1577.042104   1.196265E+00   3.880069E+15    2.46711E+36   3.339670174E-02  -1.735540E+00   1.728507351E-02
    20    1829.389320   1.172396E+00   3.748299E+15    2.36498E+36   5.105937913E-02  -1.718076E+00   2.682790385E-02
    21    2118.184136   1.141560E+00   3.583031E+15    2.23733E+36   7.714141771E-02  -1.695277E+00   4.133236240E-02
    22    2446.783695   1.103050E+00   3.381201E+15    2.08185E+36   1.148268486E-01  -1.665896E+00   6.308207746E-02
    23    2817.993979   1.055926E+00   3.142143E+15    1.89844E+36   1.678415830E-01  -1.628641E+00   9.514522375E-02
    24    3233.741753   9.999184E-01   2.869319E+15    1.69022E+36   2.400908800E-01  -1.582325E+00   1.414397898E-01
    25    3694.717279   9.352971E-01   2.570849E+15    1.46410E+36   3.350414055E-01  -1.526081E+00   2.066666751E-01
    26    4200.108715   8.637018E-01   2.259555E+15    1.23041E+36   4.549476591E-01  -1.459595E+00   2.959927948E-01
    27    4747.354770   7.873110E-01   1.950650E+15    1.00133E+36   6.001676719E-01  -1.383326E+00   4.145155531E-01
    28    5332.033690   7.093750E-01   1.659299E+15    7.88539E+35   7.688381580E-01  -1.298625E+00   5.664588248E-01
    29    5947.601187   6.327432E-01   1.397125E+15    6.00991E+35   9.569947761E-01  -1.207727E+00   7.542245435E-01
    30    6585.107351   5.601808E-01   1.170954E+15    4.43607E+35   1.159045650E+00  -1.113592E+00   9.773714036E-01
    31    7232.587886   4.937479E-01   9.824394E+14    3.17299E+35   1.368229594E+00  -1.019660E+00   1.231635780E+00
    32    7874.510266   4.345678E-01   8.291816E+14    2.19939E+35   1.576870237E+00  -9.295348E-01   1.508096897E+00
    33    8491.735413   3.826543E-01   7.060024E+14    1.47640E+35   1.776532733E+00  -8.466442E-01   1.792967295E+00
    34    9062.956204   3.374101E-01   6.067673E+14    9.58552E+34   1.958532786E+00  -7.738301E-01   2.068761312E+00
    35    9567.694289   2.977936E-01   5.255040E+14    6.01242E+34   2.114982274E+00  -7.129762E-01   2.317099492E+00
    36    9990.657441   2.625222E-01   4.570210E+14    3.64538E+34   2.240476477E+00  -6.647246E-01   2.523086745E+00
    37   10325.875770   2.302542E-01   3.970157E+14    2.14231E+34   2.333868043E+00  -6.284019E-01   2.679855370E+00
    38   10578.025161   2.006938E-01   3.437061E+14    1.22554E+34   2.398453412E+00  -6.022874E-01   2.789763716E+00
    39   10759.054649   1.732752E-01   2.953401E+14    6.87359E+33   2.440153705E+00  -5.842295E-01   2.861259748E+00
    40   10884.721165   1.468122E-01   2.494457E+14    3.80780E+33   2.465618766E+00  -5.720610E-01   2.905073364E+00
    41   10970.844556   1.198142E-01   2.032467E+14    2.11878E+33   2.480358232E+00  -5.639099E-01   2.930449824E+00
    42   11031.485239   9.757377E-02   1.652503E+14    1.17176E+33   2.488922108E+00  -5.582704E-01   2.945187295E+00
    43   11073.657820   7.934737E-02   1.341624E+14    6.45340E+32   2.493807506E+00  -5.544005E-01   2.953591289E+00
    44   11102.721362   5.698254E-02   9.618876E+13    3.70819E+32   2.496401713E+00  -5.517599E-01   2.958053560E+00
    45   11126.260099   4.038258E-02   6.807389E+13    2.13546E+32   2.497908264E+00  -5.496379E-01   2.960645082E+00
    46   11145.580309   2.835193E-02   4.774400E+13    1.23560E+32   2.498780093E+00  -5.479080E-01   2.962144289E+00
    47   11161.634171   1.989304E-02   3.346509E+13    7.14604E+31   2.499289715E+00  -5.464789E-01   2.963020400E+00
    48   11174.960544   1.390631E-02   2.337381E+13    4.13641E+31   2.499586486E+00  -5.452983E-01   2.963530485E+00
    49   11186.060432   9.719341E-03   1.632230E+13    2.39360E+31   2.499759504E+00  -5.443191E-01   2.963827826E+00
    50   11195.297268   6.730216E-03   1.129793E+13    1.38794E+31   2.499859907E+00  -5.435071E-01   2.964000349E+00
    51   11203.062290   4.557027E-03   7.646475E+12    8.08523E+30   2.499918028E+00  -5.428265E-01   2.964100179E+00
    52   11209.765287   2.874745E-03   4.821116E+12    4.77139E+30   2.499951401E+00  -5.422405E-01   2.964157497E+00
    53   11216.054426   1.746339E-03   2.927305E+12    2.89664E+30   2.499970346E+00  -5.416919E-01   2.964190034E+00
    54   11222.356455   9.574271E-04   1.603539E+12    1.80654E+30   2.499981398E+00  -5.411434E-01   2.964209016E+00
    55   11229.546263   5.332144E-04   8.921937E+11    1.13339E+30   2.499988246E+00  -5.405191E-01   2.964220781E+00
    56   11237.672697   2.390909E-04   3.995002E+11    7.10847E+29   2.499992561E+00  -5.398153E-01   2.964228195E+00
    57   11249.081270   1.520986E-04   2.539817E+11    4.27833E+29   2.499995464E+00  -5.388307E-01   2.964233187E+00
    58   11259.926168   1.004654E-04   1.676959E+11    2.53622E+29   2.499997263E+00  -5.378984E-01   2.964236277E+00
    59   11269.701874   6.504982E-05   1.084339E+11    1.50893E+29   2.499998329E+00  -5.370610E-01   2.964238110E+00
    60   11278.728529   4.283233E-05   7.137569E+10    8.94734E+28   2.499998970E+00  -5.362903E-01   2.964239211E+00
    61   11286.886788   2.819150E-05   4.694876E+10    5.26244E+28   2.499999356E+00  -5.355959E-01   2.964239875E+00
    62   11294.203426   1.864177E-05   3.103834E+10    3.11949E+28   2.499999582E+00  -5.349747E-01   2.964240262E+00
    63   11300.781392   1.220188E-05   2.030264E+10    1.83770E+28   2.499999717E+00  -5.344176E-01   2.964240495E+00
    64   11306.719749   7.897775E-06   1.313693E+10    1.08688E+28   2.499999797E+00  -5.339158E-01   2.964240631E+00
    65   11312.159284   5.282981E-06   8.785411E+09    6.38779E+27   2.499999845E+00  -5.334570E-01   2.964240713E+00
    66   11316.949194   3.527076E-06   5.863039E+09    3.74892E+27   2.499999873E+00  -5.330537E-01   2.964240762E+00
    67   11321.168908   2.337148E-06   3.883120E+09    2.20950E+27   2.499999889E+00  -5.326990E-01   2.964240790E+00
    68   11324.929693   1.568345E-06   2.605471E+09    1.29554E+27   2.499999899E+00  -5.323833E-01   2.964240807E+00
    69   11328.220693   1.053067E-06   1.748921E+09    7.59487E+26   2.499999905E+00  -5.321074E-01   2.964240817E+00
    70   11331.098325   6.838544E-07   1.135678E+09    4.46858E+26   2.499999908E+00  -5.318663E-01   2.964240822E+00
    71   11333.708375   4.525727E-07   7.513323E+08    2.64847E+26   2.499999910E+00  -5.316479E-01   2.964240826E+00
    72   11336.048866   3.043306E-07   5.051694E+08    1.55154E+26   2.499999911E+00  -5.314523E-01   2.964240828E+00
    73   11338.089864   2.048169E-07   3.400527E+08    9.08497E+25   2.499999912E+00  -5.312817E-01   2.964240829E+00
    74   11339.866574   1.350404E-07   2.241217E+08    5.38512E+25   2.499999912E+00  -5.311334E-01   2.964240830E+00
    75   11341.465501   9.112460E-08   1.512262E+08    3.15037E+25   2.499999913E+00  -5.310000E-01   2.964240830E+00
    76   11342.852592   6.163022E-08   1.022616E+08    1.84217E+25   2.499999913E+00  -5.308843E-01   2.964240830E+00
