       6     153      52      68

     EOS file :  /Users/jkopp/cernbox/ns-muons/packages/nscool/EOS/BSk22_test

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   5.020925E-01   9.412796E+14    1.68531E+35   0.000000000E+00  -5.743189E-01   0.000000000E+00
     1      10.000000   5.020922E-01   9.412790E+14    1.68531E+35   1.982312649E-09  -5.743186E-01   1.770860091E-09
     2      11.666665   5.020921E-01   9.412788E+14    1.68531E+35   3.147837661E-09  -5.743185E-01   2.812059190E-09
     3      13.611107   5.020920E-01   9.412785E+14    1.68531E+35   4.998646635E-09  -5.743184E-01   4.465443665E-09
     4      15.879621   5.020918E-01   9.412781E+14    1.68530E+35   7.937659323E-09  -5.743182E-01   7.090954530E-09
     5      18.526220   5.020916E-01   9.412776E+14    1.68530E+35   1.260469524E-08  -5.743180E-01   1.126016326E-08
     6      21.613916   5.020913E-01   9.412769E+14    1.68530E+35   2.001575949E-08  -5.743177E-01   1.788070088E-08
     7      25.216223   5.020909E-01   9.412759E+14    1.68529E+35   3.178422056E-08  -5.743173E-01   2.839384474E-08
     8      29.418908   5.020903E-01   9.412746E+14    1.68529E+35   5.047202639E-08  -5.743168E-01   4.508827446E-08
     9      34.322030   5.020895E-01   9.412728E+14    1.68528E+35   8.014740892E-08  -5.743161E-01   7.159829522E-08
    10      40.042321   5.020884E-01   9.412704E+14    1.68527E+35   1.272704693E-07  -5.743151E-01   1.136949771E-07
    11      46.715966   5.020869E-01   9.412671E+14    1.68526E+35   2.020993919E-07  -5.743137E-01   1.805424101E-07
    12      54.501842   5.020849E-01   9.412626E+14    1.68524E+35   3.209233241E-07  -5.743119E-01   2.866924935E-07
    13      63.585293   5.020822E-01   9.412564E+14    1.68521E+35   5.096078143E-07  -5.743093E-01   4.552523779E-07
    14      74.182541   5.020785E-01   9.412481E+14    1.68518E+35   8.092242032E-07  -5.743059E-01   7.229137922E-07
    15      86.545821   5.020734E-01   9.412367E+14    1.68513E+35   1.284987521E-06  -5.743012E-01   1.147938449E-06
    16     100.969368   5.020666E-01   9.412213E+14    1.68507E+35   2.040446579E-06  -5.742949E-01   1.822836454E-06
    17     117.796393   5.020572E-01   9.412003E+14    1.68498E+35   3.240010925E-06  -5.742862E-01   2.894494577E-06
    18     137.427216   5.020445E-01   9.411716E+14    1.68486E+35   5.144709006E-06  -5.742745E-01   4.596129305E-06
    19     160.328720   5.020271E-01   9.411327E+14    1.68470E+35   8.168940981E-06  -5.742585E-01   7.298005742E-06
    20     187.045360   5.020036E-01   9.410796E+14    1.68447E+35   1.297053563E-05  -5.742367E-01   1.158793116E-05
    21     218.211943   5.019714E-01   9.410075E+14    1.68417E+35   2.059361821E-05  -5.742070E-01   1.839897603E-05
    22     254.568463   5.019278E-01   9.409092E+14    1.68376E+35   3.269517858E-05  -5.741666E-01   2.921207475E-05
    23     296.977271   5.018683E-01   9.407756E+14    1.68321E+35   5.190420391E-05  -5.741117E-01   4.637728278E-05
    24     346.442891   5.017874E-01   9.405937E+14    1.68245E+35   8.239056682E-05  -5.740370E-01   7.362291620E-05
    25     404.134808   5.016773E-01   9.403463E+14    1.68142E+35   1.307653760E-04  -5.739353E-01   1.168618781E-04
    26     471.413523   5.015276E-01   9.400098E+14    1.68001E+35   2.075041833E-04  -5.737970E-01   1.854673978E-04
    27     549.860101   5.013240E-01   9.395521E+14    1.67811E+35   3.291929489E-04  -5.736089E-01   2.942887762E-04
    28     641.309325   5.010471E-01   9.389299E+14    1.67552E+35   5.220643629E-04  -5.733532E-01   4.668306092E-04
    29     747.886268   5.006708E-01   9.380842E+14    1.67200E+35   8.275485696E-04  -5.730057E-01   7.402546041E-04
    30     872.045667   5.001596E-01   9.369357E+14    1.66723E+35   1.310948653E-03  -5.725338E-01   1.173222113E-03
    31    1016.612678   4.994658E-01   9.353786E+14    1.66077E+35   2.074920778E-03  -5.718935E-01   1.858133430E-03
    32    1184.822073   4.985264E-01   9.332792E+14    1.65203E+35   3.280257392E-03  -5.710256E-01   2.940105920E-03
    33    1380.350251   4.972539E-01   9.304367E+14    1.64025E+35   5.177532204E-03  -5.698508E-01   4.646122082E-03
    34    1607.337786   4.955333E-01   9.265956E+14    1.62440E+35   8.154598074E-03  -5.682640E-01   7.329300125E-03
    35    1870.381641   4.932123E-01   9.214180E+14    1.60317E+35   1.280620795E-02  -5.661265E-01   1.153487781E-02
    36    2174.483955   4.900922E-01   9.144715E+14    1.57491E+35   2.003279581E-02  -5.632577E-01   1.809615038E-02
    37    2524.925541   4.859209E-01   9.052330E+14    1.53758E+35   3.117409212E-02  -5.594264E-01   2.826883502E-02
    38    2927.018920   4.803702E-01   8.929780E+14    1.48876E+35   4.817465358E-02  -5.543438E-01   4.390811234E-02
    39    3385.729932   4.730461E-01   8.769038E+14    1.42579E+35   7.376458690E-02  -5.476608E-01   6.768251018E-02
    40    3905.037036   4.634845E-01   8.560901E+14    1.34604E+35   1.115961264E-01  -5.389765E-01   1.032853345E-01
    41    4487.033912   4.511679E-01   8.295403E+14    1.24736E+35   1.662251827E-01  -5.278659E-01   1.555534291E-01
    42    5130.770626   4.355776E-01   7.963463E+14    1.12890E+35   2.427597157E-01  -5.139361E-01   2.303214168E-01
    43    5830.880475   4.162753E-01   7.558728E+14    9.92004E+34   3.459559544E-01  -4.969191E-01   3.337490393E-01
    44    6576.253235   3.930249E-01   7.080204E+14    8.41047E+34   4.786633561E-01  -4.767998E-01   4.708616906E-01
    45    7349.198665   3.659160E-01   6.533997E+14    6.83670E+34   6.398395583E-01  -4.539509E-01   6.432669612E-01
    46    8125.779190   3.354771E-01   5.934971E+14    5.29907E+34   8.229498117E-01  -4.292189E-01   8.466356852E-01
    47    8877.744899   3.026872E-01   5.305511E+14    3.90124E+34   1.015892254E+00  -4.038877E-01   1.069283763E+00
    48    9576.177432   2.688484E-01   4.671727E+14    2.72405E+34   1.203249784E+00  -3.794752E-01   1.293464849E+00
    49   10196.133519   2.353495E-01   4.058618E+14    1.80636E+34   1.370338336E+00  -3.574027E-01   1.499813061E+00
    50   10720.870524   2.034046E-01   3.485752E+14    1.14214E+34   1.507163920E+00  -3.386720E-01   1.673105512E+00
    51   11144.287481   1.738621E-01   2.964891E+14    6.92924E+33   1.610371535E+00  -3.236954E-01   1.806241854E+00
    52   11470.813483   1.471488E-01   2.500167E+14    4.06542E+33   1.682553069E+00  -3.123305E-01   1.900492551E+00
    53   11712.858230   1.233401E-01   2.090108E+14    2.32630E+33   1.729814455E+00  -3.040628E-01   1.962655672E+00
    54   11886.877225   1.023417E-01   1.731021E+14    1.30890E+33   1.759139163E+00  -2.982267E-01   2.001379773E+00
    55   12009.515851   8.421576E-02   1.422555E+14    7.28648E+32   1.776626772E+00  -2.941797E-01   2.024516861E+00
    56   12094.833532   6.130765E-02   1.035270E+14    4.18469E+32   1.786284704E+00  -2.914017E-01   2.037294410E+00
    57   12163.415961   4.378784E-02   7.383173E+13    2.42034E+32   1.791920527E+00  -2.891948E-01   2.044754743E+00
    58   12219.886889   3.080860E-02   5.189361E+13    1.40509E+32   1.795235406E+00  -2.873972E-01   2.049143668E+00
    59   12267.124789   2.165678E-02   3.644073E+13    8.14548E+31   1.797200344E+00  -2.859081E-01   2.051745133E+00
    60   12306.543269   1.516495E-02   2.549466E+13    4.72157E+31   1.798358213E+00  -2.846762E-01   2.053278002E+00
    61   12339.499055   1.060844E-02   1.781916E+13    2.73591E+31   1.799039018E+00  -2.836538E-01   2.054179232E+00
    62   12367.029011   7.368270E-03   1.236980E+13    1.58549E+31   1.799438072E+00  -2.828052E-01   2.054707486E+00
    63   12390.157479   5.032277E-03   8.445101E+12    9.22679E+30   1.799670248E+00  -2.820961E-01   2.055014714E+00
    64   12409.977290   3.275517E-03   5.493926E+12    5.43750E+30   1.799804088E+00  -2.814913E-01   2.055191793E+00
    65   12428.012472   1.990742E-03   3.337408E+12    3.30259E+30   1.799880040E+00  -2.809432E-01   2.055292279E+00
    66   12446.116682   1.116812E-03   1.870910E+12    2.02634E+30   1.799925753E+00  -2.803952E-01   2.055352758E+00
    67   12466.008975   6.081104E-04   1.017578E+12    1.27640E+30   1.799952803E+00  -2.797955E-01   2.055388559E+00
    68   12489.143874   3.606030E-04   6.032082E+11    7.84304E+29   1.799970696E+00  -2.791014E-01   2.055412245E+00
    69   12513.245968   1.823606E-04   3.046406E+11    5.31653E+29   1.799979961E+00  -2.783820E-01   2.055424512E+00
    70   12545.751902   1.187836E-04   1.983231E+11    3.16065E+29   1.799987952E+00  -2.774178E-01   2.055435094E+00
    71   12575.653103   7.761494E-05   1.294647E+11    1.86675E+29   1.799992806E+00  -2.765369E-01   2.055441519E+00
    72   12602.888013   5.033984E-05   8.389331E+10    1.10956E+29   1.799995677E+00  -2.757395E-01   2.055445322E+00
    73   12628.020923   3.377528E-05   5.626994E+10    6.51702E+28   1.799997431E+00  -2.750078E-01   2.055447643E+00
    74   12650.153760   2.195744E-05   3.656142E+10    3.88077E+28   1.799998451E+00  -2.743667E-01   2.055448992E+00
    75   12670.537523   1.461049E-05   2.431338E+10    2.28074E+28   1.799999074E+00  -2.737790E-01   2.055449817E+00
    76   12688.633724   9.546052E-06   1.587700E+10    1.35340E+28   1.799999438E+00  -2.732594E-01   2.055450299E+00
