       6     153      53      68

     EOS file :  /Users/jkopp/cernbox/ns-muons/packages/nscool/EOS/nl3wr_test

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   3.601236E-01   6.556769E+14    1.20452E+35   0.000000000E+00  -5.552313E-01   0.000000000E+00
     1      10.000000   3.601235E-01   6.556766E+14    1.20452E+35   1.380840498E-09  -5.552311E-01   1.270141790E-09
     2      11.666665   3.601235E-01   6.556766E+14    1.20452E+35   2.192722906E-09  -5.552311E-01   2.016937614E-09
     3      13.611108   3.601234E-01   6.556765E+14    1.20452E+35   3.481961353E-09  -5.552310E-01   3.202821170E-09
     4      15.879624   3.601234E-01   6.556763E+14    1.20452E+35   5.529222639E-09  -5.552309E-01   5.085959137E-09
     5      18.526224   3.601233E-01   6.556761E+14    1.20452E+35   8.780194242E-09  -5.552307E-01   8.076309894E-09
     6      21.613923   3.601231E-01   6.556758E+14    1.20452E+35   1.394260919E-08  -5.552305E-01   1.282487055E-08
     7      25.216234   3.601230E-01   6.556755E+14    1.20451E+35   2.214031659E-08  -5.552302E-01   2.036539690E-08
     8      29.418926   3.601227E-01   6.556749E+14    1.20451E+35   3.515793703E-08  -5.552299E-01   3.233944732E-08
     9      34.322059   3.601224E-01   6.556743E+14    1.20451E+35   5.582935987E-08  -5.552293E-01   5.135373942E-08
    10      40.042367   3.601220E-01   6.556733E+14    1.20450E+35   8.865464887E-08  -5.552286E-01   8.154760892E-08
    11      46.716040   3.601214E-01   6.556720E+14    1.20450E+35   1.407796357E-07  -5.552277E-01   1.294940915E-07
    12      54.501960   3.601206E-01   6.556703E+14    1.20449E+35   2.235514139E-07  -5.552264E-01   2.056307595E-07
    13      63.585481   3.601195E-01   6.556679E+14    1.20447E+35   3.549882675E-07  -5.552246E-01   3.265317356E-07
    14      74.182841   3.601181E-01   6.556646E+14    1.20446E+35   5.637015248E-07  -5.552222E-01   5.185153428E-07
    15      86.546298   3.601160E-01   6.556602E+14    1.20443E+35   8.951226706E-07  -5.552189E-01   8.233724410E-07
    16     100.970126   3.601133E-01   6.556542E+14    1.20440E+35   1.421390367E-06  -5.552144E-01   1.307461773E-06
    17     117.797598   3.601096E-01   6.556460E+14    1.20436E+35   2.257047652E-06  -5.552084E-01   2.076150798E-06
    18     137.429131   3.601046E-01   6.556348E+14    1.20430E+35   3.583961958E-06  -5.552001E-01   3.296742349E-06
    19     160.331763   3.600977E-01   6.556197E+14    1.20422E+35   5.690883051E-06  -5.551888E-01   5.234870849E-06
    20     187.050193   3.600883E-01   6.555990E+14    1.20411E+35   9.036229014E-06  -5.551735E-01   8.312275511E-06
    21     218.219620   3.600756E-01   6.555709E+14    1.20396E+35   1.434772205E-05  -5.551526E-01   1.319849315E-05
    22     254.580656   3.600582E-01   6.555326E+14    1.20376E+35   2.278046383E-05  -5.551242E-01   2.095635730E-05
    23     296.996632   3.600346E-01   6.554806E+14    1.20349E+35   3.616764532E-05  -5.550856E-01   3.327281719E-05
    24     346.473632   3.600025E-01   6.554097E+14    1.20311E+35   5.741799955E-05  -5.550330E-01   5.282497674E-05
    25     404.183612   3.599588E-01   6.553133E+14    1.20260E+35   9.114550603E-05  -5.549614E-01   8.386028647E-05
    26     471.490991   3.598993E-01   6.551821E+14    1.20191E+35   1.446662403E-04  -5.548641E-01   1.331155692E-04
    27     549.983048   3.598184E-01   6.550036E+14    1.20097E+35   2.295746537E-04  -5.547316E-01   2.112714423E-04
    28     641.504404   3.597083E-01   6.547608E+14    1.19970E+35   3.642322548E-04  -5.545516E-01   3.352511988E-04
    29     748.195701   3.595586E-01   6.544307E+14    1.19796E+35   5.776885709E-04  -5.543067E-01   5.318483274E-04
    30     872.536281   3.593562E-01   6.539842E+14    1.19560E+35   9.158411748E-04  -5.539740E-01   8.434375528E-04
    31    1017.389651   3.590838E-01   6.533829E+14    1.19240E+35   1.451077035E-03  -5.535221E-01   1.336938991E-03
    32    1186.050693   3.587139E-01   6.525664E+14    1.18807E+35   2.297269368E-03  -5.529088E-01   2.117817950E-03
    33    1382.292850   3.582118E-01   6.514585E+14    1.18221E+35   3.632955060E-03  -5.520773E-01   3.351840278E-03
    34    1610.406121   3.575311E-01   6.499568E+14    1.17429E+35   5.736757334E-03  -5.509517E-01   5.298576807E-03
    35    1875.219531   3.565852E-01   6.478947E+14    1.16363E+35   9.040695979E-03  -5.494309E-01   8.362349267E-03
    36    2182.105009   3.552910E-01   6.450901E+14    1.14933E+35   1.420887589E-02  -5.473813E-01   1.316849538E-02
    37    2536.904162   3.535494E-01   6.413287E+14    1.13026E+35   2.225036288E-02  -5.446288E-01   2.067531393E-02
    38    2945.769977   3.512353E-01   6.363346E+14    1.10500E+35   3.467329628E-02  -5.409502E-01   3.233178912E-02
    39    3414.872483   3.481985E-01   6.297809E+14    1.07185E+35   5.368203965E-02  -5.360654E-01   5.029001868E-02
    40    3949.889756   3.442616E-01   6.212850E+14    1.02890E+35   8.239842153E-02  -5.296353E-01   7.766616860E-02
    41    4555.202690   3.389468E-01   6.100144E+14    9.74165E+34   1.250394413E-01  -5.212692E-01   1.188003670E-01
    42    5233.109759   3.322328E-01   5.958268E+14    9.05907E+34   1.869693559E-01  -5.105465E-01   1.794570492E-01
    43    5981.590825   3.235854E-01   5.778434E+14    8.23157E+34   2.743228010E-01  -4.970820E-01   2.666802626E-01
    44    6793.284974   3.129055E-01   5.559225E+14    7.26338E+34   3.930584701E-01  -4.806083E-01   3.880968974E-01
    45    7652.822838   2.999117E-01   5.297333E+14    6.18041E+34   5.469902170E-01  -4.611245E-01   5.500588332E-01
    46    8536.000213   2.846076E-01   4.994970E+14    5.03378E+34   7.352296164E-01  -4.390413E-01   7.547237855E-01
    47    9409.757244   2.668097E-01   4.651929E+14    3.89690E+34   9.496864715E-01  -4.152970E-01   9.964068005E-01
    48   10236.300593   2.469831E-01   4.278612E+14    2.85100E+34   1.174790359E+00  -3.912967E-01   1.259594124E+00
    49   10978.089859   2.255516E-01   3.884274E+14    1.96577E+34   1.390141604E+00  -3.686979E-01   1.520338921E+00
    50   11606.592364   2.027935E-01   3.474538E+14    1.27950E+34   1.576644821E+00  -3.489685E-01   1.753124687E+00
    51   12109.691630   1.796594E-01   3.065259E+14    7.90603E+33   1.723051087E+00  -3.329548E-01   1.940296471E+00
    52   12491.313462   1.565000E-01   2.661288E+14    4.68506E+33   1.827750972E+00  -3.207882E-01   2.076459250E+00
    53   12768.881236   1.336943E-01   2.267585E+14    2.69399E+33   1.896941418E+00  -3.119942E-01   2.167447612E+00
    54   12965.521169   1.111482E-01   1.881296E+14    1.52396E+33   1.939798909E+00  -3.058274E-01   2.224183921E+00
    55   13104.508096   8.899743E-02   1.504123E+14    8.58316E+32   1.965197810E+00  -3.015185E-01   2.257932817E+00
    56   13205.032366   6.698531E-02   1.131640E+14    4.84422E+32   1.979924441E+00  -2.984369E-01   2.277520051E+00
    57   13281.931348   4.810992E-02   8.114375E+13    2.80349E+32   1.988168517E+00  -2.961047E-01   2.288495575E+00
    58   13344.953848   3.388492E-02   5.709126E+13    1.62795E+32   1.993020854E+00  -2.942127E-01   2.294959337E+00
    59   13397.640088   2.382601E-02   4.010200E+13    9.44158E+31   1.995896939E+00  -2.926459E-01   2.298790826E+00
    60   13441.619775   1.670120E-02   2.808383E+13    5.47117E+31   1.997594333E+00  -2.913490E-01   2.301052149E+00
    61   13478.348610   1.168452E-02   1.963121E+13    3.17086E+31   1.998591531E+00  -2.902740E-01   2.302380577E+00
    62   13509.037791   8.145687E-03   1.367586E+13    1.83724E+31   1.999176536E+00  -2.893816E-01   2.303159901E+00
    63   13534.729610   5.617383E-03   9.428476E+12    1.06819E+31   1.999517268E+00  -2.886385E-01   2.303613691E+00
    64   13556.514621   3.778968E-03   6.339223E+12    6.27441E+30   1.999714196E+00  -2.880114E-01   2.303875904E+00
    65   13575.634311   2.296699E-03   3.850865E+12    3.81087E+30   1.999825059E+00  -2.874633E-01   2.304023515E+00
    66   13594.825424   1.342251E-03   2.249184E+12    2.32411E+30   1.999892412E+00  -2.869152E-01   2.304113190E+00
    67   13614.941452   7.288509E-04   1.220092E+12    1.46608E+30   1.999931542E+00  -2.863430E-01   2.304165303E+00
    68   13638.425464   4.193123E-04   7.015257E+11    9.12064E+29   1.999956997E+00  -2.856779E-01   2.304199214E+00
    69   13663.953293   2.090410E-04   3.492883E+11    6.19375E+29   1.999970552E+00  -2.849585E-01   2.304217280E+00
    70   13698.933453   1.348740E-04   2.252257E+11    3.69964E+29   1.999982225E+00  -2.839788E-01   2.304232837E+00
    71   13731.571703   8.861448E-05   1.478715E+11    2.18676E+29   1.999989391E+00  -2.830709E-01   2.304242385E+00
    72   13761.154299   5.748736E-05   9.581689E+10    1.30054E+29   1.999993636E+00  -2.822531E-01   2.304248039E+00
    73   13788.471704   3.822596E-05   6.369421E+10    7.68800E+28   1.999996208E+00  -2.815022E-01   2.304251466E+00
    74   13812.901383   2.466695E-05   4.106654E+10    4.53154E+28   1.999997749E+00  -2.808342E-01   2.304253518E+00
    75   13835.346922   1.654822E-05   2.754241E+10    2.66040E+28   1.999998670E+00  -2.802233E-01   2.304254745E+00
    76   13855.085852   1.081807E-05   1.799537E+10    1.57795E+28   1.999999206E+00  -2.796883E-01   2.304255459E+00
