       6     151      50      66

     EOS file :  /Users/jkopp/cernbox/ns-muons/packages/nscool/EOS/MF_B30.dat

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   2.687505E-01   5.408839E+14    5.56753E+34   0.000000000E+00  -3.396943E-01   0.000000000E+00
     1      10.000000   2.687504E-01   5.408837E+14    5.56752E+34   1.139089028E-09  -3.396941E-01   9.478721477E-10
     2      11.666665   2.687503E-01   5.408836E+14    5.56752E+34   1.808830570E-09  -3.396941E-01   1.505185410E-09
     3      13.611108   2.687503E-01   5.408835E+14    5.56751E+34   2.872354637E-09  -3.396940E-01   2.390177725E-09
     4      15.879623   2.687502E-01   5.408834E+14    5.56751E+34   4.561189959E-09  -3.396940E-01   3.795511652E-09
     5      18.526222   2.687501E-01   5.408832E+14    5.56750E+34   7.242994645E-09  -3.396939E-01   6.027127521E-09
     6      21.613920   2.687500E-01   5.408830E+14    5.56750E+34   1.150159412E-08  -3.396937E-01   9.570845771E-09
     7      25.216230   2.687499E-01   5.408827E+14    5.56749E+34   1.826407716E-08  -3.396935E-01   1.519812809E-08
     8      29.418918   2.687497E-01   5.408822E+14    5.56747E+34   2.900261688E-08  -3.396933E-01   2.413402018E-08
     9      34.322046   2.687494E-01   5.408817E+14    5.56745E+34   4.605494919E-08  -3.396929E-01   3.832383439E-08
    10      40.042347   2.687491E-01   5.408809E+14    5.56743E+34   7.313326775E-08  -3.396924E-01   6.085662257E-08
    11      46.716007   2.687486E-01   5.408798E+14    5.56739E+34   1.161323028E-07  -3.396918E-01   9.663761524E-08
    12      54.501907   2.687479E-01   5.408783E+14    5.56734E+34   1.844124605E-07  -3.396909E-01   1.534559867E-07
    13      63.585396   2.687470E-01   5.408763E+14    5.56728E+34   2.928372713E-07  -3.396897E-01   2.436803331E-07
    14      74.182706   2.687457E-01   5.408735E+14    5.56719E+34   4.650085038E-07  -3.396880E-01   3.869508261E-07
    15      86.546083   2.687440E-01   5.408698E+14    5.56706E+34   7.384028008E-07  -3.396858E-01   6.144538159E-07
    16     100.969783   2.687417E-01   5.408647E+14    5.56690E+34   1.172527163E-06  -3.396827E-01   9.757087978E-07
    17     117.797054   2.687386E-01   5.408578E+14    5.56667E+34   1.861866736E-06  -3.396785E-01   1.549343821E-06
    18     137.428265   2.687343E-01   5.408484E+14    5.56636E+34   2.956439319E-06  -3.396728E-01   2.460202021E-06
    19     160.330387   2.687285E-01   5.408356E+14    5.56594E+34   4.694421997E-06  -3.396651E-01   3.906496629E-06
    20     187.048007   2.687206E-01   5.408182E+14    5.56537E+34   7.453932571E-06  -3.396545E-01   6.202911492E-06
    21     218.216146   2.687098E-01   5.407945E+14    5.56459E+34   1.183519507E-05  -3.396402E-01   9.848998575E-06
    22     254.575137   2.686951E-01   5.407622E+14    5.56353E+34   1.879088272E-05  -3.396207E-01   1.563769443E-05
    23     296.987868   2.686751E-01   5.407182E+14    5.56209E+34   2.983281096E-05  -3.395941E-01   2.482743248E-05
    24     346.459713   2.686479E-01   5.406585E+14    5.56014E+34   4.735953890E-05  -3.395580E-01   3.941500207E-05
    25     404.161511   2.686109E-01   5.405771E+14    5.55747E+34   7.517525159E-05  -3.395088E-01   6.256786957E-05
    26     471.455900   2.685605E-01   5.404664E+14    5.55385E+34   1.193108419E-04  -3.394420E-01   9.930859689E-05
    27     549.927338   2.684920E-01   5.403158E+14    5.54892E+34   1.893215410E-04  -3.393510E-01   1.575971628E-04
    28     641.415971   2.683988E-01   5.401110E+14    5.54222E+34   3.003341157E-04  -3.392273E-01   2.500399294E-04
    29     748.055349   2.682721E-01   5.398324E+14    5.53312E+34   4.762689363E-04  -3.390592E-01   3.965824927E-04
    30     872.313577   2.680999E-01   5.394538E+14    5.52076E+34   7.548946378E-04  -3.388308E-01   6.287408490E-04
    31    1017.036850   2.678658E-01   5.389393E+14    5.50400E+34   1.195722199E-03  -3.385206E-01   9.962238273E-04
    32    1185.493211   2.675478E-01   5.382406E+14    5.48130E+34   1.892257407E-03  -3.380999E-01   1.577242778E-03
    33    1381.412632   2.671164E-01   5.372926E+14    5.45060E+34   2.990855473E-03  -3.375300E-01   2.494442788E-03
    34    1609.016746   2.665316E-01   5.360077E+14    5.40918E+34   4.719389425E-03  -3.367591E-01   3.939267150E-03
    35    1873.027330   2.657579E-01   5.343083E+14    5.35347E+34   7.430199769E-03  -3.357187E-01   6.208751404E-03
    36    2178.617621   2.647163E-01   5.320206E+14    5.27886E+34   1.166251230E-02  -3.343189E-01   9.759629388E-03
    37    2531.342791   2.633126E-01   5.289394E+14    5.17952E+34   1.823053652E-02  -3.324436E-01   1.528603444E-02
    38    2936.932436   2.614041E-01   5.247530E+14    5.04826E+34   2.834042171E-02  -3.299449E-01   2.382544452E-02
    39    3400.972605   2.588491E-01   5.191530E+14    4.87664E+34   4.373290552E-02  -3.266405E-01   3.689375664E-02
    40    3928.270186   2.555478E-01   5.119226E+14    4.65530E+34   6.683376682E-02  -3.223145E-01   5.663944612E-02
    41    4521.816278   2.511378E-01   5.022775E+14    4.37513E+34   1.008272139E-01  -3.167281E-01   8.595292079E-02
    42    5182.018992   2.454808E-01   4.899271E+14    4.02885E+34   1.496063561E-01  -3.096403E-01   1.284951524E-01
    43    5904.550665   2.383027E-01   4.742939E+14    3.61420E+34   2.173049430E-01  -3.008576E-01   1.883857945E-01
    44    6678.834953   2.297161E-01   4.556475E+14    3.13710E+34   3.073713376E-01  -2.903023E-01   2.694681588E-01
    45    7485.272352   2.206094E-01   4.359437E+14    2.61273E+34   4.214159761E-01  -2.781116E-01   3.742414887E-01
    46    8291.708769   2.079126E-01   4.086030E+14    2.07442E+34   5.554002817E-01  -2.647756E-01   5.002363943E-01
    47    9070.931526   1.936214E-01   3.780293E+14    1.55851E+34   7.014171371E-01  -2.509201E-01   6.410878966E-01
    48    9786.594924   1.779176E-01   3.446960E+14    1.10369E+34   8.466901258E-01  -2.374896E-01   7.848989166E-01
    49   10408.320021   1.613843E-01   3.099397E+14    7.35991E+33   9.779008282E-01  -2.254015E-01   9.180316755E-01
    50   10917.182005   1.448182E-01   2.755029E+14    4.63558E+33   1.085142741E+00  -2.153185E-01   1.029281936E+00
    51   11308.960840   1.298764E-01   2.448138E+14    2.78035E+33   1.164527885E+00  -2.075085E-01   1.113221886E+00
    52   11591.554478   1.085250E-01   2.016547E+14    1.63998E+33   1.216699399E+00  -2.018895E-01   1.169358927E+00
    53   11804.104381   9.440974E-02   1.736262E+14    9.28396E+32   1.251094750E+00  -1.976995E-01   1.206956316E+00
    54   11949.374157   6.997574E-02   1.182414E+14    5.20674E+32   1.271653523E+00  -1.948637E-01   1.229827345E+00
    55   12072.195444   5.049447E-02   8.518590E+13    3.03679E+32   1.282989463E+00  -1.924955E-01   1.243419434E+00
    56   12173.980690   3.576670E-02   6.027134E+13    1.76990E+32   1.289834586E+00  -1.905607E-01   1.251634393E+00
    57   12259.500137   2.520949E-02   4.243758E+13    1.03030E+32   1.293951828E+00  -1.889573E-01   1.256576798E+00
    58   12331.404633   1.771346E-02   2.979019E+13    5.98557E+31   1.296418878E+00  -1.876261E-01   1.259538655E+00
    59   12391.769355   1.240880E-02   2.085109E+13    3.47586E+31   1.297885711E+00  -1.865211E-01   1.261299705E+00
    60   12442.458813   8.678640E-03   1.457128E+13    2.01653E+31   1.298755254E+00  -1.856024E-01   1.262343695E+00
    61   12484.969145   6.003265E-03   1.007681E+13    1.17337E+31   1.299265940E+00  -1.848384E-01   1.262956726E+00
    62   12521.042657   4.038634E-03   6.775486E+12    6.88441E+30   1.299563756E+00  -1.841949E-01   1.263314129E+00
    63   12552.746671   2.493734E-03   4.181564E+12    4.13824E+30   1.299734426E+00  -1.836329E-01   1.263518942E+00
    64   12583.817186   1.495786E-03   2.506862E+12    2.51959E+30   1.299836132E+00  -1.830854E-01   1.263640990E+00
    65   12615.562320   8.097082E-04   1.355736E+12    1.59055E+30   1.299895140E+00  -1.825295E-01   1.263711814E+00
    66   12652.838921   4.620970E-04   7.731431E+11    9.95804E+29   1.299933367E+00  -1.818809E-01   1.263757715E+00
    67   12694.052966   2.094759E-04   3.500150E+11    6.20696E+29   1.299957802E+00  -1.811692E-01   1.263787050E+00
    68   12751.218012   1.352432E-04   2.258420E+11    3.71188E+29   1.299974332E+00  -1.801914E-01   1.263806907E+00
    69   12804.790365   8.894499E-05   1.484243E+11    2.19640E+29   1.299984570E+00  -1.792846E-01   1.263819203E+00
    70   12853.527953   5.774233E-05   9.624225E+10    1.30748E+29   1.299990683E+00  -1.784676E-01   1.263826545E+00
    71   12898.692239   3.840901E-05   6.399959E+10    7.73718E+28   1.299994415E+00  -1.777172E-01   1.263831026E+00
    72   12939.233910   2.479190E-05   4.127426E+10    4.56215E+28   1.299996668E+00  -1.770490E-01   1.263833731E+00
    73   12976.588332   1.664085E-05   2.769706E+10    2.68032E+28   1.299998021E+00  -1.764378E-01   1.263835355E+00
    74   13009.526930   1.088469E-05   1.810642E+10    1.59026E+28   1.299998815E+00  -1.759024E-01   1.263836308E+00
    75   13039.608359   7.080985E-06   1.177911E+10    9.44709E+27   1.299999290E+00  -1.754163E-01   1.263836878E+00
    76   13067.234089   4.753223E-06   7.902356E+09    5.54666E+27   1.299999580E+00  -1.749723E-01   1.263837226E+00
