       6     153      53      68

     EOS file :  /Users/jkopp/cernbox/ns-muons/packages/nscool/EOS/BSk22_test

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   5.919720E-01   1.151892E+15    2.66216E+35   0.000000000E+00  -7.102258E-01   0.000000000E+00
     1      10.000000   5.919717E-01   1.151891E+15    2.66216E+35   2.425857066E-09  -7.102254E-01   2.087861578E-09
     2      11.666665   5.919715E-01   1.151891E+15    2.66216E+35   3.852169274E-09  -7.102253E-01   3.315445534E-09
     3      13.611106   5.919714E-01   1.151890E+15    2.66216E+35   6.117098096E-09  -7.102251E-01   5.264801972E-09
     4      15.879621   5.919712E-01   1.151890E+15    2.66215E+35   9.713716558E-09  -7.102249E-01   8.360304731E-09
     5      18.526219   5.919709E-01   1.151889E+15    2.66215E+35   1.542500348E-08  -7.102246E-01   1.327584184E-08
     6      21.613914   5.919704E-01   1.151888E+15    2.66214E+35   2.449429401E-08  -7.102242E-01   2.108151839E-08
     7      25.216220   5.919699E-01   1.151887E+15    2.66214E+35   3.889594481E-08  -7.102237E-01   3.347661271E-08
     8      29.418903   5.919691E-01   1.151885E+15    2.66213E+35   6.176513205E-08  -7.102230E-01   5.315949650E-08
     9      34.322022   5.919681E-01   1.151882E+15    2.66211E+35   9.808033646E-08  -7.102220E-01   8.441504239E-08
    10      40.042308   5.919666E-01   1.151879E+15    2.66210E+35   1.557470650E-07  -7.102206E-01   1.340473791E-07
    11      46.715945   5.919647E-01   1.151874E+15    2.66207E+35   2.473186761E-07  -7.102188E-01   2.128610162E-07
    12      54.501808   5.919621E-01   1.151868E+15    2.66204E+35   3.927288026E-07  -7.102163E-01   3.380126929E-07
    13      63.585238   5.919585E-01   1.151859E+15    2.66200E+35   6.236299420E-07  -7.102128E-01   5.367457650E-07
    14      74.182454   5.919536E-01   1.151847E+15    2.66194E+35   9.902821205E-07  -7.102082E-01   8.523197032E-07
    15      86.545683   5.919469E-01   1.151831E+15    2.66185E+35   1.572489985E-06  -7.102019E-01   1.353424689E-06
    16     100.969147   5.919379E-01   1.151808E+15    2.66174E+35   2.496966495E-06  -7.101932E-01   2.149128991E-06
    17     117.796042   5.919255E-01   1.151778E+15    2.66159E+35   3.964897184E-06  -7.101815E-01   3.412609100E-06
    18     137.426658   5.919088E-01   1.151737E+15    2.66138E+35   6.295692488E-06  -7.101655E-01   5.418819916E-06
    19     160.327833   5.918859E-01   1.151681E+15    2.66110E+35   9.996424457E-06  -7.101438E-01   8.604286806E-06
    20     187.043950   5.918549E-01   1.151605E+15    2.66071E+35   1.587200246E-05  -7.101142E-01   1.366199529E-05
    21     218.209703   5.918126E-01   1.151502E+15    2.66019E+35   2.519993970E-05  -7.100740E-01   2.169194728E-05
    22     254.564907   5.917550E-01   1.151361E+15    2.65947E+35   4.000746916E-05  -7.100192E-01   3.443996870E-05
    23     296.971623   5.916767E-01   1.151170E+15    2.65850E+35   6.351071496E-05  -7.099447E-01   5.467634373E-05
    24     346.433924   5.915702E-01   1.150909E+15    2.65718E+35   1.008101849E-04  -7.098433E-01   8.679581279E-05
    25     404.120575   5.914253E-01   1.150555E+15    2.65539E+35   1.599910984E-04  -7.097054E-01   1.377676297E-04
    26     471.390935   5.912281E-01   1.150073E+15    2.65295E+35   2.538618571E-04  -7.095178E-01   2.186383577E-04
    27     549.824265   5.909600E-01   1.149417E+15    2.64963E+35   4.026957048E-04  -7.092627E-01   3.469056272E-04
    28     641.252491   5.905955E-01   1.148526E+15    2.64513E+35   6.385436130E-04  -7.089159E-01   5.502604012E-04
    29     747.796179   5.901003E-01   1.147316E+15    2.63902E+35   1.011995514E-03  -7.084447E-01   8.724711516E-04
    30     871.902959   5.894277E-01   1.145673E+15    2.63073E+35   1.602729736E-03  -7.078050E-01   1.382602472E-03
    31    1016.386823   5.885150E-01   1.143443E+15    2.61951E+35   2.535866141E-03  -7.069371E-01   2.189386054E-03
    32    1184.465344   5.872781E-01   1.140427E+15    2.60435E+35   4.007089025E-03  -7.057612E-01   3.463470834E-03
    33    1379.789150   5.856059E-01   1.136369E+15    2.58393E+35   6.320781094E-03  -7.041704E-01   5.471542947E-03
    34    1606.454059   5.833470E-01   1.130893E+15    2.55650E+35   9.946777199E-03  -7.020231E-01   8.627916313E-03
    35    1868.992319   5.803040E-01   1.123524E+15    2.51985E+35   1.560293449E-02  -6.991332E-01   1.357125010E-02
    36    2172.308149   5.762208E-01   1.113662E+15    2.47118E+35   2.437067949E-02  -6.952593E-01   2.127537681E-02
    37    2521.536119   5.707725E-01   1.100588E+15    2.40712E+35   3.784826562E-02  -6.900941E-01   3.320323237E-02
    38    2921.775082   5.635466E-01   1.083335E+15    2.32375E+35   5.833414551E-02  -6.832564E-01   5.150712630E-02
    39    3377.686226   5.540495E-01   1.060840E+15    2.21689E+35   8.901499212E-02  -6.742906E-01   7.926549971E-02
    40    3892.841257   5.417121E-01   1.031923E+15    2.08261E+35   1.340798291E-01  -6.626814E-01   1.207070789E-01
    41    4468.826924   5.259214E-01   9.953876E+14    1.91815E+35   1.986272535E-01  -6.478948E-01   1.813146191E-01
    42    5104.124455   5.060970E-01   9.502898E+14    1.72316E+35   2.881618973E-01  -6.294564E-01   2.676105766E-01
    43    5792.808512   4.817907E-01   8.961012E+14    1.50117E+35   4.074726171E-01  -6.070763E-01   3.863358531E-01
    44    6523.447138   4.528476E-01   8.331452E+14    1.26055E+35   5.588650072E-01  -5.808075E-01   5.427758057E-01
    45    7278.478586   4.195357E-01   7.626638E+14    1.01438E+35   7.401121534E-01  -5.512056E-01   7.382398779E-01
    46    8034.813115   3.826561E-01   6.869809E+14    7.78526E+34   9.430845765E-01  -5.194094E-01   9.674273239E-01
    47    8765.798951   3.435029E-01   6.091507E+14    5.68153E+34   1.154170918E+00  -4.870663E-01   1.217110842E+00
    48    9444.621628   3.036782E-01   5.324319E+14    3.93967E+34   1.357006355E+00  -4.560613E-01   1.467757162E+00
    49   10048.340890   2.647927E-01   4.596767E+14    2.60023E+34   1.536673251E+00  -4.281155E-01   1.698359729E+00
    50   10561.438593   2.281789E-01   3.929084E+14    1.64004E+34   1.683418340E+00  -4.044179E-01   1.892478213E+00
    51   10977.858831   1.947065E-01   3.331568E+14    9.94257E+33   1.794255786E+00  -3.854447E-01   2.042342625E+00
    52   11301.035192   1.647604E-01   2.805939E+14    5.83445E+33   1.872098689E+00  -3.710118E-01   2.149127301E+00
    53   11541.902633   1.383264E-01   2.347809E+14    3.33946E+33   1.923350230E+00  -3.604896E-01   2.220045468E+00
    54   11715.599213   1.151509E-01   1.949813E+14    1.87852E+33   1.955319141E+00  -3.530590E-01   2.264488777E+00
    55   11838.007823   9.500174E-02   1.605966E+14    1.04539E+33   1.974443190E+00  -3.479165E-01   2.291134011E+00
    56   11923.133201   7.476030E-02   1.263673E+14    5.80803E+32   1.985489343E+00  -3.443926E-01   2.306535246E+00
    57   11984.476207   5.364562E-02   9.052900E+13    3.35627E+32   1.991470105E+00  -3.418832E-01   2.314870082E+00
    58   12034.686893   3.795376E-02   6.396793E+13    1.94008E+32   1.994996494E+00  -3.398503E-01   2.319786577E+00
    59   12076.268226   2.667585E-02   4.491350E+13    1.12446E+32   1.997063549E+00  -3.381823E-01   2.322668184E+00
    60   12110.947562   1.871839E-02   3.148443E+13    6.51180E+31   1.998281203E+00  -3.368024E-01   2.324365491E+00
    61   12139.845874   1.309314E-02   2.200387E+13    3.77280E+31   1.998994982E+00  -3.356607E-01   2.325360323E+00
    62   12163.977450   9.155314E-03   1.537289E+13    2.18476E+31   1.999413328E+00  -3.347131E-01   2.325943362E+00
    63   12184.101369   6.331946E-03   1.062891E+13    1.26896E+31   1.999656788E+00  -3.339268E-01   2.326282608E+00
    64   12201.092588   4.271575E-03   7.166848E+12    7.41805E+30   1.999798003E+00  -3.332659E-01   2.326479315E+00
    65   12215.886188   2.663517E-03   4.466545E+12    4.42037E+30   1.999878828E+00  -3.326926E-01   2.326591895E+00
    66   12230.082082   1.628659E-03   2.729894E+12    2.68466E+30   1.999925900E+00  -3.321443E-01   2.326657458E+00
    67   12244.236857   8.783894E-04   1.470975E+12    1.69409E+30   1.999952914E+00  -3.315995E-01   2.326695089E+00
    68   12260.866523   4.956954E-04   8.293858E+11    1.06104E+30   1.999970282E+00  -3.309618E-01   2.326719292E+00
    69   12279.410308   2.234602E-04   3.733820E+11    6.63228E+29   1.999981271E+00  -3.302537E-01   2.326734605E+00
    70   12305.257829   1.431911E-04   2.391110E+11    3.97725E+29   1.999988667E+00  -3.292718E-01   2.326744918E+00
    71   12329.614928   9.434294E-05   1.574534E+11    2.35469E+29   1.999993234E+00  -3.283521E-01   2.326751283E+00
    72   12351.645247   6.115224E-05   1.019311E+11    1.40088E+29   1.999995945E+00  -3.275248E-01   2.326755060E+00
    73   12371.999742   4.049580E-05   6.748010E+10    8.30298E+28   1.999997580E+00  -3.267643E-01   2.326757340E+00
    74   12390.313802   2.636175E-05   4.389337E+10    4.89091E+28   1.999998566E+00  -3.260831E-01   2.326758713E+00
    75   12406.972809   1.757680E-05   2.925983E+10    2.88365E+28   1.999999150E+00  -3.254661E-01   2.326759527E+00
    76   12421.767135   1.149884E-05   1.913035E+10    1.70469E+28   1.999999495E+00  -3.249201E-01   2.326760008E+00
