       6     154      53      69

     EOS file :  /Users/jkopp/cernbox/ns-muons/packages/nscool/EOS/BSk22_test

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   7.067008E-01   1.448492E+15    4.32848E+35   0.000000000E+00  -8.737330E-01   0.000000000E+00
     1      10.000000   7.067003E-01   1.448491E+15    4.32847E+35   3.050489736E-09  -8.737325E-01   2.492505330E-09
     2      11.666664   7.067001E-01   1.448490E+15    4.32847E+35   4.844061932E-09  -8.737324E-01   3.958004365E-09
     3      13.611106   7.066999E-01   1.448490E+15    4.32847E+35   7.692185012E-09  -8.737322E-01   6.285160662E-09
     4      15.879620   7.066996E-01   1.448489E+15    4.32846E+35   1.221489219E-08  -8.737319E-01   9.980594580E-09
     5      18.526217   7.066992E-01   1.448488E+15    4.32846E+35   1.939676902E-08  -8.737314E-01   1.584879793E-08
     6      21.613911   7.066986E-01   1.448486E+15    4.32845E+35   3.080129174E-08  -8.737309E-01   2.516726840E-08
     7      25.216215   7.066978E-01   1.448484E+15    4.32843E+35   4.891118291E-08  -8.737301E-01   3.996461308E-08
     8      29.418894   7.066967E-01   1.448481E+15    4.32841E+35   7.766887130E-08  -8.737291E-01   6.346215910E-08
     9      34.322007   7.066953E-01   1.448477E+15    4.32839E+35   1.233346953E-07  -8.737277E-01   1.007751989E-07
    10      40.042284   7.066933E-01   1.448472E+15    4.32836E+35   1.958496408E-07  -8.737257E-01   1.600265072E-07
    11      46.715907   7.066905E-01   1.448464E+15    4.32831E+35   3.109991935E-07  -8.737231E-01   2.541144888E-07
    12      54.501746   7.066868E-01   1.448454E+15    4.32825E+35   4.938491872E-07  -8.737196E-01   4.035207705E-07
    13      63.585140   7.066818E-01   1.448440E+15    4.32817E+35   7.842012209E-07  -8.737147E-01   6.407682013E-07
    14      74.182297   7.066750E-01   1.448422E+15    4.32805E+35   1.245254403E-06  -8.737081E-01   1.017499233E-06
    15      86.545432   7.066657E-01   1.448396E+15    4.32789E+35   1.977357156E-06  -8.736991E-01   1.615714489E-06
    16     100.968748   7.066530E-01   1.448361E+15    4.32768E+35   3.139838707E-06  -8.736869E-01   2.565615644E-06
    17     117.795407   7.066357E-01   1.448314E+15    4.32739E+35   4.985663978E-06  -8.736703E-01   4.073931616E-06
    18     137.425648   7.066122E-01   1.448250E+15    4.32700E+35   7.916436842E-06  -8.736477E-01   6.468882943E-06
    19     160.326228   7.065803E-01   1.448162E+15    4.32647E+35   1.256968398E-05  -8.736169E-01   1.027154781E-05
    20     187.041400   7.065368E-01   1.448043E+15    4.32574E+35   1.995733035E-05  -8.735749E-01   1.630911143E-05
    21     218.205652   7.064776E-01   1.447881E+15    4.32475E+35   3.168531663E-05  -8.735179E-01   2.589453494E-05
    22     254.558472   7.063970E-01   1.447661E+15    4.32340E+35   5.030174641E-05  -8.734402E-01   4.111150277E-05
    23     296.961406   7.062874E-01   1.447361E+15    4.32157E+35   7.984844226E-05  -8.733346E-01   6.526613025E-05
    24     346.417703   7.061382E-01   1.446953E+15    4.31908E+35   1.267340163E-04  -8.731909E-01   1.036025796E-04
    25     404.094829   7.059354E-01   1.446398E+15    4.31569E+35   2.011142800E-04  -8.729954E-01   1.644358091E-04
    26     471.350079   7.056595E-01   1.445644E+15    4.31108E+35   3.190713756E-04  -8.727295E-01   2.609425289E-04
    27     549.759454   7.052843E-01   1.444618E+15    4.30482E+35   5.060463885E-04  -8.723680E-01   4.139883570E-04
    28     641.149723   7.047745E-01   1.443224E+15    4.29632E+35   8.022305849E-04  -8.718767E-01   6.565810747E-04
    29     747.633313   7.040820E-01   1.441331E+15    4.28480E+35   1.270998771E-03  -8.712094E-01   1.040864592E-03
    30     871.645043   7.031422E-01   1.438769E+15    4.26919E+35   2.012029084E-03  -8.703037E-01   1.649058875E-03
    31    1015.978187   7.018684E-01   1.435313E+15    4.24807E+35   3.181562954E-03  -8.690757E-01   2.610473233E-03
    32    1183.817258   7.001435E-01   1.430635E+15    4.21959E+35   5.023328582E-03  -8.674130E-01   4.127762463E-03
    33    1378.763523   6.978118E-01   1.424318E+15    4.18128E+35   7.915113323E-03  -8.651658E-01   6.517045768E-03
    34    1604.839431   6.946677E-01   1.415812E+15    4.12997E+35   1.243737668E-02  -8.621363E-01   1.026825119E-02
    35    1866.461521   6.904424E-01   1.404407E+15    4.06165E+35   1.947135998E-02  -8.580661E-01   1.613402876E-02
    36    2168.358417   6.847920E-01   1.389277E+15    3.97135E+35   3.033354508E-02  -8.526225E-01   2.525680832E-02
    37    2515.392968   6.772767E-01   1.369237E+15    3.85322E+35   4.694581303E-02  -8.453866E-01   3.934166985E-02
    38    2912.303651   6.673626E-01   1.343041E+15    3.70074E+35   7.203032006E-02  -8.358457E-01   6.087775696E-02
    39    3363.220529   6.544183E-01   1.309215E+15    3.50735E+35   1.092776358E-01  -8.233998E-01   9.338470763E-02
    40    3871.019152   6.377446E-01   1.266290E+15    3.26759E+35   1.633949366E-01  -8.073901E-01   1.416257607E-01
    41    4436.419849   6.166291E-01   1.212887E+15    2.97884E+35   2.398642047E-01  -7.871655E-01   2.116506949E-01
    42    5056.957709   5.904579E-01   1.148190E+15    2.64343E+35   3.442116576E-01  -7.621964E-01   3.104533937E-01
    43    5725.853428   5.588612E-01   1.072210E+15    2.27065E+35   4.806279080E-01  -7.322414E-01   4.449465605E-01
    44    6431.178136   5.218870E-01   9.861477E+14    1.87743E+35   6.500696383E-01  -6.975406E-01   6.200589253E-01
    45    7155.644199   4.801444E-01   8.924817E+14    1.48679E+35   8.484020071E-01  -6.589800E-01   8.361050842E-01
    46    7877.454283   4.348535E-01   7.948148E+14    1.12357E+35   1.065612426E+00  -6.181354E-01   1.086286141E+00
    47    8572.311397   3.877232E-01   6.972365E+14    8.08722E+34   1.286968701E+00  -5.771195E-01   1.355805575E+00
    48    9216.430487   3.406873E-01   6.036487E+14    5.54549E+34   1.496180373E+00  -5.382161E-01   1.624008467E+00
    49    9789.758971   2.955423E-01   5.170395E+14    3.63082E+34   1.679347071E+00  -5.034160E-01   1.869425038E+00
    50   10278.727576   2.536656E-01   4.392176E+14    2.27875E+34   1.828017898E+00  -4.740291E-01   2.075661266E+00
    51   10677.790668   2.158710E-01   3.708043E+14    1.37812E+34   1.940157009E+00  -4.505266E-01   2.235152055E+00
    52   10989.567038   1.824332E-01   3.115199E+14    8.08055E+33   2.019101603E+00  -4.326293E-01   2.349279002E+00
    53   11223.415885   1.532105E-01   2.605156E+14    4.62452E+33   2.071312789E+00  -4.195573E-01   2.425491404E+00
    54   11392.819552   1.278053E-01   2.166752E+14    2.60084E+33   2.104042913E+00  -4.103161E-01   2.473512624E+00
    55   11512.400604   1.057598E-01   1.789335E+14    1.44649E+33   2.123700174E+00  -4.039260E-01   2.502421137E+00
    56   11595.501042   8.687280E-02   1.467701E+14    7.99305E+32   2.135146604E+00  -3.995581E-01   2.519268419E+00
    57   11652.750813   6.417340E-02   1.083907E+14    4.51282E+32   2.141470532E+00  -3.965869E-01   2.528568844E+00
    58   11697.192042   4.589023E-02   7.738727E+13    2.60244E+32   2.145012567E+00  -3.943041E-01   2.533778812E+00
    59   11733.520950   3.225015E-02   5.432902E+13    1.50808E+32   2.147075783E+00  -3.924547E-01   2.536813668E+00
    60   11763.807458   2.265118E-02   3.811897E+13    8.73122E+31   2.148289970E+00  -3.909249E-01   2.538599287E+00
    61   11789.009707   1.585779E-02   2.666228E+13    5.05491E+31   2.149001506E+00  -3.896606E-01   2.539645544E+00
    62   11810.017464   1.108794E-02   1.862655E+13    2.92699E+31   2.149417575E+00  -3.886128E-01   2.540257256E+00
    63   11827.532578   7.711355E-03   1.294617E+13    1.69513E+31   2.149660511E+00  -3.877435E-01   2.540614408E+00
    64   11842.199011   5.287972E-03   8.874822E+12    9.85615E+30   2.149801444E+00  -3.870186E-01   2.540821526E+00
    65   11854.689968   3.492325E-03   5.857934E+12    5.79789E+30   2.149882543E+00  -3.864035E-01   2.540940688E+00
    66   11865.860454   2.121931E-03   3.557561E+12    3.52052E+30   2.149928288E+00  -3.858550E-01   2.541007901E+00
    67   11877.062304   1.209863E-03   2.027031E+12    2.15094E+30   2.149955931E+00  -3.853067E-01   2.541048516E+00
    68   11889.108831   6.591545E-04   1.103196E+12    1.35627E+30   2.149972048E+00  -3.847188E-01   2.541072203E+00
    69   11903.107768   3.843003E-04   6.429013E+11    8.38207E+29   2.149982613E+00  -3.840380E-01   2.541087734E+00
    70   11918.007723   1.927932E-04   3.221209E+11    5.68176E+29   2.149988151E+00  -3.833162E-01   2.541095879E+00
    71   11938.234812   1.251235E-04   2.089470E+11    3.37872E+29   2.149992911E+00  -3.823408E-01   2.541102878E+00
    72   11956.880400   8.187170E-05   1.365916E+11    1.99079E+29   2.149995804E+00  -3.814463E-01   2.541107131E+00
    73   11973.771949   5.312903E-05   8.854624E+10    1.18290E+29   2.149997501E+00  -3.806396E-01   2.541109627E+00
    74   11989.325581   3.549819E-05   5.914384E+10    6.96455E+28   2.149998531E+00  -3.799001E-01   2.541111140E+00
    75   12003.093975   2.300363E-05   3.830100E+10    4.12906E+28   2.149999135E+00  -3.792479E-01   2.541112027E+00
    76   12015.745764   1.538807E-05   2.560768E+10    2.42446E+28   2.149999500E+00  -3.786507E-01   2.541112564E+00
