       6     135      36      50

     EOS file :  Prof_BSk25_1.0.dat                                          

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   3.405585E-01   5.968513E+14    4.88823E+34   0.000000000E+00  -2.813009E-01   0.000000000E+00
     1     100.000001   3.405408E-01   5.968176E+14    4.88740E+34   1.256877792E-06  -2.812867E-01   1.201080983E-06
     2     116.664995   3.405355E-01   5.968074E+14    4.88715E+34   1.995787108E-06  -2.812825E-01   1.907196155E-06
     3     136.106852   3.405283E-01   5.967935E+14    4.88681E+34   3.169048520E-06  -2.812766E-01   3.028396925E-06
     4     158.787914   3.405184E-01   5.967746E+14    4.88634E+34   5.031929773E-06  -2.812687E-01   4.808640753E-06
     5     185.247334   3.405050E-01   5.967490E+14    4.88571E+34   7.989652844E-06  -2.812579E-01   7.635209840E-06
     6     216.113719   3.404867E-01   5.967140E+14    4.88485E+34   1.268540625E-05  -2.812432E-01   1.212284938E-05
     7     252.119800   3.404618E-01   5.966665E+14    4.88368E+34   2.013992524E-05  -2.812231E-01   1.924722350E-05
     8     294.119403   3.404280E-01   5.966018E+14    4.88208E+34   3.197275105E-05  -2.811959E-01   3.055650907E-05
     9     343.107029   3.403819E-01   5.965137E+14    4.87991E+34   5.075274302E-05  -2.811589E-01   4.850668794E-05
    10     400.240336   3.403193E-01   5.963939E+14    4.87696E+34   8.055286756E-05  -2.811084E-01   7.699244437E-05
    11     466.865819   3.402340E-01   5.962309E+14    4.87294E+34   1.278272772E-04  -2.810399E-01   1.221869012E-04
    12     544.547870   3.401181E-01   5.960092E+14    4.86749E+34   2.027956663E-04  -2.809466E-01   1.938679573E-04
    13     635.101289   3.399604E-01   5.957077E+14    4.86007E+34   3.216234716E-04  -2.808199E-01   3.075091046E-04
    14     740.626988   3.397460E-01   5.952978E+14    4.85001E+34   5.098450561E-04  -2.806476E-01   4.875665472E-04
    15     863.550171   3.394546E-01   5.947408E+14    4.83635E+34   8.077162213E-04  -2.804137E-01   7.726281568E-04
    16    1006.659388   3.390589E-01   5.939844E+14    4.81784E+34   1.278535601E-03  -2.800964E-01   1.223438124E-03
    17    1173.143553   3.385219E-01   5.929580E+14    4.79280E+34   2.021479432E-03  -2.796663E-01   1.935316219E-03
    18    1366.621814   3.377939E-01   5.915667E+14    4.75900E+34   3.191179842E-03  -2.790844E-01   3.057192191E-03
    19    1591.157899   3.368083E-01   5.896836E+14    4.71351E+34   5.027128047E-03  -2.782986E-01   4.820383030E-03
    20    1851.245574   3.354777E-01   5.871435E+14    4.65253E+34   7.896863825E-03  -2.772406E-01   7.581264802E-03
    21    2151.743133   3.336966E-01   5.837549E+14    4.57121E+34   1.235750431E-02  -2.758215E-01   1.188285206E-02
    22    2497.716404   3.313045E-01   5.792066E+14    4.46357E+34   1.923858278E-02  -2.739281E-01   1.853952437E-02
    23    2894.196566   3.281141E-01   5.731509E+14    4.32247E+34   2.974613249E-02  -2.714196E-01   2.874712306E-02
    24    3345.710637   3.238986E-01   5.651763E+14    4.13989E+34   4.557556765E-02  -2.681273E-01   4.420955971E-02
    25    3855.576209   3.183767E-01   5.547698E+14    3.90769E+34   6.899547765E-02  -2.638606E-01   6.725078613E-02
    26    4424.906327   3.112306E-01   5.413650E+14    3.61902E+34   1.028319144E-01  -2.584231E-01   1.008459045E-01
    27    5051.287623   3.021393E-01   5.244183E+14    3.27056E+34   1.502282492E-01  -2.516445E-01   1.484454383E-01
    28    5727.195203   2.908025E-01   5.034429E+14    2.86552E+34   2.140273650E-01  -2.434327E-01   2.134155792E-01
    29    6438.540290   2.770225E-01   4.781771E+14    2.41649E+34   2.957025692E-01  -2.338418E-01   2.979569447E-01
    30    7163.852380   2.607669E-01   4.486772E+14    1.94672E+34   3.939851672E-01  -2.231404E-01   4.015610802E-01
    31    7875.056977   2.422410E-01   4.154344E+14    1.48785E+34   5.038022850E-01  -2.118433E-01   5.195730963E-01
    32    8540.572524   2.218960E-01   3.793462E+14    1.07341E+34   6.164221038E-01  -2.006636E-01   6.429081774E-01
    33    9130.845629   2.003830E-01   3.416085E+14    7.29635E+33   7.214495839E-01  -1.903656E-01   7.599148304E-01
    34    9624.831018   1.784279E-01   3.034746E+14    4.68389E+33   8.100811290E-01  -1.815631E-01   8.600600737E-01
    35   10014.731016   1.567169E-01   2.660673E+14    2.85892E+33   8.778445423E-01  -1.745623E-01   9.374393613E-01
    36   10306.396308   1.358888E-01   2.303963E+14    1.67576E+33   9.251781352E-01  -1.693349E-01   9.918780296E-01
    37   10515.112101   1.166840E-01   1.976396E+14    9.53228E+32   9.558446482E-01  -1.656206E-01   1.027304284E+00
    38   10659.316712   9.935854E-02   1.681645E+14    5.30933E+32   9.745935869E-01  -1.630775E-01   1.049018453E+00
    39   10756.508647   7.232086E-02   1.222590E+14    3.00084E+32   9.851834726E-01  -1.613785E-01   1.061301953E+00
    40   10833.573674   3.906381E-02   6.584440E+13    2.02855E+32   9.897575285E-01  -1.600448E-01   1.066621900E+00
    41   10931.771974   2.757370E-02   4.642968E+13    1.18354E+32   9.938577416E-01  -1.583692E-01   1.071394092E+00
    42   11014.739076   1.941732E-02   3.266291E+13    6.88673E+31   9.963394678E-01  -1.569757E-01   1.074282813E+00
    43   11084.594427   1.361380E-02   2.288100E+13    4.00429E+31   9.978268410E-01  -1.558187E-01   1.076014130E+00
    44   11143.452552   9.536321E-03   1.601421E+13    2.32511E+31   9.987147467E-01  -1.548559E-01   1.077047667E+00
    45   11192.904816   6.611994E-03   1.109934E+13    1.35226E+31   9.992399581E-01  -1.540555E-01   1.077658970E+00
    46   11234.843545   4.478640E-03   7.514761E+12    7.90059E+30   9.995488639E-01  -1.533829E-01   1.078018389E+00
    47   11271.359265   2.820669E-03   4.730340E+12    4.68152E+30   9.997284210E-01  -1.528020E-01   1.078227298E+00
    48   11305.998378   1.715778E-03   2.876028E+12    2.84588E+30   9.998322123E-01  -1.522548E-01   1.078348052E+00
    49   11340.882419   9.391977E-04   1.572963E+12    1.78082E+30   9.998932268E-01  -1.517078E-01   1.078419044E+00
    50   11381.078368   5.253241E-04   8.789849E+11    1.11822E+30   9.999317248E-01  -1.510822E-01   1.078463856E+00
    51   11426.616032   2.361345E-04   3.945603E+11    7.01834E+29   9.999563046E-01  -1.503798E-01   1.078492468E+00
    52   11490.852024   1.507081E-04   2.516604E+11    4.23108E+29   9.999731002E-01  -1.494001E-01   1.078512029E+00
    53   11552.378081   9.970484E-05   1.664235E+11    2.51356E+29   9.999837016E-01  -1.484736E-01   1.078524369E+00
    54   11608.356649   6.467796E-05   1.078135E+11    1.49856E+29   9.999901081E-01  -1.476407E-01   1.078531827E+00
    55   11660.467606   4.267443E-05   7.111242E+10    8.90342E+28   9.999940263E-01  -1.468737E-01   1.078536389E+00
    56   11707.909374   2.811416E-05   4.681960E+10    5.24669E+28   9.999964266E-01  -1.461824E-01   1.078539183E+00
    57   11750.783691   1.861998E-05   3.100195E+10    3.11461E+28   9.999978501E-01  -1.455633E-01   1.078540839E+00
    58   11789.556175   1.220191E-05   2.030268E+10    1.83770E+28   9.999987157E-01  -1.450079E-01   1.078541847E+00
    59   11824.762574   7.906921E-06   1.315214E+10    1.08834E+28   9.999992307E-01  -1.445073E-01   1.078542446E+00
    60   11857.176262   5.293627E-06   8.803167E+09    6.40499E+27   9.999995423E-01  -1.440494E-01   1.078542808E+00
    61   11885.861937   3.537616E-06   5.880583E+09    3.76324E+27   9.999997283E-01  -1.436467E-01   1.078543025E+00
    62   11911.237646   2.345567E-06   3.897112E+09    2.22016E+27   9.999998380E-01  -1.432923E-01   1.078543152E+00
    63   11933.942124   1.575049E-06   2.616611E+09    1.30296E+27   9.999999038E-01  -1.429767E-01   1.078543229E+00
    64   11953.877506   1.058183E-06   1.757423E+09    7.64438E+26   9.999999427E-01  -1.427008E-01   1.078543274E+00
    65   11971.360636   6.888874E-07   1.144060E+09    4.49990E+26   9.999999656E-01  -1.424596E-01   1.078543301E+00
    66   11987.224386   4.554696E-07   7.561434E+08    2.67133E+26   9.999999790E-01  -1.422415E-01   1.078543316E+00
    67   12001.517759   3.064006E-07   5.086036E+08    1.56582E+26   9.999999871E-01  -1.420456E-01   1.078543326E+00
    68   12014.008892   2.062852E-07   3.424893E+08    9.17311E+25   9.999999919E-01  -1.418749E-01   1.078543331E+00
    69   12024.902683   1.360007E-07   2.257159E+08    5.43739E+25   9.999999947E-01  -1.417263E-01   1.078543335E+00
    70   12034.721678   9.179882E-08   1.523453E+08    3.18218E+25   9.999999964E-01  -1.415926E-01   1.078543337E+00
    71   12043.252189   6.209835E-08   1.030388E+08    1.86146E+25   9.999999974E-01  -1.414767E-01   1.078543338E+00
    72   12050.642492   4.204726E-08   6.975287E+07    1.08806E+25   9.999999979E-01  -1.413764E-01   1.078543338E+00
    73   12057.032927   2.857399E-08   4.740623E+07    6.35180E+24   9.999999983E-01  -1.412898E-01   1.078543339E+00
    74   12062.528951   1.943469E-08   3.224771E+07    3.70612E+24   9.999999985E-01  -1.412154E-01   1.078543339E+00
    75   12067.248245   1.328990E-08   2.204944E+07    2.15815E+24   9.999999986E-01  -1.411516E-01   1.078543339E+00
    76   12071.271185   9.104154E-09   1.510316E+07    1.25642E+24   9.999999987E-01  -1.410973E-01   1.078543339E+00
