       6     136      33      51

     EOS file :  Prof_nl3wr_1.2.dat                                          

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   2.749383E-01   4.807580E+14    4.39149E+34   0.000000000E+00  -3.029889E-01   0.000000000E+00
     1     100.000001   2.749298E-01   4.807416E+14    4.39094E+34   1.012428354E-06  -3.029772E-01   9.696724456E-07
     2     116.665437   2.749272E-01   4.807367E+14    4.39077E+34   1.607646445E-06  -3.029736E-01   1.539759315E-06
     3     136.107926   2.749237E-01   4.807299E+14    4.39054E+34   2.552771581E-06  -3.029688E-01   2.444986385E-06
     4     158.789951   2.749190E-01   4.807207E+14    4.39023E+34   4.053467462E-06  -3.029623E-01   3.882345891E-06
     5     185.250879   2.749125E-01   4.807082E+14    4.38980E+34   6.436240678E-06  -3.029534E-01   6.164587109E-06
     6     216.119653   2.749037E-01   4.806912E+14    4.38922E+34   1.021939928E-05  -3.029412E-01   9.788199306E-06
     7     252.129537   2.748918E-01   4.806681E+14    4.38844E+34   1.622562493E-05  -3.029247E-01   1.554127573E-05
     8     294.135200   2.748755E-01   4.806365E+14    4.38736E+34   2.576050123E-05  -3.029022E-01   2.467460235E-05
     9     343.132478   2.748533E-01   4.805936E+14    4.38591E+34   4.089550906E-05  -3.028716E-01   3.917291856E-05
    10     400.281151   2.748231E-01   4.805352E+14    4.38392E+34   6.491633093E-05  -3.028300E-01   6.218475851E-05
    11     466.931077   2.747821E-01   4.804558E+14    4.38123E+34   1.030324078E-04  -3.027733E-01   9.870305756E-05
    12     544.651978   2.747262E-01   4.803477E+14    4.37756E+34   1.634986565E-04  -3.026963E-01   1.566416902E-04
    13     635.267101   2.746502E-01   4.802007E+14    4.37257E+34   2.593858715E-04  -3.025916E-01   2.485358326E-04
    14     740.890729   2.745468E-01   4.800007E+14    4.36580E+34   4.113687236E-04  -3.024492E-01   3.942223938E-04
    15     863.969198   2.744063E-01   4.797288E+14    4.35660E+34   6.521028593E-04  -3.022557E-01   6.250541120E-04
    16    1007.324416   2.742152E-01   4.793592E+14    4.34412E+34   1.033068073E-03  -3.019930E-01   9.905005160E-04
    17    1174.197819   2.739557E-01   4.788577E+14    4.32720E+34   1.635205333E-03  -3.016366E-01   1.568435458E-03
    18    1368.290800   2.736036E-01   4.781776E+14    4.30432E+34   2.585319406E-03  -3.011536E-01   2.481057474E-03
    19    1593.795587   2.731258E-01   4.772552E+14    4.27342E+34   4.081086208E-03  -3.005001E-01   3.919287660E-03
    20    1855.405917   2.724635E-01   4.759814E+14    4.23183E+34   6.428566454E-03  -2.996179E-01   6.179627884E-03
    21    2158.304319   2.715219E-01   4.741845E+14    4.17606E+34   1.009696469E-02  -2.984304E-01   9.718485841E-03
    22    2508.092856   2.702663E-01   4.717888E+14    4.10168E+34   1.579750748E-02  -2.968381E-01   1.523159075E-02
    23    2910.529890   2.686018E-01   4.686128E+14    4.00321E+34   2.458840208E-02  -2.947144E-01   2.376211114E-02
    24    3371.217513   2.664230E-01   4.644551E+14    3.87407E+34   3.800651108E-02  -2.919026E-01   3.684121021E-02
    25    3894.993839   2.635996E-01   4.590678E+14    3.70690E+34   5.820766240E-02  -2.882162E-01   5.664850556E-02
    26    4485.021494   2.597065E-01   4.517096E+14    3.49423E+34   8.805686918E-02  -2.834466E-01   8.614114384E-02
    27    5142.060621   2.547281E-01   4.423297E+14    3.22974E+34   1.311060892E-01  -2.773791E-01   1.290949573E-01
    28    5861.867720   2.482368E-01   4.301966E+14    2.91044E+34   1.912441610E-01  -2.698380E-01   1.898420081E-01
    29    6634.318063   2.400754E-01   4.150559E+14    2.53948E+34   2.718583035E-01  -2.607397E-01   2.725000075E-01
    30    7440.929364   2.299043E-01   3.963765E+14    2.12908E+34   3.743660259E-01  -2.501794E-01   3.794682239E-01
    31    8254.923580   2.176626E-01   3.741319E+14    1.70152E+34   4.964936417E-01  -2.384988E-01   5.094369561E-01
    32    9042.225752   2.030928E-01   3.479883E+14    1.28728E+34   6.309163380E-01  -2.263185E-01   6.554766870E-01
    33    9767.425405   1.866077E-01   3.187497E+14    9.17503E+33   7.661272178E-01  -2.144420E-01   8.053706840E-01
    34   10399.333419   1.683324E-01   2.867086E+14    6.15816E+33   8.891717769E-01  -2.036902E-01   9.442734169E-01
    35   10920.088619   1.481783E-01   2.517852E+14    3.91091E+33   9.901929561E-01  -1.946425E-01   1.060012197E+00
    36   11329.513496   1.249547E-01   2.120372E+14    2.39174E+33   1.064513785E+00  -1.874856E-01   1.146044483E+00
    37   11647.589951   1.040955E-01   1.763858E+14    1.41220E+33   1.116097099E+00  -1.819539E-01   1.206154680E+00
    38   11885.971894   8.594283E-02   1.454060E+14    8.12499E+32   1.149705878E+00  -1.778541E-01   1.245488743E+00
    39   12059.513259   6.526066E-02   1.102362E+14    4.63986E+32   1.170236860E+00  -1.749083E-01   1.269584676E+00
    40   12194.388575   4.712081E-02   7.946862E+13    2.71118E+32   1.182071611E+00  -1.726510E-01   1.283499948E+00
    41   12306.458878   3.330657E-02   5.611399E+13    1.58517E+32   1.189232866E+00  -1.708028E-01   1.291927686E+00
    42   12401.224719   2.348846E-02   3.953222E+13    9.23547E+31   1.193577251E+00  -1.692623E-01   1.297041894E+00
    43   12481.019277   1.649794E-02   2.774122E+13    5.36981E+31   1.196187895E+00  -1.679826E-01   1.300115667E+00
    44   12548.151813   1.156064E-02   1.942259E+13    3.11967E+31   1.197744944E+00  -1.669188E-01   1.301949003E+00
    45   12604.580995   8.066175E-03   1.354228E+13    1.81095E+31   1.198669618E+00  -1.660340E-01   1.303037816E+00
    46   12652.074397   5.563102E-03   9.337240E+12    1.05447E+31   1.199213669E+00  -1.652961E-01   1.303678283E+00
    47   12692.550295   3.735491E-03   6.266221E+12    6.20213E+30   1.199530723E+00  -1.646721E-01   1.304051453E+00
    48   12728.300107   2.272063E-03   3.809517E+12    3.76994E+30   1.199710618E+00  -1.641248E-01   1.304263184E+00
    49   12764.283871   1.324740E-03   2.219797E+12    2.30146E+30   1.199820562E+00  -1.635776E-01   1.304392581E+00
    50   12802.235372   7.202804E-04   1.205716E+12    1.45271E+30   1.199884898E+00  -1.630044E-01   1.304468321E+00
    51   12846.643462   4.151592E-04   6.945741E+11    9.03893E+29   1.199927079E+00  -1.623387E-01   1.304517995E+00
    52   12895.000872   2.072838E-04   3.463521E+11    6.14036E+29   1.199949694E+00  -1.616200E-01   1.304544639E+00
    53   12961.436219   1.340071E-04   2.237783E+11    3.67090E+29   1.199969343E+00  -1.606431E-01   1.304567787E+00
    54   13023.673697   8.811591E-05   1.470376E+11    2.17223E+29   1.199981532E+00  -1.597386E-01   1.304582143E+00
    55   13080.375876   5.722395E-05   9.537745E+10    1.29338E+29   1.199988827E+00  -1.589234E-01   1.304590733E+00
    56   13132.970400   3.809456E-05   6.347500E+10    7.65274E+28   1.199993291E+00  -1.581747E-01   1.304595991E+00
    57   13180.185713   2.460583E-05   4.096492E+10    4.51659E+28   1.199995988E+00  -1.575087E-01   1.304599166E+00
    58   13223.738127   1.651912E-05   2.749383E+10    2.65415E+28   1.199997614E+00  -1.568993E-01   1.304601079E+00
    59   13262.176433   1.080567E-05   1.797469E+10    1.57566E+28   1.199998568E+00  -1.563654E-01   1.304602203E+00
    60   13297.324628   7.034316E-06   1.170152E+10    9.36402E+27   1.199999141E+00  -1.558804E-01   1.304602877E+00
    61   13329.615445   4.722557E-06   7.851378E+09    5.49889E+27   1.199999491E+00  -1.554375E-01   1.304603289E+00
    62   13358.042248   3.140812E-06   5.220159E+09    3.23257E+27   1.199999699E+00  -1.550497E-01   1.304603533E+00
    63   13383.305516   2.092701E-06   3.476866E+09    1.90584E+27   1.199999821E+00  -1.547066E-01   1.304603677E+00
    64   13405.770031   1.405353E-06   2.334512E+09    1.11832E+27   1.199999894E+00  -1.544029E-01   1.304603763E+00
    65   13425.481705   9.441318E-07   1.567993E+09    6.56018E+26   1.199999938E+00  -1.541374E-01   1.304603814E+00
    66   13442.758370   5.991147E-07   9.947027E+08    3.86382E+26   1.199999963E+00  -1.539054E-01   1.304603844E+00
    67   13458.847962   4.029636E-07   6.689445E+08    2.26502E+26   1.199999978E+00  -1.536900E-01   1.304603862E+00
    68   13472.913383   2.711612E-07   4.501372E+08    1.32748E+26   1.199999987E+00  -1.535022E-01   1.304603873E+00
    69   13485.194693   1.803409E-07   2.993746E+08    7.78735E+25   1.199999992E+00  -1.533386E-01   1.304603879E+00
    70   13496.051137   1.202652E-07   1.995960E+08    4.59839E+25   1.199999996E+00  -1.531942E-01   1.304603882E+00
    71   13505.685120   8.117379E-08   1.347097E+08    2.69100E+25   1.199999997E+00  -1.530664E-01   1.304603884E+00
    72   13514.052929   5.495478E-08   9.117927E+07    1.57313E+25   1.199999998E+00  -1.529555E-01   1.304603886E+00
    73   13521.290847   3.723932E-08   6.177641E+07    9.19381E+24   1.199999999E+00  -1.528598E-01   1.304603887E+00
    74   13527.542252   2.531826E-08   4.200666E+07    5.36473E+24   1.199999999E+00  -1.527771E-01   1.304603887E+00
    75   13532.912788   1.725635E-08   2.863229E+07    3.12941E+24   1.200000000E+00  -1.527062E-01   1.304603887E+00
    76   13537.513343   1.180003E-08   1.957694E+07    1.82226E+24   1.200000000E+00  -1.526455E-01   1.304603887E+00
