       6     151      50      66

     EOS file :  /Users/jkopp/cernbox/ns-muons/packages/nscool/EOS/nl3wr_test

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   2.796230E-01   4.898223E+14    4.69923E+34   0.000000000E+00  -3.162869E-01   0.000000000E+00
     1      10.000000   2.796229E-01   4.898221E+14    4.69923E+34   1.031554558E-09  -3.162868E-01   9.862192188E-10
     2      11.666665   2.796229E-01   4.898221E+14    4.69923E+34   1.638069905E-09  -3.162868E-01   1.566079146E-09
     3      13.611108   2.796228E-01   4.898220E+14    4.69922E+34   2.601193217E-09  -3.162867E-01   2.486874735E-09
     4      15.879623   2.796228E-01   4.898219E+14    4.69922E+34   4.130596078E-09  -3.162866E-01   3.949062951E-09
     5      18.526223   2.796227E-01   4.898218E+14    4.69922E+34   6.559228393E-09  -3.162865E-01   6.270961355E-09
     6      21.613921   2.796226E-01   4.898216E+14    4.69921E+34   1.041580055E-08  -3.162864E-01   9.958044996E-09
     7      25.216231   2.796225E-01   4.898214E+14    4.69920E+34   1.653988129E-08  -3.162863E-01   1.581298639E-08
     8      29.418920   2.796223E-01   4.898210E+14    4.69919E+34   2.626466659E-08  -3.162860E-01   2.511039297E-08
     9      34.322049   2.796221E-01   4.898206E+14    4.69917E+34   4.170720474E-08  -3.162857E-01   3.987427950E-08
    10      40.042352   2.796218E-01   4.898199E+14    4.69915E+34   6.622925210E-08  -3.162853E-01   6.331867473E-08
    11      46.716015   2.796213E-01   4.898191E+14    4.69912E+34   1.051690714E-07  -3.162847E-01   1.005472688E-07
    12      54.501919   2.796207E-01   4.898180E+14    4.69909E+34   1.670034489E-07  -3.162839E-01   1.596643846E-07
    13      63.585415   2.796199E-01   4.898164E+14    4.69903E+34   2.651928250E-07  -3.162828E-01   2.535390667E-07
    14      74.182736   2.796188E-01   4.898143E+14    4.69896E+34   4.211110528E-07  -3.162813E-01   4.026061897E-07
    15      86.546131   2.796173E-01   4.898114E+14    4.69886E+34   6.686972323E-07  -3.162793E-01   6.393140829E-07
    16     100.969859   2.796153E-01   4.898074E+14    4.69873E+34   1.061841534E-06  -3.162766E-01   1.015186261E-06
    17     117.797174   2.796125E-01   4.898020E+14    4.69855E+34   1.686111202E-06  -3.162729E-01   1.612033174E-06
    18     137.428457   2.796087E-01   4.897947E+14    4.69830E+34   2.677365806E-06  -3.162678E-01   2.559751698E-06
    19     160.330691   2.796036E-01   4.897848E+14    4.69797E+34   4.251306312E-06  -3.162609E-01   4.064580648E-06
    20     187.048489   2.795966E-01   4.897712E+14    4.69751E+34   6.750373592E-06  -3.162516E-01   6.453949152E-06
    21     218.216911   2.795870E-01   4.897528E+14    4.69689E+34   1.071816896E-05  -3.162388E-01   1.024765024E-05
    22     254.576353   2.795741E-01   4.897277E+14    4.69604E+34   1.701751768E-05  -3.162214E-01   1.627076692E-05
    23     296.989797   2.795564E-01   4.896935E+14    4.69489E+34   2.701770430E-05  -3.161978E-01   2.583278947E-05
    24     346.462776   2.795324E-01   4.896470E+14    4.69332E+34   4.289126574E-05  -3.161656E-01   4.101160404E-05
    25     404.166372   2.794997E-01   4.895838E+14    4.69118E+34   6.808414491E-05  -3.161219E-01   6.510349956E-05
    26     471.463615   2.794552E-01   4.894977E+14    4.68828E+34   1.080598108E-04  -3.160624E-01   1.033356977E-04
    27     549.939580   2.793946E-01   4.893806E+14    4.68434E+34   1.714755758E-04  -3.159814E-01   1.639933714E-04
    28     641.435391   2.793124E-01   4.892216E+14    4.67897E+34   2.720391017E-04  -3.158713E-01   2.601997223E-04
    29     748.086079   2.792024E-01   4.890087E+14    4.67169E+34   4.314323444E-04  -3.157217E-01   4.127224882E-04
    30     872.361496   2.790528E-01   4.887192E+14    4.66179E+34   6.838998856E-04  -3.155184E-01   6.543844114E-04
    31    1017.111303   2.788495E-01   4.883257E+14    4.64837E+34   1.083424104E-03  -3.152423E-01   1.036974002E-03
    32    1185.608949   2.785733E-01   4.877912E+14    4.63018E+34   1.714874949E-03  -3.148677E-01   1.642013830E-03
    33    1381.592815   2.781983E-01   4.870657E+14    4.60557E+34   2.711199394E-03  -3.143601E-01   2.597424846E-03
    34    1609.297563   2.776897E-01   4.860818E+14    4.57235E+34   4.279624489E-03  -3.136734E-01   4.103063263E-03
    35    1873.465006   2.770118E-01   4.847699E+14    4.52762E+34   6.741018971E-03  -3.127464E-01   6.469363194E-03
    36    2179.306730   2.760969E-01   4.829998E+14    4.46767E+34   1.058748349E-02  -3.114985E-01   1.017447963E-02
    37    2532.428930   2.748819E-01   4.806488E+14    4.38771E+34   1.656436536E-02  -3.098254E-01   1.594691910E-02
    38    2938.608892   2.732498E-01   4.774966E+14    4.28185E+34   2.578024887E-02  -3.075945E-01   2.487899543E-02
    39    3403.479157   2.709640E-01   4.731201E+14    4.14307E+34   3.984204895E-02  -3.046412E-01   3.857157711E-02
    40    3932.098245   2.679330E-01   4.673364E+14    3.96348E+34   6.100189855E-02  -3.007686E-01   5.930255254E-02
    41    4527.767776   2.640744E-01   4.599739E+14    3.73507E+34   9.226712282E-02  -2.957569E-01   9.017977342E-02
    42    5190.670550   2.588968E-01   4.501841E+14    3.45117E+34   1.373355817E-01  -2.893852E-01   1.351466806E-01
    43    5917.017373   2.523898E-01   4.379363E+14    3.10868E+34   2.002603881E-01  -2.814651E-01   1.987386255E-01
    44    6695.909074   2.440441E-01   4.223865E+14    2.71129E+34   2.845123489E-01  -2.719168E-01   2.852220947E-01
    45    7509.035359   2.337051E-01   4.033191E+14    2.27204E+34   3.915638405E-01  -2.608374E-01   3.971378085E-01
    46    8329.224141   2.210636E-01   3.802930E+14    1.81494E+34   5.189708721E-01  -2.485881E-01   5.330874342E-01
    47    9122.849150   2.063409E-01   3.537908E+14    1.37217E+34   6.592078035E-01  -2.358093E-01   6.859861639E-01
    48    9853.231266   1.895396E-01   3.239298E+14    9.77433E+33   8.001015397E-01  -2.233592E-01   8.428734486E-01
    49   10489.521198   1.711476E-01   2.916212E+14    6.55560E+33   9.282654462E-01  -2.120899E-01   9.883121133E-01
    50   11013.069243   1.514973E-01   2.574616E+14    4.15974E+33   1.033421257E+00  -2.026211E-01   1.109499806E+00
    51   11422.178448   1.310552E-01   2.222227E+14    2.52077E+33   1.111667910E+00  -1.951713E-01   1.200714927E+00
    52   11729.453456   1.100303E-01   1.862198E+14    1.48010E+33   1.164981873E+00  -1.895939E-01   1.263349015E+00
    53   11956.340707   8.883713E-02   1.501422E+14    8.54451E+32   1.198949650E+00  -1.855139E-01   1.303447309E+00
    54   12125.413081   6.742001E-02   1.139020E+14    4.89627E+32   1.219719747E+00  -1.825106E-01   1.328010767E+00
    55   12257.078619   4.868999E-02   8.212696E+13    2.85956E+32   1.231784462E+00  -1.802038E-01   1.342300539E+00
    56   12366.345623   3.444926E-02   5.804489E+13    1.67008E+32   1.239080415E+00  -1.783168E-01   1.350950250E+00
    57   12458.510453   2.429067E-02   4.088640E+13    9.72791E+31   1.243492314E+00  -1.767472E-01   1.356182335E+00
    58   12536.075136   1.706458E-02   2.869635E+13    5.65399E+31   1.246141375E+00  -1.754436E-01   1.359324409E+00
    59   12601.272207   1.195666E-02   2.008956E+13    3.28432E+31   1.247719116E+00  -1.743605E-01   1.361195831E+00
    60   12656.054896   8.352274E-03   1.402295E+13    1.90610E+31   1.248655525E+00  -1.734598E-01   1.362306601E+00
    61   12702.088706   5.779360E-03   9.700733E+12    1.10939E+31   1.249206236E+00  -1.727097E-01   1.362959717E+00
    62   12741.165009   3.878156E-03   6.505886E+12    6.52263E+30   1.249526866E+00  -1.720778E-01   1.363339881E+00
    63   12775.680039   2.376454E-03   3.984720E+12    3.94338E+30   1.249710060E+00  -1.715234E-01   1.363557085E+00
    64   12809.971431   1.404737E-03   2.354048E+12    2.40432E+30   1.249820658E+00  -1.709760E-01   1.363688213E+00
    65   12845.589512   7.621662E-04   1.275977E+12    1.51772E+30   1.249885119E+00  -1.704112E-01   1.363764658E+00
    66   12887.339866   4.372148E-04   7.314923E+11    9.47199E+29   1.249927144E+00  -1.697539E-01   1.363814513E+00
    67   12933.141060   1.985939E-04   3.318414E+11    5.88651E+29   1.249953942E+00  -1.690386E-01   1.363846300E+00
    68   12996.388490   1.290483E-04   2.154996E+11    3.50729E+29   1.249972052E+00  -1.680608E-01   1.363867795E+00
    69   13055.109859   8.468244E-05   1.412952E+11    2.07262E+29   1.249983203E+00  -1.671632E-01   1.363881026E+00
    70   13108.619771   5.501144E-05   9.168644E+10    1.23348E+29   1.249989851E+00  -1.663536E-01   1.363888915E+00
    71   13158.185745   3.671169E-05   6.116811E+10    7.28417E+28   1.249993923E+00  -1.656106E-01   1.363893746E+00
    72   13202.465925   2.376354E-05   3.956451E+10    4.31178E+28   1.249996358E+00  -1.649526E-01   1.363896634E+00
    73   13243.320737   1.597388E-05   2.658278E+10    2.53361E+28   1.249997836E+00  -1.643501E-01   1.363898386E+00
    74   13279.320838   1.043742E-05   1.736080E+10    1.50799E+28   1.249998699E+00  -1.638229E-01   1.363899410E+00
    75   13312.346436   6.811457E-06   1.133104E+10    8.96989E+27   1.249999219E+00  -1.633422E-01   1.363900027E+00
    76   13342.626124   4.572830E-06   7.602474E+09    5.26718E+27   1.249999538E+00  -1.629040E-01   1.363900405E+00
