       6     156      55      71

     EOS file :  /Users/jkopp/cernbox/ns-muons/packages/nscool/EOS/nl3wr_test

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   6.174177E+00   7.429929E+16    6.78642E+37   0.000000000E+00  -3.156176E+00   0.000000000E+00
     1      10.000000   6.173874E+00   7.429265E+16    6.78575E+37   1.564615843E-07  -3.156126E+00   2.177552010E-08
     2      11.666594   6.173770E+00   7.429040E+16    6.78552E+37   2.484474196E-07  -3.156109E+00   3.457801747E-08
     3      13.610932   6.173630E+00   7.428733E+16    6.78521E+37   3.945087369E-07  -3.156086E+00   5.490721708E-08
     4      15.879287   6.173438E+00   7.428315E+16    6.78479E+37   6.264297195E-07  -3.156055E+00   8.718773744E-08
     5      18.525635   6.173178E+00   7.427747E+16    6.78421E+37   9.946706337E-07  -3.156012E+00   1.384447758E-07
     6      21.612931   6.172824E+00   7.426973E+16    6.78343E+37   1.579334933E-06  -3.155954E+00   2.198320688E-07
     7      25.214601   6.172341E+00   7.425920E+16    6.78236E+37   2.507568666E-06  -3.155875E+00   3.490569803E-07
     8      29.416269   6.171685E+00   7.424488E+16    6.78091E+37   3.981155666E-06  -3.155767E+00   5.542287356E-07
     9      34.317768   6.170792E+00   7.422539E+16    6.77894E+37   6.320263355E-06  -3.155620E+00   8.799634095E-07
    10      40.035473   6.169577E+00   7.419887E+16    6.77625E+37   1.003274906E-05  -3.155421E+00   1.397065761E-06
    11      46.705002   6.167924E+00   7.416282E+16    6.77260E+37   1.592386997E-05  -3.155149E+00   2.217876305E-06
    12      54.484330   6.165676E+00   7.411379E+16    6.76763E+37   2.526975311E-05  -3.154780E+00   3.520582964E-06
    13      63.557375   6.162620E+00   7.404717E+16    6.76089E+37   4.009125465E-05  -3.154278E+00   5.587700069E-06
    14      74.138093   6.158468E+00   7.395666E+16    6.75172E+37   6.358538988E-05  -3.153595E+00   8.866898170E-06
    15      86.475130   6.152827E+00   7.383382E+16    6.73929E+37   1.008030305E-04  -3.152666E+00   1.406701172E-05
    16     100.857042   6.145171E+00   7.366724E+16    6.72243E+37   1.597092395E-04  -3.151405E+00   2.230923448E-05
    17     117.618064   6.134792E+00   7.344165E+16    6.69961E+37   2.528333201E-04  -3.149693E+00   3.536451324E-05
    18     137.144345   6.120739E+00   7.313673E+16    6.66877E+37   3.998175313E-04  -3.147371E+00   5.602476460E-05
    19     159.880454   6.101748E+00   7.272556E+16    6.62720E+37   6.313137899E-04  -3.144225E+00   8.868014006E-05
    20     186.335805   6.076149E+00   7.217298E+16    6.57138E+37   9.948574331E-04  -3.139970E+00   1.402099528E-04
    21     217.090413   6.041761E+00   7.143364E+16    6.49677E+37   1.563547798E-03  -3.134230E+00   2.213436352E-04
    22     252.799037   5.995776E+00   7.045032E+16    6.39767E+37   2.448523958E-03  -3.126507E+00   3.487108178E-04
    23     294.192383   5.934657E+00   6.915284E+16    6.26714E+37   3.816189997E-03  -3.116159E+00   5.478711749E-04
    24     342.073585   5.854070E+00   6.745867E+16    6.09711E+37   5.910623490E-03  -3.102367E+00   8.576773895E-04
    25     397.307845   5.748925E+00   6.527660E+16    5.87879E+37   9.080119362E-03  -3.084112E+00   1.336338301E-03
    26     460.803309   5.613579E+00   6.251527E+16    5.60365E+37   1.380381383E-02  -3.060167E+00   2.069442084E-03
    27     533.482384   5.442317E+00   5.909817E+16    5.26501E+37   2.070955740E-02  -3.029110E+00   3.179871778E-03
    28     616.245485   5.230168E+00   5.498519E+16    4.86024E+37   3.056868226E-02  -2.989394E+00   4.838914852E-03
    29     709.933989   4.974031E+00   5.019759E+16    4.39323E+37   4.425053861E-02  -2.939463E+00   7.276980348E-03
    30     815.305199   4.673941E+00   4.483871E+16    3.87626E+37   6.262568142E-02  -2.877932E+00   1.079152753E-02
    31     933.037002   4.334070E+00   3.909936E+16    3.33003E+37   8.642621086E-02  -2.803798E+00   1.574977070E-02
    32    1063.779747   3.963001E+00   3.323899E+16    2.78127E+37   1.161007960E-01  -2.716641E+00   2.258521633E-02
    33    1208.265051   3.572956E+00   2.754320E+16    2.25796E+37   1.517223269E-01  -2.616744E+00   3.179022146E-02
    34    1367.467550   3.178058E+00   2.227064E+16    1.78394E+37   1.929963704E-01  -2.505097E+00   4.391040524E-02
    35    1542.802840   2.792157E+00   1.760896E+16    1.37489E+37   2.393764904E-01  -2.383275E+00   5.954897609E-02
    36    1736.340478   2.426930E+00   1.365461E+16    1.03700E+37   2.902447116E-01  -2.253223E+00   7.938869712E-02
    37    1951.016647   2.090746E+00   1.041832E+16    7.68241E+36   3.450949928E-01  -2.117025E+00   1.042370594E-01
    38    2190.842178   1.788477E+00   7.854945E+15    5.61063E+36   4.036838072E-01  -1.976702E+00   1.351018224E-01
    39    2460.926869   1.522713E+00   5.899242E+15    4.05130E+36   4.662611951E-01  -1.834137E+00   1.732670316E-01
    40    2766.629442   1.293256E+00   4.436019E+15    2.89983E+36   5.334475208E-01  -1.691359E+00   2.203100542E-01
    41    3113.545284   1.097904E+00   3.354670E+15    2.06149E+36   6.061664481E-01  -1.550259E+00   2.781640597E-01
    42    3506.928810   9.332767E-01   2.561629E+15    1.45714E+36   6.855863728E-01  -1.412587E+00   3.491360992E-01
    43    3950.712850   7.954181E-01   1.982059E+15    1.02444E+36   7.729671923E-01  -1.279981E+00   4.357286514E-01
    44    4446.260411   6.807294E-01   1.558590E+15    7.15993E+35   8.694811904E-01  -1.153984E+00   5.404357829E-01
    45    4990.880108   5.857581E-01   1.248188E+15    4.96768E+35   9.758494365E-01  -1.036058E+00   6.651635312E-01
    46    5576.493463   5.071774E-01   1.019061E+15    3.41350E+35   1.091891286E+00  -9.275593E-01   8.104428540E-01
    47    6188.817474   4.420956E-01   8.479635E+14    2.31537E+35   1.215959770E+00  -8.297041E-01   9.743755083E-01
    48    6807.524961   3.879273E-01   7.180543E+14    1.54384E+35   1.344487052E+00  -7.435024E-01   1.151798477E+00
    49    7407.672365   3.422002E-01   6.168898E+14    1.00729E+35   1.471825133E+00  -6.696809E-01   1.333778836E+00
    50    7962.969078   3.026989E-01   5.352996E+14    6.40256E+34   1.590899402E+00  -6.085389E-01   1.508564771E+00
    51    8450.385586   2.677225E-01   4.669351E+14    3.95129E+34   1.694734567E+00  -5.598004E-01   1.664030407E+00
    52    8854.676668   2.359659E-01   4.074797E+14    2.36554E+34   1.778372166E+00  -5.225482E-01   1.790986783E+00
    53    9171.543287   2.065288E-01   3.541265E+14    1.37711E+34   1.840371454E+00  -4.952570E-01   1.885915325E+00
    54    9407.499278   1.792060E-01   3.057294E+14    7.82692E+33   1.882917870E+00  -4.760024E-01   1.951370854E+00
    55    9575.788190   1.536705E-01   2.612217E+14    4.37417E+33   1.910149998E+00  -4.628315E-01   1.993355378E+00
    56    9692.435806   1.293988E-01   2.193791E+14    2.42103E+33   1.926661323E+00  -4.539846E-01   2.018826867E+00
    57    9772.506231   1.061482E-01   1.795922E+14    1.33894E+33   1.936266203E+00  -4.480511E-01   2.033642616E+00
    58    9828.146193   8.412900E-02   1.422107E+14    7.45553E+32   1.941717196E+00  -4.439981E-01   2.042047165E+00
    59    9868.050137   6.166742E-02   1.041376E+14    4.22535E+32   1.944758281E+00  -4.411286E-01   2.046729122E+00
    60    9899.367760   4.395309E-02   7.411119E+13    2.43449E+32   1.946475869E+00  -4.388995E-01   2.049373016E+00
    61    9925.002594   3.087358E-02   5.200339E+13    1.40967E+32   1.947473772E+00  -4.370905E-01   2.050908663E+00
    62    9946.348959   2.167686E-02   3.647461E+13    8.15716E+31   1.948059545E+00  -4.355952E-01   2.051809787E+00
    63    9964.094257   1.516596E-02   2.549636E+13    4.72205E+31   1.948401973E+00  -4.343599E-01   2.052336444E+00
    64    9978.883251   1.060225E-02   1.780874E+13    2.73348E+31   1.948601995E+00  -4.333358E-01   2.052644023E+00
    65    9991.204857   7.360072E-03   1.235602E+13    1.58290E+31   1.948718601E+00  -4.324864E-01   2.052823321E+00
    66   10001.534202   5.023943E-03   8.431094E+12    9.20645E+30   1.948786141E+00  -4.317769E-01   2.052927128E+00
    67   10010.371127   3.267017E-03   5.479655E+12    5.42337E+30   1.948824926E+00  -4.311720E-01   2.052986732E+00
    68   10018.405366   1.984879E-03   3.327570E+12    3.29285E+30   1.948846869E+00  -4.306235E-01   2.053020450E+00
    69   10026.459955   1.112509E-03   1.863691E+12    2.02052E+30   1.948860028E+00  -4.300751E-01   2.053040672E+00
    70   10035.307315   6.059030E-04   1.013883E+12    1.27221E+30   1.948867801E+00  -4.294744E-01   2.053052621E+00
    71   10045.575683   3.593170E-04   6.010543E+11    7.81383E+29   1.948872925E+00  -4.287794E-01   2.053060498E+00
    72   10056.250227   1.817405E-04   3.036016E+11    5.29495E+29   1.948875568E+00  -4.280595E-01   2.053064563E+00
    73   10070.614714   1.183614E-04   1.976139E+11    3.14564E+29   1.948877838E+00  -4.270948E-01   2.053068055E+00
    74   10083.790455   7.728389E-05   1.289105E+11    1.85716E+29   1.948879209E+00  -4.262139E-01   2.053070163E+00
    75   10095.769397   5.012405E-05   8.353351E+10    1.10323E+29   1.948880017E+00  -4.254164E-01   2.053071405E+00
    76   10106.796014   3.361783E-05   5.600732E+10    6.47649E+28   1.948880509E+00  -4.246851E-01   2.053072161E+00
