       6     151      50      66

     EOS file :  /Users/jkopp/cernbox/ns-muons/packages/nscool/EOS/MF_B32.dat

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   2.313644E-01   4.592229E+14    4.04546E+34   0.000000000E+00  -2.819277E-01   0.000000000E+00
     1      10.000000   2.313644E-01   4.592228E+14    4.04545E+34   9.671130160E-10  -2.819276E-01   8.160132678E-10
     2      11.666665   2.313644E-01   4.592228E+14    4.04545E+34   1.535739179E-09  -2.819276E-01   1.295798492E-09
     3      13.611108   2.313644E-01   4.592227E+14    4.04545E+34   2.438695925E-09  -2.819275E-01   2.057679252E-09
     4      15.879623   2.313643E-01   4.592227E+14    4.04545E+34   3.872556626E-09  -2.819275E-01   3.267516805E-09
     5      18.526222   2.313643E-01   4.592227E+14    4.04544E+34   6.149471787E-09  -2.819274E-01   5.188692132E-09
     6      21.613919   2.313643E-01   4.592226E+14    4.04544E+34   9.765123271E-09  -2.819273E-01   8.239443298E-09
     7      25.216228   2.313642E-01   4.592225E+14    4.04543E+34   1.550663211E-08  -2.819271E-01   1.308391430E-08
     8      29.418916   2.313642E-01   4.592223E+14    4.04542E+34   2.462391000E-08  -2.819269E-01   2.077673567E-08
     9      34.322041   2.313641E-01   4.592222E+14    4.04541E+34   3.910175448E-08  -2.819266E-01   3.299260970E-08
    10      40.042338   2.313640E-01   4.592219E+14    4.04539E+34   6.209191612E-08  -2.819262E-01   5.239087576E-08
    11      46.715992   2.313638E-01   4.592216E+14    4.04536E+34   9.859918377E-08  -2.819257E-01   8.319441043E-08
    12      54.501881   2.313636E-01   4.592211E+14    4.04533E+34   1.565708160E-07  -2.819249E-01   1.321088647E-07
    13      63.585354   2.313633E-01   4.592205E+14    4.04529E+34   2.486264177E-07  -2.819239E-01   2.097823031E-07
    14      74.182637   2.313629E-01   4.592197E+14    4.04522E+34   3.948047032E-07  -2.819226E-01   3.331228941E-07
    15      86.545972   2.313624E-01   4.592185E+14    4.04514E+34   6.269247861E-07  -2.819207E-01   5.289789647E-07
    16     100.969605   2.313617E-01   4.592170E+14    4.04503E+34   9.955107327E-07  -2.819182E-01   8.399820303E-07
    17     117.796767   2.313607E-01   4.592148E+14    4.04487E+34   1.580785309E-06  -2.819148E-01   1.333823668E-06
    18     137.427808   2.313594E-01   4.592119E+14    4.04466E+34   2.510122915E-06  -2.819102E-01   2.117983294E-06
    19     160.329657   2.313576E-01   4.592080E+14    4.04437E+34   3.985753975E-06  -2.819038E-01   3.363107661E-06
    20     187.046843   2.313551E-01   4.592027E+14    4.04398E+34   6.328736403E-06  -2.818952E-01   5.340120043E-06
    21     218.214294   2.313517E-01   4.591954E+14    4.04345E+34   1.004873295E-05  -2.818835E-01   8.479112426E-06
    22     254.572190   2.313472E-01   4.591854E+14    4.04273E+34   1.595471193E-05  -2.818675E-01   1.346278670E-05
    23     296.983181   2.313409E-01   4.591719E+14    4.04174E+34   2.533051328E-05  -2.818458E-01   2.137466858E-05
    24     346.452263   2.313325E-01   4.591536E+14    4.04040E+34   4.021315996E-05  -2.818163E-01   3.393410463E-05
    25     404.149668   2.313209E-01   4.591285E+14    4.03858E+34   6.383376804E-05  -2.817761E-01   5.386864880E-05
    26     471.437080   2.313053E-01   4.590945E+14    4.03610E+34   1.013154551E-04  -2.817214E-01   8.550371487E-05
    27     549.897432   2.312839E-01   4.590482E+14    4.03272E+34   1.607767607E-04  -2.816470E-01   1.356952901E-04
    28     641.368445   2.312548E-01   4.589851E+14    4.02814E+34   2.550734224E-04  -2.815458E-01   2.153032172E-04
    29     747.979817   2.312153E-01   4.588994E+14    4.02190E+34   4.045418294E-04  -2.814083E-01   3.415138387E-04
    30     872.193516   2.311615E-01   4.587827E+14    4.01344E+34   6.413073211E-04  -2.812215E-01   5.414919612E-04
    31    1016.845960   2.310884E-01   4.586240E+14    4.00195E+34   1.016022169E-03  -2.809679E-01   8.581020431E-04
    32    1185.189597   2.309889E-01   4.584082E+14    3.98638E+34   1.608343886E-03  -2.806238E-01   1.358826043E-03
    33    1380.929485   2.308537E-01   4.581149E+14    3.96529E+34   2.543102374E-03  -2.801575E-01   2.149567362E-03
    34    1608.247378   2.306701E-01   4.577165E+14    3.93681E+34   4.014971236E-03  -2.795268E-01   3.395810694E-03
    35    1871.801075   2.304207E-01   4.571757E+14    3.89843E+34   6.325534251E-03  -2.786756E-01   5.354614332E-03
    36    2176.679623   2.300825E-01   4.564421E+14    3.84690E+34   9.937738937E-03  -2.775302E-01   8.422035505E-03
    37    2528.284601   2.296243E-01   4.554485E+14    3.77806E+34   1.555328516E-02  -2.759951E-01   1.320142729E-02
    38    2932.093344   2.290045E-01   4.541049E+14    3.68670E+34   2.421713401E-02  -2.739495E-01   2.059755045E-02
    39    3393.241789   2.282186E-01   4.524018E+14    3.56653E+34   3.744788285E-02  -2.712441E-01   3.193785635E-02
    40    3915.727849   2.272183E-01   4.502355E+14    3.41035E+34   5.737774823E-02  -2.677033E-01   4.911056984E-02
    41    4501.434461   2.258774E-01   4.473326E+14    3.21065E+34   8.683829223E-02  -2.631336E-01   7.467144226E-02
    42    5148.739750   2.242278E-01   4.437638E+14    2.96073E+34   1.293184331E-01  -2.573461E-01   1.118575544E-01
    43    5850.059454   2.215997E-01   4.380828E+14    2.65698E+34   1.885241198E-01  -2.502030E-01   1.642700293E-01
    44    6591.922315   2.137059E-01   4.210584E+14    2.30622E+34   2.664939208E-01  -2.416763E-01   2.343314301E-01
    45    7366.615251   2.039459E-01   4.000964E+14    1.91937E+34   3.644232770E-01  -2.317724E-01   3.239623791E-01
    46    8146.219750   1.924284E-01   3.754860E+14    1.51993E+34   4.793655082E-01  -2.208647E-01   4.313812333E-01
    47    8896.423522   1.793126E-01   3.476444E+14    1.13783E+34   6.037961879E-01  -2.095827E-01   5.503038506E-01
    48    9581.773549   1.649703E-01   3.174477E+14    8.01996E+33   7.266705522E-01  -1.987132E-01   6.704357314E-01
    49   10172.537913   1.501691E-01   2.865807E+14    5.32094E+33   8.365119447E-01  -1.890140E-01   7.801734193E-01
    50   10650.550280   1.344283E-01   2.541231E+14    3.34339E+33   9.248777081E-01  -1.810205E-01   8.702036693E-01
    51   11017.386273   1.155647E-01   2.157893E+14    1.99902E+33   9.898693418E-01  -1.748493E-01   9.375520653E-01
    52   11292.465093   9.914675E-02   1.829851E+14    1.16633E+33   1.032857815E+00  -1.702388E-01   9.829151780E-01
    53   11491.222849   8.290706E-02   1.444982E+14    6.61771E+32   1.060336937E+00  -1.669368E-01   1.012534823E+00
    54   11639.299530   5.958177E-02   1.005985E+14    3.99183E+32   1.075267172E+00  -1.645062E-01   1.029799889E+00
    55   11771.147488   4.274376E-02   7.206619E+13    2.33166E+32   1.085091863E+00  -1.623741E-01   1.041244973E+00
    56   11881.389403   3.020249E-02   5.086974E+13    1.36256E+32   1.091044265E+00  -1.606195E-01   1.048183341E+00
    57   11974.624230   2.129520E-02   3.583055E+13    7.93608E+31   1.094656075E+00  -1.591579E-01   1.052394388E+00
    58   12053.139810   1.494266E-02   2.512005E+13    4.61629E+31   1.096825196E+00  -1.579441E-01   1.054923673E+00
    59   12119.297572   1.047018E-02   1.758637E+13    2.68165E+31   1.098121106E+00  -1.569339E-01   1.056434806E+00
    60   12174.913355   7.279087E-03   1.221997E+13    1.55737E+31   1.098890378E+00  -1.560937E-01   1.057331876E+00
    61   12221.908583   4.970971E-03   8.342074E+12    9.07744E+30   1.099342980E+00  -1.553904E-01   1.057859484E+00
    62   12262.406106   3.227269E-03   5.412923E+12    5.35730E+30   1.099606192E+00  -1.547893E-01   1.058166284E+00
    63   12299.531766   1.963125E-03   3.291064E+12    3.25671E+30   1.099756850E+00  -1.542421E-01   1.058341887E+00
    64   12336.916268   1.099854E-03   1.842460E+12    2.00335E+30   1.099847915E+00  -1.536950E-01   1.058448031E+00
    65   12378.284255   6.007766E-04   1.005300E+12    1.26248E+30   1.099902480E+00  -1.530941E-01   1.058511655E+00
    66   12426.432020   3.571314E-04   5.973936E+11    7.76420E+29   1.099938840E+00  -1.524006E-01   1.058554057E+00
    67   12476.716622   1.809393E-04   3.022594E+11    5.26708E+29   1.099957830E+00  -1.516831E-01   1.058576211E+00
    68   12544.747358   1.180840E-04   1.971477E+11    3.13578E+29   1.099974379E+00  -1.507230E-01   1.058595518E+00
    69   12607.654202   7.722160E-05   1.288063E+11    1.85536E+29   1.099984552E+00  -1.498461E-01   1.058607382E+00
    70   12665.305990   5.015674E-05   8.358801E+10    1.10418E+29   1.099990647E+00  -1.490514E-01   1.058614492E+00
    71   12718.753751   3.368443E-05   5.611840E+10    6.49363E+28   1.099994409E+00  -1.483223E-01   1.058618879E+00
    72   12766.045285   2.191927E-05   3.649795E+10    3.87179E+28   1.099996616E+00  -1.476830E-01   1.058621453E+00
    73   12809.784367   1.459462E-05   2.428696E+10    2.27782E+28   1.099997979E+00  -1.470967E-01   1.058623042E+00
    74   12848.770630   9.542525E-06   1.587113E+10    1.35282E+28   1.099998781E+00  -1.465781E-01   1.058623977E+00
    75   12884.459231   6.284388E-06   1.045479E+10    8.05507E+27   1.099999262E+00  -1.461065E-01   1.058624537E+00
    76   12916.931237   4.219863E-06   7.015708E+09    4.73108E+27   1.099999557E+00  -1.456801E-01   1.058624881E+00
