       6     155      55      70

     EOS file :  /Users/jkopp/cernbox/ns-muons/packages/nscool/EOS/BSk22_test

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   1.411043E+00   4.179890E+15    2.85545E+36   0.000000000E+00  -1.653997E+00   0.000000000E+00
     1      10.000000   1.411040E+00   4.179875E+15    2.85544E+36   8.802730298E-09  -1.653994E+00   4.976689441E-09
     2      11.666662   1.411039E+00   4.179871E+15    2.85543E+36   1.397838730E-08  -1.653994E+00   7.902789722E-09
     3      13.611099   1.411038E+00   4.179864E+15    2.85542E+36   2.219711357E-08  -1.653993E+00   1.254931960E-08
     4      15.879607   1.411036E+00   4.179855E+15    2.85541E+36   3.524809170E-08  -1.653991E+00   1.992781750E-08
     5      18.526194   1.411034E+00   4.179843E+15    2.85540E+36   5.597244316E-08  -1.653989E+00   3.164455688E-08
     6      21.613871   1.411031E+00   4.179827E+15    2.85538E+36   8.888168975E-08  -1.653986E+00   5.025021422E-08
     7      25.216148   1.411027E+00   4.179804E+15    2.85536E+36   1.411398012E-07  -1.653983E+00   7.979511266E-08
     8      29.418785   1.411021E+00   4.179773E+15    2.85533E+36   2.241225510E-07  -1.653978E+00   1.267108928E-07
     9      34.321830   1.411013E+00   4.179732E+15    2.85528E+36   3.558934996E-07  -1.653971E+00   2.012104970E-07
    10      40.041998   1.411002E+00   4.179675E+15    2.85522E+36   5.651352999E-07  -1.653962E+00   3.195111269E-07
    11      46.715446   1.410987E+00   4.179598E+15    2.85514E+36   8.973914563E-07  -1.653950E+00   5.073638618E-07
    12      54.501009   1.410967E+00   4.179493E+15    2.85503E+36   1.424975835E-06  -1.653933E+00   8.056577880E-07
    13      63.583962   1.410939E+00   4.179350E+15    2.85488E+36   2.262703898E-06  -1.653910E+00   1.279317484E-06
    14      74.180419   1.410902E+00   4.179155E+15    2.85467E+36   3.592863167E-06  -1.653879E+00   2.031428289E-06
    15      86.542440   1.410851E+00   4.178891E+15    2.85439E+36   5.704843464E-06  -1.653836E+00   3.225658926E-06
    16     100.963985   1.410782E+00   4.178531E+15    2.85401E+36   9.058020860E-06  -1.653778E+00   5.121850965E-06
    17     117.787832   1.410688E+00   4.178040E+15    2.85349E+36   1.438151271E-05  -1.653700E+00   8.132497227E-06
    18     137.413605   1.410560E+00   4.177373E+15    2.85278E+36   2.283236394E-05  -1.653592E+00   1.291234891E-05
    19     160.307090   1.410386E+00   4.176466E+15    2.85181E+36   3.624626384E-05  -1.653447E+00   2.050053882E-05
    20     187.010996   1.410149E+00   4.175231E+15    2.85050E+36   5.753464570E-05  -1.653248E+00   3.254590198E-05
    21     218.157366   1.409827E+00   4.173552E+15    2.84872E+36   9.131304665E-05  -1.652978E+00   5.166398684E-05
    22     254.481807   1.409389E+00   4.171268E+15    2.84629E+36   1.448941378E-04  -1.652611E+00   8.200227357E-05
    23     296.839717   1.408793E+00   4.168164E+15    2.84300E+36   2.298543296E-04  -1.652112E+00   1.301340525E-04
    24     346.224611   1.407984E+00   4.163948E+15    2.83853E+36   3.644993761E-04  -1.651433E+00   2.064699789E-04
    25     403.788559   1.406884E+00   4.158223E+15    2.83246E+36   5.777322729E-04  -1.650511E+00   3.274826160E-04
    26     470.864542   1.405391E+00   4.150458E+15    2.82423E+36   9.150940454E-04  -1.649258E+00   5.192025856E-04
    27     548.990233   1.403367E+00   4.139939E+15    2.81310E+36   1.448140675E-03  -1.647559E+00   8.226926518E-04
    28     639.932146   1.400625E+00   4.125713E+15    2.79808E+36   2.288876821E-03  -1.645256E+00   1.302575014E-03
    29     745.708324   1.396920E+00   4.106515E+15    2.77785E+36   3.611716802E-03  -1.642140E+00   2.060222264E-03
    30     868.606461   1.391922E+00   4.080801E+15    2.75072E+36   5.686378802E-03  -1.637933E+00   3.253968240E-03
    31    1011.189170   1.385204E+00   4.046446E+15    2.71451E+36   8.926034732E-03  -1.632267E+00   5.129617835E-03
    32    1176.288657   1.376214E+00   4.000666E+15    2.66654E+36   1.395540817E-02  -1.624667E+00   8.065800565E-03
    33    1366.973350   1.364251E+00   3.940312E+15    2.60356E+36   2.170305679E-02  -1.614522E+00   1.263965816E-02
    34    1586.460066   1.348454E+00   3.861509E+15    2.52185E+36   3.351756986E-02  -1.601068E+00   1.971818133E-02
    35    1837.987201   1.327795E+00   3.760120E+15    2.41751E+36   5.129639456E-02  -1.583380E+00   3.057963375E-02
    36    2124.589572   1.301118E+00   3.631737E+15    2.28691E+36   7.759839588E-02  -1.560378E+00   4.706106086E-02
    37    2448.816838   1.267208E+00   3.472844E+15    2.12756E+36   1.156832593E-01  -1.530885E+00   7.171720111E-02
    38    2812.334663   1.224937E+00   3.281172E+15    1.93910E+36   1.693841090E-01  -1.493720E+00   1.079468424E-01
    39    3215.515162   1.173451E+00   3.057235E+15    1.72446E+36   2.427258170E-01  -1.447870E+00   1.600184097E-01
    40    3656.997467   1.112406E+00   2.804765E+15    1.49045E+36   3.392212539E-01  -1.392702E+00   2.328845021E-01
    41    4133.377487   1.042165E+00   2.531139E+15    1.24756E+36   4.609383679E-01  -1.328203E+00   3.316804233E-01
    42    4639.057143   9.639124E-01   2.246706E+15    1.00854E+36   6.075467291E-01  -1.255180E+00   4.608344678E-01
    43    5166.299377   8.796200E-01   1.962996E+15    7.86095E+35   7.757134104E-01  -1.175346E+00   6.228290055E-01
    44    5705.544405   7.918396E-01   1.691022E+15    5.90368E+35   9.591597047E-01  -1.091252E+00   8.168529495E-01
    45    6245.846630   7.034078E-01   1.439490E+15    4.27359E+35   1.149392739E+00  -1.006046E+00   1.037735127E+00
    46    6775.438028   6.171015E-01   1.214068E+15    2.98512E+35   1.336980395E+00  -9.231004E-01   1.275696570E+00
    47    7282.281606   5.353292E-01   1.017086E+15    2.01515E+35   1.512923937E+00  -8.455854E-01   1.517296756E+00
    48    7754.738295   4.599130E-01   8.483641E+14    1.31695E+35   1.669859739E+00  -7.760639E-01   1.747649322E+00
    49    8182.230165   3.919864E-01   7.059057E+14    8.34651E+34   1.802815931E+00  -7.162261E-01   1.953283750E+00
    50    8556.162345   3.320146E-01   5.867770E+14    5.13900E+34   1.909581113E+00  -6.667857E-01   2.124800880E+00
    51    8871.007792   2.799056E-01   4.877139E+14    3.08015E+34   1.990641595E+00  -6.275470E-01   2.258353182E+00
    52    9125.341213   2.351623E-01   4.055228E+14    1.80189E+34   2.048738517E+00  -5.975931E-01   2.355531222E+00
    53    9322.258623   1.970239E-01   3.372577E+14    1.03234E+34   2.088077243E+00  -5.755414E-01   2.421853481E+00
    54    9468.731489   1.645999E-01   2.803140E+14    5.81627E+33   2.113340953E+00  -5.598165E-01   2.464586236E+00
    55    9574.019314   1.369758E-01   2.324529E+14    3.23713E+33   2.128837526E+00  -5.488851E-01   2.490816257E+00
    56    9647.795453   1.133209E-01   1.918508E+14    1.78779E+33   2.137998148E+00  -5.414178E-01   2.506313376E+00
    57    9698.702233   9.309061E-02   1.573439E+14    9.83421E+32   2.143268954E+00  -5.363610E-01   2.515221287E+00
    58    9733.586939   7.182567E-02   1.213829E+14    5.43615E+32   2.146224472E+00  -5.329423E-01   2.520210524E+00
    59    9758.950785   5.141971E-02   8.675458E+13    3.12928E+32   2.147802189E+00  -5.304814E-01   2.522870052E+00
    60    9779.591965   3.624598E-02   6.108136E+13    1.80672E+32   2.148719154E+00  -5.284948E-01   2.524415457E+00
    61    9796.662886   2.544542E-02   4.283593E+13    1.04525E+32   2.149253145E+00  -5.268630E-01   2.525315027E+00
    62    9810.845715   1.782914E-02   2.998522E+13    6.04536E+31   2.149565166E+00  -5.255151E-01   2.525840512E+00
    63    9822.633649   1.246299E-02   2.094237E+13    3.49906E+31   2.149746891E+00  -5.244002E-01   2.526146490E+00
    64    9832.450932   8.703215E-03   1.461257E+13    2.02492E+31   2.149852805E+00  -5.234755E-01   2.526324802E+00
    65    9840.626820   6.012481E-03   1.009229E+13    1.17602E+31   2.149914138E+00  -5.227081E-01   2.526428034E+00
    66    9847.525414   4.040811E-03   6.779143E+12    6.88935E+30   2.149949494E+00  -5.220625E-01   2.526487523E+00
    67    9853.558988   2.492613E-03   4.179683E+12    4.13638E+30   2.149969556E+00  -5.214992E-01   2.526521276E+00
    68    9859.448490   1.492978E-03   2.502148E+12    2.51606E+30   2.149981405E+00  -5.209506E-01   2.526541211E+00
    69    9865.446329   8.073563E-04   1.351790E+12    1.58697E+30   2.149988222E+00  -5.203933E-01   2.526552682E+00
    70    9872.463741   4.603379E-04   7.701985E+11    9.92377E+29   2.149992601E+00  -5.197428E-01   2.526560054E+00
    71    9880.185519   2.085015E-04   3.483868E+11    6.17735E+29   2.149995371E+00  -5.190291E-01   2.526564717E+00
    72    9890.837965   1.344718E-04   2.245541E+11    3.68630E+29   2.149997223E+00  -5.180480E-01   2.526567835E+00
    73    9900.742384   8.827962E-05   1.473114E+11    2.17700E+29   2.149998352E+00  -5.171394E-01   2.526569736E+00
    74    9909.694369   5.724018E-05   9.540453E+10    1.29382E+29   2.149999016E+00  -5.163211E-01   2.526570854E+00
    75    9917.938707   3.805382E-05   6.340704E+10    7.64182E+28   2.149999416E+00  -5.155700E-01   2.526571528E+00
    76    9925.289898   2.455216E-05   4.087569E+10    4.50347E+28   2.149999655E+00  -5.149023E-01   2.526571930E+00
