       6     155      55      70

     EOS file :  /Users/jkopp/cernbox/ns-muons/packages/nscool/EOS/nl3wr_test

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   1.983737E+00   9.471140E+15    6.91181E+36   0.000000000E+00  -2.154933E+00   0.000000000E+00
     1      10.000000   1.983725E+00   9.471036E+15    6.91173E+36   1.994583159E-08  -2.154928E+00   6.996539085E-09
     2      11.666657   1.983721E+00   9.471001E+15    6.91170E+36   3.167312058E-08  -2.154926E+00   1.111021713E-08
     3      13.611088   1.983715E+00   9.470953E+15    6.91166E+36   5.029548488E-08  -2.154923E+00   1.764255882E-08
     4      15.879586   1.983708E+00   9.470889E+15    6.91161E+36   7.986681514E-08  -2.154920E+00   2.801561779E-08
     5      18.526160   1.983697E+00   9.470800E+15    6.91154E+36   1.268243558E-07  -2.154915E+00   4.448752658E-08
     6      21.613815   1.983684E+00   9.470680E+15    6.91144E+36   2.013898153E-07  -2.154909E+00   7.064403820E-08
     7      25.216058   1.983665E+00   9.470517E+15    6.91131E+36   3.197940295E-07  -2.154901E+00   1.121790275E-07
     8      29.418641   1.983639E+00   9.470294E+15    6.91113E+36   5.078091093E-07  -2.154889E+00   1.781337933E-07
     9      34.321600   1.983604E+00   9.469992E+15    6.91088E+36   8.063562019E-07  -2.154873E+00   2.828647980E-07
    10      40.041633   1.983556E+00   9.469580E+15    6.91055E+36   1.280407907E-06  -2.154851E+00   4.491678745E-07
    11      46.714867   1.983492E+00   9.469019E+15    6.91009E+36   2.033119579E-06  -2.154822E+00   7.132382924E-07
    12      54.500088   1.983404E+00   9.468255E+15    6.90948E+36   3.228257629E-06  -2.154782E+00   1.132544871E-06
    13      63.582500   1.983284E+00   9.467217E+15    6.90864E+36   5.125789612E-06  -2.154728E+00   1.798328837E-06
    14      74.178096   1.983120E+00   9.465803E+15    6.90749E+36   8.138345461E-06  -2.154653E+00   2.855440856E-06
    15      86.538751   1.982898E+00   9.463880E+15    6.90594E+36   1.292075815E-05  -2.154552E+00   4.533818449E-06
    16     100.958128   1.982596E+00   9.461263E+15    6.90382E+36   2.051199691E-05  -2.154415E+00   7.198421113E-06
    17     117.778533   1.982185E+00   9.457704E+15    6.90094E+36   3.256000366E-05  -2.154228E+00   1.142841788E-05
    18     137.398844   1.981626E+00   9.452864E+15    6.89702E+36   5.167754284E-05  -2.153974E+00   1.814270206E-05
    19     160.283661   1.980865E+00   9.446282E+15    6.89170E+36   8.200473039E-05  -2.153628E+00   2.879870332E-05
    20     186.973819   1.979831E+00   9.437338E+15    6.88446E+36   1.300968265E-04  -2.153158E+00   4.570701468E-05
    21     218.098388   1.978426E+00   9.425190E+15    6.87463E+36   2.063222357E-04  -2.152519E+00   7.252868541E-05
    22     254.388279   1.976517E+00   9.408701E+15    6.86130E+36   3.270572112E-04  -2.151649E+00   1.150599087E-04
    23     296.691473   1.973927E+00   9.386344E+15    6.84322E+36   5.181169302E-04  -2.150469E+00   1.824673594E-04
    24     345.989803   1.970416E+00   9.356071E+15    6.81875E+36   8.200887995E-04  -2.148866E+00   2.892269271E-04
    25     403.416977   1.965661E+00   9.315158E+15    6.78569E+36   1.296557600E-03  -2.146691E+00   4.581534398E-04
    26     470.277248   1.959238E+00   9.260002E+15    6.74115E+36   2.046653405E-03  -2.143746E+00   7.251079442E-04
    27     548.063554   1.950580E+00   9.185898E+15    6.68135E+36   3.223907560E-03  -2.139762E+00   1.146253830E-03
    28     638.473268   1.939023E+00   9.086907E+15    6.60146E+36   5.064007735E-03  -2.134387E+00   1.809134304E-03
    29     743.417497   1.923593E+00   8.955457E+15    6.49541E+36   7.924414053E-03  -2.127157E+00   2.849319450E-03
    30     865.022136   1.902683E+00   8.782093E+15    6.35584E+36   1.233846616E-02  -2.117469E+00   4.474662126E-03
    31    1005.615172   1.875429E+00   8.556506E+15    6.17424E+36   1.908499591E-02  -2.104559E+00   7.000472498E-03
    32    1167.679730   1.840028E+00   8.267033E+15    5.94144E+36   2.926823962E-02  -2.087476E+00   1.089820551E-02
    33    1353.790935   1.794425E+00   7.902362E+15    5.64869E+36   4.439325223E-02  -2.065075E+00   1.685656515E-02
    34    1566.509527   1.736779E+00   7.453801E+15    5.28938E+36   6.640765002E-02  -2.036040E+00   2.585885302E-02
    35    1808.243986   1.665809E+00   6.918293E+15    4.86150E+36   9.766046918E-02  -1.998953E+00   3.926101843E-02
    36    2081.087190   1.580542E+00   6.301246E+15    4.37023E+36   1.407262501E-01  -1.952414E+00   5.885770448E-02
    37    2386.678666   1.481206E+00   5.619179E+15    3.82972E+36   1.980718911E-01  -1.895233E+00   8.691407306E-02
    38    2726.116627   1.369683E+00   4.899717E+15    3.26291E+36   2.716044549E-01  -1.826654E+00   1.261187456E-01
    39    3099.950250   1.249056E+00   4.177827E+15    2.69845E+36   3.622436765E-01  -1.746573E+00   1.794698240E-01
    40    3508.274425   1.124038E+00   3.489876E+15    2.16544E+36   4.696939840E-01  -1.655677E+00   2.500625287E-01
    41    3950.807528   9.991888E-01   2.865925E+15    1.68766E+36   5.925316270E-01  -1.555476E+00   3.408499946E-01
    42    4426.913772   8.791708E-01   2.325406E+15    1.27968E+36   7.285660586E-01  -1.448190E+00   4.543583199E-01
    43    4935.312408   7.678885E-01   1.875539E+15    9.46088E+35   8.752647678E-01  -1.336573E+00   5.923751136E-01
    44    5473.432008   6.673974E-01   1.512962E+15    6.83342E+35   1.030040231E+00  -1.223697E+00   7.555901755E-01
    45    6036.465510   5.791057E-01   1.227981E+15    4.82815E+35   1.190242716E+00  -1.112754E+00   9.429854796E-01
    46    6616.077147   5.030441E-01   1.007622E+15    3.33774E+35   1.352898065E+00  -1.006889E+00   1.151324000E+00
    47    7199.358807   4.382015E-01   8.382501E+14    2.25547E+35   1.514211702E+00  -9.090346E-01   1.374255863E+00
    48    7768.710362   3.834930E-01   7.078948E+14    1.48675E+35   1.669220940E+00  -8.216993E-01   1.601931985E+00
    49    8302.886028   3.369141E-01   6.057189E+14    9.53495E+34   1.811880237E+00  -7.467769E-01   1.821518132E+00
    50    8780.664737   2.968200E-01   5.235596E+14    5.93462E+34   1.936011504E+00  -6.852443E-01   2.019249795E+00
    51    9185.164698   2.613627E-01   4.548303E+14    3.58227E+34   2.036827184E+00  -6.370404E-01   2.183681649E+00
    52    9508.563619   2.291362E-01   3.949736E+14    2.10020E+34   2.112723052E+00  -6.010171E-01   2.309351652E+00
    53    9753.454648   1.996235E-01   3.418037E+14    1.20037E+34   2.165687390E+00  -5.752278E-01   2.397814708E+00
    54    9930.235390   1.723391E-01   2.937021E+14    6.72878E+33   2.200154271E+00  -5.574247E-01   2.455629484E+00
    55   10053.373019   1.469348E-01   2.495720E+14    3.72450E+33   2.221326618E+00  -5.454409E-01   2.491201678E+00
    56   10137.401571   1.228115E-01   2.080811E+14    2.05107E+33   2.233766277E+00  -5.374684E-01   2.512107464E+00
    57   10194.718075   9.966053E-02   1.685285E+14    1.13271E+33   2.240851788E+00  -5.321306E-01   2.524011901E+00
    58   10234.675942   7.861812E-02   1.329211E+14    6.31156E+32   2.244824111E+00  -5.284602E-01   2.530680964E+00
    59   10263.348357   5.629650E-02   9.502503E+13    3.63471E+32   2.246984051E+00  -5.258535E-01   2.534302408E+00
    60   10286.698142   3.985890E-02   6.718853E+13    2.09277E+32   2.248246239E+00  -5.237483E-01   2.536418560E+00
    61   10305.884263   2.798530E-02   4.712480E+13    1.21098E+32   2.248976756E+00  -5.220308E-01   2.537642827E+00
    62   10321.831441   1.963335E-02   3.302718E+13    7.00408E+31   2.249404010E+00  -5.206118E-01   2.538358640E+00
    63   10335.074589   1.372516E-02   2.306862E+13    4.05442E+31   2.249652940E+00  -5.194395E-01   2.538775598E+00
    64   10346.107255   9.592973E-03   1.610958E+13    2.34624E+31   2.249798122E+00  -5.184670E-01   2.539018746E+00
    65   10355.289575   6.640537E-03   1.114728E+13    1.36085E+31   2.249882370E+00  -5.176606E-01   2.539159819E+00
    66   10363.014145   4.492433E-03   7.537937E+12    7.93300E+30   2.249931134E+00  -5.169843E-01   2.539241442E+00
    67   10369.693373   2.826636E-03   4.740357E+12    4.69144E+30   2.249959101E+00  -5.164010E-01   2.539288252E+00
    68   10375.990288   1.717153E-03   2.878334E+12    2.84816E+30   2.249975063E+00  -5.158524E-01   2.539314965E+00
    69   10382.300698   9.386749E-04   1.572086E+12    1.78009E+30   2.249984343E+00  -5.153040E-01   2.539330498E+00
    70   10389.537256   5.243310E-04   8.773224E+11    1.11631E+30   2.249990131E+00  -5.146765E-01   2.539340190E+00
    71   10397.689444   2.353856E-04   3.933089E+11    6.99551E+29   2.249993780E+00  -5.139717E-01   2.539346300E+00
    72   10409.112549   1.499821E-04   2.504485E+11    4.20645E+29   2.249996234E+00  -5.129876E-01   2.539350411E+00
    73   10419.945611   9.900202E-05   1.652477E+11    2.49265E+29   2.249997752E+00  -5.120580E-01   2.539352953E+00
    74   10429.715112   6.411443E-05   1.068733E+11    1.48288E+29   2.249998652E+00  -5.112229E-01   2.539354459E+00
    75   10438.734574   4.227304E-05   7.044319E+10    8.79201E+28   2.249999192E+00  -5.104545E-01   2.539355365E+00
    76   10446.875600   2.775002E-05   4.621151E+10    5.17259E+28   2.249999518E+00  -5.097631E-01   2.539355910E+00
