       6     153      50      68

     EOS file :  /Users/jkopp/cernbox/ns-muons/packages/nscool/EOS/MF_B31.dat

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   3.441040E-01   7.082683E+14    1.31404E+35   0.000000000E+00  -5.844325E-01   0.000000000E+00
     1      10.000000   3.441038E-01   7.082679E+14    1.31404E+35   1.491596578E-09  -5.844323E-01   1.213640980E-09
     2      11.666665   3.441038E-01   7.082678E+14    1.31404E+35   2.368599345E-09  -5.844322E-01   1.927216397E-09
     3      13.611108   3.441037E-01   7.082677E+14    1.31404E+35   3.761246383E-09  -5.844321E-01   3.060347143E-09
     4      15.879623   3.441036E-01   7.082675E+14    1.31404E+35   5.972716408E-09  -5.844320E-01   4.859715528E-09
     5      18.526224   3.441035E-01   7.082672E+14    1.31404E+35   9.484444816E-09  -5.844319E-01   7.717043133E-09
     6      21.613922   3.441033E-01   7.082669E+14    1.31404E+35   1.506093063E-08  -5.844316E-01   1.225436760E-08
     7      25.216233   3.441031E-01   7.082664E+14    1.31403E+35   2.391616448E-08  -5.844313E-01   1.945945798E-08
     8      29.418924   3.441028E-01   7.082657E+14    1.31403E+35   3.797790660E-08  -5.844309E-01   3.090084690E-08
     9      34.322055   3.441024E-01   7.082648E+14    1.31403E+35   6.030734309E-08  -5.844304E-01   4.906928878E-08
    10      40.042362   3.441019E-01   7.082636E+14    1.31402E+35   9.576546847E-08  -5.844296E-01   7.791997199E-08
    11      46.716032   3.441011E-01   7.082619E+14    1.31401E+35   1.520712417E-07  -5.844286E-01   1.237335083E-07
    12      54.501946   3.441001E-01   7.082596E+14    1.31400E+35   2.414818237E-07  -5.844272E-01   1.964831016E-07
    13      63.585460   3.440987E-01   7.082565E+14    1.31399E+35   3.834605701E-07  -5.844252E-01   3.120054528E-07
    14      74.182807   3.440968E-01   7.082523E+14    1.31397E+35   6.089133544E-07  -5.844226E-01   4.954478396E-07
    15      86.546244   3.440943E-01   7.082465E+14    1.31394E+35   9.669149339E-07  -5.844191E-01   7.867414427E-07
    16     100.970040   3.440908E-01   7.082386E+14    1.31390E+35   1.535388533E-06  -5.844142E-01   1.249291684E-06
    17     117.797463   3.440860E-01   7.082280E+14    1.31385E+35   2.438061084E-06  -5.844076E-01   1.983775779E-06
    18     137.428916   3.440795E-01   7.082134E+14    1.31378E+35   3.871379876E-06  -5.843987E-01   3.150047603E-06
    19     160.331421   3.440707E-01   7.081936E+14    1.31369E+35   6.147238664E-06  -5.843864E-01   5.001910682E-06
    20     187.049651   3.440587E-01   7.081667E+14    1.31356E+35   9.760789431E-06  -5.843698E-01   7.942312402E-06
    21     218.218759   3.440423E-01   7.081301E+14    1.31339E+35   1.549804780E-05  -5.843472E-01   1.261093847E-05
    22     254.579289   3.440201E-01   7.080802E+14    1.31315E+35   2.460659973E-05  -5.843164E-01   2.002319756E-05
    23     296.994462   3.439898E-01   7.080123E+14    1.31283E+35   3.906631744E-05  -5.842745E-01   3.179068160E-05
    24     346.470187   3.439486E-01   7.079200E+14    1.31239E+35   6.201846891E-05  -5.842175E-01   5.047072546E-05
    25     404.178144   3.438925E-01   7.077943E+14    1.31180E+35   9.844545011E-05  -5.841399E-01   8.012036573E-05
    26     471.482315   3.438163E-01   7.076233E+14    1.31098E+35   1.562465550E-04  -5.840343E-01   1.271735697E-04
    27     549.969281   3.437125E-01   7.073907E+14    1.30988E+35   2.479384553E-04  -5.838908E-01   2.018289864E-04
    28     641.482564   3.435714E-01   7.070744E+14    1.30838E+35   3.933386934E-04  -5.836956E-01   3.202423160E-04
    29     748.161068   3.433795E-01   7.066443E+14    1.30635E+35   6.237908162E-04  -5.834301E-01   5.079833202E-04
    30     872.481388   3.431187E-01   7.060597E+14    1.30359E+35   9.887960992E-04  -5.830695E-01   8.054729881E-04
    31    1017.303174   3.427643E-01   7.052657E+14    1.29984E+35   1.566378165E-03  -5.825798E-01   1.276505023E-03
    32    1185.915782   3.422833E-01   7.041878E+14    1.29476E+35   2.479186453E-03  -5.819152E-01   2.021536788E-03
    33    1382.082911   3.416372E-01   7.027399E+14    1.28789E+35   3.919327039E-03  -5.810145E-01   3.198292071E-03
    34    1610.075815   3.407623E-01   7.007797E+14    1.27863E+35   6.186152517E-03  -5.797956E-01   5.053350864E-03
    35    1874.698391   3.395792E-01   6.981295E+14    1.26617E+35   9.742985307E-03  -5.781493E-01   7.970063443E-03
    36    2181.271831   3.379829E-01   6.945551E+14    1.24949E+35   1.530022932E-02  -5.759322E-01   1.253980693E-02
    37    2535.566297   3.358532E-01   6.897877E+14    1.22727E+35   2.393340483E-02  -5.729572E-01   1.966538856E-02
    38    2943.624864   3.330065E-01   6.834191E+14    1.19792E+35   3.724185782E-02  -5.689858E-01   3.070475724E-02
    39    3411.494142   3.292525E-01   6.750268E+14    1.15952E+35   5.754744280E-02  -5.637200E-01   4.766059921E-02
    40    3944.676845   3.243078E-01   6.639846E+14    1.10998E+35   8.810501336E-02  -5.568014E-01   7.340255576E-02
    41    4547.430244   3.178932E-01   6.496807E+14    1.04721E+35   1.332643722E-01  -5.478205E-01   1.118858592E-01
    42    5221.590290   3.097081E-01   6.314599E+14    9.69496E+34   1.984394168E-01  -5.363472E-01   1.682585040E-01
    43    5965.112729   2.994087E-01   6.085865E+14    8.76160E+34   2.896525982E-01  -5.219935E-01   2.486583068E-01
    44    6770.496366   2.867171E-01   5.804862E+14    7.68254E+34   4.124177240E-01  -5.045119E-01   3.594391331E-01
    45    7623.215019   2.714352E-01   5.467878E+14    6.49269E+34   5.697905050E-01  -4.839313E-01   5.055247832E-01
    46    8501.017175   2.540336E-01   5.086091E+14    5.25343E+34   7.599490551E-01  -4.606949E-01   6.879401920E-01
    47    9372.995699   2.353285E-01   4.678267E+14    4.03882E+34   9.754750245E-01  -4.357664E-01   9.022511722E-01
    48   10201.107061   2.122865E-01   4.180041E+14    2.94919E+34   1.197577154E+00  -4.106541E-01   1.131767918E+00
    49   10963.053919   1.862306E-01   3.623038E+14    2.04515E+34   1.408124346E+00  -3.866560E-01   1.357841817E+00
    50   11642.940919   1.560773E-01   2.988637E+14    1.35786E+34   1.590078410E+00  -3.648896E-01   1.560476611E+00
    51   12246.999884   1.079456E-01   2.004928E+14    8.92145E+33   1.729412270E+00  -3.456648E-01   1.721375629E+00
    52   12890.757020   8.847735E-02   1.604794E+14    5.77287E+33   1.837925370E+00  -3.259497E-01   1.851907804E+00
    53   13467.455239   8.597545E-02   1.532227E+14    3.32167E+33   1.937320348E+00  -3.091537E-01   1.973939695E+00
    54   13851.704683   8.337956E-02   1.458290E+14    1.83994E+33   2.005163319E+00  -2.983705E-01   2.058990622E+00
    55   14091.095645   8.073837E-02   1.384498E+14    9.89562E+32   2.047210050E+00  -2.918096E-01   2.112820532E+00
    56   14232.684454   7.064961E-02   1.193857E+14    5.28986E+32   2.071063472E+00  -2.879861E-01   2.143973087E+00
    57   14322.721164   5.080038E-02   8.570454E+13    3.06725E+32   2.082905366E+00  -2.855800E-01   2.159554539E+00
    58   14396.609716   3.589901E-02   6.049494E+13    1.78004E+32   2.089915407E+00  -2.836243E-01   2.168787405E+00
    59   14458.183283   2.525471E-02   4.251393E+13    1.03316E+32   2.094062698E+00  -2.820097E-01   2.174251277E+00
    60   14509.624640   1.772040E-02   2.980189E+13    5.98915E+31   2.096515337E+00  -2.806724E-01   2.177482954E+00
    61   14552.582072   1.240039E-02   2.083693E+13    3.47226E+31   2.097957926E+00  -2.795642E-01   2.179383784E+00
    62   14588.496604   8.665143E-03   1.454860E+13    2.01192E+31   2.098805498E+00  -2.786438E-01   2.180500626E+00
    63   14618.508116   5.989966E-03   1.005447E+13    1.16955E+31   2.099299620E+00  -2.778792E-01   2.181151610E+00
    64   14643.898767   4.026816E-03   6.755630E+12    6.85760E+30   2.099585963E+00  -2.772355E-01   2.181528755E+00
    65   14666.164354   2.483648E-03   4.164635E+12    4.12148E+30   2.099749150E+00  -2.766734E-01   2.181743683E+00
    66   14687.962095   1.486885E-03   2.491922E+12    2.50840E+30   2.099846036E+00  -2.761254E-01   2.181871284E+00
    67   14710.223213   8.045937E-04   1.347155E+12    1.58276E+30   2.099902015E+00  -2.755680E-01   2.181945024E+00
    68   14736.308616   4.591433E-04   7.681988E+11    9.90048E+29   2.099938132E+00  -2.749177E-01   2.181992620E+00
    69   14765.057924   2.081063E-04   3.477264E+11    6.16535E+29   2.099961087E+00  -2.742047E-01   2.182022866E+00
    70   14804.799189   1.343388E-04   2.243322E+11    3.68189E+29   2.099976512E+00  -2.732252E-01   2.182043204E+00
    71   14841.862906   8.825016E-05   1.472621E+11    2.17614E+29   2.099985983E+00  -2.723181E-01   2.182055686E+00
    72   14875.467899   5.725640E-05   9.543159E+10    1.29426E+29   2.099991593E+00  -2.715010E-01   2.182063080E+00
    73   14906.504129   3.808394E-05   6.345729E+10    7.64989E+28   2.099994995E+00  -2.707508E-01   2.182067565E+00
    74   14934.253149   2.458180E-05   4.092497E+10    4.51071E+28   2.099997032E+00  -2.700837E-01   2.182070249E+00
    75   14959.755208   1.649187E-05   2.744833E+10    2.64830E+28   2.099998251E+00  -2.694735E-01   2.182071855E+00
    76   14982.186135   1.078106E-05   1.793367E+10    1.57112E+28   2.099998962E+00  -2.689392E-01   2.182072791E+00
