       6     152      51      67

     EOS file :  /Users/jkopp/cernbox/ns-muons/packages/nscool/EOS/BSk22_test

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   4.385742E-01   8.026888E+14    1.15112E+35   0.000000000E+00  -4.749584E-01   0.000000000E+00
     1      10.000000   4.385740E-01   8.026883E+14    1.15112E+35   1.690443805E-09  -4.749582E-01   1.546833660E-09
     2      11.666665   4.385739E-01   8.026882E+14    1.15112E+35   2.684361013E-09  -4.749581E-01   2.456313670E-09
     3      13.611107   4.385738E-01   8.026880E+14    1.15112E+35   4.262663450E-09  -4.749580E-01   3.900533273E-09
     4      15.879622   4.385737E-01   8.026877E+14    1.15112E+35   6.768946499E-09  -4.749579E-01   6.193898418E-09
     5      18.526221   4.385735E-01   8.026873E+14    1.15111E+35   1.074882518E-08  -4.749577E-01   9.835672800E-09
     6      21.613917   4.385732E-01   8.026867E+14    1.15111E+35   1.706871221E-08  -4.749575E-01   1.561866585E-08
     7      25.216225   4.385729E-01   8.026860E+14    1.15111E+35   2.710443083E-08  -4.749572E-01   2.480182348E-08
     8      29.418910   4.385724E-01   8.026850E+14    1.15111E+35   4.304071997E-08  -4.749568E-01   3.938429196E-08
     9      34.322033   4.385717E-01   8.026836E+14    1.15110E+35   6.834682650E-08  -4.749562E-01   6.254061300E-08
    10      40.042326   4.385709E-01   8.026817E+14    1.15109E+35   1.085317046E-07  -4.749554E-01   9.931177960E-08
    11      46.715975   4.385697E-01   8.026792E+14    1.15109E+35   1.723431935E-07  -4.749543E-01   1.577025686E-07
    12      54.501855   4.385680E-01   8.026757E+14    1.15107E+35   2.736721578E-07  -4.749529E-01   2.504239813E-07
    13      63.585314   4.385658E-01   8.026710E+14    1.15106E+35   4.345759546E-07  -4.749509E-01   3.976599940E-07
    14      74.182575   4.385627E-01   8.026645E+14    1.15103E+35   6.900790742E-07  -4.749482E-01   6.314606681E-07
    15      86.545875   4.385586E-01   8.026558E+14    1.15100E+35   1.095795272E-06  -4.749445E-01   1.002717406E-06
    16     100.969453   4.385530E-01   8.026438E+14    1.15096E+35   1.740028838E-06  -4.749395E-01   1.592237582E-06
    17     117.796529   4.385453E-01   8.026276E+14    1.15090E+35   2.762985787E-06  -4.749327E-01   2.528326733E-06
    18     137.427433   4.385349E-01   8.026055E+14    1.15083E+35   4.387269341E-06  -4.749234E-01   4.014699935E-06
    19     160.329065   4.385207E-01   8.025755E+14    1.15072E+35   6.966281454E-06  -4.749107E-01   6.374785740E-06
    20     187.045907   4.385014E-01   8.025346E+14    1.15058E+35   1.106103045E-05  -4.748935E-01   1.012203960E-05
    21     218.212812   4.384751E-01   8.024789E+14    1.15038E+35   1.756198591E-05  -4.748701E-01   1.607151350E-05
    22     254.569843   4.384393E-01   8.024032E+14    1.15011E+35   2.788233617E-05  -4.748382E-01   2.551683972E-05
    23     296.979463   4.383907E-01   8.023001E+14    1.14975E+35   4.426434807E-05  -4.747949E-01   4.051087562E-05
    24     346.446370   4.383244E-01   8.021599E+14    1.14926E+35   7.026471959E-05  -4.747359E-01   6.431049607E-05
    25     404.140331   4.382343E-01   8.019691E+14    1.14858E+35   1.115228524E-04  -4.746556E-01   1.020810487E-04
    26     471.422287   4.381117E-01   8.017095E+14    1.14767E+35   1.769755585E-04  -4.745464E-01   1.620109937E-04
    27     549.874004   4.379450E-01   8.013565E+14    1.14643E+35   2.807745921E-04  -4.743980E-01   2.570732676E-04
    28     641.331372   4.377182E-01   8.008764E+14    1.14474E+35   4.453071382E-04  -4.741961E-01   4.078036538E-04
    29     747.921210   4.374100E-01   8.002240E+14    1.14245E+35   7.059396476E-04  -4.739218E-01   6.466727045E-04
    30     872.101005   4.369913E-01   7.993376E+14    1.13935E+35   1.118438154E-03  -4.735492E-01   1.024942265E-03
    31    1016.700234   4.364227E-01   7.981343E+14    1.13514E+35   1.770510596E-03  -4.730436E-01   1.623369367E-03
    32    1184.960700   4.356513E-01   7.965022E+14    1.12944E+35   2.799623024E-03  -4.723581E-01   2.568810875E-03
    33    1380.571376   4.346060E-01   7.942914E+14    1.12175E+35   4.420206446E-03  -4.714302E-01   4.059756649E-03
    34    1607.690196   4.331919E-01   7.913019E+14    1.11141E+35   6.964582879E-03  -4.701764E-01   6.405113636E-03
    35    1870.940787   4.312859E-01   7.872853E+14    1.09754E+35   1.094325076E-02  -4.684869E-01   1.008211416E-02
    36    2175.359899   4.287223E-01   7.818953E+14    1.07905E+35   1.713091034E-02  -4.662183E-01   1.582055392E-02
    37    2526.284552   4.252853E-01   7.746763E+14    1.05458E+35   2.668351570E-02  -4.631868E-01   2.472108939E-02
    38    2929.125934   4.207111E-01   7.651169E+14    1.02251E+35   4.128696996E-02  -4.591618E-01   3.841240500E-02
    39    3388.951956   4.146608E-01   7.525221E+14    9.81027E+34   6.332065528E-02  -4.538638E-01   5.923969100E-02
    40    3909.900982   4.067397E-01   7.361342E+14    9.28268E+34   9.599423468E-02  -4.469703E-01   9.045590712E-02
    41    4494.265614   3.965008E-01   7.151122E+14    8.62666E+34   1.433571333E-01  -4.381361E-01   1.363321469E-01
    42    5141.306975   3.834873E-01   6.886622E+14    7.83428E+34   2.100256691E-01  -4.270379E-01   2.020363973E-01
    43    5845.814905   3.672896E-01   6.561348E+14    6.91180E+34   3.004199507E-01  -4.134490E-01   2.930421975E-01
    44    6596.715535   3.476556E-01   6.172877E+14    5.88585E+34   4.173940582E-01  -3.973428E-01   4.138330328E-01
    45    7376.098924   3.245961E-01   5.724327E+14    4.80619E+34   5.604025589E-01  -3.790066E-01   5.658488377E-01
    46    8159.441845   2.984947E-01   5.226157E+14    3.74108E+34   7.239101492E-01  -3.591173E-01   7.452005845E-01
    47    8917.538665   2.701265E-01   4.695380E+14    2.76385E+34   8.971180579E-01  -3.387189E-01   9.413687018E-01
    48    9620.385546   2.405853E-01   4.153574E+14    1.93433E+34   1.065898412E+00  -3.190560E-01   1.138397853E+00
    49   10242.154678   2.110741E-01   3.622318E+14    1.28389E+34   1.216551888E+00  -3.012991E-01   1.318965770E+00
    50   10765.878854   1.826803E-01   3.119544E+14    8.11551E+33   1.339679455E+00  -2.862693E-01   1.469672722E+00
    51   11186.045812   1.561929E-01   2.656908E+14    4.91842E+33   1.432142122E+00  -2.742932E-01   1.584581929E+00
    52   11508.252917   1.320419E-01   2.239580E+14    2.88234E+33   1.496421549E+00  -2.652358E-01   1.665271364E+00
    53   11746.129364   1.103700E-01   1.868064E+14    1.64829E+33   1.538246771E+00  -2.586602E-01   1.718090626E+00
    54   11916.922609   9.128979E-02   1.542802E+14    9.27383E+32   1.564073172E+00  -2.540171E-01   1.750812259E+00
    55   12037.335251   6.996458E-02   1.182224E+14    5.20537E+32   1.579270919E+00  -2.507917E-01   1.770095541E+00
    56   12127.726679   5.032073E-02   8.489135E+13    3.01954E+32   1.587701510E+00  -2.484024E-01   1.780793550E+00
    57   12202.122567   3.555414E-02   5.991210E+13    1.75366E+32   1.592716736E+00  -2.464600E-01   1.787161536E+00
    58   12264.308678   2.501868E-02   4.211545E+13    1.01826E+32   1.595699164E+00  -2.448550E-01   1.790948665E+00
    59   12316.360761   1.755699E-02   2.952641E+13    5.90501E+31   1.597469383E+00  -2.435252E-01   1.793196552E+00
    60   12359.901467   1.228859E-02   2.064862E+13    3.42457E+31   1.598513808E+00  -2.424230E-01   1.794522724E+00
    61   12396.350728   8.585748E-03   1.441521E+13    1.98490E+31   1.599128985E+00  -2.415074E-01   1.795303847E+00
    62   12426.852270   5.936009E-03   9.963843E+12    1.15411E+31   1.599488417E+00  -2.407463E-01   1.795760140E+00
    63   12452.680406   3.988716E-03   6.691622E+12    6.77136E+30   1.599696947E+00  -2.401056E-01   1.796024794E+00
    64   12475.370145   2.456083E-03   4.118370E+12    4.07568E+30   1.599815859E+00  -2.395454E-01   1.796175703E+00
    65   12497.666212   1.465643E-03   2.456269E+12    2.48163E+30   1.599886757E+00  -2.389976E-01   1.796265676E+00
    66   12520.534020   7.936244E-04   1.328752E+12    1.56602E+30   1.599927810E+00  -2.384383E-01   1.796317785E+00
    67   12547.332322   4.534817E-04   7.587218E+11    9.79004E+29   1.599954367E+00  -2.377862E-01   1.796351507E+00
    68   12576.832315   2.057495E-04   3.437884E+11    6.09375E+29   1.599971257E+00  -2.370726E-01   1.796372951E+00
    69   12617.583396   1.330004E-04   2.220977E+11    3.63758E+29   1.599982622E+00  -2.360939E-01   1.796387390E+00
    70   12655.561923   8.734735E-05   1.457522E+11    2.14987E+29   1.599989608E+00  -2.351892E-01   1.796396261E+00
    71   12690.039873   5.668864E-05   9.448440E+10    1.27884E+29   1.599993752E+00  -2.343740E-01   1.796401525E+00
    72   12721.906026   3.773735E-05   6.287910E+10    7.55710E+28   1.599996272E+00  -2.336256E-01   1.796404725E+00
    73   12750.391467   2.437545E-05   4.058189E+10    4.46034E+28   1.599997780E+00  -2.329608E-01   1.796406640E+00
    74   12776.596150   1.635631E-05   2.722202E+10    2.61925E+28   1.599998686E+00  -2.323525E-01   1.796407789E+00
    75   12799.662431   1.069262E-05   1.778623E+10    1.55482E+28   1.599999215E+00  -2.318198E-01   1.796408460E+00
    76   12820.719077   6.963247E-06   1.158338E+10    9.23787E+27   1.599999530E+00  -2.313356E-01   1.796408861E+00
