       6     138      38      53

     EOS file :  /Users/tobyopferkuch/BSk24_test.dat                         

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   5.548856E-01   1.052811E+15    2.22020E+35   0.000000000E+00  -6.494628E-01   0.000000000E+00
     1     100.000001   5.548528E-01   1.052734E+15    2.21982E+35   2.217036813E-06  -6.494307E-01   1.956981713E-06
     2     116.665037   5.548425E-01   1.052710E+15    2.21970E+35   3.520408709E-06  -6.494205E-01   3.107496261E-06
     3     136.106973   5.548285E-01   1.052678E+15    2.21954E+35   5.589930905E-06  -6.494068E-01   4.934343310E-06
     4     158.788175   5.548094E-01   1.052633E+15    2.21932E+35   8.875857645E-06  -6.493880E-01   7.835033340E-06
     5     185.247833   5.547835E-01   1.052572E+15    2.21903E+35   1.409292783E-05  -6.493625E-01   1.244062646E-05
     6     216.114612   5.547481E-01   1.052490E+15    2.21862E+35   2.237558422E-05  -6.493278E-01   1.975285152E-05
     7     252.121338   5.547000E-01   1.052377E+15    2.21807E+35   3.552412164E-05  -6.492806E-01   3.136161477E-05
     8     294.121988   5.546346E-01   1.052224E+15    2.21732E+35   5.639483993E-05  -6.492163E-01   4.978989583E-05
     9     343.111300   5.545455E-01   1.052016E+15    2.21630E+35   8.951803556E-05  -6.491289E-01   7.904035078E-05
    10     400.247315   5.544244E-01   1.051733E+15    2.21491E+35   1.420759911E-04  -6.490099E-01   1.254609694E-04
    11     466.877134   5.542595E-01   1.051347E+15    2.21302E+35   2.254487472E-04  -6.488481E-01   1.991146847E-04
    12     544.566119   5.540354E-01   1.050823E+15    2.21045E+35   3.576531416E-04  -6.486281E-01   3.159434384E-04
    13     635.130608   5.537306E-01   1.050111E+15    2.20696E+35   5.671823845E-04  -6.483289E-01   5.011813341E-04
    14     740.673976   5.533163E-01   1.049143E+15    2.20222E+35   8.990311838E-04  -6.479225E-01   7.947244936E-04
    15     863.625357   5.527536E-01   1.047828E+15    2.19580E+35   1.424109275E-03  -6.473705E-01   1.259550675E-03
    16    1006.779595   5.519898E-01   1.046043E+15    2.18710E+35   2.253860747E-03  -6.466215E-01   1.994859194E-03
    17    1173.335701   5.509540E-01   1.043625E+15    2.17534E+35   3.562779948E-03  -6.456063E-01   3.156445837E-03
    18    1366.929076   5.495512E-01   1.040350E+15    2.15948E+35   5.622689892E-03  -6.442324E-01   4.988015802E-03
    19    1591.649716   5.476594E-01   1.035956E+15    2.13816E+35   8.854120449E-03  -6.423770E-01   7.868720797E-03
    20    1852.027708   5.451102E-01   1.030050E+15    2.10962E+35   1.390143752E-02  -6.398781E-01   1.238395215E-02
    21    2152.986675   5.416834E-01   1.022120E+15    2.07164E+35   2.173911071E-02  -6.365252E-01   1.942839695E-02
    22    2499.716982   5.371027E-01   1.011560E+15    2.02152E+35   3.381475957E-02  -6.320490E-01   3.035046672E-02
    23    2897.423114   5.310195E-01   9.976167E+14    1.95605E+35   5.222677298E-02  -6.261137E-01   4.714316751E-02
    24    3350.922767   5.230064E-01   9.793760E+14    1.87174E+35   7.991219437E-02  -6.183142E-01   7.267339292E-02
    25    3864.019057   5.125627E-01   9.558059E+14    1.76514E+35   1.207872975E-01  -6.081873E-01   1.109115605E-01
    26    4438.615258   4.991425E-01   9.258568E+14    1.63356E+35   1.797169881E-01  -5.952437E-01   1.670651626E-01
    27    5073.540159   4.822122E-01   8.886265E+14    1.47602E+35   2.621172759E-01  -5.790348E-01   2.474295482E-01
    28    5763.157786   4.613318E-01   8.435281E+14    1.29454E+35   3.729756100E-01  -5.592623E-01   3.586777405E-01
    29    6496.068043   4.362774E-01   7.905491E+14    1.09509E+35   5.151775677E-01  -5.359262E-01   5.063037094E-01
    30    7254.309970   4.071880E-01   7.305312E+14    8.87898E+34   6.874114737E-01  -5.094805E-01   6.921692425E-01
    31    8013.634428   3.746635E-01   6.652416E+14    6.86164E+34   8.825006087E-01  -4.809333E-01   9.117305455E-01
    32    8745.435768   3.397379E-01   5.971041E+14    5.03392E+34   1.087355512E+00  -4.518055E-01   1.152371791E+00
    33    9420.559537   3.037664E-01   5.288929E+14    3.49991E+34   1.285433395E+00  -4.238876E-01   1.394694687E+00
    34   10014.091917   2.681583E-01   4.631387E+14    2.30863E+34   1.461074829E+00  -3.988466E-01   1.617321332E+00
    35   10509.901642   2.341152E-01   4.017205E+14    1.45043E+34   1.603794538E+00  -3.778350E-01   1.803402180E+00
    36   10903.233600   2.024460E-01   3.456662E+14    8.73499E+33   1.710363403E+00  -3.612831E-01   1.945221831E+00
    37   11200.392318   1.735323E-01   2.952396E+14    5.08394E+33   1.783981783E+00  -3.489500E-01   2.044518414E+00
    38   11415.626023   1.474160E-01   2.501782E+14    2.88538E+33   1.831521945E+00  -3.401626E-01   2.109156949E+00
    39   11566.629773   1.240167E-01   2.101016E+14    1.61056E+33   1.860603544E+00  -3.340954E-01   2.148869845E+00
    40   11670.454846   1.034788E-01   1.750929E+14    8.89837E+32   1.877711029E+00  -3.299816E-01   2.172280553E+00
    41   11740.966611   8.471450E-02   1.432035E+14    4.89496E+32   1.887490954E+00  -3.272193E-01   2.185676249E+00
    42   11789.194399   5.141491E-02   8.674643E+13    3.12880E+32   1.891890482E+00  -3.253472E-01   2.191708601E+00
    43   11840.624120   3.630540E-02   6.118180E+13    1.81131E+32   1.895233751E+00  -3.233696E-01   2.196294622E+00
    44   11883.368934   2.551857E-02   4.295942E+13    1.04990E+32   1.897201394E+00  -3.217414E-01   2.198993370E+00
    45   11919.028359   1.789740E-02   3.010030E+13    6.08074E+31   1.898361099E+00  -3.203946E-01   2.200583824E+00
    46   11948.766837   1.251930E-02   2.103722E+13    3.52324E+31   1.899041334E+00  -3.192794E-01   2.201516606E+00
    47   11973.604542   8.748797E-03   1.468915E+13    2.04052E+31   1.899440132E+00  -3.183538E-01   2.202063439E+00
    48   11994.334815   6.046547E-03   1.014951E+13    1.18582E+31   1.899672187E+00  -3.175853E-01   2.202381562E+00
    49   12011.860946   4.066716E-03   6.822663E+12    6.94821E+30   1.899806550E+00  -3.169385E-01   2.202565706E+00
    50   12027.204276   2.512549E-03   4.213144E+12    4.16951E+30   1.899883102E+00  -3.163745E-01   2.202670614E+00
    51   12042.169504   1.509254E-03   2.529466E+12    2.53648E+30   1.899928365E+00  -3.158263E-01   2.202732642E+00
    52   12057.387357   8.161575E-04   1.366556E+12    1.60036E+30   1.899954467E+00  -3.152708E-01   2.202768417E+00
    53   12075.220784   4.651194E-04   7.782024E+11    1.00169E+30   1.899971268E+00  -3.146225E-01   2.202791454E+00
    54   12094.903098   2.105991E-04   3.518918E+11    6.24110E+29   1.899981942E+00  -3.139101E-01   2.202806088E+00
    55   12122.135424   1.357601E-04   2.267050E+11    3.72904E+29   1.899989108E+00  -3.129299E-01   2.202815919E+00
    56   12147.558931   8.921418E-05   1.488745E+11    2.20425E+29   1.899993505E+00  -3.120204E-01   2.202821949E+00
    57   12170.585418   5.786545E-05   9.644765E+10    1.31083E+29   1.899996107E+00  -3.112015E-01   2.202825518E+00
    58   12191.840259   3.845717E-05   6.407992E+10    7.75014E+28   1.899997682E+00  -3.104494E-01   2.202827677E+00
    59   12210.852354   2.480483E-05   4.129576E+10    4.56532E+28   1.899998626E+00  -3.097799E-01   2.202828971E+00
    60   12228.310310   1.663921E-05   2.769432E+10    2.67996E+28   1.899999188E+00  -3.091677E-01   2.202829742E+00
    61   12243.656645   1.087758E-05   1.809457E+10    1.58895E+28   1.899999516E+00  -3.086316E-01   2.202830191E+00
    62   12257.634017   7.073316E-06   1.176636E+10    9.43343E+27   1.899999711E+00  -3.081451E-01   2.202830459E+00
    63   12270.437934   4.745914E-06   7.890205E+09    5.53527E+27   1.899999830E+00  -3.077007E-01   2.202830621E+00
    64   12281.676385   3.155100E-06   5.243938E+09    3.25137E+27   1.899999900E+00  -3.073118E-01   2.202830717E+00
    65   12291.635895   2.100869E-06   3.490440E+09    1.91580E+27   1.899999941E+00  -3.069680E-01   2.202830773E+00
    66   12300.473532   1.410254E-06   2.342659E+09    1.12356E+27   1.899999965E+00  -3.066635E-01   2.202830806E+00
    67   12308.212324   9.470835E-07   1.572887E+09    6.58772E+26   1.899999979E+00  -3.063975E-01   2.202830826E+00
    68   12314.982999   6.005901E-07   9.971529E+08    3.87663E+26   1.899999988E+00  -3.061651E-01   2.202830838E+00
    69   12321.277794   4.038380E-07   6.703966E+08    2.27164E+26   1.899999993E+00  -3.059493E-01   2.202830844E+00
    70   12326.772590   2.716790E-07   4.509962E+08    1.33090E+26   1.899999996E+00  -3.057613E-01   2.202830848E+00
    71   12331.564284   1.806890E-07   2.999533E+08    7.80493E+25   1.899999997E+00  -3.055975E-01   2.202830851E+00
    72   12335.794161   1.204529E-07   1.999076E+08    4.60818E+25   1.899999998E+00  -3.054530E-01   2.202830852E+00
    73   12339.545183   8.128643E-08   1.348967E+08    2.69609E+25   1.899999999E+00  -3.053250E-01   2.202830853E+00
    74   12342.800346   5.502231E-08   9.129139E+07    1.57579E+25   1.899999999E+00  -3.052141E-01   2.202830853E+00
    75   12345.613854   3.727976E-08   6.184347E+07    9.20776E+24   1.900000000E+00  -3.051182E-01   2.202830854E+00
    76   12348.042315   2.534295E-08   4.204761E+07    5.37204E+24   1.900000000E+00  -3.050356E-01   2.202830854E+00
