       6     156      55      71

     EOS file :  /Users/jkopp/cernbox/ns-muons/packages/nscool/EOS/nl3wr_test

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   6.174186E+00   7.429948E+16    6.78644E+37   0.000000000E+00  -3.156178E+00   0.000000000E+00
     1      10.000000   6.173883E+00   7.429285E+16    6.78577E+37   1.564619903E-07  -3.156128E+00   2.177555124E-08
     2      11.666594   6.173779E+00   7.429059E+16    6.78554E+37   2.484480642E-07  -3.156111E+00   3.457806693E-08
     3      13.610932   6.173639E+00   7.428752E+16    6.78523E+37   3.945097606E-07  -3.156088E+00   5.490729561E-08
     4      15.879287   6.173447E+00   7.428335E+16    6.78481E+37   6.264313448E-07  -3.156056E+00   8.718786213E-08
     5      18.525635   6.173187E+00   7.427766E+16    6.78423E+37   9.946732142E-07  -3.156014E+00   1.384449738E-07
     6      21.612931   6.172832E+00   7.426992E+16    6.78345E+37   1.579339029E-06  -3.155955E+00   2.198323831E-07
     7      25.214601   6.172350E+00   7.425939E+16    6.78238E+37   2.507575170E-06  -3.155876E+00   3.490574794E-07
     8      29.416269   6.171694E+00   7.424507E+16    6.78093E+37   3.981165990E-06  -3.155768E+00   5.542295278E-07
     9      34.317767   6.170801E+00   7.422558E+16    6.77896E+37   6.320279740E-06  -3.155622E+00   8.799646669E-07
    10      40.035473   6.169586E+00   7.419907E+16    6.77627E+37   1.003277506E-05  -3.155422E+00   1.397067757E-06
    11      46.705002   6.167933E+00   7.416301E+16    6.77262E+37   1.592391122E-05  -3.155151E+00   2.217879472E-06
    12      54.484330   6.165685E+00   7.411398E+16    6.76765E+37   2.526981852E-05  -3.154781E+00   3.520587987E-06
    13      63.557375   6.162629E+00   7.404736E+16    6.76091E+37   4.009135833E-05  -3.154279E+00   5.587708034E-06
    14      74.138092   6.158476E+00   7.395685E+16    6.75174E+37   6.358555411E-05  -3.153596E+00   8.866910791E-06
    15      86.475129   6.152836E+00   7.383401E+16    6.73931E+37   1.008032904E-04  -3.152668E+00   1.406703170E-05
    16     100.857041   6.145180E+00   7.366742E+16    6.72245E+37   1.597096503E-04  -3.151407E+00   2.230926611E-05
    17     117.618064   6.134801E+00   7.344184E+16    6.69962E+37   2.528339685E-04  -3.149695E+00   3.536456320E-05
    18     137.144344   6.120748E+00   7.313691E+16    6.66878E+37   3.998185521E-04  -3.147372E+00   5.602484340E-05
    19     159.880452   6.101757E+00   7.272575E+16    6.62722E+37   6.313153924E-04  -3.144226E+00   8.868026404E-05
    20     186.335803   6.076158E+00   7.217316E+16    6.57140E+37   9.948599386E-04  -3.139972E+00   1.402101472E-04
    21     217.090410   6.041770E+00   7.143382E+16    6.49679E+37   1.563551694E-03  -3.134231E+00   2.213439387E-04
    22     252.799032   5.995785E+00   7.045049E+16    6.39769E+37   2.448529972E-03  -3.126508E+00   3.487112888E-04
    23     294.192376   5.934665E+00   6.915301E+16    6.26716E+37   3.816199190E-03  -3.116160E+00   5.478718999E-04
    24     342.073574   5.854078E+00   6.745883E+16    6.09712E+37   5.910637364E-03  -3.102368E+00   8.576784937E-04
    25     397.307827   5.748932E+00   6.527675E+16    5.87880E+37   9.080139950E-03  -3.084114E+00   1.336339959E-03
    26     460.803282   5.613585E+00   6.251541E+16    5.60366E+37   1.380384372E-02  -3.060168E+00   2.069444527E-03
    27     533.482344   5.442323E+00   5.909829E+16    5.26502E+37   2.070959963E-02  -3.029111E+00   3.179875293E-03
    28     616.245426   5.230173E+00   5.498529E+16    4.86025E+37   3.056873991E-02  -2.989395E+00   4.838919750E-03
    29     709.933903   4.974036E+00   5.019767E+16    4.39324E+37   4.425061405E-02  -2.939464E+00   7.276986903E-03
    30     815.305077   4.673945E+00   4.483878E+16    3.87626E+37   6.262577534E-02  -2.877933E+00   1.079153585E-02
    31     933.036833   4.334073E+00   3.909941E+16    3.33004E+37   8.642632115E-02  -2.803799E+00   1.574978058E-02
    32    1063.779520   3.963003E+00   3.323903E+16    2.78127E+37   1.161009171E-01  -2.716642E+00   2.258522698E-02
    33    1208.264757   3.572958E+00   2.754323E+16    2.25796E+37   1.517224500E-01  -2.616744E+00   3.179023138E-02
    34    1367.467178   3.178059E+00   2.227065E+16    1.78394E+37   1.929964844E-01  -2.505098E+00   4.391041203E-02
    35    1542.802386   2.792158E+00   1.760897E+16    1.37489E+37   2.393765838E-01  -2.383276E+00   5.954897648E-02
    36    1736.339940   2.426931E+00   1.365462E+16    1.03700E+37   2.902447742E-01  -2.253223E+00   7.938868706E-02
    37    1951.016027   2.090746E+00   1.041832E+16    7.68241E+36   3.450950167E-01  -2.117025E+00   1.042370343E-01
    38    2190.841485   1.788477E+00   7.854946E+15    5.61064E+36   4.036837875E-01  -1.976702E+00   1.351017774E-01
    39    2460.926115   1.522713E+00   5.899242E+15    4.05130E+36   4.662611299E-01  -1.834137E+00   1.732669619E-01
    40    2766.628645   1.293256E+00   4.436019E+15    2.89983E+36   5.334474107E-01  -1.691359E+00   2.203099555E-01
    41    3113.544466   1.097904E+00   3.354670E+15    2.06149E+36   6.061662962E-01  -1.550259E+00   2.781639287E-01
    42    3506.927996   9.332768E-01   2.561629E+15    1.45714E+36   6.855861840E-01  -1.412587E+00   3.491359338E-01
    43    3950.712066   7.954181E-01   1.982059E+15    1.02444E+36   7.729669732E-01  -1.279981E+00   4.357284515E-01
    44    4446.259681   6.807295E-01   1.558590E+15    7.15993E+35   8.694809488E-01  -1.153984E+00   5.404355508E-01
    45    4990.879453   5.857581E-01   1.248188E+15    4.96768E+35   9.758491816E-01  -1.036058E+00   6.651632716E-01
    46    5576.492901   5.071774E-01   1.019061E+15    3.41350E+35   1.091891027E+00  -9.275592E-01   8.104425747E-01
    47    6188.817020   4.420956E-01   8.479635E+14    2.31537E+35   1.215959518E+00  -8.297041E-01   9.743752200E-01
    48    6807.524627   3.879273E-01   7.180543E+14    1.54384E+35   1.344486817E+00  -7.435024E-01   1.151798194E+00
    49    7407.672161   3.422002E-01   6.168898E+14    1.00729E+35   1.471824923E+00  -6.696809E-01   1.333778571E+00
    50    7962.969010   3.026989E-01   5.352996E+14    6.40256E+34   1.590899225E+00  -6.085389E-01   1.508564540E+00
    51    8450.385657   2.677225E-01   4.669351E+14    3.95129E+34   1.694734428E+00  -5.598004E-01   1.664030219E+00
    52    8854.676871   2.359659E-01   4.074797E+14    2.36554E+34   1.778372063E+00  -5.225482E-01   1.790986642E+00
    53    9171.543610   2.065288E-01   3.541265E+14    1.37711E+34   1.840371384E+00  -4.952569E-01   1.885915229E+00
    54    9407.499698   1.792060E-01   3.057294E+14    7.82692E+33   1.882917825E+00  -4.760023E-01   1.951370792E+00
    55    9575.788685   1.536705E-01   2.612217E+14    4.37418E+33   1.910149970E+00  -4.628315E-01   1.993355341E+00
    56    9692.436356   1.293988E-01   2.193792E+14    2.42103E+33   1.926661307E+00  -4.539846E-01   2.018826847E+00
    57    9772.506819   1.061482E-01   1.795922E+14    1.33894E+33   1.936266194E+00  -4.480511E-01   2.033642605E+00
    58    9828.146805   8.412902E-02   1.422108E+14    7.45554E+32   1.941717191E+00  -4.439981E-01   2.042047160E+00
    59    9868.050768   6.166743E-02   1.041376E+14    4.22535E+32   1.944758278E+00  -4.411286E-01   2.046729120E+00
    60    9899.368402   4.395310E-02   7.411120E+13    2.43449E+32   1.946475867E+00  -4.388995E-01   2.049373016E+00
    61    9925.003245   3.087359E-02   5.200340E+13    1.40967E+32   1.947473771E+00  -4.370905E-01   2.050908664E+00
    62    9946.349617   2.167686E-02   3.647462E+13    8.15716E+31   1.948059544E+00  -4.355951E-01   2.051809789E+00
    63    9964.094922   1.516597E-02   2.549636E+13    4.72205E+31   1.948401973E+00  -4.343598E-01   2.052336446E+00
    64    9978.883920   1.060225E-02   1.780874E+13    2.73348E+31   1.948601995E+00  -4.333357E-01   2.052644026E+00
    65    9991.205531   7.360074E-03   1.235603E+13    1.58290E+31   1.948718601E+00  -4.324863E-01   2.052823323E+00
    66   10001.534879   5.023944E-03   8.431096E+12    9.20645E+30   1.948786140E+00  -4.317769E-01   2.052927131E+00
    67   10010.371807   3.267018E-03   5.479657E+12    5.42337E+30   1.948824926E+00  -4.311719E-01   2.052986735E+00
    68   10018.406048   1.984880E-03   3.327571E+12    3.29285E+30   1.948846869E+00  -4.306234E-01   2.053020453E+00
    69   10026.460638   1.112509E-03   1.863692E+12    2.02052E+30   1.948860028E+00  -4.300750E-01   2.053040675E+00
    70   10035.308000   6.059032E-04   1.013883E+12    1.27221E+30   1.948867801E+00  -4.294743E-01   2.053052624E+00
    71   10045.576370   3.593171E-04   6.010545E+11    7.81383E+29   1.948872925E+00  -4.287794E-01   2.053060501E+00
    72   10056.250916   1.817405E-04   3.036017E+11    5.29495E+29   1.948875568E+00  -4.280595E-01   2.053064566E+00
    73   10070.615408   1.183615E-04   1.976140E+11    3.14564E+29   1.948877838E+00  -4.270948E-01   2.053068058E+00
    74   10083.791152   7.728391E-05   1.289106E+11    1.85716E+29   1.948879209E+00  -4.262139E-01   2.053070166E+00
    75   10095.770098   5.012406E-05   8.353352E+10    1.10323E+29   1.948880017E+00  -4.254164E-01   2.053071408E+00
    76   10106.796718   3.361784E-05   5.600734E+10    6.47650E+28   1.948880509E+00  -4.246851E-01   2.053072164E+00
