       6     140      38      56

     EOS file :  Prof_nl3wr_2.1.dat                                          

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   2.752614E+00   1.715521E+16    1.33556E+37   0.000000000E+00  -2.425295E+00   0.000000000E+00
     1     100.000001   2.749575E+00   1.712088E+16    1.33259E+37   3.606971007E-05  -2.424265E+00   9.702572454E-06
     2     116.649865   2.748551E+00   1.710932E+16    1.33159E+37   5.723734528E-05  -2.423917E+00   1.540030231E-05
     3     136.070149   2.747159E+00   1.709361E+16    1.33024E+37   9.080585551E-05  -2.423445E+00   2.444130935E-05
     4     158.718519   2.745268E+00   1.707227E+16    1.32840E+37   1.440145728E-04  -2.422803E+00   3.878347061E-05
     5     185.126911   2.742698E+00   1.704330E+16    1.32590E+37   2.282994434E-04  -2.421930E+00   6.152675767E-05
     6     215.912650   2.739211E+00   1.700402E+16    1.32251E+37   3.616918605E-04  -2.420743E+00   9.757431087E-05
     7     251.790734   2.734483E+00   1.695083E+16    1.31792E+37   5.725499193E-04  -2.419133E+00   1.546702591E-04
     8     293.587072   2.728081E+00   1.687893E+16    1.31173E+37   9.053181261E-04  -2.416949E+00   2.450222684E-04
     9     342.252260   2.719429E+00   1.678197E+16    1.30337E+37   1.429325388E-03  -2.413989E+00   3.878240188E-04
    10     398.875093   2.707765E+00   1.665167E+16    1.29216E+37   2.252029633E-03  -2.409987E+00   6.131467606E-04
    11     464.694493   2.692097E+00   1.647733E+16    1.27717E+37   3.538554500E-03  -2.404585E+00   9.678805219E-04
    12     541.107784   2.671142E+00   1.624547E+16    1.25725E+37   5.539688032E-03  -2.397317E+00   1.524675880E-03
    13     629.672314   2.643288E+00   1.593956E+16    1.23103E+37   8.630370157E-03  -2.387577E+00   2.395141482E-03
    14     732.096405   2.606558E+00   1.554015E+16    1.19687E+37   1.335939643E-02  -2.374591E+00   3.748808143E-03
    15     850.214874   2.558630E+00   1.502582E+16    1.15303E+37   2.050751133E-02  -2.357399E+00   5.839391344E-03
    16     985.944639   2.496930E+00   1.437515E+16    1.09780E+37   3.114397022E-02  -2.334837E+00   9.039337284E-03
    17    1141.218367   2.418856E+00   1.357039E+16    1.02986E+37   4.666054921E-02  -2.305563E+00   1.388206118E-02
    18    1317.900399   2.322159E+00   1.260259E+16    9.48745E+36   6.874948541E-02  -2.268114E+00   2.110829318E-02
    19    1517.700023   2.205463E+00   1.147759E+16    8.55304E+36   9.928650230E-02  -2.221020E+00   3.170875803E-02
    20    1742.111467   2.068860E+00   1.022095E+16    7.52109E+36   1.400963460E-01  -2.162981E+00   4.695165076E-02
    21    1992.421934   1.914474E+00   8.879648E+15    6.43436E+36   1.926276157E-01  -2.093077E+00   6.838357985E-02
    22    2269.815132   1.746115E+00   7.525958E+15    5.34714E+36   2.576656885E-01  -2.010962E+00   9.779748201E-02
    23    2575.311393   1.570672E+00   6.232350E+15    4.31555E+36   3.351776858E-01  -1.917067E+00   1.371559347E-01
    24    2909.977598   1.394603E+00   5.056939E+15    3.38650E+36   4.243508435E-01  -1.812620E+00   1.884957739E-01
    25    3275.171962   1.224524E+00   4.037819E+15    2.58954E+36   5.238896081E-01  -1.699521E+00   2.538668505E-01
    26    3672.549692   1.065435E+00   3.189726E+15    1.93489E+36   6.323775587E-01  -1.580163E+00   3.352513456E-01
    27    4103.845147   9.211550E-01   2.507890E+15    1.41668E+36   7.485807840E-01  -1.457223E+00   4.345093593E-01
    28    4570.292663   7.934472E-01   1.974430E+15    1.01884E+36   8.715613301E-01  -1.333497E+00   5.532230603E-01
    29    5071.698956   6.827063E-01   1.565359E+15    7.20840E+35   1.000582330E+00  -1.211782E+00   6.924101103E-01
    30    5605.180206   5.882170E-01   1.255751E+15    5.01995E+35   1.134824374E+00  -1.094788E+00   8.520562714E-01
    31    6163.752978   5.085438E-01   1.022863E+15    3.43871E+35   1.272917878E+00  -9.850765E-01   1.030385903E+00
    32    6735.179210   4.419210E-01   8.475300E+14    2.31277E+35   1.412401305E+00  -8.849601E-01   1.223010793E+00
    33    7301.660945   3.863229E-01   7.143470E+14    1.52279E+35   1.549348157E+00  -7.963802E-01   1.422399316E+00
    34    7841.045943   3.393474E-01   6.108612E+14    9.78255E+34   1.678300624E+00  -7.207405E-01   1.617812135E+00
    35    8330.435561   2.990295E-01   5.279719E+14    6.11054E+34   1.793187225E+00  -6.586699E-01   1.797056953E+00
    36    8750.634898   2.635742E-01   4.590194E+14    3.70540E+34   1.888677609E+00  -6.099234E-01   1.949051591E+00
    37    9090.992780   2.313415E-01   3.990018E+14    2.18316E+34   1.962116615E+00  -5.733377E-01   2.067450769E+00
    38    9351.819466   2.017874E-01   3.456566E+14    1.25318E+34   2.014378593E+00  -5.470039E-01   2.152326363E+00
    39    9541.975518   1.743813E-01   2.972773E+14    7.05040E+33   2.048925460E+00  -5.287326E-01   2.208629221E+00
    40    9675.489058   1.482148E-01   2.518477E+14    3.91369E+33   2.070409718E+00  -5.163791E-01   2.243684031E+00
    41    9767.488448   1.210286E-01   2.053231E+14    2.18132E+33   2.082992085E+00  -5.081027E-01   2.264200831E+00
    42    9832.613016   9.860324E-02   1.670077E+14    1.20778E+33   2.090365737E+00  -5.023660E-01   2.276209485E+00
    43    9878.073030   8.020734E-02   1.356280E+14    6.65724E+32   2.094597645E+00  -4.984241E-01   2.283095753E+00
    44    9909.482485   5.793582E-02   9.780593E+13    3.81126E+32   2.096866997E+00  -4.957317E-01   2.286787247E+00
    45    9934.716128   4.111035E-02   6.930433E+13    2.19528E+32   2.098175973E+00  -4.935881E-01   2.288916340E+00
    46    9955.426546   2.886752E-02   4.861482E+13    1.27053E+32   2.098934836E+00  -4.918421E-01   2.290150190E+00
    47    9972.650455   2.026190E-02   3.408711E+13    7.34937E+31   2.099379174E+00  -4.903994E-01   2.290872411E+00
    48    9986.954854   1.416566E-02   2.381080E+13    4.25480E+31   2.099638266E+00  -4.892078E-01   2.291293439E+00
    49    9998.876235   9.901469E-03   1.662890E+13    2.46243E+31   2.099789487E+00  -4.882193E-01   2.291539136E+00
    50   10008.801407   6.860230E-03   1.151634E+13    1.42751E+31   2.099877364E+00  -4.873995E-01   2.291681897E+00
    51   10017.141595   4.651203E-03   7.804722E+12    8.30844E+30   2.099928300E+00  -4.867128E-01   2.291764610E+00
    52   10024.327301   2.955068E-03   4.955954E+12    4.90489E+30   2.099957486E+00  -4.861229E-01   2.291812001E+00
    53   10031.025768   1.795230E-03   3.009338E+12    2.97784E+30   2.099974076E+00  -4.855744E-01   2.291838936E+00
    54   10037.739407   9.890351E-04   1.656557E+12    1.85082E+30   2.099983814E+00  -4.850259E-01   2.291854748E+00
    55   10045.337074   5.481833E-04   9.172527E+11    1.16212E+30   2.099989787E+00  -4.844068E-01   2.291864451E+00
    56   10053.974935   3.297608E-04   5.515526E+11    7.14385E+29   2.099993688E+00  -4.837050E-01   2.291870787E+00
    57   10062.832836   1.685032E-04   2.814263E+11    4.83768E+29   2.099995706E+00  -4.829876E-01   2.291874066E+00
    58   10074.620872   1.105207E-04   1.844525E+11    2.87028E+29   2.099997438E+00  -4.820365E-01   2.291876880E+00
    59   10085.339261   7.184881E-05   1.198131E+11    1.70096E+29   2.099998474E+00  -4.811751E-01   2.291878563E+00
    60   10095.157131   4.689766E-05   7.815388E+10    1.00963E+29   2.099999090E+00  -4.803891E-01   2.291879564E+00
    61   10104.123793   3.144272E-05   5.237915E+10    5.92796E+28   2.099999463E+00  -4.796735E-01   2.291880171E+00
    62   10112.005741   2.052367E-05   3.417719E+10    3.54687E+28   2.099999678E+00  -4.790465E-01   2.291880519E+00
    63   10119.254492   1.354069E-05   2.253269E+10    2.08523E+28   2.099999810E+00  -4.784713E-01   2.291880734E+00
    64   10125.735935   8.817921E-06   1.466660E+10    1.23469E+28   2.099999887E+00  -4.779583E-01   2.291880859E+00
    65   10131.646115   5.842276E-06   9.718376E+09    7.30711E+27   2.099999933E+00  -4.774916E-01   2.291880934E+00
    66   10136.936404   3.917787E-06   6.513415E+09    4.28746E+27   2.099999961E+00  -4.770746E-01   2.291880979E+00
    67   10141.577063   2.590794E-06   4.304918E+09    2.52771E+27   2.099999977E+00  -4.767095E-01   2.291881005E+00
    68   10145.723731   1.735862E-06   2.883848E+09    1.48399E+27   2.099999986E+00  -4.763837E-01   2.291881020E+00
    69   10149.363471   1.165417E-06   1.935661E+09    8.70065E+26   2.099999992E+00  -4.760982E-01   2.291881030E+00
    70   10152.547109   7.857094E-07   1.305342E+09    5.10038E+26   2.099999995E+00  -4.758487E-01   2.291881035E+00
    71   10155.317858   5.062079E-07   8.404094E+08    3.07973E+26   2.099999997E+00  -4.756319E-01   2.291881038E+00
    72   10157.919081   3.403676E-07   5.649944E+08    1.80429E+26   2.099999998E+00  -4.754284E-01   2.291881040E+00
    73   10160.188109   2.290434E-07   3.802535E+08    1.05668E+26   2.099999999E+00  -4.752512E-01   2.291881041E+00
    74   10162.164247   1.501604E-07   2.492204E+08    6.22326E+25   2.099999999E+00  -4.750969E-01   2.291881042E+00
    75   10163.941284   1.013292E-07   1.681644E+08    3.64077E+25   2.100000000E+00  -4.749582E-01   2.291881042E+00
    76   10165.483020   6.847252E-08   1.136217E+08    2.12958E+25   2.100000000E+00  -4.748380E-01   2.291881042E+00
