       6     136      36      51

     EOS file :  /Users/tobyopferkuch/BSk24_test.dat                         

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   3.883342E-01   6.924628E+14    7.67167E+34   0.000000000E+00  -3.723474E-01   0.000000000E+00
     1     100.000001   3.883142E-01   6.924227E+14    7.67044E+34   1.458221125E-06  -3.723299E-01   1.369581105E-06
     2     116.665100   3.883081E-01   6.924104E+14    7.67007E+34   2.315503388E-06  -3.723246E-01   2.174763559E-06
     3     136.107128   3.882998E-01   6.923937E+14    7.66956E+34   3.676726055E-06  -3.723173E-01   3.453275111E-06
     4     158.788473   3.882884E-01   6.923711E+14    7.66886E+34   5.838059904E-06  -3.723074E-01   5.483313132E-06
     5     185.248356   3.882730E-01   6.923402E+14    7.66792E+34   9.269665129E-06  -3.722939E-01   8.706525615E-06
     6     216.115494   3.882520E-01   6.922982E+14    7.66663E+34   1.471781884E-05  -3.722755E-01   1.382397579E-05
     7     252.122793   3.882235E-01   6.922410E+14    7.66489E+34   2.336689038E-05  -3.722505E-01   2.194836995E-05
     8     294.124357   3.881846E-01   6.921632E+14    7.66251E+34   3.709612175E-05  -3.722165E-01   3.484544293E-05
     9     343.115126   3.881318E-01   6.920573E+14    7.65927E+34   5.888645595E-05  -3.721703E-01   5.531652115E-05
    10     400.253462   3.880598E-01   6.919132E+14    7.65487E+34   9.346456033E-05  -3.721074E-01   8.780440340E-05
    11     466.886969   3.879620E-01   6.917172E+14    7.64889E+34   1.483211880E-04  -3.720218E-01   1.393519930E-04
    12     544.581808   3.878288E-01   6.914506E+14    7.64075E+34   2.353189821E-04  -3.719054E-01   2.211170597E-04
    13     635.155577   3.876478E-01   6.910881E+14    7.62970E+34   3.732255602E-04  -3.717472E-01   3.507614500E-04
    14     740.713628   3.874016E-01   6.905952E+14    7.61469E+34   5.916928783E-04  -3.715321E-01   5.562102739E-04
    15     863.688191   3.870671E-01   6.899256E+14    7.59433E+34   9.374839405E-04  -3.712401E-01   8.815466567E-04
    16    1006.878932   3.866129E-01   6.890162E+14    7.56673E+34   1.484163090E-03  -3.708437E-01   1.396212392E-03
    17    1173.492313   3.859964E-01   6.877822E+14    7.52938E+34   2.347063258E-03  -3.703064E-01   2.209276676E-03
    18    1367.175140   3.851606E-01   6.861098E+14    7.47896E+34   3.706162607E-03  -3.695790E-01   3.491368436E-03
    19    1592.034594   3.840319E-01   6.838565E+14    7.41106E+34   5.840545083E-03  -3.685963E-01   5.507973624E-03
    20    1852.628976   3.825103E-01   6.808259E+14    7.31999E+34   9.179251769E-03  -3.672722E-01   8.669085894E-03
    21    2153.918473   3.804598E-01   6.767443E+14    7.19847E+34   1.437390470E-02  -3.654943E-01   1.360135473E-02
    22    2501.144584   3.777066E-01   6.712678E+14    7.03747E+34   2.239812124E-02  -3.631189E-01   2.124922318E-02
    23    2899.590020   3.740428E-01   6.640136E+14    6.82614E+34   3.467421883E-02  -3.599657E-01   3.300866397E-02
    24    3354.143393   3.691847E-01   6.544190E+14    6.55223E+34   5.321337408E-02  -3.558166E-01   5.088598463E-02
    25    3868.703277   3.628120E-01   6.418949E+14    6.20306E+34   8.073545623E-02  -3.504207E-01   7.765651859E-02
    26    4445.204544   3.545553E-01   6.257714E+14    5.76757E+34   1.206806965E-01  -3.435116E-01   1.169460892E-01
    27    5082.363934   3.440166E-01   6.053428E+14    5.23968E+34   1.769764630E-01  -3.348438E-01   1.731003697E-01
    28    5774.201750   3.308427E-01   5.800543E+14    4.62256E+34   2.533822440E-01  -3.242538E-01   2.506382792E-01
    29    6508.486576   3.147794E-01   5.495756E+14    3.93322E+34   3.522746236E-01  -3.117462E-01   3.530681312E-01
    30    7265.768345   2.957672E-01   5.139727E+14    3.20487E+34   4.730094311E-01  -2.975851E-01   4.810617340E-01
    31    8019.707680   2.740480E-01   4.739008E+14    2.48425E+34   6.104795942E-01  -2.823530E-01   6.304902261E-01
    32    8739.371449   2.501726E-01   4.305259E+14    1.82274E+34   7.548906999E-01  -2.669230E-01   7.914737655E-01
    33    9393.916096   2.249625E-01   3.854215E+14    1.26297E+34   8.936320889E-01  -2.523044E-01   9.498205396E-01
    34    9958.533353   1.993507E-01   3.402358E+14    8.27507E+33   1.014901187E+00  -2.393992E-01   1.091038255E+00
    35   10419.672939   1.742058E-01   2.964071E+14    5.15341E+33   1.111301387E+00  -2.287726E-01   1.205065131E+00
    36   10777.105429   1.501905E-01   2.549470E+14    3.07633E+33   1.181360267E+00  -2.205586E-01   1.288852613E+00
    37   11041.911801   1.277718E-01   2.165176E+14    1.77851E+33   1.228415963E+00  -2.145294E-01   1.345527583E+00
    38   11231.474074   1.074445E-01   1.818429E+14    1.00562E+33   1.258082561E+00  -2.102652E-01   1.381406349E+00
    39   11363.942480   8.920469E-02   1.508278E+14    5.60511E+32   1.275926532E+00  -2.073212E-01   1.403034979E+00
    40   11455.378628   5.262400E-02   8.879656E+13    3.25131E+32   1.285665009E+00  -2.053112E-01   1.414854962E+00
    41   11547.084628   3.732127E-02   6.289883E+13    1.89030E+32   1.291460393E+00  -2.033205E-01   1.421900138E+00
    42   11623.816757   2.629282E-02   4.426671E+13    1.09958E+32   1.294926840E+00  -2.016776E-01   1.426114698E+00
    43   11688.280075   1.847821E-02   3.107948E+13    6.38464E+31   1.297000107E+00  -2.003145E-01   1.428635513E+00
    44   11742.332329   1.294169E-02   2.174872E+13    3.70636E+31   1.298230769E+00  -1.991842E-01   1.430131786E+00
    45   11787.695599   9.058232E-03   1.520949E+13    2.14948E+31   1.298959523E+00  -1.982447E-01   1.431017826E+00
    46   11825.683608   6.267881E-03   1.052130E+13    1.25014E+31   1.299387142E+00  -1.974643E-01   1.431537659E+00
    47   11857.883781   4.228319E-03   7.094172E+12    7.31821E+30   1.299636877E+00  -1.968075E-01   1.431841153E+00
    48   11886.032442   2.633286E-03   4.415800E+12    4.37013E+30   1.299780538E+00  -1.962369E-01   1.432015731E+00
    49   11913.196976   1.605812E-03   2.691542E+12    2.65653E+30   1.299864908E+00  -1.956893E-01   1.432118255E+00
    50   11940.441734   8.670435E-04   1.451937E+12    1.67711E+30   1.299913614E+00  -1.951431E-01   1.432177448E+00
    51   11972.501281   4.919382E-04   8.230964E+11    1.05377E+30   1.299944950E+00  -1.945044E-01   1.432215551E+00
    52   12008.266243   2.220269E-04   3.709871E+11    6.58865E+29   1.299965048E+00  -1.937968E-01   1.432239985E+00
    53   12058.219757   1.424932E-04   2.379458E+11    3.95382E+29   1.299978669E+00  -1.928171E-01   1.432256554E+00
    54   12105.445339   9.394508E-05   1.567879E+11    2.34297E+29   1.299987149E+00  -1.919002E-01   1.432266866E+00
    55   12148.336063   6.094519E-05   1.015857E+11    1.39518E+29   1.299992224E+00  -1.910750E-01   1.432273037E+00
    56   12188.105874   4.039470E-05   6.731155E+10    8.27537E+28   1.299995310E+00  -1.903162E-01   1.432276790E+00
    57   12223.999853   2.630204E-05   4.379367E+10    4.87882E+28   1.299997183E+00  -1.896366E-01   1.432279067E+00
    58   12256.766128   1.755156E-05   2.921768E+10    2.87812E+28   1.299998300E+00  -1.890205E-01   1.432280425E+00
    59   12285.934317   1.148802E-05   1.911231E+10    1.70266E+28   1.299998964E+00  -1.884754E-01   1.432281232E+00
    60   12312.470898   7.443409E-06   1.238159E+10    1.00984E+28   1.299999360E+00  -1.879823E-01   1.432281712E+00
    61   12336.896478   4.995884E-06   8.306613E+09    5.92824E+27   1.299999600E+00  -1.875307E-01   1.432282004E+00
    62   12358.376391   3.329230E-06   5.533742E+09    3.48237E+27   1.299999742E+00  -1.871353E-01   1.432282177E+00
    63   12377.399522   2.212491E-06   3.675947E+09    2.05323E+27   1.299999826E+00  -1.867866E-01   1.432282279E+00
    64   12394.349431   1.485455E-06   2.467679E+09    1.20461E+27   1.299999876E+00  -1.864770E-01   1.432282339E+00
    65   12409.213873   9.978127E-07   1.657086E+09    7.06538E+26   1.299999905E+00  -1.862064E-01   1.432282375E+00
    66   12422.236143   6.335230E-07   1.051847E+09    4.16545E+26   1.299999923E+00  -1.859699E-01   1.432282396E+00
    67   12434.362668   4.260510E-07   7.072862E+08    2.44155E+26   1.299999933E+00  -1.857503E-01   1.432282409E+00
    68   12444.959115   2.866261E-07   4.757958E+08    1.43081E+26   1.299999939E+00  -1.855588E-01   1.432282416E+00
    69   12454.209942   1.921258E-07   3.189694E+08    8.38593E+25   1.299999943E+00  -1.853919E-01   1.432282420E+00
    70   12462.312619   1.273672E-07   2.113848E+08    4.97242E+25   1.299999945E+00  -1.852460E-01   1.432282423E+00
    71   12469.574109   8.596270E-08   1.426584E+08    2.90967E+25   1.299999946E+00  -1.851155E-01   1.432282424E+00
    72   12475.879499   5.817145E-08   9.651941E+07    1.70132E+25   1.299999947E+00  -1.850022E-01   1.432282425E+00
    73   12481.335666   3.938917E-08   6.534141E+07    9.94321E+24   1.299999947E+00  -1.849044E-01   1.432282426E+00
    74   12486.051204   2.677898E-08   4.442927E+07    5.80174E+24   1.299999947E+00  -1.848199E-01   1.432282426E+00
    75   12490.101566   1.823351E-08   3.025407E+07    3.38452E+24   1.299999947E+00  -1.847474E-01   1.432282426E+00
    76   12493.574308   1.246791E-08   2.068530E+07    1.97074E+24   1.299999947E+00  -1.846853E-01   1.432282426E+00
