       6     156      55      71

     EOS file :  /Users/jkopp/cernbox/ns-muons/packages/nscool/EOS/nl3wr_test

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   6.173572E+00   7.428608E+16    6.78508E+37   0.000000000E+00  -3.156080E+00   0.000000000E+00
     1      10.000000   6.173269E+00   7.427945E+16    6.78441E+37   1.564337730E-07  -3.156030E+00   2.177338647E-08
     2      11.666594   6.173166E+00   7.427719E+16    6.78418E+37   2.484032591E-07  -3.156013E+00   3.457462954E-08
     3      13.610932   6.173025E+00   7.427413E+16    6.78387E+37   3.944386178E-07  -3.155990E+00   5.490183756E-08
     4      15.879287   6.172834E+00   7.426995E+16    6.78345E+37   6.263183857E-07  -3.155959E+00   8.717919578E-08
     5      18.525635   6.172573E+00   7.426427E+16    6.78287E+37   9.944938673E-07  -3.155916E+00   1.384312137E-07
     6      21.612931   6.172219E+00   7.425653E+16    6.78209E+37   1.579054294E-06  -3.155858E+00   2.198105364E-07
     7      25.214601   6.171737E+00   7.424601E+16    6.78102E+37   2.507123150E-06  -3.155779E+00   3.490227956E-07
     8      29.416269   6.171081E+00   7.423169E+16    6.77957E+37   3.980448482E-06  -3.155671E+00   5.541744687E-07
     9      34.317768   6.170188E+00   7.421221E+16    6.77760E+37   6.319140971E-06  -3.155524E+00   8.798772726E-07
    10      40.035474   6.168973E+00   7.418570E+16    6.77492E+37   1.003096805E-05  -3.155325E+00   1.396929059E-06
    11      46.705004   6.167321E+00   7.414966E+16    6.77127E+37   1.592104459E-05  -3.155053E+00   2.217659400E-06
    12      54.484334   6.165074E+00   7.410065E+16    6.76630E+37   2.526527254E-05  -3.154684E+00   3.520238899E-06
    13      63.557380   6.162019E+00   7.403405E+16    6.75956E+37   4.008415267E-05  -3.154182E+00   5.587154509E-06
    14      74.138101   6.157867E+00   7.394358E+16    6.75040E+37   6.357414022E-05  -3.153499E+00   8.866033573E-06
    15      86.475143   6.152228E+00   7.382078E+16    6.73797E+37   1.007852268E-04  -3.152571E+00   1.406564250E-05
    16     100.857063   6.144575E+00   7.365425E+16    6.72112E+37   1.596810975E-04  -3.151310E+00   2.230706826E-05
    17     117.618097   6.134198E+00   7.342875E+16    6.69830E+37   2.527889098E-04  -3.149598E+00   3.536109061E-05
    18     137.144398   6.120149E+00   7.312393E+16    6.66747E+37   3.997476042E-04  -3.147276E+00   5.601936661E-05
    19     159.880537   6.101163E+00   7.271291E+16    6.62592E+37   6.312040164E-04  -3.144131E+00   8.867164738E-05
    20     186.335936   6.075572E+00   7.216053E+16    6.57013E+37   9.946858065E-04  -3.139877E+00   1.401966353E-04
    21     217.090620   6.041193E+00   7.142145E+16    6.49555E+37   1.563280929E-03  -3.134138E+00   2.213228446E-04
    22     252.799360   5.995220E+00   7.043846E+16    6.39648E+37   2.448112014E-03  -3.126416E+00   3.486785545E-04
    23     294.192887   5.934117E+00   6.914142E+16    6.26600E+37   3.815560271E-03  -3.116070E+00   5.478215084E-04
    24     342.074367   5.853551E+00   6.744781E+16    6.09602E+37   5.909673134E-03  -3.102281E+00   8.576017468E-04
    25     397.309048   5.748432E+00   6.526645E+16    5.87777E+37   9.078709019E-03  -3.084029E+00   1.336224720E-03
    26     460.805140   5.613119E+00   6.250598E+16    5.60273E+37   1.380176577E-02  -3.060088E+00   2.069274690E-03
    27     533.485136   5.441897E+00   5.908989E+16    5.26419E+37   2.070666418E-02  -3.029036E+00   3.179631013E-03
    28     616.249556   5.229793E+00   5.497805E+16    4.85954E+37   3.056473330E-02  -2.989325E+00   4.838579302E-03
    29     709.939893   4.973708E+00   5.019167E+16    4.39266E+37   4.424537024E-02  -2.939402E+00   7.276531287E-03
    30     815.313566   4.673672E+00   4.483403E+16    3.87581E+37   6.261924734E-02  -2.877878E+00   1.079095716E-02
    31     933.048555   4.333855E+00   3.909585E+16    3.32970E+37   8.641865541E-02  -2.803753E+00   1.574909425E-02
    32    1063.795245   3.962837E+00   3.323650E+16    2.78104E+37   1.160924998E-01  -2.716604E+00   2.258448650E-02
    33    1208.285217   3.572837E+00   2.754154E+16    2.25780E+37   1.517138957E-01  -2.616715E+00   3.178954210E-02
    34    1367.492982   3.177976E+00   2.226959E+16    1.78384E+37   1.929885597E-01  -2.505076E+00   4.390994009E-02
    35    1542.833930   2.792103E+00   1.760834E+16    1.37484E+37   2.393700893E-01  -2.383260E+00   5.954894960E-02
    36    1736.377347   2.426897E+00   1.365427E+16    1.03697E+37   2.902404249E-01  -2.253214E+00   7.938938663E-02
    37    1951.059101   2.090726E+00   1.041814E+16    7.68226E+36   3.450933570E-01  -2.117019E+00   1.042387802E-01
    38    2190.889694   1.788466E+00   7.854860E+15    5.61057E+36   4.036851557E-01  -1.976699E+00   1.351049069E-01
    39    2460.978556   1.522707E+00   5.899204E+15    4.05127E+36   4.662656642E-01  -1.834137E+00   1.732718081E-01
    40    2766.684062   1.293254E+00   4.436004E+15    2.89982E+36   5.334550606E-01  -1.691360E+00   2.203168160E-01
    41    3113.601324   1.097903E+00   3.354664E+15    2.06148E+36   6.061768524E-01  -1.550262E+00   2.781730374E-01
    42    3506.984573   9.332761E-01   2.561626E+15    1.45714E+36   6.855993039E-01  -1.412590E+00   3.491474281E-01
    43    3950.766585   7.954175E-01   1.982056E+15    1.02444E+36   7.729822017E-01  -1.279984E+00   4.357423413E-01
    44    4446.310447   6.807287E-01   1.558587E+15    7.15991E+35   8.694977365E-01  -1.153986E+00   5.404516863E-01
    45    4990.924974   5.857571E-01   1.248185E+15    4.96766E+35   9.758669046E-01  -1.036060E+00   6.651813171E-01
    46    5576.531941   5.071763E-01   1.019058E+15    3.41348E+35   1.091909008E+00  -9.275608E-01   8.104619899E-01
    47    6188.848569   4.420943E-01   8.479603E+14    2.31535E+35   1.215977050E+00  -8.297053E-01   9.743952582E-01
    48    6807.547870   3.879260E-01   7.180513E+14    1.54382E+35   1.344503197E+00  -7.435035E-01   1.151817921E+00
    49    7407.686380   3.421989E-01   6.168869E+14    1.00728E+35   1.471839500E+00  -6.696820E-01   1.333796948E+00
    50    7962.973757   3.026976E-01   5.352969E+14    6.40245E+34   1.590911504E+00  -6.085401E-01   1.508580610E+00
    51    8450.380765   2.677212E-01   4.669327E+14    3.95121E+34   1.694744123E+00  -5.598020E-01   1.664043265E+00
    52    8854.662710   2.359647E-01   4.074774E+14    2.36549E+34   1.778379191E+00  -5.225501E-01   1.790996396E+00
    53    9171.521161   2.065276E-01   3.541243E+14    1.37708E+34   1.840376266E+00  -4.952592E-01   1.885921948E+00
    54    9407.470488   1.792048E-01   3.057273E+14    7.82672E+33   1.882920965E+00  -4.760049E-01   1.951375084E+00
    55    9575.754280   1.536693E-01   2.612197E+14    4.37406E+33   1.910151897E+00  -4.628342E-01   1.993357913E+00
    56    9692.398177   1.293977E-01   2.193773E+14    2.42096E+33   1.926662439E+00  -4.539875E-01   2.018828279E+00
    57    9772.466013   1.061472E-01   1.795904E+14    1.33890E+33   1.936266845E+00  -4.480541E-01   2.033643345E+00
    58    9828.104210   8.412810E-02   1.422092E+14    7.45533E+32   1.941717561E+00  -4.440012E-01   2.042047493E+00
    59    9868.006923   6.166652E-02   1.041360E+14    4.22525E+32   1.944758480E+00  -4.411317E-01   2.046729211E+00
    60    9899.323782   4.395241E-02   7.411003E+13    2.43443E+32   1.946475986E+00  -4.389026E-01   2.049372987E+00
    61    9924.958011   3.087310E-02   5.200257E+13    1.40964E+32   1.947473841E+00  -4.370936E-01   2.050908565E+00
    62    9946.303869   2.167652E-02   3.647404E+13    8.15696E+31   1.948059585E+00  -4.355983E-01   2.051809648E+00
    63    9964.048744   1.516572E-02   2.549596E+13    4.72193E+31   1.948401997E+00  -4.343630E-01   2.052336281E+00
    64    9978.837386   1.060208E-02   1.780846E+13    2.73341E+31   1.948602009E+00  -4.333390E-01   2.052643847E+00
    65    9991.158699   7.359953E-03   1.235582E+13    1.58286E+31   1.948718609E+00  -4.324895E-01   2.052823136E+00
    66   10001.487804   5.023853E-03   8.430943E+12    9.20623E+30   1.948786146E+00  -4.317801E-01   2.052926938E+00
    67   10010.324539   3.266941E-03   5.479528E+12    5.42324E+30   1.948824929E+00  -4.311751E-01   2.052986540E+00
    68   10018.358652   1.984833E-03   3.327493E+12    3.29277E+30   1.948846871E+00  -4.306266E-01   2.053020256E+00
    69   10026.413115   1.112479E-03   1.863640E+12    2.02047E+30   1.948860030E+00  -4.300782E-01   2.053040477E+00
    70   10035.260398   6.058891E-04   1.013859E+12    1.27218E+30   1.948867802E+00  -4.294775E-01   2.053052425E+00
    71   10045.528627   3.593098E-04   6.010421E+11    7.81366E+29   1.948872926E+00  -4.287826E-01   2.053060303E+00
    72   10056.202993   1.817373E-04   3.035962E+11    5.29483E+29   1.948875569E+00  -4.280627E-01   2.053064367E+00
    73   10070.567206   1.183595E-04   1.976107E+11    3.14557E+29   1.948877839E+00  -4.270980E-01   2.053067859E+00
    74   10083.742668   7.728257E-05   1.289083E+11    1.85713E+29   1.948879210E+00  -4.262171E-01   2.053069967E+00
    75   10095.721379   5.012328E-05   8.353221E+10    1.10320E+29   1.948880018E+00  -4.254196E-01   2.053071209E+00
    76   10106.747765   3.361731E-05   5.600646E+10    6.47636E+28   1.948880509E+00  -4.246883E-01   2.053071964E+00
