       6     139      39      54

     EOS file :  /Users/tobyopferkuch/BSk24_test.dat                         

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   6.636687E-01   1.321432E+15    3.68423E+35   0.000000000E+00  -8.170011E-01   0.000000000E+00
     1     100.000001   6.636234E-01   1.321314E+15    3.68353E+35   2.782668997E-06  -8.169561E-01   2.340635833E-06
     2     116.664864   6.636089E-01   1.321276E+15    3.68331E+35   4.418539706E-06  -8.169417E-01   3.716686334E-06
     3     136.106536   6.635892E-01   1.321225E+15    3.68300E+35   7.015976494E-06  -8.169222E-01   5.901636597E-06
     4     158.787322   6.635624E-01   1.321155E+15    3.68259E+35   1.114003656E-05  -8.168955E-01   9.370895852E-06
     5     185.246314   6.635260E-01   1.321059E+15    3.68202E+35   1.768765225E-05  -8.168593E-01   1.487917127E-05
     6     216.112024   6.634763E-01   1.320930E+15    3.68126E+35   2.808234635E-05  -8.168099E-01   2.362442358E-05
     7     252.117035   6.634088E-01   1.320753E+15    3.68021E+35   4.458295171E-05  -8.167428E-01   3.750791944E-05
     8     294.114939   6.633169E-01   1.320513E+15    3.67879E+35   7.077280748E-05  -8.166514E-01   5.954653050E-05
     9     343.099862   6.631919E-01   1.320187E+15    3.67685E+35   1.123343434E-04  -8.165270E-01   9.452603654E-05
    10     400.228878   6.630217E-01   1.319743E+15    3.67422E+35   1.782742576E-04  -8.163579E-01   1.500354987E-04
    11     466.847553   6.627904E-01   1.319139E+15    3.67065E+35   2.828586396E-04  -8.161279E-01   2.381032341E-04
    12     544.518814   6.624758E-01   1.318317E+15    3.66579E+35   4.486634631E-04  -8.158151E-01   3.777805268E-04
    13     635.055160   6.620484E-01   1.317204E+15    3.65919E+35   7.113706257E-04  -8.153900E-01   5.992140231E-04
    14     740.553665   6.614688E-01   1.315702E+15    3.65023E+35   1.127282066E-03  -8.148125E-01   9.500466422E-04
    15     863.433136   6.606817E-01   1.313662E+15    3.63810E+35   1.785025845E-03  -8.140284E-01   1.505439385E-03
    16    1006.472907   6.596140E-01   1.310897E+15    3.62168E+35   2.823682884E-03  -8.129650E-01   2.383690849E-03
    17    1172.847686   6.581673E-01   1.307152E+15    3.59951E+35   4.460571666E-03  -8.115245E-01   3.770396012E-03
    18    1366.155042   6.562102E-01   1.302089E+15    3.56965E+35   7.033278359E-03  -8.095765E-01   5.955457652E-03
    19    1590.426552   6.535684E-01   1.295263E+15    3.52961E+35   1.106204453E-02  -8.069482E-01   9.389016783E-03
    20    1850.109375   6.500127E-01   1.286088E+15    3.47616E+35   1.733989685E-02  -8.034133E-01   1.476436013E-02
    21    2149.998622   6.452572E-01   1.273919E+15    3.40533E+35   2.705817180E-02  -7.986788E-01   2.313754344E-02
    22    2495.068975   6.389155E-01   1.257734E+15    3.31232E+35   4.196916675E-02  -7.923735E-01   3.609196917E-02
    23    2890.252400   6.305349E-01   1.236537E+15    3.19167E+35   6.458071132E-02  -7.840389E-01   5.595428449E-02
    24    3339.954631   6.195568E-01   1.209016E+15    3.03767E+35   9.834097729E-02  -7.731315E-01   8.604231487E-02
    25    3847.454541   6.053578E-01   1.173854E+15    2.84517E+35   1.477387220E-01  -7.590427E-01   1.309011623E-01
    26    4414.002074   5.872921E-01   1.129840E+15    2.61092E+35   2.181608743E-01  -7.411519E-01   1.964036284E-01
    27    5037.691516   5.647648E-01   1.076035E+15    2.33536E+35   3.152980953E-01  -7.189241E-01   2.895041158E-01
    28    5712.265709   5.373695E-01   1.012173E+15    2.02442E+35   4.439154255E-01  -6.920587E-01   4.173595099E-01
    29    6426.044284   5.050474E-01   9.389931E+14    1.69070E+35   6.059890276E-01  -6.606758E-01   5.855472956E-01
    30    7161.396783   4.682113E-01   8.582937E+14    1.35277E+35   7.986459560E-01  -6.254947E-01   7.954107231E-01
    31    7895.353154   4.278296E-01   7.729591E+14    1.03225E+35   1.012902775E+00  -5.879160E-01   1.041272128E+00
    32    8601.537365   3.853444E-01   6.864776E+14    7.49003E+34   1.234275240E+00  -5.499226E-01   1.308995692E+00
    33    9253.490227   3.424519E-01   6.023276E+14    5.16382E+34   1.445703572E+00  -5.137527E-01   1.577620099E+00
    34    9828.672821   3.007775E-01   5.233070E+14    3.38779E+34   1.631830261E+00  -4.814278E-01   1.824423999E+00
    35   10312.175246   2.616084E-01   4.512190E+14    2.12298E+34   1.782802162E+00  -4.543128E-01   2.031516740E+00
    36   10698.908177   2.257272E-01   3.867801E+14    1.27797E+34   1.895878000E+00  -4.329021E-01   2.190472734E+00
    37   10993.632203   1.934239E-01   3.298618E+14    7.44249E+33   1.974487312E+00  -4.168892E-01   2.302767330E+00
    38   11208.664397   1.646023E-01   2.797858E+14    4.22647E+33   2.025636875E+00  -4.054427E-01   2.376536059E+00
    39   11360.155942   1.389651E-01   2.356764E+14    2.35900E+33   2.057140567E+00  -3.975314E-01   2.422203940E+00
    40   11464.369573   1.163001E-01   1.969325E+14    1.30294E+33   2.075750194E+00  -3.921768E-01   2.449245998E+00
    41   11535.118140   9.667677E-02   1.635241E+14    7.15134E+32   2.086439660E+00  -3.885885E-01   2.464794207E+00
    42   11582.763861   7.594181E-02   1.283178E+14    3.94913E+32   2.092393895E+00  -3.861958E-01   2.473457849E+00
    43   11616.722069   4.518501E-02   7.619455E+13    2.54084E+32   2.095051861E+00  -3.845038E-01   2.477329125E+00
    44   11653.818475   3.175580E-02   5.349381E+13    1.47247E+32   2.097097949E+00  -3.826700E-01   2.480309658E+00
    45   11684.750096   2.230464E-02   3.753410E+13    8.52547E+31   2.098302499E+00  -3.811531E-01   2.482063967E+00
    46   11710.492716   1.561341E-02   2.625042E+13    4.93644E+31   2.099008505E+00  -3.798994E-01   2.483092052E+00
    47   11731.958138   1.091727E-02   1.833917E+13    2.85847E+31   2.099421537E+00  -3.788602E-01   2.483693427E+00
    48   11749.856508   7.588443E-03   1.273968E+13    1.65558E+31   2.099662730E+00  -3.779979E-01   2.484044589E+00
    49   11764.854047   5.195742E-03   8.719816E+12    9.62795E+30   2.099802662E+00  -3.772785E-01   2.484248246E+00
    50   11777.649769   3.413429E-03   5.725469E+12    5.66674E+30   2.099883168E+00  -3.766669E-01   2.484365393E+00
    51   11789.159936   2.074031E-03   3.477176E+12    3.44094E+30   2.099928643E+00  -3.761185E-01   2.484431563E+00
    52   11800.703230   1.171156E-03   1.962087E+12    2.09942E+30   2.099956188E+00  -3.755702E-01   2.484471641E+00
    53   11813.221486   6.385058E-04   1.068568E+12    1.32324E+30   2.099972204E+00  -3.749775E-01   2.484494954E+00
    54   11827.754411   3.745890E-04   6.266344E+11    8.16098E+29   2.099982729E+00  -3.742918E-01   2.484510276E+00
    55   11843.096186   1.885146E-04   3.149516E+11    5.53150E+29   2.099988218E+00  -3.735708E-01   2.484518271E+00
    56   11863.858653   1.223603E-04   2.043334E+11    3.28857E+29   2.099992937E+00  -3.725996E-01   2.484525144E+00
    57   11882.991679   8.007267E-05   1.335794E+11    1.93820E+29   2.099995804E+00  -3.717093E-01   2.484529316E+00
    58   11900.330655   5.196004E-05   8.659619E+10    1.15167E+29   2.099997486E+00  -3.709063E-01   2.484531767E+00
    59   11916.297385   3.476757E-05   5.792511E+10    6.77386E+28   2.099998509E+00  -3.701701E-01   2.484533255E+00
    60   11930.397956   2.255850E-05   3.756087E+10    4.02295E+28   2.099999106E+00  -3.695224E-01   2.484534124E+00
    61   11943.361199   1.505529E-05   2.505376E+10    2.36279E+28   2.099999468E+00  -3.689291E-01   2.484534651E+00
    62   11954.815727   9.845840E-06   1.637533E+10    1.40270E+28   2.099999679E+00  -3.684065E-01   2.484534958E+00
    63   11965.251556   6.453221E-06   1.073548E+10    8.34541E+27   2.099999804E+00  -3.679317E-01   2.484535140E+00
    64   11974.748585   4.329905E-06   7.198640E+09    4.89666E+27   2.099999880E+00  -3.675007E-01   2.484535251E+00
    65   11983.080053   2.870726E-06   4.770703E+09    2.88175E+27   2.099999925E+00  -3.671235E-01   2.484535316E+00
    66   11990.495113   1.917903E-06   3.186371E+09    1.69587E+27   2.099999952E+00  -3.667885E-01   2.484535355E+00
    67   11997.041481   1.287561E-06   2.138697E+09    9.94470E+26   2.099999967E+00  -3.664932E-01   2.484535378E+00
    68   12002.770879   8.646811E-07   1.436242E+09    5.83016E+26   2.099999976E+00  -3.662352E-01   2.484535391E+00
    69   12007.780290   5.540481E-07   9.198582E+08    3.47778E+26   2.099999982E+00  -3.660100E-01   2.484535399E+00
    70   12012.452115   3.725389E-07   6.184188E+08    2.03772E+26   2.099999985E+00  -3.658001E-01   2.484535404E+00
    71   12016.528822   2.506643E-07   4.161285E+08    1.19369E+26   2.099999987E+00  -3.656172E-01   2.484535406E+00
    72   12020.081753   1.647986E-07   2.735353E+08    7.00809E+25   2.099999988E+00  -3.654580E-01   2.484535408E+00
    73   12023.258033   1.107904E-07   1.838687E+08    4.11180E+25   2.099999989E+00  -3.653158E-01   2.484535409E+00
    74   12026.032796   7.480444E-08   1.241350E+08    2.40541E+25   2.099999989E+00  -3.651916E-01   2.484535410E+00
    75   12028.438928   5.064205E-08   8.401981E+07    1.40568E+25   2.099999989E+00  -3.650840E-01   2.484535410E+00
    76   12030.517706   3.434710E-08   5.698024E+07    8.21249E+24   2.099999989E+00  -3.649911E-01   2.484535410E+00
