       6     156      56      71

     EOS file :  /Users/jkopp/cernbox/ns-muons/packages/nscool/EOS/BSk22_test

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   3.450654E+00   2.416094E+16    3.32376E+37   0.000000000E+00  -2.895122E+00   0.000000000E+00
     1      10.000000   3.450608E+00   2.416030E+16    3.32363E+37   5.088139861E-08  -2.895100E+00   1.217025406E-08
     2      11.666639   3.450592E+00   2.416008E+16    3.32359E+37   8.079686145E-08  -2.895093E+00   1.932576857E-08
     3      13.611040   3.450571E+00   2.415977E+16    3.32354E+37   1.283004649E-07  -2.895082E+00   3.068831002E-08
     4      15.879488   3.450542E+00   2.415936E+16    3.32346E+37   2.037321723E-07  -2.895068E+00   4.873127954E-08
     5      18.525981   3.450502E+00   2.415880E+16    3.32335E+37   3.235100553E-07  -2.895049E+00   7.738214347E-08
     6      21.613504   3.450447E+00   2.415804E+16    3.32321E+37   5.137023620E-07  -2.895023E+00   1.228771340E-07
     7      25.215534   3.450373E+00   2.415700E+16    3.32301E+37   8.156979329E-07  -2.894987E+00   1.951182084E-07
     8      29.417773   3.450273E+00   2.415558E+16    3.32275E+37   1.295206511E-06  -2.894939E+00   3.098272584E-07
     9      34.320181   3.450136E+00   2.415366E+16    3.32238E+37   2.056542048E-06  -2.894873E+00   4.919656365E-07
    10      40.039332   3.449949E+00   2.415104E+16    3.32189E+37   3.265284935E-06  -2.894783E+00   7.811614765E-07
    11      46.711158   3.449696E+00   2.414747E+16    3.32122E+37   5.184227487E-06  -2.894661E+00   1.240322112E-06
    12      54.494136   3.449351E+00   2.414262E+16    3.32031E+37   8.230364864E-06  -2.894495E+00   1.969297398E-06
    13      63.572975   3.448881E+00   2.413602E+16    3.31907E+37   1.306520213E-05  -2.894269E+00   3.126548762E-06
    14      74.162888   3.448242E+00   2.412704E+16    3.31738E+37   2.073774352E-05  -2.893962E+00   4.963498856E-06
    15      86.514511   3.447374E+00   2.411483E+16    3.31509E+37   3.291065989E-05  -2.893544E+00   7.878948176E-06
    16     100.919541   3.446193E+00   2.409824E+16    3.31197E+37   5.221750920E-05  -2.892975E+00   1.250520792E-05
    17     117.717169   3.444587E+00   2.407570E+16    3.30774E+37   8.282585180E-05  -2.892202E+00   1.984427591E-05
    18     137.301349   3.442407E+00   2.404510E+16    3.30199E+37   1.313225808E-04  -2.891152E+00   3.148279004E-05
    19     160.128890   3.439446E+00   2.400359E+16    3.29420E+37   2.081008054E-04  -2.889725E+00   4.993060242E-05
    20     186.728336   3.435432E+00   2.394735E+16    3.28365E+37   3.295216976E-04  -2.887789E+00   7.915251293E-05
    21     217.709406   3.429995E+00   2.387129E+16    3.26941E+37   5.212615920E-04  -2.885165E+00   1.254000552E-04
    22     253.772634   3.422645E+00   2.376866E+16    3.25021E+37   8.234462634E-04  -2.881611E+00   1.985056720E-04
    23     295.718521   3.412730E+00   2.363057E+16    3.22442E+37   1.298426669E-03  -2.876810E+00   3.138817080E-04
    24     344.455085   3.399401E+00   2.344556E+16    3.18996E+37   2.042348977E-03  -2.870339E+00   4.955778137E-04
    25     401.002151   3.381555E+00   2.319900E+16    3.14419E+37   3.201951942E-03  -2.861648E+00   7.808954535E-04
    26     466.489993   3.357796E+00   2.287278E+16    3.08391E+37   4.998121435E-03  -2.850027E+00   1.227229190E-03
    27     542.149274   3.326397E+00   2.244522E+16    3.00538E+37   7.757308637E-03  -2.834579E+00   1.921969201E-03
    28     629.288802   3.285296E+00   2.189167E+16    2.90452E+37   1.195041069E-02  -2.814203E+00   2.996383480E-03
    29     729.258052   3.232148E+00   2.118615E+16    2.77733E+37   1.823539154E-02  -2.787586E+00   4.644268011E-03
    30     843.393410   3.164461E+00   2.030445E+16    2.62054E+37   2.749428589E-02  -2.753242E+00   7.145625985E-03
    31     972.951335   3.079854E+00   1.922879E+16    2.43263E+37   4.084794988E-02  -2.709585E+00   1.089455500E-02
    32    1119.038050   2.976417E+00   1.795366E+16    2.21484E+37   5.962614455E-02  -2.655066E+00   1.642892077E-02
    33    1282.552103   2.853144E+00   1.649138E+16    1.97200E+37   8.527230253E-02  -2.588361E+00   2.445771373E-02
    34    1464.159474   2.710330E+00   1.487525E+16    1.71268E+37   1.191778179E-01  -2.508572E+00   3.588107709E-02
    35    1664.317254   2.549795E+00   1.315846E+16    1.44834E+37   1.624696528E-01  -2.415412E+00   5.179872265E-02
    36    1883.350913   2.374845E+00   1.140782E+16    1.19156E+37   2.158052834E-01  -2.309310E+00   7.350495274E-02
    37    2121.577060   2.189940E+00   9.693886E+15    9.53813E+36   2.792408414E-01  -2.191419E+00   1.024719063E-01
    38    2379.455474   2.000162E+00   8.080333E+15    7.43666E+36   3.522197159E-01  -2.063510E+00   1.403257388E-01
    39    2657.754432   1.810514E+00   6.634358E+15    5.65724E+36   4.337574740E-01  -1.927804E+00   1.888229234E-01
    40    2957.106491   1.625266E+00   5.401400E+15    4.20685E+36   5.228328763E-01  -1.786982E+00   2.497053851E-01
    41    3277.410992   1.447985E+00   4.375567E+15    3.06495E+36   6.182439676E-01  -1.644161E+00   3.244203939E-01
    42    3618.248029   1.281105E+00   3.537407E+15    2.19197E+36   7.187537418E-01  -1.502396E+00   4.139860886E-01
    43    3978.575308   1.126122E+00   2.860163E+15    1.54113E+36   8.230255445E-01  -1.364554E+00   5.187046395E-01
    44    4356.464330   9.837736E-01   2.316931E+15    1.06616E+36   9.295713597E-01  -1.233197E+00   6.378614865E-01
    45    4748.684638   8.542869E-01   1.882107E+15    7.25970E+35   1.036651847E+00  -1.110530E+00   7.694041378E-01
    46    5150.433303   7.375523E-01   1.534063E+15    4.86422E+35   1.142179674E+00  -9.983289E-01   9.097642335E-01
    47    5555.051348   6.332407E-01   1.254799E+15    3.20463E+35   1.243714083E+00  -8.979147E-01   1.053864869E+00
    48    5954.001188   5.408472E-01   1.029908E+15    2.07339E+35   1.338574518E+00  -8.101168E-01   1.195479873E+00
    49    6337.131487   4.597416E-01   8.479936E+14    1.31556E+35   1.424042482E+00  -7.352632E-01   1.327946041E+00
    50    6693.494259   3.891669E-01   7.001686E+14    8.17448E+34   1.497769171E+00  -6.731745E-01   1.445210084E+00
    51    7012.679808   3.282675E-01   5.795225E+14    4.96917E+34   1.558217415E+00  -6.231874E-01   1.542928632E+00
    52    7286.559395   2.761031E-01   4.806312E+14    2.95464E+34   1.605032505E+00  -5.842058E-01   1.619277412E+00
    53    7510.945833   2.316822E-01   3.992299E+14    1.72001E+34   1.639156987E+00  -5.547899E-01   1.675126245E+00
    54    7686.399795   1.939831E-01   3.318780E+14    9.82563E+33   1.662565996E+00  -5.332949E-01   1.713446960E+00
    55    7817.772053   1.619926E-01   2.757732E+14    5.52666E+33   1.677741805E+00  -5.180377E-01   1.738252566E+00
    56    7912.616762   1.347484E-01   2.286161E+14    3.07330E+33   1.687111020E+00  -5.074603E-01   1.753533946E+00
    57    7979.275782   1.114152E-01   1.885926E+14    1.69675E+33   1.692673702E+00  -5.002444E-01   1.762587048E+00
    58    8025.378803   9.148327E-02   1.546093E+14    9.33295E+32   1.695884132E+00  -4.953593E-01   1.767802064E+00
    59    8057.024657   6.965495E-02   1.176967E+14    5.16736E+32   1.697684690E+00  -4.920565E-01   1.770722141E+00
    60    8080.396969   4.986670E-02   8.412165E+13    2.97465E+32   1.698650829E+00  -4.896439E-01   1.772286420E+00
    61    8099.430989   3.510219E-02   5.914831E+13    1.71930E+32   1.699212276E+00  -4.876964E-01   1.773195120E+00
    62    8115.218882   2.464350E-02   4.148204E+13    9.94735E+31   1.699540361E+00  -4.860929E-01   1.773725853E+00
    63    8128.341494   1.726125E-02   2.902788E+13    5.75380E+31   1.699732222E+00  -4.847683E-01   1.774036120E+00
    64    8139.256528   1.206648E-02   2.027452E+13    3.33050E+31   1.699844053E+00  -4.836723E-01   1.774216921E+00
    65    8148.349415   8.416596E-03   1.413101E+13    1.92771E+31   1.699909258E+00  -4.827632E-01   1.774322327E+00
    66    8155.933274   5.819360E-03   9.767968E+12    1.11963E+31   1.699947046E+00  -4.820078E-01   1.774383394E+00
    67    8162.328447   3.900474E-03   6.543377E+12    6.57265E+30   1.699968775E+00  -4.813727E-01   1.774418499E+00
    68    8167.949510   2.390016E-03   4.007483E+12    3.96591E+30   1.699981077E+00  -4.808160E-01   1.774438374E+00
    69    8173.501353   1.413270E-03   2.368370E+12    2.41520E+30   1.699988424E+00  -4.802675E-01   1.774450241E+00
    70    8179.236176   7.657246E-04   1.281947E+12    1.52321E+30   1.699992666E+00  -4.797023E-01   1.774457095E+00
    71    8185.933855   4.385373E-04   7.337061E+11    9.49789E+29   1.699995403E+00  -4.790441E-01   1.774461520E+00
    72    8193.251484   1.988716E-04   3.323068E+11    5.89635E+29   1.699997131E+00  -4.783271E-01   1.774464312E+00
    73    8203.308674   1.290153E-04   2.154445E+11    3.50621E+29   1.699998284E+00  -4.773454E-01   1.774466176E+00
    74    8212.575342   8.452500E-05   1.410319E+11    2.06807E+29   1.699998982E+00  -4.764448E-01   1.774467305E+00
    75    8220.960457   5.483419E-05   9.139074E+10    1.22870E+29   1.699999392E+00  -4.756329E-01   1.774467968E+00
    76    8228.677598   3.655731E-05   6.091057E+10    7.24331E+28   1.699999640E+00  -4.748884E-01   1.774468369E+00
