       6     150      43      65

     EOS file :  /Users/jkopp/cernbox/ns-muons/packages/nscool/EOS/MF_B31.dat

  step        radius       baryon#       density        pressure       encl. mass            phi     encl. bar. mass 
                (m)        (#/fm3)       (g/cm3)        (dyn/cm2)      (sol. mass)                     (sol. mass)   

     0       0.000000   1.726473E-01   3.335771E+14    1.69227E+34   0.000000000E+00  -2.183101E-01   0.000000000E+00
     1      10.000000   1.726472E-01   3.335769E+14    1.69227E+34   7.025054126E-10  -2.183100E-01   6.089198869E-10
     2      11.666665   1.726471E-01   3.335768E+14    1.69227E+34   1.115552168E-09  -2.183100E-01   9.669418977E-10
     3      13.611107   1.726471E-01   3.335767E+14    1.69227E+34   1.771454666E-09  -2.183100E-01   1.535467234E-09
     4      15.879623   1.726471E-01   3.335766E+14    1.69227E+34   2.813002561E-09  -2.183100E-01   2.438263641E-09
     5      18.526222   1.726470E-01   3.335764E+14    1.69227E+34   4.466939929E-09  -2.183099E-01   3.871869231E-09
     6      21.613920   1.726469E-01   3.335762E+14    1.69226E+34   7.093326644E-09  -2.183098E-01   6.148378210E-09
     7      25.216231   1.726467E-01   3.335759E+14    1.69226E+34   1.126392160E-08  -2.183097E-01   9.763382369E-09
     8      29.418921   1.726466E-01   3.335756E+14    1.69226E+34   1.788665057E-08  -2.183096E-01   1.550385826E-08
     9      34.322051   1.726463E-01   3.335750E+14    1.69225E+34   2.840325275E-08  -2.183094E-01   2.461948499E-08
    10      40.042355   1.726460E-01   3.335743E+14    1.69224E+34   4.510312779E-08  -2.183091E-01   3.909468402E-08
    11      46.716021   1.726455E-01   3.335733E+14    1.69223E+34   7.162169532E-08  -2.183088E-01   6.208059406E-08
    12      54.501929   1.726449E-01   3.335720E+14    1.69221E+34   1.137317325E-07  -2.183083E-01   9.858100068E-08
    13      63.585433   1.726440E-01   3.335702E+14    1.69219E+34   1.805999051E-07  -2.183076E-01   1.565415008E-07
    14      74.182766   1.726428E-01   3.335677E+14    1.69217E+34   2.867819105E-07  -2.183068E-01   2.485789130E-07
    15      86.546181   1.726412E-01   3.335643E+14    1.69213E+34   4.553902989E-07  -2.183055E-01   3.947272072E-07
    16     100.969941   1.726391E-01   3.335598E+14    1.69208E+34   7.231240095E-07  -2.183039E-01   6.267972723E-07
    17     117.797306   1.726361E-01   3.335535E+14    1.69200E+34   1.148253255E-06  -2.183017E-01   9.952986217E-07
    18     137.428669   1.726321E-01   3.335451E+14    1.69191E+34   1.823295270E-06  -2.182986E-01   1.580427686E-06
    19     160.331031   1.726266E-01   3.335335E+14    1.69178E+34   2.895134369E-06  -2.182944E-01   2.509510077E-06
    20     187.049033   1.726191E-01   3.335178E+14    1.69160E+34   4.596953396E-06  -2.182888E-01   3.984683683E-06
    21     218.217781   1.726090E-01   3.334964E+14    1.69135E+34   7.298899754E-06  -2.182811E-01   6.326826950E-06
    22     254.577739   1.725952E-01   3.334673E+14    1.69102E+34   1.158845498E-05  -2.182706E-01   1.004524737E-05
    23     296.992006   1.725764E-01   3.334278E+14    1.69057E+34   1.839787247E-05  -2.182564E-01   1.594819742E-05
    24     346.466293   1.725508E-01   3.333739E+14    1.68995E+34   2.920614189E-05  -2.182370E-01   2.531805282E-05
    25     404.171970   1.725160E-01   3.333006E+14    1.68912E+34   4.635883379E-05  -2.182106E-01   4.018880487E-05
    26     471.472521   1.724686E-01   3.332009E+14    1.68798E+34   7.357412999E-05  -2.181747E-01   6.378523218E-05
    27     549.953750   1.724042E-01   3.330653E+14    1.68643E+34   1.167423491E-04  -2.181259E-01   1.012171071E-04
    28     641.457939   1.723166E-01   3.328808E+14    1.68433E+34   1.851868821E-04  -2.180595E-01   1.605747172E-04
    29     748.122036   1.721975E-01   3.326301E+14    1.68148E+34   2.936478493E-04  -2.179692E-01   2.546537714E-04
    30     872.419551   1.720357E-01   3.322895E+14    1.67760E+34   4.653920273E-04  -2.178467E-01   4.036628349E-04
    31    1017.205284   1.718159E-01   3.318270E+14    1.67235E+34   7.370655992E-04  -2.176803E-01   6.394548291E-04
    32    1185.760978   1.715178E-01   3.311995E+14    1.66524E+34   1.166217396E-03  -2.174546E-01   1.012101714E-03
    33    1381.838452   1.711136E-01   3.303493E+14    1.65563E+34   1.842857750E-03  -2.171489E-01   1.600027053E-03
    34    1609.694209   1.705692E-01   3.292039E+14    1.64268E+34   2.906999535E-03  -2.167355E-01   2.525448496E-03
    35    1874.102024   1.698449E-01   3.276804E+14    1.62529E+34   4.574862361E-03  -2.161779E-01   3.977581469E-03
    36    2180.324602   1.688694E-01   3.256292E+14    1.60204E+34   7.176755373E-03  -2.154280E-01   6.246486293E-03
    37    2534.061725   1.674642E-01   3.226785E+14    1.57115E+34   1.120971213E-02  -2.144241E-01   9.770757983E-03
    38    2941.500147   1.654471E-01   3.184475E+14    1.53050E+34   1.740585610E-02  -2.130871E-01   1.520109539E-02
    39    3409.014602   1.625866E-01   3.124546E+14    1.47766E+34   2.681430398E-02  -2.113194E-01   2.347933223E-02
    40    3942.886442   1.589130E-01   3.047768E+14    1.41001E+34   4.089956476E-02  -2.090043E-01   3.593709353E-02
    41    4547.819387   1.542956E-01   2.951549E+14    1.32518E+34   6.158616919E-02  -2.060132E-01   5.435606151E-02
    42    5226.329480   1.474930E-01   2.810346E+14    1.22169E+34   9.116807402E-02  -2.022158E-01   8.092243128E-02
    43    5983.260302   1.377797E-01   2.610006E+14    1.10062E+34   1.318830672E-01  -1.974754E-01   1.179190630E-01
    44    6824.005860   1.222213E-01   2.292423E+14    9.65172E+33   1.858394131E-01  -1.916711E-01   1.676761383E-01
    45    7778.575342   9.575978E-02   1.762874E+14    8.30765E+33   2.504523608E-01  -1.846125E-01   2.286791394E-01
    46    8967.543271   8.928890E-02   1.628607E+14    6.88330E+33   3.378490290E-01  -1.755371E-01   3.131554131E-01
    47   10165.001754   8.821302E-02   1.597067E+14    5.44947E+33   4.496538058E-01  -1.660642E-01   4.231016996E-01
    48   11267.380007   8.692638E-02   1.559658E+14    4.10584E+33   5.760205295E-01  -1.569170E-01   5.498340235E-01
    49   12235.478571   8.538761E-02   1.515362E+14    2.91035E+33   7.060076044E-01  -1.484963E-01   6.830497389E-01
    50   13030.885470   8.357940E-02   1.463932E+14    1.92680E+33   8.256040593E-01  -1.412967E-01   8.084459772E-01
    51   13633.939708   8.151856E-02   1.406144E+14    1.19101E+33   9.229142239E-01  -1.356749E-01   9.128634590E-01
    52   14053.895278   7.925717E-02   1.343755E+14    6.92630E+32   9.929411464E-01  -1.316843E-01   9.897412763E-01
    53   14324.292735   6.060624E-02   1.023368E+14    4.10588E+32   1.034255562E+00  -1.290905E-01   1.035844484E+00
    54   14542.538998   4.404384E-02   7.426464E+13    2.44227E+32   1.059543885E+00  -1.270013E-01   1.064179022E+00
    55   14726.890300   3.135735E-02   5.282066E+13    1.44399E+32   1.075304195E+00  -1.252534E-01   1.081872266E+00
    56   14884.196967   2.221987E-02   3.739104E+13    8.47540E+31   1.085073533E+00  -1.237811E-01   1.092851133E+00
    57   15017.636777   1.564969E-02   2.631156E+13    4.95396E+31   1.091041635E+00  -1.225496E-01   1.099562271E+00
    58   15130.673917   1.099040E-02   1.846232E+13    2.88776E+31   1.094652345E+00  -1.215206E-01   1.103623836E+00
    59   15226.166633   7.666151E-03   1.287023E+13    1.68055E+31   1.096819493E+00  -1.206624E-01   1.106062143E+00
    60   15307.026664   5.267911E-03   8.841107E+12    9.80640E+30   1.098105571E+00  -1.199438E-01   1.107508853E+00
    61   15376.545106   3.484006E-03   5.843966E+12    5.78406E+30   1.098859710E+00  -1.193323E-01   1.108357109E+00
    62   15439.220197   2.120911E-03   3.555849E+12    3.51882E+30   1.099292017E+00  -1.187860E-01   1.108843376E+00
    63   15502.461735   1.211847E-03   2.030361E+12    2.15357E+30   1.099557018E+00  -1.182396E-01   1.109141453E+00
    64   15570.869807   6.615491E-04   1.107212E+12    1.36008E+30   1.099713768E+00  -1.176541E-01   1.109317828E+00
    65   15650.871192   3.861410E-04   6.459846E+11    8.42400E+29   1.099818102E+00  -1.169767E-01   1.109435254E+00
    66   15736.783300   1.938636E-04   3.239146E+11    5.71946E+29   1.099873801E+00  -1.162578E-01   1.109497968E+00
    67   15854.499146   1.261421E-04   2.106475E+11    3.41201E+29   1.099922660E+00  -1.152871E-01   1.109552979E+00
    68   15964.335809   8.273841E-05   1.380429E+11    2.01621E+29   1.099953141E+00  -1.143958E-01   1.109587281E+00
    69   16064.950108   5.381073E-05   8.968342E+10    1.20118E+29   1.099971449E+00  -1.135915E-01   1.109607891E+00
    70   16158.543659   3.599269E-05   5.996872E+10    7.09436E+28   1.099982786E+00  -1.128533E-01   1.109620651E+00
    71   16242.316109   2.334320E-05   3.886562E+10    4.21047E+28   1.099989593E+00  -1.122008E-01   1.109628310E+00
    72   16319.937803   1.567039E-05   2.607761E+10    2.47697E+28   1.099993773E+00  -1.116029E-01   1.109633013E+00
    73   16388.739052   1.025453E-05   1.705594E+10    1.47462E+28   1.099996237E+00  -1.110782E-01   1.109635785E+00
    74   16451.965362   6.704524E-06   1.115327E+10    8.78230E+27   1.099997728E+00  -1.106005E-01   1.109637463E+00
    75   16510.054752   4.503532E-06   7.487275E+09    5.16079E+27   1.099998648E+00  -1.101651E-01   1.109638497E+00
    76   16561.313738   2.992358E-06   4.973107E+09    3.03866E+27   1.099999195E+00  -1.097838E-01   1.109639112E+00
