         5       363       111       267

EOS                                                                            

  i            rad           emas         rho         pres          nb           kf(e)      kf(mu)       kf(p)       kf(n)      kf(la)      kf(S-)      kf(S0)      kf(S+)         Tc(n)       Tc(p)      Tc(la)    Durca        mstn        mstp  nSF   Acel   Aion   Zion
   17   6.359800E+03   3.804877E-01   6.295E+14   6.210E+34   3.539E-01      9.831E-01   8.245E-01   1.147E+00   2.078E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.348E+08   1.000E+00   1.000E+00   10000   5.483E-01   5.221E-01  3p2   N/A    N/A    N/A 
   18   6.482134E+03   3.995448E-01   6.232E+14   6.042E+34   3.507E-01      9.775E-01   8.178E-01   1.140E+00   2.073E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.430E+08   1.000E+00   1.000E+00   10000   5.525E-01   5.245E-01  3p2   N/A    N/A    N/A 
   19   6.600017E+03   4.179998E-01   6.171E+14   5.881E+34   3.476E-01      9.720E-01   8.113E-01   1.132E+00   2.068E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.510E+08   1.000E+00   1.000E+00   10000   5.566E-01   5.269E-01  3p2   N/A    N/A    N/A 
   20   6.713832E+03   4.388837E-01   6.105E+14   5.724E+34   3.442E-01      9.662E-01   8.043E-01   1.125E+00   2.062E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.596E+08   1.000E+00   1.000E+00   10000   5.611E-01   5.294E-01  3p2   N/A    N/A    N/A 
   21   6.823915E+03   4.590827E-01   6.042E+14   5.571E+34   3.410E-01      9.605E-01   7.974E-01   1.117E+00   2.057E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.679E+08   1.000E+00   1.000E+00   10000   5.655E-01   5.319E-01  3p2   N/A    N/A    N/A 
   22   6.930556E+03   4.786502E-01   5.981E+14   5.423E+34   3.378E-01      9.550E-01   7.907E-01   1.109E+00   2.052E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.760E+08   1.000E+00   1.000E+00   10000   5.698E-01   5.344E-01  3p2   N/A    N/A    N/A 
   23   7.034013E+03   4.976334E-01   5.921E+14   5.280E+34   3.348E-01      9.496E-01   7.842E-01   1.102E+00   2.047E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.839E+08   1.000E+00   1.000E+00   10000   5.740E-01   5.368E-01  3p2   N/A    N/A    N/A 
   24   7.134512E+03   5.160739E-01   5.863E+14   5.141E+34   3.318E-01      9.443E-01   7.778E-01   1.095E+00   2.042E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.915E+08   1.000E+00   1.000E+00   00000   5.782E-01   5.391E-01  3p2   N/A    N/A    N/A 
   25   7.232257E+03   5.340091E-01   5.807E+14   5.005E+34   3.289E-01      9.392E-01   7.716E-01   1.088E+00   2.037E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.990E+08   1.000E+00   1.000E+00   00000   5.823E-01   5.414E-01  3p2   N/A    N/A    N/A 
   26   7.327429E+03   5.514722E-01   5.752E+14   4.874E+34   3.261E-01      9.341E-01   7.655E-01   1.081E+00   2.032E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.063E+08   1.000E+00   1.000E+00   00000   5.863E-01   5.437E-01  3p2   N/A    N/A    N/A 
   27   7.420192E+03   5.696060E-01   5.696E+14   4.746E+34   3.231E-01      9.290E-01   7.591E-01   1.074E+00   2.027E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.137E+08   1.000E+00   1.000E+00   00000   5.905E-01   5.461E-01  3p2   N/A    N/A    N/A 
   28   7.510690E+03   5.884958E-01   5.639E+14   4.623E+34   3.202E-01      9.237E-01   7.526E-01   1.067E+00   2.022E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.213E+08   1.000E+00   1.000E+00   00000   5.949E-01   5.485E-01  3p2   N/A    N/A    N/A 
   29   7.599059E+03   6.069412E-01   5.583E+14   4.503E+34   3.172E-01      9.184E-01   7.462E-01   1.060E+00   2.017E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.287E+08   1.000E+00   1.000E+00   00000   5.992E-01   5.509E-01  3p2   N/A    N/A    N/A 
   30   7.685419E+03   6.249672E-01   5.528E+14   4.386E+34   3.144E-01      9.133E-01   7.399E-01   1.053E+00   2.012E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.359E+08   1.000E+00   1.000E+00   00000   6.035E-01   5.532E-01  3p2   N/A    N/A    N/A 
   31   7.769882E+03   6.425971E-01   5.474E+14   4.271E+34   3.115E-01      9.083E-01   7.337E-01   1.046E+00   2.007E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.430E+08   1.000E+00   1.000E+00   00000   6.078E-01   5.556E-01  3p2   N/A    N/A    N/A 
   32   7.852546E+03   6.598517E-01   5.421E+14   4.158E+34   3.088E-01      9.034E-01   7.276E-01   1.039E+00   2.002E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.498E+08   1.000E+00   1.000E+00   00000   6.120E-01   5.579E-01  3p2   N/A    N/A    N/A 
   33   7.933506E+03   6.767505E-01   5.370E+14   4.048E+34   3.061E-01      8.985E-01   7.215E-01   1.033E+00   1.997E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.565E+08   1.000E+00   1.000E+00   00000   6.161E-01   5.602E-01  3p2   N/A    N/A    N/A 
   34   8.012846E+03   6.933112E-01   5.319E+14   3.940E+34   3.034E-01      8.937E-01   7.156E-01   1.026E+00   1.992E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.630E+08   1.000E+00   1.000E+00   00000   6.203E-01   5.624E-01  3p2   N/A    N/A    N/A 
   35   8.090646E+03   7.095504E-01   5.270E+14   3.835E+34   3.008E-01      8.890E-01   7.097E-01   1.020E+00   1.987E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.693E+08   1.000E+00   1.000E+00   00000   6.244E-01   5.646E-01  3p2   N/A    N/A    N/A 
   36   8.166977E+03   7.256318E-01   5.221E+14   3.731E+34   2.982E-01      8.844E-01   7.039E-01   1.013E+00   1.982E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.755E+08   1.000E+00   1.000E+00   00000   6.285E-01   5.668E-01  3p2   N/A    N/A    N/A 
   37   8.241908E+03   7.427518E-01   5.168E+14   3.635E+34   2.954E-01      8.794E-01   6.976E-01   1.006E+00   1.977E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.821E+08   1.000E+00   1.000E+00   00000   6.329E-01   5.692E-01  3p2   N/A    N/A    N/A 
   38   8.315500E+03   7.595659E-01   5.117E+14   3.540E+34   2.927E-01      8.744E-01   6.913E-01   9.997E-01   1.972E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.885E+08   1.000E+00   1.000E+00   00000   6.373E-01   5.716E-01  3p2   N/A    N/A    N/A 
   39   8.387812E+03   7.760876E-01   5.066E+14   3.447E+34   2.900E-01      8.696E-01   6.852E-01   9.930E-01   1.967E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.947E+08   1.000E+00   1.000E+00   00000   6.417E-01   5.740E-01  3p2   N/A    N/A    N/A 
   40   8.458899E+03   7.923293E-01   5.016E+14   3.355E+34   2.874E-01      8.648E-01   6.791E-01   9.864E-01   1.962E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.007E+08   1.000E+00   1.000E+00   00000   6.461E-01   5.763E-01  3p2   N/A    N/A    N/A 
   41   8.528811E+03   8.083026E-01   4.968E+14   3.265E+34   2.848E-01      8.600E-01   6.730E-01   9.799E-01   1.957E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.066E+08   1.000E+00   1.000E+00   00000   6.505E-01   5.786E-01  3p2   N/A    N/A    N/A 
   42   8.597594E+03   8.240180E-01   4.919E+14   3.176E+34   2.822E-01      8.553E-01   6.670E-01   9.735E-01   1.952E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.122E+08   1.000E+00   1.000E+00   00000   6.548E-01   5.809E-01  3p2   N/A    N/A    N/A 
   43   8.665295E+03   8.394860E-01   4.872E+14   3.089E+34   2.796E-01      8.507E-01   6.611E-01   9.671E-01   1.947E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.177E+08   1.000E+00   1.000E+00   00000   6.591E-01   5.832E-01  3p2   N/A    N/A    N/A 
   44   8.731954E+03   8.547161E-01   4.825E+14   3.003E+34   2.771E-01      8.462E-01   6.552E-01   9.608E-01   1.942E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.230E+08   1.000E+00   1.000E+00   00000   6.634E-01   5.855E-01  3p2   N/A    N/A    N/A 
   45   8.797610E+03   8.697170E-01   4.779E+14   2.918E+34   2.747E-01      8.416E-01   6.494E-01   9.546E-01   1.937E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.281E+08   1.000E+00   1.000E+00   00000   6.676E-01   5.878E-01  3p2   N/A    N/A    N/A 
   46   8.862300E+03   8.844974E-01   4.734E+14   2.835E+34   2.722E-01      8.372E-01   6.436E-01   9.485E-01   1.932E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.331E+08   1.000E+00   1.000E+00   00000   6.719E-01   5.900E-01  3p2   N/A    N/A    N/A 
   47   8.926060E+03   8.991643E-01   4.689E+14   2.754E+34   2.698E-01      8.327E-01   6.377E-01   9.423E-01   1.927E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.379E+08   1.000E+00   1.000E+00   00000   6.761E-01   5.922E-01  3p2   N/A    N/A    N/A 
   48   8.988922E+03   9.142599E-01   4.640E+14   2.680E+34   2.672E-01      8.279E-01   6.315E-01   9.357E-01   1.921E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.429E+08   1.000E+00   1.000E+00   00000   6.808E-01   5.947E-01  3p2   N/A    N/A    N/A 
   49   9.050916E+03   9.291470E-01   4.593E+14   2.606E+34   2.646E-01      8.232E-01   6.252E-01   9.292E-01   1.916E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.478E+08   1.000E+00   1.000E+00   00000   6.854E-01   5.971E-01  3p2   N/A    N/A    N/A 
   50   9.112073E+03   9.438331E-01   4.545E+14   2.534E+34   2.620E-01      8.185E-01   6.190E-01   9.227E-01   1.910E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.524E+08   1.000E+00   1.000E+00   00000   6.900E-01   5.995E-01  3p2   N/A    N/A    N/A 
   51   9.172420E+03   9.583247E-01   4.499E+14   2.463E+34   2.595E-01      8.138E-01   6.128E-01   9.162E-01   1.905E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.568E+08   1.000E+00   1.000E+00   00000   6.946E-01   6.019E-01  3p2   N/A    N/A    N/A 
   52   9.231982E+03   9.726280E-01   4.453E+14   2.393E+34   2.570E-01      8.092E-01   6.067E-01   9.098E-01   1.900E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.610E+08   1.000E+00   1.000E+00   00000   6.991E-01   6.043E-01  3p2   N/A    N/A    N/A 
   53   9.290786E+03   9.867490E-01   4.408E+14   2.323E+34   2.545E-01      8.046E-01   6.006E-01   9.035E-01   1.894E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.650E+08   1.000E+00   1.000E+00   00000   7.037E-01   6.067E-01  3p2   N/A    N/A    N/A 
   54   9.348855E+03   1.000694E+00   4.363E+14   2.255E+34   2.521E-01      8.001E-01   5.945E-01   8.972E-01   1.889E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.688E+08   1.000E+00   1.000E+00   00000   7.082E-01   6.091E-01  3p2   N/A    N/A    N/A 
   55   9.406212E+03   1.014467E+00   4.319E+14   2.187E+34   2.497E-01      7.956E-01   5.885E-01   8.910E-01   1.884E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.723E+08   1.000E+00   1.000E+00   00000   7.128E-01   6.114E-01  3p2   N/A    N/A    N/A 
   56   9.462877E+03   1.028075E+00   4.275E+14   2.120E+34   2.473E-01      7.912E-01   5.824E-01   8.848E-01   1.878E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.757E+08   1.000E+00   1.000E+00   00000   7.173E-01   6.138E-01  3p2   N/A    N/A    N/A 
   57   9.518872E+03   1.041521E+00   4.232E+14   2.054E+34   2.449E-01      7.868E-01   5.764E-01   8.787E-01   1.873E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.788E+08   1.000E+00   1.000E+00   00000   7.218E-01   6.161E-01  3p2   N/A    N/A    N/A 
   58   9.574215E+03   1.054811E+00   4.189E+14   1.989E+34   2.425E-01      7.824E-01   5.705E-01   8.726E-01   1.868E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.817E+08   1.000E+00   1.000E+00   00000   7.263E-01   6.185E-01  3p2   N/A    N/A    N/A 
   59   9.628926E+03   1.067968E+00   4.146E+14   1.925E+34   2.402E-01      7.780E-01   5.644E-01   8.665E-01   1.863E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.845E+08   1.000E+00   1.000E+00   00000   7.308E-01   6.209E-01  3p2   N/A    N/A    N/A 
   60   9.683022E+03   1.081075E+00   4.100E+14   1.869E+34   2.376E-01      7.732E-01   5.578E-01   8.599E-01   1.857E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.872E+08   1.000E+00   1.000E+00   00000   7.358E-01   6.234E-01  3p2   N/A    N/A    N/A 
   61   9.736521E+03   1.094038E+00   4.054E+14   1.813E+34   2.351E-01      7.685E-01   5.512E-01   8.533E-01   1.851E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.897E+08   1.000E+00   1.000E+00   00000   7.407E-01   6.260E-01  3p2   N/A    N/A    N/A 
   62   9.789438E+03   1.106860E+00   4.009E+14   1.757E+34   2.326E-01      7.638E-01   5.447E-01   8.468E-01   1.845E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.919E+08   1.000E+00   1.000E+00   00000   7.457E-01   6.286E-01  3p2   N/A    N/A    N/A 
   63   9.841789E+03   1.119544E+00   3.964E+14   1.703E+34   2.301E-01      7.591E-01   5.381E-01   8.402E-01   1.839E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.939E+08   1.000E+00   1.000E+00   00000   7.506E-01   6.312E-01  3p2   N/A    N/A    N/A 
   64   9.893588E+03   1.132095E+00   3.920E+14   1.649E+34   2.277E-01      7.545E-01   5.315E-01   8.338E-01   1.833E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.956E+08   1.000E+00   1.000E+00   00000   7.555E-01   6.337E-01  3p2   N/A    N/A    N/A 
   65   9.944851E+03   1.144516E+00   3.876E+14   1.595E+34   2.253E-01      7.498E-01   5.250E-01   8.273E-01   1.827E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.970E+08   1.000E+00   1.000E+00   00000   7.604E-01   6.363E-01  3p2   N/A    N/A    N/A 
   66   9.995592E+03   1.156810E+00   3.833E+14   1.542E+34   2.228E-01      7.453E-01   5.184E-01   8.209E-01   1.822E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.981E+08   1.000E+00   1.000E+00   00000   7.653E-01   6.388E-01  3p2   N/A    N/A    N/A 
   67   1.004582E+04   1.168981E+00   3.790E+14   1.489E+34   2.205E-01      7.407E-01   5.118E-01   8.146E-01   1.816E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.990E+08   1.000E+00   1.000E+00   00000   7.702E-01   6.414E-01  3p2   N/A    N/A    N/A 
   68   1.009555E+04   1.181031E+00   3.748E+14   1.437E+34   2.181E-01      7.362E-01   5.052E-01   8.082E-01   1.810E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.996E+08   1.000E+00   1.000E+00   00000   7.750E-01   6.439E-01  3p2   N/A    N/A    N/A 
   69   1.014480E+04   1.192963E+00   3.705E+14   1.386E+34   2.157E-01      7.317E-01   4.987E-01   8.020E-01   1.804E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.999E+08   1.423E+07   1.000E+00   00000   7.799E-01   6.465E-01  3p2   N/A    N/A    N/A 
   70   1.019358E+04   1.204781E+00   3.664E+14   1.335E+34   2.134E-01      7.272E-01   4.921E-01   7.957E-01   1.798E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      1.000E+09   8.618E+07   1.000E+00   00000   7.847E-01   6.490E-01  3p2   N/A    N/A    N/A 
   71   1.024189E+04   1.216487E+00   3.623E+14   1.284E+34   2.111E-01      7.228E-01   4.855E-01   7.894E-01   1.792E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.998E+08   1.882E+08   1.000E+00   00000   7.896E-01   6.516E-01  3p2   N/A    N/A    N/A 
   72   1.028975E+04   1.227741E+00   3.577E+14   1.241E+34   2.085E-01      7.178E-01   4.781E-01   7.825E-01   1.786E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.992E+08   3.284E+08   1.000E+00   00000   7.950E-01   6.544E-01  3p2   N/A    N/A    N/A 
   73   1.033717E+04   1.238889E+00   3.531E+14   1.198E+34   2.060E-01      7.128E-01   4.706E-01   7.755E-01   1.779E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.983E+08   4.859E+08   1.000E+00   00000   8.004E-01   6.573E-01  3p2   N/A    N/A    N/A 
   74   1.038415E+04   1.249936E+00   3.486E+14   1.156E+34   2.034E-01      7.079E-01   4.631E-01   7.686E-01   1.773E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.970E+08   6.491E+08   1.000E+00   00000   8.058E-01   6.601E-01  3p2   N/A    N/A    N/A 
   75   1.043072E+04   1.260884E+00   3.441E+14   1.114E+34   2.009E-01      7.030E-01   4.555E-01   7.617E-01   1.766E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.954E+08   8.073E+08   1.000E+00   00000   8.112E-01   6.630E-01  3p2   N/A    N/A    N/A 
   76   1.047687E+04   1.271734E+00   3.397E+14   1.072E+34   1.984E-01      6.981E-01   4.479E-01   7.548E-01   1.759E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.934E+08   9.516E+08   1.000E+00   00000   8.166E-01   6.659E-01  3p2   N/A    N/A    N/A 
   77   1.052263E+04   1.282491E+00   3.353E+14   1.031E+34   1.959E-01      6.932E-01   4.403E-01   7.480E-01   1.753E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.910E+08   1.080E+09   1.000E+00   00000   8.219E-01   6.687E-01  3p2   N/A    N/A    N/A 
   78   1.056798E+04   1.293154E+00   3.310E+14   9.900E+33   1.935E-01      6.884E-01   4.326E-01   7.412E-01   1.746E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.883E+08   1.196E+09   1.000E+00   00000   8.273E-01   6.716E-01  3p2   N/A    N/A    N/A 
   79   1.061295E+04   1.303726E+00   3.266E+14   9.495E+33   1.910E-01      6.835E-01   4.249E-01   7.344E-01   1.739E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.853E+08   1.301E+09   1.000E+00   00000   8.326E-01   6.745E-01  3p2   N/A    N/A    N/A 
   80   1.065755E+04   1.314210E+00   3.224E+14   9.093E+33   1.886E-01      6.787E-01   4.170E-01   7.276E-01   1.732E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.819E+08   1.398E+09   1.000E+00   00000   8.379E-01   6.773E-01  3p2   N/A    N/A    N/A 
   81   1.070177E+04   1.324607E+00   3.181E+14   8.694E+33   1.862E-01      6.739E-01   4.092E-01   7.208E-01   1.726E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.781E+08   1.489E+09   1.000E+00   00000   8.432E-01   6.802E-01  3p2   N/A    N/A    N/A 
   82   1.074563E+04   1.334918E+00   3.139E+14   8.298E+33   1.838E-01      6.691E-01   4.012E-01   7.141E-01   1.719E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.740E+08   1.577E+09   1.000E+00   00000   8.485E-01   6.831E-01  3p2   N/A    N/A    N/A 
   83   1.078913E+04   1.344797E+00   3.094E+14   7.939E+33   1.812E-01      6.639E-01   3.925E-01   7.068E-01   1.711E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.691E+08   1.670E+09   1.000E+00   00000   8.542E-01   6.862E-01  3p2   N/A    N/A    N/A 
   84   1.083229E+04   1.354294E+00   3.046E+14   7.610E+33   1.785E-01      6.584E-01   3.831E-01   6.991E-01   1.704E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.635E+08   1.766E+09   1.000E+00   00000   8.602E-01   6.895E-01  3p2   N/A    N/A    N/A 
   85   1.087511E+04   1.363716E+00   2.999E+14   7.284E+33   1.758E-01      6.529E-01   3.736E-01   6.914E-01   1.696E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.574E+08   1.859E+09   1.000E+00   00000   8.662E-01   6.928E-01  3p2   N/A    N/A    N/A 
   86   1.091759E+04   1.373065E+00   2.953E+14   6.961E+33   1.732E-01      6.474E-01   3.640E-01   6.837E-01   1.688E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.508E+08   1.950E+09   1.000E+00   00000   8.722E-01   6.962E-01  3p2   N/A    N/A    N/A 
   87   1.095974E+04   1.382341E+00   2.906E+14   6.640E+33   1.705E-01      6.419E-01   3.541E-01   6.760E-01   1.680E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.438E+08   2.040E+09   1.000E+00   00000   8.781E-01   6.995E-01  3p2   N/A    N/A    N/A 
   88   1.100157E+04   1.391546E+00   2.860E+14   6.322E+33   1.679E-01      6.365E-01   3.441E-01   6.684E-01   1.672E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.363E+08   2.129E+09   1.000E+00   00000   8.840E-01   7.029E-01  3p2   N/A    N/A    N/A 
   89   1.104309E+04   1.400683E+00   2.814E+14   6.006E+33   1.652E-01      6.310E-01   3.338E-01   6.607E-01   1.664E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.283E+08   2.217E+09   1.000E+00   00000   8.899E-01   7.062E-01  3p2   N/A    N/A    N/A 
