         5       653       401       557

EOS                                                                            

  i            rad           emas         rho         pres          nb           kf(e)      kf(mu)       kf(p)       kf(n)      kf(la)      kf(S-)      kf(S0)      kf(S+)         Tc(n)       Tc(p)      Tc(la)    Durca        mstn        mstp  nSF   Acel   Aion   Zion
   23   4.268875E+03   1.047848E-01   6.097E+14   5.212E+34   3.473E-01      8.393E-01   6.463E-01   9.514E-01   2.112E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.774E+08   1.000E+00   1.000E+00   00000   5.178E-01   6.130E-01  3p2   N/A    N/A    N/A 
   24   4.329867E+03   1.088598E-01   6.081E+14   5.170E+34   3.464E-01      8.380E-01   6.446E-01   9.496E-01   2.111E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.799E+08   1.000E+00   1.000E+00   00000   5.189E-01   6.135E-01  3p2   N/A    N/A    N/A 
   25   4.389188E+03   1.128232E-01   6.065E+14   5.129E+34   3.456E-01      8.366E-01   6.429E-01   9.477E-01   2.109E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.824E+08   1.000E+00   1.000E+00   00000   5.199E-01   6.139E-01  3p2   N/A    N/A    N/A 
   26   4.446947E+03   1.168421E-01   6.049E+14   5.089E+34   3.448E-01      8.353E-01   6.412E-01   9.459E-01   2.108E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.848E+08   1.000E+00   1.000E+00   00000   5.210E-01   6.143E-01  3p2   N/A    N/A    N/A 
   27   4.503243E+03   1.216364E-01   6.032E+14   5.047E+34   3.439E-01      8.339E-01   6.393E-01   9.440E-01   2.106E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.875E+08   1.000E+00   1.000E+00   00000   5.221E-01   6.148E-01  3p2   N/A    N/A    N/A 
   28   4.558166E+03   1.263137E-01   6.015E+14   5.006E+34   3.430E-01      8.325E-01   6.374E-01   9.420E-01   2.104E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.902E+08   1.000E+00   1.000E+00   00000   5.232E-01   6.153E-01  3p2   N/A    N/A    N/A 
   29   4.611797E+03   1.308809E-01   5.999E+14   4.966E+34   3.422E-01      8.311E-01   6.357E-01   9.401E-01   2.103E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.928E+08   1.000E+00   1.000E+00   00000   5.243E-01   6.157E-01  3p2   N/A    N/A    N/A 
   30   4.664208E+03   1.353443E-01   5.983E+14   4.927E+34   3.413E-01      8.298E-01   6.340E-01   9.383E-01   2.101E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.953E+08   1.000E+00   1.000E+00   00000   5.254E-01   6.162E-01  3p2   N/A    N/A    N/A 
   31   4.715467E+03   1.397095E-01   5.967E+14   4.888E+34   3.405E-01      8.285E-01   6.323E-01   9.366E-01   2.100E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.977E+08   1.000E+00   1.000E+00   00000   5.265E-01   6.166E-01  3p2   N/A    N/A    N/A 
   32   4.765636E+03   1.439819E-01   5.952E+14   4.850E+34   3.397E-01      8.273E-01   6.306E-01   9.348E-01   2.099E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.002E+08   1.000E+00   1.000E+00   00000   5.275E-01   6.171E-01  3p2   N/A    N/A    N/A 
   33   4.814769E+03   1.481662E-01   5.937E+14   4.814E+34   3.389E-01      8.260E-01   6.290E-01   9.331E-01   2.097E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.025E+08   1.000E+00   1.000E+00   00000   5.286E-01   6.175E-01  3p2   N/A    N/A    N/A 
   34   4.862920E+03   1.522667E-01   5.922E+14   4.778E+34   3.382E-01      8.248E-01   6.274E-01   9.315E-01   2.096E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.049E+08   1.000E+00   1.000E+00   00000   5.296E-01   6.179E-01  3p2   N/A    N/A    N/A 
   35   4.910136E+03   1.562877E-01   5.908E+14   4.742E+34   3.374E-01      8.236E-01   6.258E-01   9.298E-01   2.094E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.072E+08   1.000E+00   1.000E+00   00000   5.306E-01   6.183E-01  3p2   N/A    N/A    N/A 
   36   4.956461E+03   1.602327E-01   5.894E+14   4.707E+34   3.366E-01      8.225E-01   6.243E-01   9.282E-01   2.093E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.094E+08   1.000E+00   1.000E+00   00000   5.316E-01   6.187E-01  3p2   N/A    N/A    N/A 
   37   5.001935E+03   1.641053E-01   5.880E+14   4.673E+34   3.359E-01      8.213E-01   6.228E-01   9.266E-01   2.092E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.117E+08   1.000E+00   1.000E+00   00000   5.325E-01   6.191E-01  3p2   N/A    N/A    N/A 
   38   5.046598E+03   1.679089E-01   5.866E+14   4.640E+34   3.352E-01      8.202E-01   6.213E-01   9.251E-01   2.090E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.138E+08   1.000E+00   1.000E+00   00000   5.335E-01   6.195E-01  3p2   N/A    N/A    N/A 
   39   5.090483E+03   1.720474E-01   5.852E+14   4.606E+34   3.345E-01      8.190E-01   6.198E-01   9.235E-01   2.089E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.161E+08   1.000E+00   1.000E+00   00000   5.345E-01   6.199E-01  3p2   N/A    N/A    N/A 
   40   5.133625E+03   1.766375E-01   5.837E+14   4.571E+34   3.337E-01      8.178E-01   6.182E-01   9.218E-01   2.087E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.185E+08   1.000E+00   1.000E+00   00000   5.355E-01   6.203E-01  3p2   N/A    N/A    N/A 
   41   5.176054E+03   1.811518E-01   5.822E+14   4.537E+34   3.329E-01      8.166E-01   6.166E-01   9.201E-01   2.086E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.209E+08   1.000E+00   1.000E+00   00000   5.366E-01   6.207E-01  3p2   N/A    N/A    N/A 
   42   5.217798E+03   1.855932E-01   5.807E+14   4.503E+34   3.321E-01      8.154E-01   6.150E-01   9.185E-01   2.085E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.232E+08   1.000E+00   1.000E+00   00000   5.376E-01   6.211E-01  3p2   N/A    N/A    N/A 
   43   5.258885E+03   1.899646E-01   5.793E+14   4.470E+34   3.314E-01      8.143E-01   6.135E-01   9.169E-01   2.083E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.255E+08   1.000E+00   1.000E+00   00000   5.386E-01   6.216E-01  3p2   N/A    N/A    N/A 
   44   5.299339E+03   1.942688E-01   5.779E+14   4.437E+34   3.306E-01      8.131E-01   6.119E-01   9.153E-01   2.082E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.278E+08   1.000E+00   1.000E+00   00000   5.396E-01   6.220E-01  3p2   N/A    N/A    N/A 
   45   5.339185E+03   1.985083E-01   5.765E+14   4.405E+34   3.299E-01      8.120E-01   6.104E-01   9.137E-01   2.080E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.300E+08   1.000E+00   1.000E+00   00000   5.406E-01   6.224E-01  3p2   N/A    N/A    N/A 
   46   5.378445E+03   2.026854E-01   5.751E+14   4.373E+34   3.292E-01      8.109E-01   6.089E-01   9.121E-01   2.079E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.323E+08   1.000E+00   1.000E+00   00000   5.416E-01   6.228E-01  3p2   N/A    N/A    N/A 
   47   5.417141E+03   2.068025E-01   5.738E+14   4.342E+34   3.285E-01      8.098E-01   6.075E-01   9.106E-01   2.078E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.344E+08   1.000E+00   1.000E+00   00000   5.425E-01   6.231E-01  3p2   N/A    N/A    N/A 
   48   5.455291E+03   2.108615E-01   5.725E+14   4.311E+34   3.278E-01      8.087E-01   6.061E-01   9.092E-01   2.076E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.366E+08   1.000E+00   1.000E+00   00000   5.435E-01   6.235E-01  3p2   N/A    N/A    N/A 
   49   5.492914E+03   2.148645E-01   5.712E+14   4.281E+34   3.271E-01      8.077E-01   6.047E-01   9.077E-01   2.075E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.387E+08   1.000E+00   1.000E+00   00000   5.445E-01   6.239E-01  3p2   N/A    N/A    N/A 
   50   5.530030E+03   2.188135E-01   5.699E+14   4.251E+34   3.264E-01      8.066E-01   6.033E-01   9.063E-01   2.074E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.408E+08   1.000E+00   1.000E+00   00000   5.454E-01   6.243E-01  3p2   N/A    N/A    N/A 
   51   5.566654E+03   2.227101E-01   5.686E+14   4.221E+34   3.257E-01      8.056E-01   6.019E-01   9.048E-01   2.073E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.429E+08   1.000E+00   1.000E+00   00000   5.463E-01   6.247E-01  3p2   N/A    N/A    N/A 
   52   5.602802E+03   2.265561E-01   5.673E+14   4.192E+34   3.251E-01      8.046E-01   6.005E-01   9.034E-01   2.071E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.449E+08   1.000E+00   1.000E+00   00000   5.473E-01   6.250E-01  3p2   N/A    N/A    N/A 
   53   5.638489E+03   2.303531E-01   5.661E+14   4.163E+34   3.244E-01      8.036E-01   5.992E-01   9.020E-01   2.070E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.469E+08   1.000E+00   1.000E+00   00000   5.482E-01   6.254E-01  3p2   N/A    N/A    N/A 
   54   5.673731E+03   2.341027E-01   5.649E+14   4.135E+34   3.237E-01      8.026E-01   5.978E-01   9.007E-01   2.069E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.489E+08   1.000E+00   1.000E+00   00000   5.491E-01   6.257E-01  3p2   N/A    N/A    N/A 
   55   5.708540E+03   2.378063E-01   5.636E+14   4.107E+34   3.231E-01      8.016E-01   5.965E-01   8.993E-01   2.068E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.509E+08   1.000E+00   1.000E+00   00000   5.500E-01   6.261E-01  3p2   N/A    N/A    N/A 
   56   5.742930E+03   2.414652E-01   5.624E+14   4.079E+34   3.225E-01      8.006E-01   5.952E-01   8.979E-01   2.066E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.529E+08   1.000E+00   1.000E+00   00000   5.508E-01   6.265E-01  3p2   N/A    N/A    N/A 
   57   5.776912E+03   2.455279E-01   5.612E+14   4.051E+34   3.218E-01      7.996E-01   5.938E-01   8.965E-01   2.065E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.549E+08   1.000E+00   1.000E+00   00000   5.518E-01   6.268E-01  3p2   N/A    N/A    N/A 
   58   5.810500E+03   2.498839E-01   5.598E+14   4.022E+34   3.211E-01      7.985E-01   5.924E-01   8.951E-01   2.064E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.571E+08   1.000E+00   1.000E+00   00000   5.528E-01   6.272E-01  3p2   N/A    N/A    N/A 
   59   5.843703E+03   2.541901E-01   5.585E+14   3.994E+34   3.204E-01      7.975E-01   5.910E-01   8.936E-01   2.062E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.592E+08   1.000E+00   1.000E+00   00000   5.538E-01   6.276E-01  3p2   N/A    N/A    N/A 
   60   5.876534E+03   2.584479E-01   5.572E+14   3.966E+34   3.197E-01      7.965E-01   5.896E-01   8.922E-01   2.061E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.613E+08   1.000E+00   1.000E+00   00000   5.547E-01   6.280E-01  3p2   N/A    N/A    N/A 
   61   5.909002E+03   2.626587E-01   5.559E+14   3.938E+34   3.190E-01      7.954E-01   5.882E-01   8.908E-01   2.060E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.634E+08   1.000E+00   1.000E+00   00000   5.557E-01   6.284E-01  3p2   N/A    N/A    N/A 
   62   5.941116E+03   2.668237E-01   5.547E+14   3.911E+34   3.183E-01      7.944E-01   5.868E-01   8.894E-01   2.058E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.655E+08   1.000E+00   1.000E+00   00000   5.567E-01   6.287E-01  3p2   N/A    N/A    N/A 
   63   5.972888E+03   2.709441E-01   5.534E+14   3.884E+34   3.177E-01      7.934E-01   5.855E-01   8.879E-01   2.057E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.676E+08   1.000E+00   1.000E+00   00000   5.576E-01   6.291E-01  3p2   N/A    N/A    N/A 
   64   6.004325E+03   2.750213E-01   5.522E+14   3.857E+34   3.170E-01      7.924E-01   5.841E-01   8.866E-01   2.056E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.696E+08   1.000E+00   1.000E+00   00000   5.586E-01   6.295E-01  3p2   N/A    N/A    N/A 
   65   6.035435E+03   2.790560E-01   5.510E+14   3.831E+34   3.163E-01      7.914E-01   5.828E-01   8.852E-01   2.055E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.716E+08   1.000E+00   1.000E+00   00000   5.595E-01   6.299E-01  3p2   N/A    N/A    N/A 
   66   6.066229E+03   2.830497E-01   5.497E+14   3.804E+34   3.157E-01      7.904E-01   5.815E-01   8.838E-01   2.053E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.736E+08   1.000E+00   1.000E+00   00000   5.604E-01   6.302E-01  3p2   N/A    N/A    N/A 
   67   6.096713E+03   2.870032E-01   5.485E+14   3.779E+34   3.151E-01      7.895E-01   5.802E-01   8.825E-01   2.052E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.756E+08   1.000E+00   1.000E+00   00000   5.614E-01   6.306E-01  3p2   N/A    N/A    N/A 
   68   6.126895E+03   2.909175E-01   5.473E+14   3.753E+34   3.144E-01      7.886E-01   5.789E-01   8.812E-01   2.051E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.775E+08   1.000E+00   1.000E+00   00000   5.623E-01   6.309E-01  3p2   N/A    N/A    N/A 
   69   6.156783E+03   2.947938E-01   5.462E+14   3.727E+34   3.138E-01      7.876E-01   5.776E-01   8.799E-01   2.050E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.794E+08   1.000E+00   1.000E+00   00000   5.632E-01   6.313E-01  3p2   N/A    N/A    N/A 
   70   6.186384E+03   2.986327E-01   5.450E+14   3.702E+34   3.132E-01      7.867E-01   5.764E-01   8.786E-01   2.048E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.813E+08   1.000E+00   1.000E+00   00000   5.641E-01   6.317E-01  3p2   N/A    N/A    N/A 
   71   6.215703E+03   3.024351E-01   5.438E+14   3.677E+34   3.126E-01      7.858E-01   5.751E-01   8.774E-01   2.047E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.832E+08   1.000E+00   1.000E+00   00000   5.650E-01   6.320E-01  3p2   N/A    N/A    N/A 
   72   6.244749E+03   3.062021E-01   5.427E+14   3.653E+34   3.119E-01      7.849E-01   5.738E-01   8.761E-01   2.046E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.851E+08   1.000E+00   1.000E+00   00000   5.659E-01   6.324E-01  3p2   N/A    N/A    N/A 
   73   6.273527E+03   3.099344E-01   5.415E+14   3.628E+34   3.113E-01      7.839E-01   5.726E-01   8.748E-01   2.045E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.870E+08   1.000E+00   1.000E+00   00000   5.668E-01   6.327E-01  3p2   N/A    N/A    N/A 
   74   6.302043E+03   3.136326E-01   5.404E+14   3.604E+34   3.107E-01      7.830E-01   5.714E-01   8.736E-01   2.044E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.888E+08   1.000E+00   1.000E+00   00000   5.677E-01   6.330E-01  3p2   N/A    N/A    N/A 
   75   6.330304E+03   3.172978E-01   5.393E+14   3.580E+34   3.101E-01      7.822E-01   5.701E-01   8.723E-01   2.042E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.907E+08   1.000E+00   1.000E+00   00000   5.685E-01   6.334E-01  3p2   N/A    N/A    N/A 
   76   6.358314E+03   3.209305E-01   5.382E+14   3.556E+34   3.095E-01      7.813E-01   5.690E-01   8.711E-01   2.041E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.925E+08   1.000E+00   1.000E+00   00000   5.694E-01   6.337E-01  3p2   N/A    N/A    N/A 
   77   6.386081E+03   3.245315E-01   5.371E+14   3.532E+34   3.090E-01      7.804E-01   5.678E-01   8.699E-01   2.040E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.943E+08   1.000E+00   1.000E+00   00000   5.703E-01   6.341E-01  3p2   N/A    N/A    N/A 
   78   6.413607E+03   3.281015E-01   5.360E+14   3.509E+34   3.084E-01      7.796E-01   5.666E-01   8.688E-01   2.039E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.960E+08   1.000E+00   1.000E+00   00000   5.712E-01   6.344E-01  3p2   N/A    N/A    N/A 
   79   6.440900E+03   3.316411E-01   5.349E+14   3.486E+34   3.078E-01      7.787E-01   5.655E-01   8.676E-01   2.038E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.978E+08   1.000E+00   1.000E+00   00000   5.720E-01   6.347E-01  3p2   N/A    N/A    N/A 
   80   6.467963E+03   3.351509E-01   5.338E+14   3.463E+34   3.072E-01      7.779E-01   5.643E-01   8.664E-01   2.036E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.995E+08   1.000E+00   1.000E+00   00000   5.729E-01   6.351E-01  3p2   N/A    N/A    N/A 
   81   6.494800E+03   3.388984E-01   5.327E+14   3.440E+34   3.066E-01      7.770E-01   5.631E-01   8.652E-01   2.035E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.014E+08   1.000E+00   1.000E+00   00000   5.738E-01   6.354E-01  3p2   N/A    N/A    N/A 
   82   6.521419E+03   3.429837E-01   5.315E+14   3.416E+34   3.060E-01      7.761E-01   5.618E-01   8.639E-01   2.034E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.033E+08   1.000E+00   1.000E+00   00000   5.747E-01   6.358E-01  3p2   N/A    N/A    N/A 
   83   6.547822E+03   3.470358E-01   5.304E+14   3.393E+34   3.053E-01      7.751E-01   5.605E-01   8.626E-01   2.033E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.052E+08   1.000E+00   1.000E+00   00000   5.757E-01   6.361E-01  3p2   N/A    N/A    N/A 
   84   6.574014E+03   3.510556E-01   5.292E+14   3.370E+34   3.047E-01      7.742E-01   5.592E-01   8.613E-01   2.031E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.072E+08   1.000E+00   1.000E+00   00000   5.766E-01   6.365E-01  3p2   N/A    N/A    N/A 
   85   6.599998E+03   3.550434E-01   5.280E+14   3.348E+34   3.041E-01      7.733E-01   5.579E-01   8.600E-01   2.030E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.091E+08   1.000E+00   1.000E+00   00000   5.775E-01   6.369E-01  3p2   N/A    N/A    N/A 
   86   6.625779E+03   3.590002E-01   5.269E+14   3.325E+34   3.035E-01      7.724E-01   5.567E-01   8.588E-01   2.029E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.109E+08   1.000E+00   1.000E+00   00000   5.785E-01   6.372E-01  3p2   N/A    N/A    N/A 
   87   6.651362E+03   3.629264E-01   5.257E+14   3.303E+34   3.028E-01      7.715E-01   5.555E-01   8.575E-01   2.028E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.128E+08   1.000E+00   1.000E+00   00000   5.794E-01   6.376E-01  3p2   N/A    N/A    N/A 
   88   6.676749E+03   3.668228E-01   5.246E+14   3.281E+34   3.022E-01      7.706E-01   5.542E-01   8.563E-01   2.026E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.146E+08   1.000E+00   1.000E+00   00000   5.804E-01   6.379E-01  3p2   N/A    N/A    N/A 
   89   6.701944E+03   3.706895E-01   5.234E+14   3.259E+34   3.016E-01      7.698E-01   5.530E-01   8.551E-01   2.025E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.165E+08   1.000E+00   1.000E+00   00000   5.813E-01   6.383E-01  3p2   N/A    N/A    N/A 
