         5       653       401       557

EOS                                                                            

  i            rad           emas         rho         pres          nb           kf(e)      kf(mu)       kf(p)       kf(n)      kf(la)      kf(S-)      kf(S0)      kf(S+)         Tc(n)       Tc(p)      Tc(la)    Durca        mstn        mstp  nSF   Acel   Aion   Zion
   14   3.451367E+03   8.321085E-02   9.257E+14   1.183E+35   5.128E-01      9.989E-01   8.422E-01   1.168E+00   2.386E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      2.529E+08   1.000E+00   1.000E+00   00000   5.754E-01   3.815E-01  3p2   N/A    N/A    N/A 
   15   3.531660E+03   8.929843E-02   9.225E+14   1.171E+35   5.112E-01      9.973E-01   8.403E-01   1.166E+00   2.384E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      2.556E+08   1.000E+00   1.000E+00   00000   5.761E-01   3.820E-01  3p2   N/A    N/A    N/A 
   16   3.608459E+03   9.512111E-02   9.193E+14   1.159E+35   5.096E-01      9.958E-01   8.384E-01   1.164E+00   2.382E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      2.581E+08   1.000E+00   1.000E+00   00000   5.768E-01   3.825E-01  3p2   N/A    N/A    N/A 
   17   3.682122E+03   1.007060E-01   9.163E+14   1.148E+35   5.082E-01      9.943E-01   8.367E-01   1.162E+00   2.380E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      2.606E+08   1.000E+00   1.000E+00   00000   5.774E-01   3.830E-01  3p2   N/A    N/A    N/A 
   18   3.752949E+03   1.060759E-01   9.134E+14   1.137E+35   5.068E-01      9.929E-01   8.350E-01   1.160E+00   2.378E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      2.630E+08   1.000E+00   1.000E+00   00000   5.780E-01   3.834E-01  3p2   N/A    N/A    N/A 
   19   3.821199E+03   1.112504E-01   9.107E+14   1.126E+35   5.054E-01      9.915E-01   8.333E-01   1.158E+00   2.376E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      2.654E+08   1.000E+00   1.000E+00   00000   5.787E-01   3.839E-01  3p2   N/A    N/A    N/A 
   20   3.887095E+03   1.167661E-01   9.078E+14   1.116E+35   5.040E-01      9.901E-01   8.317E-01   1.156E+00   2.374E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      2.678E+08   1.000E+00   1.000E+00   00000   5.793E-01   3.843E-01  3p2   N/A    N/A    N/A 
   21   3.950829E+03   1.229638E-01   9.048E+14   1.105E+35   5.026E-01      9.886E-01   8.299E-01   1.154E+00   2.372E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      2.704E+08   1.000E+00   1.000E+00   00000   5.799E-01   3.848E-01  3p2   N/A    N/A    N/A 
   22   4.012571E+03   1.289678E-01   9.019E+14   1.095E+35   5.011E-01      9.871E-01   8.281E-01   1.152E+00   2.370E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      2.729E+08   1.000E+00   1.000E+00   00000   5.806E-01   3.852E-01  3p2   N/A    N/A    N/A 
   23   4.072469E+03   1.347925E-01   8.991E+14   1.084E+35   4.998E-01      9.857E-01   8.264E-01   1.150E+00   2.368E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      2.754E+08   1.000E+00   1.000E+00   00000   5.812E-01   3.857E-01  3p2   N/A    N/A    N/A 
   24   4.130655E+03   1.404507E-01   8.964E+14   1.074E+35   4.984E-01      9.843E-01   8.248E-01   1.148E+00   2.366E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      2.778E+08   1.000E+00   1.000E+00   00000   5.818E-01   3.862E-01  3p2   N/A    N/A    N/A 
   25   4.187246E+03   1.459539E-01   8.937E+14   1.065E+35   4.971E-01      9.830E-01   8.232E-01   1.147E+00   2.364E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      2.802E+08   1.000E+00   1.000E+00   00000   5.824E-01   3.866E-01  3p2   N/A    N/A    N/A 
   26   4.242348E+03   1.513122E-01   8.911E+14   1.056E+35   4.958E-01      9.817E-01   8.216E-01   1.145E+00   2.362E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      2.825E+08   1.000E+00   1.000E+00   00000   5.830E-01   3.870E-01  3p2   N/A    N/A    N/A 
   27   4.296054E+03   1.565348E-01   8.886E+14   1.046E+35   4.946E-01      9.804E-01   8.201E-01   1.143E+00   2.360E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      2.848E+08   1.000E+00   1.000E+00   00000   5.836E-01   3.874E-01  3p2   N/A    N/A    N/A 
   28   4.348450E+03   1.616300E-01   8.862E+14   1.037E+35   4.934E-01      9.791E-01   8.186E-01   1.141E+00   2.359E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      2.870E+08   1.000E+00   1.000E+00   00000   5.841E-01   3.878E-01  3p2   N/A    N/A    N/A 
   29   4.399613E+03   1.666052E-01   8.837E+14   1.029E+35   4.922E-01      9.779E-01   8.171E-01   1.140E+00   2.357E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      2.892E+08   1.000E+00   1.000E+00   00000   5.847E-01   3.882E-01  3p2   N/A    N/A    N/A 
   30   4.449613E+03   1.721539E-01   8.812E+14   1.020E+35   4.909E-01      9.766E-01   8.156E-01   1.138E+00   2.355E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      2.916E+08   1.000E+00   1.000E+00   00000   5.853E-01   3.887E-01  3p2   N/A    N/A    N/A 
   31   4.498514E+03   1.781407E-01   8.786E+14   1.011E+35   4.896E-01      9.752E-01   8.139E-01   1.136E+00   2.353E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      2.941E+08   1.000E+00   1.000E+00   00000   5.859E-01   3.891E-01  3p2   N/A    N/A    N/A 
   32   4.546374E+03   1.840001E-01   8.760E+14   1.002E+35   4.883E-01      9.739E-01   8.123E-01   1.134E+00   2.351E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      2.965E+08   1.000E+00   1.000E+00   00000   5.865E-01   3.896E-01  3p2   N/A    N/A    N/A 
   33   4.593247E+03   1.897387E-01   8.734E+14   9.934E+34   4.871E-01      9.726E-01   8.108E-01   1.133E+00   2.349E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      2.989E+08   1.000E+00   1.000E+00   00000   5.871E-01   3.900E-01  3p2   N/A    N/A    N/A 
   34   4.639183E+03   1.953624E-01   8.709E+14   9.850E+34   4.859E-01      9.713E-01   8.092E-01   1.131E+00   2.348E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      3.013E+08   1.000E+00   1.000E+00   00000   5.876E-01   3.904E-01  3p2   N/A    N/A    N/A 
   35   4.684226E+03   2.008770E-01   8.685E+14   9.767E+34   4.846E-01      9.700E-01   8.077E-01   1.129E+00   2.346E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      3.036E+08   1.000E+00   1.000E+00   00000   5.882E-01   3.908E-01  3p2   N/A    N/A    N/A 
   36   4.728419E+03   2.062875E-01   8.661E+14   9.685E+34   4.835E-01      9.688E-01   8.062E-01   1.127E+00   2.344E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      3.059E+08   1.000E+00   1.000E+00   00000   5.888E-01   3.912E-01  3p2   N/A    N/A    N/A 
   37   4.771802E+03   2.115986E-01   8.637E+14   9.605E+34   4.823E-01      9.676E-01   8.047E-01   1.126E+00   2.342E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      3.082E+08   1.000E+00   1.000E+00   00000   5.893E-01   3.916E-01  3p2   N/A    N/A    N/A 
   38   4.814409E+03   2.168150E-01   8.614E+14   9.527E+34   4.811E-01      9.664E-01   8.033E-01   1.124E+00   2.341E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      3.105E+08   1.000E+00   1.000E+00   00000   5.899E-01   3.920E-01  3p2   N/A    N/A    N/A 
   39   4.856276E+03   2.219406E-01   8.592E+14   9.450E+34   4.800E-01      9.652E-01   8.019E-01   1.123E+00   2.339E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      3.128E+08   1.000E+00   1.000E+00   00000   5.904E-01   3.924E-01  3p2   N/A    N/A    N/A 
   40   4.897433E+03   2.269793E-01   8.569E+14   9.374E+34   4.789E-01      9.640E-01   8.005E-01   1.121E+00   2.337E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      3.150E+08   1.000E+00   1.000E+00   00000   5.909E-01   3.928E-01  3p2   N/A    N/A    N/A 
   41   4.937909E+03   2.319348E-01   8.548E+14   9.299E+34   4.778E-01      9.629E-01   7.991E-01   1.119E+00   2.336E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      3.172E+08   1.000E+00   1.000E+00   00000   5.914E-01   3.932E-01  3p2   N/A    N/A    N/A 
   42   4.977733E+03   2.368103E-01   8.526E+14   9.226E+34   4.767E-01      9.617E-01   7.977E-01   1.118E+00   2.334E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      3.193E+08   1.000E+00   1.000E+00   00000   5.919E-01   3.936E-01  3p2   N/A    N/A    N/A 
   43   5.016929E+03   2.416090E-01   8.505E+14   9.154E+34   4.757E-01      9.606E-01   7.963E-01   1.116E+00   2.333E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      3.215E+08   1.000E+00   1.000E+00   00000   5.925E-01   3.940E-01  3p2   N/A    N/A    N/A 
   44   5.055522E+03   2.469735E-01   8.482E+14   9.080E+34   4.745E-01      9.594E-01   7.949E-01   1.115E+00   2.331E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      3.238E+08   1.000E+00   1.000E+00   00000   5.930E-01   3.944E-01  3p2   N/A    N/A    N/A 
   45   5.093535E+03   2.526974E-01   8.458E+14   9.006E+34   4.733E-01      9.581E-01   7.934E-01   1.113E+00   2.329E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      3.262E+08   1.000E+00   1.000E+00   00000   5.936E-01   3.948E-01  3p2   N/A    N/A    N/A 
   46   5.130989E+03   2.583371E-01   8.435E+14   8.933E+34   4.722E-01      9.569E-01   7.919E-01   1.111E+00   2.327E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      3.287E+08   1.000E+00   1.000E+00   00000   5.941E-01   3.952E-01  3p2   N/A    N/A    N/A 
   47   5.167904E+03   2.638957E-01   8.412E+14   8.861E+34   4.710E-01      9.557E-01   7.904E-01   1.110E+00   2.326E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      3.311E+08   1.000E+00   1.000E+00   00000   5.947E-01   3.957E-01  3p2   N/A    N/A    N/A 
   48   5.204299E+03   2.693759E-01   8.389E+14   8.789E+34   4.699E-01      9.545E-01   7.889E-01   1.108E+00   2.324E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      3.335E+08   1.000E+00   1.000E+00   00000   5.952E-01   3.961E-01  3p2   N/A    N/A    N/A 
   49   5.240192E+03   2.747805E-01   8.367E+14   8.719E+34   4.687E-01      9.533E-01   7.875E-01   1.106E+00   2.322E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      3.358E+08   1.000E+00   1.000E+00   00000   5.958E-01   3.965E-01  3p2   N/A    N/A    N/A 
   50   5.275600E+03   2.801121E-01   8.345E+14   8.650E+34   4.676E-01      9.521E-01   7.860E-01   1.105E+00   2.321E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      3.382E+08   1.000E+00   1.000E+00   00000   5.963E-01   3.969E-01  3p2   N/A    N/A    N/A 
   51   5.310538E+03   2.853731E-01   8.323E+14   8.582E+34   4.665E-01      9.509E-01   7.846E-01   1.103E+00   2.319E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      3.405E+08   1.000E+00   1.000E+00   00000   5.969E-01   3.973E-01  3p2   N/A    N/A    N/A 
   52   5.345023E+03   2.905657E-01   8.302E+14   8.514E+34   4.655E-01      9.498E-01   7.832E-01   1.102E+00   2.317E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      3.428E+08   1.000E+00   1.000E+00   00000   5.974E-01   3.977E-01  3p2   N/A    N/A    N/A 
   53   5.379069E+03   2.956922E-01   8.280E+14   8.448E+34   4.644E-01      9.486E-01   7.818E-01   1.100E+00   2.316E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      3.451E+08   1.000E+00   1.000E+00   00000   5.979E-01   3.981E-01  3p2   N/A    N/A    N/A 
   54   5.412689E+03   3.007546E-01   8.259E+14   8.382E+34   4.633E-01      9.475E-01   7.805E-01   1.099E+00   2.314E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      3.474E+08   1.000E+00   1.000E+00   00000   5.984E-01   3.985E-01  3p2   N/A    N/A    N/A 
   55   5.445897E+03   3.057550E-01   8.239E+14   8.317E+34   4.623E-01      9.463E-01   7.791E-01   1.097E+00   2.313E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      3.497E+08   1.000E+00   1.000E+00   00000   5.989E-01   3.989E-01  3p2   N/A    N/A    N/A 
   56   5.478704E+03   3.106950E-01   8.218E+14   8.253E+34   4.612E-01      9.452E-01   7.777E-01   1.096E+00   2.311E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      3.519E+08   1.000E+00   1.000E+00   00000   5.995E-01   3.993E-01  3p2   N/A    N/A    N/A 
   57   5.511123E+03   3.155766E-01   8.198E+14   8.190E+34   4.602E-01      9.441E-01   7.764E-01   1.094E+00   2.309E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      3.542E+08   1.000E+00   1.000E+00   00000   6.000E-01   3.996E-01  3p2   N/A    N/A    N/A 
   58   5.543165E+03   3.204014E-01   8.178E+14   8.127E+34   4.592E-01      9.430E-01   7.751E-01   1.093E+00   2.308E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      3.564E+08   1.000E+00   1.000E+00   00000   6.005E-01   4.000E-01  3p2   N/A    N/A    N/A 
   59   5.574841E+03   3.251711E-01   8.158E+14   8.065E+34   4.582E-01      9.420E-01   7.738E-01   1.091E+00   2.306E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      3.586E+08   1.000E+00   1.000E+00   00000   6.010E-01   4.004E-01  3p2   N/A    N/A    N/A 
   60   5.606161E+03   3.298872E-01   8.139E+14   8.004E+34   4.572E-01      9.409E-01   7.725E-01   1.090E+00   2.305E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      3.608E+08   1.000E+00   1.000E+00   00000   6.014E-01   4.008E-01  3p2   N/A    N/A    N/A 
   61   5.637135E+03   3.345511E-01   8.119E+14   7.943E+34   4.563E-01      9.398E-01   7.712E-01   1.088E+00   2.303E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      3.630E+08   1.000E+00   1.000E+00   00000   6.019E-01   4.011E-01  3p2   N/A    N/A    N/A 
   62   5.667772E+03   3.391644E-01   8.100E+14   7.883E+34   4.553E-01      9.388E-01   7.699E-01   1.087E+00   2.302E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      3.651E+08   1.000E+00   1.000E+00   00000   6.024E-01   4.015E-01  3p2   N/A    N/A    N/A 
   63   5.698082E+03   3.441207E-01   8.080E+14   7.823E+34   4.543E-01      9.377E-01   7.685E-01   1.085E+00   2.300E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      3.675E+08   1.000E+00   1.000E+00   00000   6.029E-01   4.019E-01  3p2   N/A    N/A    N/A 
   64   5.728072E+03   3.495185E-01   8.059E+14   7.763E+34   4.532E-01      9.365E-01   7.671E-01   1.084E+00   2.299E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      3.699E+08   1.000E+00   1.000E+00   00000   6.035E-01   4.023E-01  3p2   N/A    N/A    N/A 
   65   5.757752E+03   3.548604E-01   8.037E+14   7.703E+34   4.521E-01      9.353E-01   7.656E-01   1.082E+00   2.297E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      3.724E+08   1.000E+00   1.000E+00   00000   6.040E-01   4.027E-01  3p2   N/A    N/A    N/A 
   66   5.787129E+03   3.601478E-01   8.016E+14   7.643E+34   4.510E-01      9.341E-01   7.642E-01   1.080E+00   2.295E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      3.749E+08   1.000E+00   1.000E+00   00000   6.046E-01   4.032E-01  3p2   N/A    N/A    N/A 
   67   5.816210E+03   3.653820E-01   7.995E+14   7.584E+34   4.499E-01      9.330E-01   7.628E-01   1.079E+00   2.294E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      3.774E+08   1.000E+00   1.000E+00   00000   6.051E-01   4.036E-01  3p2   N/A    N/A    N/A 
   68   5.845004E+03   3.705644E-01   7.975E+14   7.526E+34   4.489E-01      9.318E-01   7.614E-01   1.077E+00   2.292E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      3.798E+08   1.000E+00   1.000E+00   00000   6.056E-01   4.040E-01  3p2   N/A    N/A    N/A 
   69   5.873517E+03   3.756963E-01   7.954E+14   7.469E+34   4.478E-01      9.307E-01   7.600E-01   1.076E+00   2.290E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      3.822E+08   1.000E+00   1.000E+00   00000   6.062E-01   4.044E-01  3p2   N/A    N/A    N/A 
   70   5.901755E+03   3.807788E-01   7.934E+14   7.411E+34   4.468E-01      9.295E-01   7.586E-01   1.074E+00   2.289E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      3.846E+08   1.000E+00   1.000E+00   00000   6.067E-01   4.048E-01  3p2   N/A    N/A    N/A 
   71   5.929725E+03   3.858130E-01   7.914E+14   7.355E+34   4.458E-01      9.284E-01   7.572E-01   1.073E+00   2.287E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      3.870E+08   1.000E+00   1.000E+00   00000   6.072E-01   4.052E-01  3p2   N/A    N/A    N/A 
   72   5.957435E+03   3.908003E-01   7.894E+14   7.299E+34   4.448E-01      9.273E-01   7.558E-01   1.071E+00   2.286E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      3.894E+08   1.000E+00   1.000E+00   00000   6.077E-01   4.056E-01  3p2   N/A    N/A    N/A 
   73   5.984889E+03   3.957417E-01   7.874E+14   7.243E+34   4.438E-01      9.262E-01   7.545E-01   1.070E+00   2.284E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      3.918E+08   1.000E+00   1.000E+00   00000   6.082E-01   4.060E-01  3p2   N/A    N/A    N/A 
   74   6.012093E+03   4.006379E-01   7.855E+14   7.188E+34   4.428E-01      9.251E-01   7.531E-01   1.068E+00   2.282E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      3.941E+08   1.000E+00   1.000E+00   00000   6.088E-01   4.064E-01  3p2   N/A    N/A    N/A 
   75   6.039054E+03   4.054905E-01   7.836E+14   7.134E+34   4.418E-01      9.240E-01   7.518E-01   1.067E+00   2.281E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      3.965E+08   1.000E+00   1.000E+00   00000   6.093E-01   4.068E-01  3p2   N/A    N/A    N/A 
   76   6.065775E+03   4.102999E-01   7.816E+14   7.080E+34   4.408E-01      9.229E-01   7.504E-01   1.065E+00   2.279E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      3.989E+08   1.000E+00   1.000E+00   00000   6.098E-01   4.072E-01  3p2   N/A    N/A    N/A 
   77   6.092264E+03   4.150675E-01   7.797E+14   7.026E+34   4.398E-01      9.218E-01   7.491E-01   1.064E+00   2.278E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      4.013E+08   1.000E+00   1.000E+00   00000   6.103E-01   4.076E-01  3p2   N/A    N/A    N/A 
   78   6.118524E+03   4.197939E-01   7.779E+14   6.973E+34   4.388E-01      9.208E-01   7.478E-01   1.062E+00   2.276E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      4.036E+08   1.000E+00   1.000E+00   00000   6.108E-01   4.079E-01  3p2   N/A    N/A    N/A 
   79   6.144561E+03   4.244801E-01   7.760E+14   6.921E+34   4.379E-01      9.197E-01   7.465E-01   1.061E+00   2.275E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      4.059E+08   1.000E+00   1.000E+00   00000   6.113E-01   4.083E-01  3p2   N/A    N/A    N/A 
   80   6.170379E+03   4.291269E-01   7.741E+14   6.868E+34   4.369E-01      9.186E-01   7.452E-01   1.059E+00   2.273E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      4.082E+08   1.000E+00   1.000E+00   00000   6.118E-01   4.087E-01  3p2   N/A    N/A    N/A 
   81   6.195982E+03   4.337351E-01   7.723E+14   6.817E+34   4.360E-01      9.176E-01   7.439E-01   1.058E+00   2.272E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      4.105E+08   1.000E+00   1.000E+00   00000   6.123E-01   4.091E-01  3p2   N/A    N/A    N/A 
   82   6.221376E+03   4.383056E-01   7.705E+14   6.765E+34   4.350E-01      9.166E-01   7.426E-01   1.057E+00   2.270E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      4.128E+08   1.000E+00   1.000E+00   00000   6.128E-01   4.095E-01  3p2   N/A    N/A    N/A 
   83   6.246564E+03   4.428390E-01   7.687E+14   6.715E+34   4.341E-01      9.155E-01   7.413E-01   1.055E+00   2.269E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      4.151E+08   1.000E+00   1.000E+00   00000   6.132E-01   4.099E-01  3p2   N/A    N/A    N/A 
   84   6.271551E+03   4.473363E-01   7.669E+14   6.664E+34   4.332E-01      9.145E-01   7.401E-01   1.054E+00   2.267E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      4.174E+08   1.000E+00   1.000E+00   00000   6.137E-01   4.102E-01  3p2   N/A    N/A    N/A 
   85   6.296339E+03   4.517979E-01   7.651E+14   6.614E+34   4.323E-01      9.135E-01   7.388E-01   1.052E+00   2.266E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      4.197E+08   1.000E+00   1.000E+00   00000   6.142E-01   4.106E-01  3p2   N/A    N/A    N/A 
   86   6.320935E+03   4.562247E-01   7.633E+14   6.564E+34   4.314E-01      9.124E-01   7.375E-01   1.051E+00   2.264E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      4.220E+08   1.000E+00   1.000E+00   00000   6.147E-01   4.110E-01  3p2   N/A    N/A    N/A 
   87   6.345340E+03   4.606172E-01   7.616E+14   6.515E+34   4.304E-01      9.114E-01   7.363E-01   1.050E+00   2.263E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      4.243E+08   1.000E+00   1.000E+00   00000   6.152E-01   4.114E-01  3p2   N/A    N/A    N/A 
   88   6.369559E+03   4.651742E-01   7.598E+14   6.466E+34   4.295E-01      9.104E-01   7.350E-01   1.048E+00   2.261E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      4.267E+08   1.000E+00   1.000E+00   00000   6.157E-01   4.118E-01  3p2   N/A    N/A    N/A 
   89   6.393595E+03   4.701726E-01   7.578E+14   6.417E+34   4.285E-01      9.092E-01   7.335E-01   1.047E+00   2.260E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      4.292E+08   1.000E+00   1.000E+00   00000   6.162E-01   4.122E-01  3p2   N/A    N/A    N/A 
