         5       653       401       557

EOS                                                                            

  i            rad           emas         rho         pres          nb           kf(e)      kf(mu)       kf(p)       kf(n)      kf(la)      kf(S-)      kf(S0)      kf(S+)         Tc(n)       Tc(p)      Tc(la)    Durca        mstn        mstp  nSF   Acel   Aion   Zion

    0   0.000000E+00   0.000000E+00   1.063E+15   1.855E+35   5.734E-01      9.054E-01   7.301E-01   1.042E+00   2.512E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      1.318E+08   1.000E+00   1.000E+00   00000   5.122E-01   3.091E-01  3p2   N/A    N/A    N/A 
    1   1.475150E+03   7.252134E-03   1.049E+15   1.790E+35   5.668E-01      9.020E-01   7.259E-01   1.037E+00   2.502E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      1.391E+08   1.000E+00   1.000E+00   00000   5.174E-01   3.120E-01  3p2   N/A    N/A    N/A 
    2   1.858573E+03   1.422635E-02   1.041E+15   1.753E+35   5.630E-01      9.000E-01   7.234E-01   1.035E+00   2.497E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      1.435E+08   1.000E+00   1.000E+00   00000   5.204E-01   3.137E-01  3p2   N/A    N/A    N/A 
    3   2.127535E+03   2.128168E-02   1.034E+15   1.722E+35   5.598E-01      8.983E-01   7.213E-01   1.032E+00   2.492E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      1.473E+08   1.000E+00   1.000E+00   00000   5.231E-01   3.151E-01  3p2   N/A    N/A    N/A 
    4   2.341655E+03   2.859631E-02   1.027E+15   1.694E+35   5.568E-01      8.967E-01   7.193E-01   1.030E+00   2.488E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      1.509E+08   1.000E+00   1.000E+00   00000   5.255E-01   3.164E-01  3p2   N/A    N/A    N/A 
    5   2.522471E+03   3.526571E-02   1.021E+15   1.670E+35   5.543E-01      8.954E-01   7.176E-01   1.028E+00   2.484E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      1.541E+08   1.000E+00   1.000E+00   00000   5.276E-01   3.176E-01  3p2   N/A    N/A    N/A 
    6   2.680526E+03   4.261852E-02   1.016E+15   1.646E+35   5.517E-01      8.940E-01   7.159E-01   1.026E+00   2.480E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      1.573E+08   1.000E+00   1.000E+00   00000   5.297E-01   3.188E-01  3p2   N/A    N/A    N/A 
    7   2.821861E+03   4.919353E-02   1.011E+15   1.625E+35   5.494E-01      8.928E-01   7.144E-01   1.025E+00   2.477E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      1.602E+08   1.000E+00   1.000E+00   00000   5.316E-01   3.198E-01  3p2   N/A    N/A    N/A 
    8   2.950300E+03   5.608982E-02   1.006E+15   1.604E+35   5.471E-01      8.916E-01   7.130E-01   1.023E+00   2.473E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      1.632E+08   1.000E+00   1.000E+00   00000   5.335E-01   3.209E-01  3p2   N/A    N/A    N/A 
