         5       653       401       557

EOS                                                                            

  i            rad           emas         rho         pres          nb           kf(e)      kf(mu)       kf(p)       kf(n)      kf(la)      kf(S-)      kf(S0)      kf(S+)         Tc(n)       Tc(p)      Tc(la)    Durca        mstn        mstp  nSF   Acel   Aion   Zion

    0   0.000000E+00   0.000000E+00   1.255E+15   2.819E+35   6.565E-01      9.491E-01   7.837E-01   1.101E+00   2.626E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.541E+07   1.000E+00   1.000E+00   00000   4.523E-01   2.767E-01  3p2   N/A    N/A    N/A 
    1   1.474326E+03   8.533122E-03   1.236E+15   2.715E+35   6.485E-01      9.449E-01   7.785E-01   1.096E+00   2.615E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.007E+07   1.000E+00   1.000E+00   00000   4.576E-01   2.795E-01  3p2   N/A    N/A    N/A 
    2   1.857535E+03   1.673000E-02   1.225E+15   2.655E+35   6.439E-01      9.424E-01   7.755E-01   1.092E+00   2.609E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.292E+07   1.000E+00   1.000E+00   00000   4.607E-01   2.812E-01  3p2   N/A    N/A    N/A 
    3   2.126346E+03   2.501564E-02   1.215E+15   2.606E+35   6.399E-01      9.403E-01   7.730E-01   1.090E+00   2.604E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.543E+07   1.000E+00   1.000E+00   00000   4.634E-01   2.826E-01  3p2   N/A    N/A    N/A 
    4   2.340347E+03   3.359660E-02   1.207E+15   2.561E+35   6.363E-01      9.385E-01   7.707E-01   1.087E+00   2.599E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.777E+07   1.000E+00   1.000E+00   00000   4.659E-01   2.840E-01  3p2   N/A    N/A    N/A 
    5   2.521062E+03   4.142508E-02   1.200E+15   2.522E+35   6.332E-01      9.368E-01   7.687E-01   1.085E+00   2.595E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.989E+07   1.000E+00   1.000E+00   00000   4.680E-01   2.851E-01  3p2   N/A    N/A    N/A 
    6   2.679028E+03   5.003272E-02   1.192E+15   2.484E+35   6.301E-01      9.351E-01   7.667E-01   1.082E+00   2.591E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.204E+07   1.000E+00   1.000E+00   00000   4.702E-01   2.863E-01  3p2   N/A    N/A    N/A 
    7   2.820284E+03   5.772982E-02   1.186E+15   2.450E+35   6.273E-01      9.337E-01   7.649E-01   1.080E+00   2.587E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.401E+07   1.000E+00   1.000E+00   00000   4.721E-01   2.873E-01  3p2   N/A    N/A    N/A 
    8   2.948652E+03   6.582061E-02   1.179E+15   2.417E+35   6.246E-01      9.322E-01   7.631E-01   1.079E+00   2.583E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.598E+07   1.000E+00   1.000E+00   00000   4.741E-01   2.884E-01  3p2   N/A    N/A    N/A 
    9   3.066722E+03   7.426905E-02   1.173E+15   2.385E+35   6.219E-01      9.308E-01   7.614E-01   1.077E+00   2.580E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.796E+07   1.000E+00   1.000E+00   00000   4.760E-01   2.894E-01  3p2   N/A    N/A    N/A 
