         5       653       401       557

EOS                                                                            

  i            rad           emas         rho         pres          nb           kf(e)      kf(mu)       kf(p)       kf(n)      kf(la)      kf(S-)      kf(S0)      kf(S+)         Tc(n)       Tc(p)      Tc(la)    Durca        mstn        mstp  nSF   Acel   Aion   Zion
   19   3.804028E+03   1.725725E-01   1.415E+15   3.882E+35   7.273E-01      1.192E+00   1.064E+00   1.426E+00   2.651E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.517E+07   1.000E+00   1.000E+00   00000   4.985E-01   3.303E-01  3p2   N/A    N/A    N/A 
   20   3.869627E+03   1.811313E-01   1.409E+15   3.841E+35   7.249E-01      1.190E+00   1.062E+00   1.424E+00   2.649E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.614E+07   1.000E+00   1.000E+00   00000   4.992E-01   3.307E-01  3p2   N/A    N/A    N/A 
   21   3.933075E+03   1.905494E-01   1.403E+15   3.799E+35   7.225E-01      1.189E+00   1.060E+00   1.421E+00   2.646E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.715E+07   1.000E+00   1.000E+00   00000   4.999E-01   3.311E-01  3p2   N/A    N/A    N/A 
   22   3.994539E+03   1.996730E-01   1.397E+15   3.758E+35   7.202E-01      1.187E+00   1.058E+00   1.419E+00   2.643E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.816E+07   1.000E+00   1.000E+00   00000   5.006E-01   3.315E-01  3p2   N/A    N/A    N/A 
   23   4.054168E+03   2.085243E-01   1.391E+15   3.718E+35   7.179E-01      1.185E+00   1.056E+00   1.416E+00   2.641E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.915E+07   1.000E+00   1.000E+00   00000   5.012E-01   3.319E-01  3p2   N/A    N/A    N/A 
   24   4.112093E+03   2.171225E-01   1.386E+15   3.680E+35   7.157E-01      1.183E+00   1.054E+00   1.414E+00   2.638E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.013E+07   1.000E+00   1.000E+00   00000   5.019E-01   3.323E-01  3p2   N/A    N/A    N/A 
   25   4.168430E+03   2.254851E-01   1.380E+15   3.643E+35   7.135E-01      1.181E+00   1.052E+00   1.411E+00   2.636E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.110E+07   1.000E+00   1.000E+00   00000   5.025E-01   3.327E-01  3p2   N/A    N/A    N/A 
   26   4.223284E+03   2.336276E-01   1.375E+15   3.606E+35   7.114E-01      1.179E+00   1.050E+00   1.409E+00   2.634E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.207E+07   1.000E+00   1.000E+00   00000   5.031E-01   3.331E-01  3p2   N/A    N/A    N/A 
   27   4.276749E+03   2.415639E-01   1.370E+15   3.571E+35   7.094E-01      1.178E+00   1.048E+00   1.407E+00   2.631E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.302E+07   1.000E+00   1.000E+00   00000   5.037E-01   3.335E-01  3p2   N/A    N/A    N/A 
   28   4.328909E+03   2.493065E-01   1.365E+15   3.536E+35   7.074E-01      1.176E+00   1.046E+00   1.405E+00   2.629E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.396E+07   1.000E+00   1.000E+00   00000   5.043E-01   3.339E-01  3p2   N/A    N/A    N/A 
   29   4.379842E+03   2.568669E-01   1.360E+15   3.503E+35   7.054E-01      1.174E+00   1.044E+00   1.403E+00   2.627E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.490E+07   1.000E+00   1.000E+00   00000   5.049E-01   3.343E-01  3p2   N/A    N/A    N/A 
   30   4.429618E+03   2.656287E-01   1.355E+15   3.468E+35   7.033E-01      1.173E+00   1.042E+00   1.400E+00   2.625E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.591E+07   1.000E+00   1.000E+00   00000   5.056E-01   3.346E-01  3p2   N/A    N/A    N/A 
   31   4.478299E+03   2.746134E-01   1.349E+15   3.434E+35   7.012E-01      1.171E+00   1.041E+00   1.398E+00   2.622E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.695E+07   1.000E+00   1.000E+00   00000   5.062E-01   3.350E-01  3p2   N/A    N/A    N/A 
   32   4.525944E+03   2.834069E-01   1.344E+15   3.401E+35   6.991E-01      1.169E+00   1.039E+00   1.396E+00   2.620E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.798E+07   1.000E+00   1.000E+00   00000   5.068E-01   3.354E-01  3p2   N/A    N/A    N/A 
   33   4.572606E+03   2.920191E-01   1.339E+15   3.368E+35   6.971E-01      1.168E+00   1.037E+00   1.394E+00   2.618E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.901E+07   1.000E+00   1.000E+00   00000   5.074E-01   3.358E-01  3p2   N/A    N/A    N/A 
   34   4.618335E+03   3.004590E-01   1.334E+15   3.336E+35   6.951E-01      1.166E+00   1.035E+00   1.391E+00   2.615E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.003E+07   1.000E+00   1.000E+00   00000   5.081E-01   3.362E-01  3p2   N/A    N/A    N/A 
   35   4.663176E+03   3.087350E-01   1.330E+15   3.304E+35   6.931E-01      1.164E+00   1.033E+00   1.389E+00   2.613E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.105E+07   1.000E+00   1.000E+00   00000   5.087E-01   3.366E-01  3p2   N/A    N/A    N/A 
   36   4.707171E+03   3.168549E-01   1.325E+15   3.274E+35   6.912E-01      1.163E+00   1.031E+00   1.387E+00   2.611E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.207E+07   1.000E+00   1.000E+00   00000   5.093E-01   3.370E-01  3p2   N/A    N/A    N/A 
   37   4.750358E+03   3.248256E-01   1.320E+15   3.243E+35   6.893E-01      1.161E+00   1.029E+00   1.385E+00   2.609E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.308E+07   1.000E+00   1.000E+00   00000   5.098E-01   3.373E-01  3p2   N/A    N/A    N/A 
   38   4.792775E+03   3.326541E-01   1.316E+15   3.213E+35   6.875E-01      1.160E+00   1.028E+00   1.383E+00   2.607E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.409E+07   1.000E+00   1.000E+00   00000   5.104E-01   3.377E-01  3p2   N/A    N/A    N/A 
   39   4.834453E+03   3.403464E-01   1.311E+15   3.184E+35   6.856E-01      1.158E+00   1.026E+00   1.381E+00   2.605E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.510E+07   1.000E+00   1.000E+00   00000   5.110E-01   3.381E-01  3p2   N/A    N/A    N/A 
   40   4.875425E+03   3.479083E-01   1.307E+15   3.155E+35   6.838E-01      1.156E+00   1.024E+00   1.379E+00   2.602E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.610E+07   1.000E+00   1.000E+00   00000   5.116E-01   3.384E-01  3p2   N/A    N/A    N/A 
   41   4.915720E+03   3.553452E-01   1.303E+15   3.127E+35   6.820E-01      1.155E+00   1.022E+00   1.377E+00   2.600E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.711E+07   1.000E+00   1.000E+00   00000   5.121E-01   3.388E-01  3p2   N/A    N/A    N/A 
   42   4.955364E+03   3.626621E-01   1.298E+15   3.099E+35   6.802E-01      1.153E+00   1.021E+00   1.375E+00   2.598E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.812E+07   1.000E+00   1.000E+00   00000   5.127E-01   3.391E-01  3p2   N/A    N/A    N/A 
   43   4.994385E+03   3.700437E-01   1.294E+15   3.072E+35   6.785E-01      1.152E+00   1.019E+00   1.373E+00   2.596E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.912E+07   1.000E+00   1.000E+00   00000   5.132E-01   3.395E-01  3p2   N/A    N/A    N/A 
   44   5.032804E+03   3.786448E-01   1.290E+15   3.044E+35   6.766E-01      1.150E+00   1.017E+00   1.371E+00   2.594E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.023E+07   1.000E+00   1.000E+00   00000   5.138E-01   3.399E-01  3p2   N/A    N/A    N/A 
   45   5.070647E+03   3.871167E-01   1.285E+15   3.017E+35   6.747E-01      1.149E+00   1.015E+00   1.369E+00   2.592E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.133E+07   1.000E+00   1.000E+00   00000   5.144E-01   3.402E-01  3p2   N/A    N/A    N/A 
   46   5.107932E+03   3.954639E-01   1.281E+15   2.989E+35   6.729E-01      1.147E+00   1.014E+00   1.367E+00   2.590E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.244E+07   1.000E+00   1.000E+00   00000   5.150E-01   3.406E-01  3p2   N/A    N/A    N/A 
   47   5.144681E+03   4.036911E-01   1.276E+15   2.963E+35   6.711E-01      1.146E+00   1.012E+00   1.364E+00   2.588E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.354E+07   1.000E+00   1.000E+00   00000   5.156E-01   3.410E-01  3p2   N/A    N/A    N/A 
   48   5.180912E+03   4.118022E-01   1.272E+15   2.936E+35   6.693E-01      1.144E+00   1.010E+00   1.362E+00   2.586E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.465E+07   1.000E+00   1.000E+00   00000   5.162E-01   3.413E-01  3p2   N/A    N/A    N/A 
   49   5.216644E+03   4.198016E-01   1.268E+15   2.911E+35   6.675E-01      1.143E+00   1.008E+00   1.360E+00   2.584E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.575E+07   1.000E+00   1.000E+00   00000   5.167E-01   3.417E-01  3p2   N/A    N/A    N/A 
   50   5.251892E+03   4.276929E-01   1.264E+15   2.885E+35   6.658E-01      1.141E+00   1.007E+00   1.358E+00   2.582E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.685E+07   1.000E+00   1.000E+00   00000   5.173E-01   3.421E-01  3p2   N/A    N/A    N/A 
   51   5.286674E+03   4.354796E-01   1.260E+15   2.860E+35   6.640E-01      1.140E+00   1.005E+00   1.356E+00   2.580E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.795E+07   1.000E+00   1.000E+00   00000   5.179E-01   3.424E-01  3p2   N/A    N/A    N/A 
   52   5.321004E+03   4.431651E-01   1.255E+15   2.835E+35   6.623E-01      1.138E+00   1.003E+00   1.354E+00   2.578E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.906E+07   1.000E+00   1.000E+00   00000   5.184E-01   3.428E-01  3p2   N/A    N/A    N/A 
   53   5.354897E+03   4.507528E-01   1.251E+15   2.810E+35   6.606E-01      1.137E+00   1.002E+00   1.353E+00   2.576E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.017E+07   1.000E+00   1.000E+00   00000   5.190E-01   3.431E-01  3p2   N/A    N/A    N/A 
   54   5.388366E+03   4.582456E-01   1.247E+15   2.786E+35   6.589E-01      1.135E+00   1.000E+00   1.351E+00   2.574E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.127E+07   1.000E+00   1.000E+00   00000   5.195E-01   3.435E-01  3p2   N/A    N/A    N/A 
   55   5.421424E+03   4.656465E-01   1.244E+15   2.762E+35   6.573E-01      1.134E+00   9.985E-01   1.349E+00   2.572E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.238E+07   1.000E+00   1.000E+00   00000   5.201E-01   3.439E-01  3p2   N/A    N/A    N/A 
   56   5.454084E+03   4.729582E-01   1.240E+15   2.738E+35   6.556E-01      1.132E+00   9.969E-01   1.347E+00   2.570E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.349E+07   1.000E+00   1.000E+00   00000   5.206E-01   3.442E-01  3p2   N/A    N/A    N/A 
   57   5.486358E+03   4.801834E-01   1.236E+15   2.715E+35   6.540E-01      1.131E+00   9.953E-01   1.345E+00   2.568E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.460E+07   1.000E+00   1.000E+00   00000   5.212E-01   3.446E-01  3p2   N/A    N/A    N/A 
   58   5.518256E+03   4.873246E-01   1.232E+15   2.692E+35   6.524E-01      1.130E+00   9.937E-01   1.343E+00   2.566E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.571E+07   1.000E+00   1.000E+00   00000   5.217E-01   3.449E-01  3p2   N/A    N/A    N/A 
   59   5.549789E+03   4.943840E-01   1.228E+15   2.669E+35   6.508E-01      1.128E+00   9.921E-01   1.341E+00   2.564E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.683E+07   1.000E+00   1.000E+00   00000   5.222E-01   3.452E-01  3p2   N/A    N/A    N/A 
   60   5.580969E+03   5.013643E-01   1.225E+15   2.646E+35   6.492E-01      1.127E+00   9.905E-01   1.339E+00   2.562E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.795E+07   1.000E+00   1.000E+00   00000   5.228E-01   3.456E-01  3p2   N/A    N/A    N/A 
   61   5.611803E+03   5.082674E-01   1.221E+15   2.624E+35   6.476E-01      1.125E+00   9.890E-01   1.338E+00   2.560E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.906E+07   1.000E+00   1.000E+00   00000   5.233E-01   3.459E-01  3p2   N/A    N/A    N/A 
   62   5.642303E+03   5.157140E-01   1.217E+15   2.602E+35   6.460E-01      1.124E+00   9.874E-01   1.336E+00   2.558E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      1.002E+08   1.000E+00   1.000E+00   00000   5.238E-01   3.463E-01  3p2   N/A    N/A    N/A 
   63   5.672476E+03   5.236720E-01   1.213E+15   2.580E+35   6.443E-01      1.123E+00   9.857E-01   1.334E+00   2.556E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      1.015E+08   1.000E+00   1.000E+00   00000   5.244E-01   3.467E-01  3p2   N/A    N/A    N/A 
   64   5.702332E+03   5.315464E-01   1.209E+15   2.558E+35   6.426E-01      1.121E+00   9.840E-01   1.332E+00   2.554E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      1.027E+08   1.000E+00   1.000E+00   00000   5.250E-01   3.470E-01  3p2   N/A    N/A    N/A 
   65   5.731878E+03   5.393390E-01   1.205E+15   2.536E+35   6.409E-01      1.120E+00   9.823E-01   1.330E+00   2.552E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      1.040E+08   1.000E+00   1.000E+00   00000   5.256E-01   3.474E-01  3p2   N/A    N/A    N/A 
   66   5.761123E+03   5.470523E-01   1.202E+15   2.515E+35   6.393E-01      1.118E+00   9.807E-01   1.328E+00   2.550E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      1.052E+08   1.000E+00   1.000E+00   00000   5.261E-01   3.478E-01  3p2   N/A    N/A    N/A 
   67   5.790074E+03   5.546879E-01   1.198E+15   2.494E+35   6.377E-01      1.117E+00   9.790E-01   1.326E+00   2.548E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      1.064E+08   1.000E+00   1.000E+00   00000   5.267E-01   3.481E-01  3p2   N/A    N/A    N/A 
   68   5.818738E+03   5.622479E-01   1.194E+15   2.473E+35   6.361E-01      1.115E+00   9.774E-01   1.324E+00   2.546E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      1.077E+08   1.000E+00   1.000E+00   00000   5.272E-01   3.485E-01  3p2   N/A    N/A    N/A 
   69   5.847123E+03   5.697343E-01   1.190E+15   2.452E+35   6.344E-01      1.114E+00   9.758E-01   1.322E+00   2.544E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      1.089E+08   1.000E+00   1.000E+00   00000   5.278E-01   3.488E-01  3p2   N/A    N/A    N/A 
   70   5.875234E+03   5.771486E-01   1.187E+15   2.432E+35   6.329E-01      1.112E+00   9.742E-01   1.320E+00   2.543E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      1.102E+08   1.000E+00   1.000E+00   00000   5.283E-01   3.492E-01  3p2   N/A    N/A    N/A 
   71   5.903079E+03   5.844925E-01   1.183E+15   2.411E+35   6.313E-01      1.111E+00   9.726E-01   1.318E+00   2.541E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      1.114E+08   1.000E+00   1.000E+00   00000   5.289E-01   3.496E-01  3p2   N/A    N/A    N/A 
   72   5.930664E+03   5.917680E-01   1.180E+15   2.391E+35   6.297E-01      1.110E+00   9.710E-01   1.317E+00   2.539E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      1.127E+08   1.000E+00   1.000E+00   00000   5.294E-01   3.499E-01  3p2   N/A    N/A    N/A 
   73   5.957995E+03   5.989764E-01   1.176E+15   2.371E+35   6.282E-01      1.108E+00   9.694E-01   1.315E+00   2.537E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      1.140E+08   1.000E+00   1.000E+00   00000   5.300E-01   3.503E-01  3p2   N/A    N/A    N/A 
   74   5.985076E+03   6.061190E-01   1.172E+15   2.352E+35   6.266E-01      1.107E+00   9.678E-01   1.313E+00   2.535E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      1.152E+08   1.000E+00   1.000E+00   00000   5.305E-01   3.506E-01  3p2   N/A    N/A    N/A 
   75   6.011916E+03   6.131979E-01   1.169E+15   2.332E+35   6.251E-01      1.106E+00   9.662E-01   1.311E+00   2.533E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      1.165E+08   1.000E+00   1.000E+00   00000   5.310E-01   3.510E-01  3p2   N/A    N/A    N/A 
   76   6.038518E+03   6.202139E-01   1.165E+15   2.313E+35   6.236E-01      1.104E+00   9.647E-01   1.309E+00   2.531E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      1.178E+08   1.000E+00   1.000E+00   00000   5.316E-01   3.513E-01  3p2   N/A    N/A    N/A 
   77   6.064887E+03   6.271688E-01   1.162E+15   2.293E+35   6.220E-01      1.103E+00   9.631E-01   1.307E+00   2.529E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      1.191E+08   1.000E+00   1.000E+00   00000   5.321E-01   3.517E-01  3p2   N/A    N/A    N/A 
   78   6.091029E+03   6.340637E-01   1.159E+15   2.274E+35   6.205E-01      1.101E+00   9.616E-01   1.306E+00   2.528E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      1.203E+08   1.000E+00   1.000E+00   00000   5.326E-01   3.520E-01  3p2   N/A    N/A    N/A 
   79   6.116949E+03   6.408999E-01   1.155E+15   2.255E+35   6.190E-01      1.100E+00   9.601E-01   1.304E+00   2.526E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      1.216E+08   1.000E+00   1.000E+00   00000   5.332E-01   3.524E-01  3p2   N/A    N/A    N/A 
   80   6.142651E+03   6.476786E-01   1.152E+15   2.237E+35   6.176E-01      1.099E+00   9.585E-01   1.302E+00   2.524E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      1.229E+08   1.000E+00   1.000E+00   00000   5.337E-01   3.527E-01  3p2   N/A    N/A    N/A 
   81   6.168139E+03   6.544010E-01   1.149E+15   2.218E+35   6.161E-01      1.097E+00   9.570E-01   1.300E+00   2.522E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      1.242E+08   1.000E+00   1.000E+00   00000   5.342E-01   3.531E-01  3p2   N/A    N/A    N/A 
   82   6.193419E+03   6.610685E-01   1.145E+15   2.200E+35   6.146E-01      1.096E+00   9.555E-01   1.299E+00   2.520E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      1.255E+08   1.000E+00   1.000E+00   00000   5.348E-01   3.534E-01  3p2   N/A    N/A    N/A 
   83   6.218493E+03   6.676818E-01   1.142E+15   2.181E+35   6.132E-01      1.095E+00   9.540E-01   1.297E+00   2.519E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      1.268E+08   1.000E+00   1.000E+00   00000   5.353E-01   3.538E-01  3p2   N/A    N/A    N/A 
   84   6.243368E+03   6.742424E-01   1.139E+15   2.163E+35   6.117E-01      1.094E+00   9.525E-01   1.295E+00   2.517E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      1.281E+08   1.000E+00   1.000E+00   00000   5.358E-01   3.541E-01  3p2   N/A    N/A    N/A 
   85   6.268045E+03   6.807509E-01   1.135E+15   2.145E+35   6.103E-01      1.092E+00   9.510E-01   1.293E+00   2.515E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      1.294E+08   1.000E+00   1.000E+00   00000   5.363E-01   3.545E-01  3p2   N/A    N/A    N/A 
   86   6.292530E+03   6.873854E-01   1.132E+15   2.127E+35   6.089E-01      1.091E+00   9.495E-01   1.292E+00   2.513E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      1.308E+08   1.000E+00   1.000E+00   00000   5.368E-01   3.548E-01  3p2   N/A    N/A    N/A 
   87   6.316826E+03   6.946874E-01   1.129E+15   2.110E+35   6.073E-01      1.090E+00   9.479E-01   1.290E+00   2.511E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      1.322E+08   1.000E+00   1.000E+00   00000   5.374E-01   3.552E-01  3p2   N/A    N/A    N/A 
   88   6.340936E+03   7.019338E-01   1.125E+15   2.093E+35   6.058E-01      1.088E+00   9.463E-01   1.288E+00   2.509E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      1.336E+08   1.000E+00   1.000E+00   00000   5.380E-01   3.556E-01  3p2   N/A    N/A    N/A 
   89   6.364864E+03   7.091252E-01   1.122E+15   2.076E+35   6.043E-01      1.087E+00   9.447E-01   1.286E+00   2.507E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      1.351E+08   1.000E+00   1.000E+00   00000   5.385E-01   3.559E-01  3p2   N/A    N/A    N/A 
