         5       363       111       267

EOS                                                                            

  i            rad           emas         rho         pres          nb           kf(e)      kf(mu)       kf(p)       kf(n)      kf(la)      kf(S-)      kf(S0)      kf(S+)         Tc(n)       Tc(p)      Tc(la)    Durca        mstn        mstp  nSF   Acel   Aion   Zion
    9   4.617876E+03   6.562153E-01   2.138E+15   1.140E+36   8.344E-01      1.266E+00   1.147E+00   1.524E+00   2.766E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      2.390E+07   1.000E+00   1.000E+00   10000   6.116E-01   6.116E-01  3p2   N/A    N/A    N/A 
   10   4.782938E+03   7.048373E-01   2.030E+15   1.061E+36   8.076E-01      1.253E+00   1.133E+00   1.507E+00   2.736E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      2.998E+07   1.000E+00   1.000E+00   10000   6.213E-01   6.213E-01  3p2   N/A    N/A    N/A 
   11   4.937332E+03   7.503311E-01   1.929E+15   9.863E+35   7.818E-01      1.240E+00   1.119E+00   1.490E+00   2.707E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      3.718E+07   1.000E+00   1.000E+00   10000   6.308E-01   6.308E-01  3p2   N/A    N/A    N/A 
   12   5.082630E+03   7.931448E-01   1.834E+15   9.163E+35   7.570E-01      1.228E+00   1.105E+00   1.473E+00   2.678E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      4.565E+07   1.000E+00   1.000E+00   10000   6.402E-01   6.402E-01  3p2   N/A    N/A    N/A 
   13   5.220064E+03   8.340929E-01   1.751E+15   8.550E+35   7.345E-01      1.216E+00   1.092E+00   1.458E+00   2.652E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.486E+07   1.000E+00   1.000E+00   10000   6.488E-01   6.488E-01  3p2   N/A    N/A    N/A 
   14   5.350620E+03   8.737561E-01   1.681E+15   8.048E+35   7.154E-01      1.206E+00   1.080E+00   1.444E+00   2.629E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.403E+07   1.000E+00   1.000E+00   10000   6.562E-01   6.562E-01  3p2   N/A    N/A    N/A 
   15   5.475097E+03   9.115725E-01   1.615E+15   7.570E+35   6.967E-01      1.195E+00   1.069E+00   1.431E+00   2.606E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.433E+07   1.000E+00   1.000E+00   10000   6.636E-01   6.636E-01  3p2   N/A    N/A    N/A 
   16   5.594158E+03   9.477436E-01   1.551E+15   7.112E+35   6.786E-01      1.185E+00   1.057E+00   1.417E+00   2.584E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.581E+07   1.000E+00   1.000E+00   10000   6.709E-01   6.709E-01  3p2   N/A    N/A    N/A 
   17   5.708355E+03   9.824372E-01   1.490E+15   6.674E+35   6.608E-01      1.175E+00   1.046E+00   1.404E+00   2.561E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.861E+07   1.000E+00   1.000E+00   10000   6.781E-01   6.781E-01  3p2   N/A    N/A    N/A 
   18   5.818159E+03   1.016080E+00   1.439E+15   6.309E+35   6.454E-01      1.166E+00   1.036E+00   1.392E+00   2.541E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      1.111E+08   1.000E+00   1.000E+00   10000   6.844E-01   6.844E-01  3p2   N/A    N/A    N/A 
   19   5.923966E+03   1.048677E+00   1.394E+15   5.994E+35   6.318E-01      1.158E+00   1.027E+00   1.381E+00   2.524E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      1.232E+08   1.000E+00   1.000E+00   10000   6.901E-01   6.901E-01  3p2   N/A    N/A    N/A 
   20   6.026124E+03   1.080150E+00   1.351E+15   5.689E+35   6.183E-01      1.150E+00   1.018E+00   1.371E+00   2.506E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      1.364E+08   1.000E+00   1.000E+00   10000   6.957E-01   6.957E-01  3p2   N/A    N/A    N/A 
   21   6.124930E+03   1.110590E+00   1.309E+15   5.395E+35   6.051E-01      1.142E+00   1.008E+00   1.360E+00   2.488E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      1.505E+08   1.000E+00   1.000E+00   10000   7.013E-01   7.013E-01  3p2   N/A    N/A    N/A 
   22   6.220648E+03   1.140079E+00   1.268E+15   5.110E+35   5.921E-01      1.134E+00   9.992E-01   1.349E+00   2.470E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      1.657E+08   1.000E+00   1.000E+00   10000   7.068E-01   7.068E-01  3p2   N/A    N/A    N/A 
   23   6.313507E+03   1.168687E+00   1.228E+15   4.833E+35   5.792E-01      1.125E+00   9.899E-01   1.338E+00   2.453E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      1.819E+08   1.000E+00   1.000E+00   10000   7.123E-01   7.123E-01  3p2   N/A    N/A    N/A 
   24   6.403712E+03   1.196511E+00   1.194E+15   4.599E+35   5.681E-01      1.118E+00   9.815E-01   1.328E+00   2.437E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      1.971E+08   1.000E+00   1.000E+00   10000   7.172E-01   7.172E-01  3p2   N/A    N/A    N/A 
   25   6.491445E+03   1.223599E+00   1.165E+15   4.401E+35   5.582E-01      1.112E+00   9.740E-01   1.320E+00   2.423E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      2.115E+08   1.000E+00   1.000E+00   10000   7.215E-01   7.215E-01  3p2   N/A    N/A    N/A 
   26   6.576869E+03   1.249975E+00   1.136E+15   4.207E+35   5.484E-01      1.105E+00   9.665E-01   1.311E+00   2.409E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      2.264E+08   1.000E+00   1.000E+00   10000   7.258E-01   7.258E-01  3p2   N/A    N/A    N/A 
   27   6.660129E+03   1.275682E+00   1.108E+15   4.018E+35   5.388E-01      1.098E+00   9.589E-01   1.302E+00   2.396E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      2.420E+08   1.000E+00   1.000E+00   10000   7.300E-01   7.300E-01  3p2   N/A    N/A    N/A 
   28   6.741358E+03   1.300762E+00   1.081E+15   3.835E+35   5.293E-01      1.092E+00   9.513E-01   1.293E+00   2.382E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      2.583E+08   1.000E+00   1.000E+00   10000   7.342E-01   7.342E-01  3p2   N/A    N/A    N/A 
   29   6.820675E+03   1.325253E+00   1.055E+15   3.655E+35   5.199E-01      1.085E+00   9.436E-01   1.284E+00   2.368E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      2.753E+08   1.000E+00   1.000E+00   10000   7.384E-01   7.384E-01  3p2   N/A    N/A    N/A 
   30   6.898189E+03   1.349186E+00   1.028E+15   3.479E+35   5.106E-01      1.078E+00   9.358E-01   1.275E+00   2.354E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      2.930E+08   1.000E+00   1.000E+00   00000   7.426E-01   7.426E-01  3p2   N/A    N/A    N/A 
   31   6.974000E+03   1.372586E+00   1.003E+15   3.310E+35   5.015E-01      1.071E+00   9.280E-01   1.266E+00   2.340E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      3.110E+08   1.000E+00   1.000E+00   00000   7.468E-01   7.468E-01  3p2   N/A    N/A    N/A 
   32   7.048197E+03   1.395367E+00   9.836E+14   3.184E+35   4.942E-01      1.066E+00   9.217E-01   1.259E+00   2.329E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      3.261E+08   1.000E+00   1.000E+00   00000   7.501E-01   7.501E-01  3p2   N/A    N/A    N/A 
   33   7.120864E+03   1.417678E+00   9.642E+14   3.060E+35   4.870E-01      1.060E+00   9.154E-01   1.251E+00   2.318E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      3.414E+08   1.000E+00   1.000E+00   00000   7.533E-01   7.533E-01  3p2   N/A    N/A    N/A 
   34   7.192077E+03   1.439543E+00   9.452E+14   2.938E+35   4.799E-01      1.055E+00   9.089E-01   1.244E+00   2.307E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      3.572E+08   1.000E+00   1.000E+00   00000   7.566E-01   7.566E-01  3p2   N/A    N/A    N/A 
   35   7.261908E+03   1.460984E+00   9.266E+14   2.819E+35   4.728E-01      1.049E+00   9.024E-01   1.236E+00   2.296E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      3.733E+08   1.000E+00   1.000E+00   00000   7.599E-01   7.599E-01  3p2   N/A    N/A    N/A 
   36   7.330420E+03   1.482020E+00   9.083E+14   2.703E+35   4.658E-01      1.044E+00   8.959E-01   1.229E+00   2.285E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      3.897E+08   1.000E+00   1.000E+00   00000   7.631E-01   7.631E-01  3p2   N/A    N/A    N/A 
   37   7.397676E+03   1.502670E+00   8.904E+14   2.588E+35   4.588E-01      1.038E+00   8.892E-01   1.221E+00   2.274E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      4.066E+08   1.000E+00   1.000E+00   00000   7.663E-01   7.663E-01  3p2   N/A    N/A    N/A 
   38   7.463730E+03   1.522950E+00   8.728E+14   2.475E+35   4.520E-01      1.032E+00   8.825E-01   1.214E+00   2.263E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      4.236E+08   1.000E+00   1.000E+00   00000   7.695E-01   7.695E-01  3p2   N/A    N/A    N/A 
   39   7.528635E+03   1.542879E+00   8.555E+14   2.365E+35   4.451E-01      1.026E+00   8.757E-01   1.206E+00   2.252E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      4.411E+08   1.000E+00   1.000E+00   00000   7.727E-01   7.727E-01  3p2   N/A    N/A    N/A 
   40   7.592440E+03   1.562434E+00   8.389E+14   2.260E+35   4.385E-01      1.021E+00   8.689E-01   1.198E+00   2.242E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      4.584E+08   1.000E+00   1.000E+00   00000   7.758E-01   7.758E-01  3p2   N/A    N/A    N/A 
   41   7.655191E+03   1.581471E+00   8.254E+14   2.180E+35   4.330E-01      1.016E+00   8.634E-01   1.192E+00   2.233E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      4.729E+08   1.000E+00   1.000E+00   00000   7.784E-01   7.784E-01  3p2   N/A    N/A    N/A 
   42   7.716929E+03   1.600202E+00   8.120E+14   2.101E+35   4.276E-01      1.011E+00   8.576E-01   1.185E+00   2.224E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      4.877E+08   1.000E+00   1.000E+00   00000   7.810E-01   7.810E-01  3p2   N/A    N/A    N/A 
   43   7.777694E+03   1.618637E+00   7.988E+14   2.023E+35   4.221E-01      1.006E+00   8.517E-01   1.178E+00   2.215E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.026E+08   1.000E+00   1.000E+00   00000   7.836E-01   7.836E-01  3p2   N/A    N/A    N/A 
   44   7.837526E+03   1.636789E+00   7.859E+14   1.946E+35   4.168E-01      1.001E+00   8.460E-01   1.172E+00   2.206E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.176E+08   1.000E+00   1.000E+00   00000   7.861E-01   7.861E-01  3p2   N/A    N/A    N/A 
   45   7.896456E+03   1.654667E+00   7.731E+14   1.871E+35   4.115E-01      9.962E-01   8.400E-01   1.165E+00   2.197E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.327E+08   1.000E+00   1.000E+00   00000   7.886E-01   7.886E-01  3p2   N/A    N/A    N/A 
   46   7.954521E+03   1.672283E+00   7.605E+14   1.796E+35   4.061E-01      9.911E-01   8.340E-01   1.158E+00   2.188E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.479E+08   1.000E+00   1.000E+00   00000   7.912E-01   7.912E-01  3p2   N/A    N/A    N/A 
   47   8.011749E+03   1.689645E+00   7.481E+14   1.723E+35   4.009E-01      9.861E-01   8.280E-01   1.151E+00   2.179E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.632E+08   1.000E+00   1.000E+00   00000   7.937E-01   7.937E-01  3p2   N/A    N/A    N/A 
   48   8.068172E+03   1.706763E+00   7.359E+14   1.651E+35   3.957E-01      9.808E-01   8.218E-01   1.144E+00   2.170E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.786E+08   1.000E+00   1.000E+00   00000   7.962E-01   7.962E-01  3p2   N/A    N/A    N/A 
   49   8.123816E+03   1.723645E+00   7.239E+14   1.580E+35   3.904E-01      9.756E-01   8.155E-01   1.137E+00   2.161E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.940E+08   1.000E+00   1.000E+00   00000   7.987E-01   7.987E-01  3p2   N/A    N/A    N/A 
   50   8.178708E+03   1.740282E+00   7.121E+14   1.510E+35   3.853E-01      9.704E-01   8.093E-01   1.130E+00   2.152E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.093E+08   1.000E+00   1.000E+00   00000   8.012E-01   8.012E-01  3p2   N/A    N/A    N/A 
   51   8.232874E+03   1.756405E+00   7.021E+14   1.458E+35   3.809E-01      9.658E-01   8.038E-01   1.124E+00   2.144E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.226E+08   1.000E+00   1.000E+00   00000   8.033E-01   8.033E-01  3p2   N/A    N/A    N/A 
   52   8.286335E+03   1.772318E+00   6.922E+14   1.406E+35   3.765E-01      9.612E-01   7.982E-01   1.118E+00   2.136E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.358E+08   1.000E+00   1.000E+00   00000   8.054E-01   8.054E-01  3p2   N/A    N/A    N/A 
   53   8.339116E+03   1.788028E+00   6.824E+14   1.354E+35   3.722E-01      9.566E-01   7.927E-01   1.112E+00   2.129E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.489E+08   1.000E+00   1.000E+00   00000   8.075E-01   8.075E-01  3p2   N/A    N/A    N/A 
   54   8.391237E+03   1.803542E+00   6.728E+14   1.304E+35   3.679E-01      9.519E-01   7.870E-01   1.105E+00   2.121E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.621E+08   1.000E+00   1.000E+00   00000   8.096E-01   8.096E-01  3p2   N/A    N/A    N/A 
   55   8.442718E+03   1.818866E+00   6.633E+14   1.254E+35   3.636E-01      9.471E-01   7.812E-01   1.099E+00   2.113E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.752E+08   1.000E+00   1.000E+00   00000   8.117E-01   8.117E-01  3p2   N/A    N/A    N/A 
   56   8.493579E+03   1.834005E+00   6.539E+14   1.205E+35   3.593E-01      9.424E-01   7.754E-01   1.092E+00   2.106E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.882E+08   1.000E+00   1.000E+00   00000   8.138E-01   8.138E-01  3p2   N/A    N/A    N/A 
   57   8.543838E+03   1.848965E+00   6.446E+14   1.156E+35   3.551E-01      9.375E-01   7.695E-01   1.086E+00   2.098E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.011E+08   1.000E+00   1.000E+00   00000   8.159E-01   8.159E-01  3p2   N/A    N/A    N/A 
   58   8.593513E+03   1.863750E+00   6.354E+14   1.108E+35   3.508E-01      9.326E-01   7.635E-01   1.079E+00   2.090E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.141E+08   1.000E+00   1.000E+00   00000   8.180E-01   8.180E-01  3p2   N/A    N/A    N/A 
   59   8.642619E+03   1.878367E+00   6.264E+14   1.060E+35   3.466E-01      9.276E-01   7.574E-01   1.072E+00   2.082E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.269E+08   1.000E+00   1.000E+00   00000   8.201E-01   8.201E-01  3p2   N/A    N/A    N/A 
   60   8.691175E+03   1.892820E+00   6.174E+14   1.013E+35   3.424E-01      9.227E-01   7.514E-01   1.065E+00   2.075E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.395E+08   1.000E+00   1.000E+00   00000   8.221E-01   8.221E-01  3p2   N/A    N/A    N/A 
   61   8.739193E+03   1.907020E+00   6.087E+14   9.686E+34   3.383E-01      9.176E-01   7.451E-01   1.059E+00   2.067E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.519E+08   1.000E+00   1.000E+00   00000   8.241E-01   8.241E-01  3p2   N/A    N/A    N/A 
   62   8.786690E+03   1.920755E+00   6.007E+14   9.332E+34   3.345E-01      9.129E-01   7.394E-01   1.052E+00   2.060E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.632E+08   1.000E+00   1.000E+00   00000   8.260E-01   8.260E-01  3p2   N/A    N/A    N/A 
   63   8.833678E+03   1.934343E+00   5.928E+14   8.982E+34   3.308E-01      9.082E-01   7.336E-01   1.046E+00   2.053E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.744E+08   1.000E+00   1.000E+00   00000   8.279E-01   8.279E-01  3p2   N/A    N/A    N/A 
   64   8.880172E+03   1.947788E+00   5.850E+14   8.635E+34   3.270E-01      9.034E-01   7.276E-01   1.039E+00   2.046E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.855E+08   1.000E+00   1.000E+00   00000   8.297E-01   8.297E-01  3p2   N/A    N/A    N/A 
   65   8.926184E+03   1.961093E+00   5.772E+14   8.292E+34   3.233E-01      8.986E-01   7.216E-01   1.033E+00   2.038E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      7.965E+08   1.000E+00   1.000E+00   00000   8.316E-01   8.316E-01  3p2   N/A    N/A    N/A 
   66   8.971727E+03   1.974263E+00   5.696E+14   7.952E+34   3.196E-01      8.938E-01   7.156E-01   1.026E+00   2.031E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.073E+08   1.000E+00   1.000E+00   00000   8.334E-01   8.334E-01  3p2   N/A    N/A    N/A 
   67   9.016812E+03   1.987300E+00   5.620E+14   7.616E+34   3.159E-01      8.888E-01   7.094E-01   1.019E+00   2.024E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.179E+08   1.000E+00   1.000E+00   00000   8.353E-01   8.353E-01  3p2   N/A    N/A    N/A 
   68   9.061450E+03   2.000208E+00   5.544E+14   7.283E+34   3.122E-01      8.838E-01   7.031E-01   1.012E+00   2.017E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.284E+08   1.000E+00   1.000E+00   00000   8.371E-01   8.371E-01  3p2   N/A    N/A    N/A 
   69   9.105653E+03   2.012991E+00   5.470E+14   6.954E+34   3.085E-01      8.788E-01   6.968E-01   1.006E+00   2.010E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.386E+08   1.000E+00   1.000E+00   00000   8.390E-01   8.390E-01  3p2   N/A    N/A    N/A 
   70   9.149431E+03   2.025650E+00   5.396E+14   6.627E+34   3.049E-01      8.738E-01   6.904E-01   9.988E-01   2.003E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.487E+08   1.000E+00   1.000E+00   00000   8.408E-01   8.408E-01  3p2   N/A    N/A    N/A 
   71   9.192793E+03   2.038189E+00   5.323E+14   6.304E+34   3.012E-01      8.686E-01   6.839E-01   9.917E-01   1.995E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.585E+08   1.000E+00   1.000E+00   00000   8.426E-01   8.426E-01  3p2   N/A    N/A    N/A 
   72   9.235751E+03   2.050409E+00   5.251E+14   6.010E+34   2.976E-01      8.634E-01   6.773E-01   9.846E-01   1.988E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.681E+08   1.000E+00   1.000E+00   00000   8.444E-01   8.444E-01  3p2   N/A    N/A    N/A 
   73   9.278313E+03   2.062190E+00   5.180E+14   5.762E+34   2.940E-01      8.583E-01   6.708E-01   9.776E-01   1.981E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.775E+08   1.000E+00   1.000E+00   00000   8.462E-01   8.462E-01  3p2   N/A    N/A    N/A 
   74   9.320488E+03   2.073864E+00   5.110E+14   5.517E+34   2.904E-01      8.530E-01   6.640E-01   9.703E-01   1.973E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.866E+08   1.000E+00   1.000E+00   00000   8.480E-01   8.480E-01  3p2   N/A    N/A    N/A 
   75   9.362284E+03   2.085433E+00   5.040E+14   5.273E+34   2.869E-01      8.478E-01   6.572E-01   9.631E-01   1.966E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.954E+08   1.000E+00   1.000E+00   00000   8.498E-01   8.498E-01  3p2   N/A    N/A    N/A 
   76   9.403710E+03   2.096899E+00   4.970E+14   5.032E+34   2.834E-01      8.425E-01   6.505E-01   9.558E-01   1.959E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.040E+08   1.000E+00   1.000E+00   00000   8.516E-01   8.516E-01  3p2   N/A    N/A    N/A 
   77   9.444776E+03   2.108266E+00   4.902E+14   4.793E+34   2.798E-01      8.371E-01   6.434E-01   9.484E-01   1.951E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.123E+08   1.000E+00   1.000E+00   00000   8.534E-01   8.534E-01  3p2   N/A    N/A    N/A 
   78   9.485486E+03   2.119534E+00   4.834E+14   4.556E+34   2.763E-01      8.317E-01   6.364E-01   9.409E-01   1.944E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.203E+08   1.000E+00   1.000E+00   00000   8.552E-01   8.552E-01  3p2   N/A    N/A    N/A 
   79   9.525850E+03   2.130706E+00   4.766E+14   4.320E+34   2.728E-01      8.263E-01   6.293E-01   9.335E-01   1.937E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.280E+08   1.000E+00   1.000E+00   00000   8.569E-01   8.569E-01  3p2   N/A    N/A    N/A 
   80   9.565876E+03   2.141785E+00   4.699E+14   4.087E+34   2.693E-01      8.208E-01   6.220E-01   9.258E-01   1.929E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.354E+08   1.000E+00   1.000E+00   00000   8.587E-01   8.587E-01  3p2   N/A    N/A    N/A 
   81   9.605568E+03   2.152772E+00   4.633E+14   3.856E+34   2.658E-01      8.153E-01   6.147E-01   9.182E-01   1.922E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.425E+08   1.000E+00   1.000E+00   00000   8.605E-01   8.605E-01  3p2   N/A    N/A    N/A 
   82   9.644936E+03   2.163473E+00   4.565E+14   3.641E+34   2.623E-01      8.096E-01   6.072E-01   9.104E-01   1.914E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.494E+08   1.000E+00   1.000E+00   00000   8.623E-01   8.623E-01  3p2   N/A    N/A    N/A 
   83   9.683984E+03   2.173628E+00   4.494E+14   3.460E+34   2.585E-01      8.034E-01   5.990E-01   9.019E-01   1.906E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.564E+08   1.000E+00   1.000E+00   00000   8.642E-01   8.642E-01  3p2   N/A    N/A    N/A 
   84   9.722721E+03   2.183702E+00   4.423E+14   3.281E+34   2.547E-01      7.973E-01   5.908E-01   8.934E-01   1.897E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.629E+08   1.000E+00   1.000E+00   00000   8.661E-01   8.661E-01  3p2   N/A    N/A    N/A 
   85   9.761151E+03   2.193696E+00   4.353E+14   3.103E+34   2.510E-01      7.911E-01   5.824E-01   8.848E-01   1.889E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.690E+08   1.000E+00   1.000E+00   00000   8.681E-01   8.681E-01  3p2   N/A    N/A    N/A 
   86   9.799281E+03   2.203612E+00   4.283E+14   2.926E+34   2.472E-01      7.849E-01   5.739E-01   8.762E-01   1.880E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.746E+08   1.000E+00   1.000E+00   00000   8.700E-01   8.700E-01  3p2   N/A    N/A    N/A 
   87   9.837117E+03   2.213452E+00   4.214E+14   2.751E+34   2.435E-01      7.787E-01   5.654E-01   8.676E-01   1.872E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.797E+08   1.000E+00   1.000E+00   00000   8.719E-01   8.719E-01  3p2   N/A    N/A    N/A 
   88   9.874663E+03   2.223216E+00   4.145E+14   2.578E+34   2.398E-01      7.724E-01   5.567E-01   8.588E-01   1.863E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.843E+08   1.000E+00   1.000E+00   00000   8.738E-01   8.738E-01  3p2   N/A    N/A    N/A 
   89   9.911927E+03   2.232907E+00   4.077E+14   2.405E+34   2.361E-01      7.662E-01   5.480E-01   8.501E-01   1.854E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.883E+08   1.000E+00   1.000E+00   00000   8.757E-01   8.757E-01  3p2   N/A    N/A    N/A 
