         5       377       111       281

EOS                                                                            

  i            rad           emas         rho         pres          nb           kf(e)      kf(mu)       kf(p)       kf(n)      kf(la)      kf(S-)      kf(S0)      kf(S+)         Tc(n)       Tc(p)      Tc(la)    Durca        mstn        mstp  nSF   Acel   Aion   Zion

    0   0.000000E+00   0.000000E+00   4.795E+14   3.645E+34   2.407E-01      7.893E-01   5.227E-01   8.631E-01   1.800E+00   1.434E-01   2.042E-01   2.152E-01   0.000E+00      1.000E+09   1.000E+00   1.000E+00   01000   4.112E-01   4.112E-01  3p2   N/A    N/A    N/A 
    1   2.006531E+03   8.224891E-03   4.727E+14   3.469E+34   2.376E-01      7.840E-01   5.165E-01   8.564E-01   1.793E+00   1.428E-01   2.033E-01   2.142E-01   0.000E+00      9.998E+08   1.000E+00   1.000E+00   01000   4.152E-01   4.152E-01  3p2   N/A    N/A    N/A 
    2   2.528070E+03   1.609832E-02   4.686E+14   3.369E+34   2.357E-01      7.809E-01   5.128E-01   8.524E-01   1.789E+00   1.424E-01   2.027E-01   2.137E-01   0.000E+00      9.995E+08   1.000E+00   1.000E+00   01000   4.176E-01   4.176E-01  3p2   N/A    N/A    N/A 
    3   2.893918E+03   2.414578E-02   4.653E+14   3.284E+34   2.342E-01      7.782E-01   5.097E-01   8.490E-01   1.786E+00   1.421E-01   2.023E-01   2.132E-01   0.000E+00      9.992E+08   1.000E+00   1.000E+00   01000   4.196E-01   4.196E-01  3p2   N/A    N/A    N/A 
    4   3.185169E+03   3.239640E-02   4.622E+14   3.209E+34   2.327E-01      7.758E-01   5.069E-01   8.459E-01   1.783E+00   1.418E-01   2.019E-01   2.128E-01   0.000E+00      9.988E+08   1.000E+00   1.000E+00   01000   4.215E-01   4.215E-01  3p2   N/A    N/A    N/A 
    5   3.431119E+03   3.996164E-02   4.595E+14   3.143E+34   2.315E-01      7.736E-01   5.044E-01   8.432E-01   1.780E+00   1.416E-01   2.015E-01   2.124E-01   0.000E+00      9.985E+08   1.000E+00   1.000E+00   01000   4.232E-01   4.232E-01  3p2   N/A    N/A    N/A 
    6   3.646108E+03   4.824468E-02   4.567E+14   3.079E+34   2.302E-01      7.713E-01   5.018E-01   8.404E-01   1.778E+00   1.413E-01   2.011E-01   2.120E-01   0.000E+00      9.980E+08   1.000E+00   1.000E+00   01000   4.249E-01   4.249E-01  3p2   N/A    N/A    N/A 
    7   3.838355E+03   5.565152E-02   4.542E+14   3.022E+34   2.291E-01      7.693E-01   4.995E-01   8.378E-01   1.775E+00   1.411E-01   2.008E-01   2.117E-01   0.000E+00      9.975E+08   1.000E+00   1.000E+00   01000   4.264E-01   4.264E-01  3p2   N/A    N/A    N/A 
    8   4.013061E+03   6.356098E-02   4.518E+14   2.966E+34   2.279E-01      7.673E-01   4.973E-01   8.353E-01   1.773E+00   1.408E-01   2.005E-01   2.113E-01   0.000E+00      9.970E+08   1.000E+00   1.000E+00   01000   4.279E-01   4.279E-01  3p2   N/A    N/A    N/A 
    9   4.173752E+03   7.163140E-02   4.494E+14   2.912E+34   2.269E-01      7.654E-01   4.951E-01   8.329E-01   1.770E+00   1.406E-01   2.002E-01   2.110E-01   0.000E+00      9.965E+08   1.000E+00   1.000E+00   01000   4.294E-01   4.294E-01  3p2   N/A    N/A    N/A 
   10   4.322939E+03   7.912406E-02   4.473E+14   2.862E+34   2.258E-01      7.636E-01   4.931E-01   8.306E-01   1.768E+00   1.404E-01   1.999E-01   2.107E-01   0.000E+00      9.960E+08   1.000E+00   1.000E+00   01000   4.308E-01   4.308E-01  3p2   N/A    N/A    N/A 
   11   4.462485E+03   8.613248E-02   4.452E+14   2.815E+34   2.249E-01      7.619E-01   4.912E-01   8.285E-01   1.766E+00   1.402E-01   1.996E-01   2.104E-01   0.000E+00      9.954E+08   1.000E+00   1.000E+00   01000   4.321E-01   4.321E-01  3p2   N/A    N/A    N/A 
   12   4.593809E+03   9.411243E-02   4.430E+14   2.768E+34   2.239E-01      7.601E-01   4.892E-01   8.263E-01   1.764E+00   1.400E-01   1.993E-01   2.101E-01   0.000E+00      9.948E+08   1.000E+00   1.000E+00   01000   4.335E-01   4.335E-01  3p2   N/A    N/A    N/A 
   13   4.718025E+03   1.021338E-01   4.409E+14   2.722E+34   2.229E-01      7.583E-01   4.872E-01   8.240E-01   1.762E+00   1.398E-01   1.990E-01   2.097E-01   0.000E+00      9.942E+08   1.000E+00   1.000E+00   01000   4.349E-01   4.349E-01  3p2   N/A    N/A    N/A 
   14   4.836025E+03   1.097538E-01   4.389E+14   2.678E+34   2.220E-01      7.566E-01   4.853E-01   8.219E-01   1.760E+00   1.396E-01   1.987E-01   2.094E-01   0.000E+00      9.935E+08   1.000E+00   1.000E+00   01000   4.362E-01   4.362E-01  3p2   N/A    N/A    N/A 
   15   4.948530E+03   1.170189E-01   4.369E+14   2.636E+34   2.211E-01      7.550E-01   4.835E-01   8.199E-01   1.758E+00   1.394E-01   1.984E-01   2.092E-01   0.000E+00      9.929E+08   1.000E+00   1.000E+00   01000   4.375E-01   4.375E-01  3p2   N/A    N/A    N/A 
   16   5.056141E+03   1.239679E-01   4.351E+14   2.596E+34   2.202E-01      7.534E-01   4.818E-01   8.179E-01   1.756E+00   1.392E-01   1.982E-01   2.089E-01   0.000E+00      9.922E+08   1.000E+00   1.000E+00   01000   4.387E-01   4.387E-01  3p2   N/A    N/A    N/A 
   17   5.159355E+03   1.308825E-01   4.332E+14   2.557E+34   2.194E-01      7.518E-01   4.801E-01   8.160E-01   1.754E+00   1.391E-01   1.979E-01   2.086E-01   0.000E+00      9.916E+08   1.000E+00   1.000E+00   01000   4.399E-01   4.399E-01  3p2   N/A    N/A    N/A 
   18   5.258598E+03   1.389704E-01   4.313E+14   2.517E+34   2.185E-01      7.502E-01   4.782E-01   8.140E-01   1.752E+00   1.389E-01   1.977E-01   2.083E-01   0.000E+00      9.908E+08   1.000E+00   1.000E+00   01000   4.412E-01   4.412E-01  3p2   N/A    N/A    N/A 
   19   5.354230E+03   1.467639E-01   4.294E+14   2.478E+34   2.176E-01      7.486E-01   4.765E-01   8.120E-01   1.750E+00   1.387E-01   1.974E-01   2.081E-01   0.000E+00      9.901E+08   1.000E+00   1.000E+00   01000   4.424E-01   4.424E-01  3p2   N/A    N/A    N/A 
   20   5.446562E+03   1.542886E-01   4.276E+14   2.441E+34   2.167E-01      7.470E-01   4.748E-01   8.101E-01   1.748E+00   1.385E-01   1.971E-01   2.078E-01   0.000E+00      9.893E+08   1.000E+00   1.000E+00   01000   4.437E-01   4.437E-01  3p2   N/A    N/A    N/A 
