         5       653       401       557

EOS                                                                            

  i            rad           emas         rho         pres          nb           kf(e)      kf(mu)       kf(p)       kf(n)      kf(la)      kf(S-)      kf(S0)      kf(S+)         Tc(n)       Tc(p)      Tc(la)    Durca        mstn        mstp  nSF   Acel   Aion   Zion
    9   2.979371E+03   4.426052E-02   7.699E+14   7.699E+34   4.328E-01      8.293E-01   6.333E-01   9.377E-01   2.289E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      3.844E+08   1.000E+00   1.000E+00   00000   6.418E-01   3.830E-01  3p2   N/A    N/A    N/A 
   10   3.085866E+03   4.925697E-02   7.668E+14   7.613E+34   4.313E-01      8.285E-01   6.322E-01   9.365E-01   2.286E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      3.885E+08   1.000E+00   1.000E+00   00000   6.435E-01   3.840E-01  3p2   N/A    N/A    N/A 
   11   3.185478E+03   5.393048E-02   7.640E+14   7.532E+34   4.298E-01      8.276E-01   6.311E-01   9.353E-01   2.284E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      3.924E+08   1.000E+00   1.000E+00   00000   6.451E-01   3.850E-01  3p2   N/A    N/A    N/A 
   12   3.279222E+03   5.832868E-02   7.613E+14   7.456E+34   4.285E-01      8.268E-01   6.300E-01   9.342E-01   2.281E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      3.960E+08   1.000E+00   1.000E+00   00000   6.465E-01   3.858E-01  3p2   N/A    N/A    N/A 
   13   3.367892E+03   6.295941E-02   7.586E+14   7.381E+34   4.271E-01      8.260E-01   6.290E-01   9.331E-01   2.279E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      3.997E+08   1.000E+00   1.000E+00   00000   6.480E-01   3.867E-01  3p2   N/A    N/A    N/A 
   14   3.452124E+03   6.811085E-02   7.558E+14   7.305E+34   4.257E-01      8.252E-01   6.279E-01   9.320E-01   2.276E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      4.036E+08   1.000E+00   1.000E+00   00000   6.496E-01   3.877E-01  3p2   N/A    N/A    N/A 
   15   3.532435E+03   7.302248E-02   7.531E+14   7.232E+34   4.243E-01      8.244E-01   6.269E-01   9.309E-01   2.274E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      4.073E+08   1.000E+00   1.000E+00   00000   6.510E-01   3.885E-01  3p2   N/A    N/A    N/A 
   16   3.609251E+03   7.772039E-02   7.506E+14   7.162E+34   4.230E-01      8.237E-01   6.259E-01   9.298E-01   2.272E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      4.109E+08   1.000E+00   1.000E+00   00000   6.525E-01   3.894E-01  3p2   N/A    N/A    N/A 
   17   3.682929E+03   8.222641E-02   7.481E+14   7.095E+34   4.218E-01      8.229E-01   6.249E-01   9.288E-01   2.269E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      4.143E+08   1.000E+00   1.000E+00   00000   6.538E-01   3.902E-01  3p2   N/A    N/A    N/A 
   18   3.753772E+03   8.655900E-02   7.458E+14   7.031E+34   4.206E-01      8.222E-01   6.240E-01   9.279E-01   2.267E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      4.176E+08   1.000E+00   1.000E+00   00000   6.551E-01   3.910E-01  3p2   N/A    N/A    N/A 
   19   3.822037E+03   9.073396E-02   7.435E+14   6.969E+34   4.194E-01      8.216E-01   6.231E-01   9.269E-01   2.265E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      4.209E+08   1.000E+00   1.000E+00   00000   6.564E-01   3.918E-01  3p2   N/A    N/A    N/A 
   20   3.887947E+03   9.561826E-02   7.411E+14   6.905E+34   4.182E-01      8.208E-01   6.221E-01   9.259E-01   2.263E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      4.244E+08   1.000E+00   1.000E+00   00000   6.578E-01   3.926E-01  3p2   N/A    N/A    N/A 
   21   3.951696E+03   1.006292E-01   7.387E+14   6.841E+34   4.169E-01      8.201E-01   6.212E-01   9.249E-01   2.261E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      4.279E+08   1.000E+00   1.000E+00   00000   6.592E-01   3.934E-01  3p2   N/A    N/A    N/A 
   22   4.013451E+03   1.054834E-01   7.363E+14   6.779E+34   4.157E-01      8.194E-01   6.202E-01   9.239E-01   2.259E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      4.313E+08   1.000E+00   1.000E+00   00000   6.605E-01   3.942E-01  3p2   N/A    N/A    N/A 
   23   4.073362E+03   1.101927E-01   7.340E+14   6.719E+34   4.145E-01      8.187E-01   6.193E-01   9.230E-01   2.256E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      4.347E+08   1.000E+00   1.000E+00   00000   6.618E-01   3.950E-01  3p2   N/A    N/A    N/A 
   24   4.131561E+03   1.147674E-01   7.318E+14   6.660E+34   4.134E-01      8.180E-01   6.184E-01   9.220E-01   2.254E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      4.380E+08   1.000E+00   1.000E+00   00000   6.631E-01   3.958E-01  3p2   N/A    N/A    N/A 
   25   4.188165E+03   1.192167E-01   7.296E+14   6.603E+34   4.123E-01      8.174E-01   6.175E-01   9.211E-01   2.252E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      4.412E+08   1.000E+00   1.000E+00   00000   6.643E-01   3.966E-01  3p2   N/A    N/A    N/A 
   26   4.243278E+03   1.235488E-01   7.275E+14   6.548E+34   4.112E-01      8.167E-01   6.167E-01   9.202E-01   2.250E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      4.443E+08   1.000E+00   1.000E+00   00000   6.655E-01   3.973E-01  3p2   N/A    N/A    N/A 
   27   4.296996E+03   1.277714E-01   7.254E+14   6.494E+34   4.102E-01      8.161E-01   6.159E-01   9.194E-01   2.248E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      4.473E+08   1.000E+00   1.000E+00   00000   6.667E-01   3.980E-01  3p2   N/A    N/A    N/A 
   28   4.349404E+03   1.318908E-01   7.234E+14   6.442E+34   4.091E-01      8.155E-01   6.150E-01   9.185E-01   2.247E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      4.504E+08   1.000E+00   1.000E+00   00000   6.679E-01   3.987E-01  3p2   N/A    N/A    N/A 
   29   4.400578E+03   1.359236E-01   7.215E+14   6.390E+34   4.081E-01      8.149E-01   6.142E-01   9.177E-01   2.245E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      4.533E+08   1.000E+00   1.000E+00   00000   6.690E-01   3.994E-01  3p2   N/A    N/A    N/A 
   30   4.450589E+03   1.408858E-01   7.193E+14   6.336E+34   4.070E-01      8.142E-01   6.134E-01   9.168E-01   2.243E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      4.567E+08   1.000E+00   1.000E+00   00000   6.703E-01   4.002E-01  3p2   N/A    N/A    N/A 
   31   4.499500E+03   1.457389E-01   7.171E+14   6.283E+34   4.059E-01      8.135E-01   6.125E-01   9.158E-01   2.241E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      4.600E+08   1.000E+00   1.000E+00   00000   6.715E-01   4.010E-01  3p2   N/A    N/A    N/A 
   32   4.547371E+03   1.504887E-01   7.150E+14   6.230E+34   4.048E-01      8.129E-01   6.116E-01   9.149E-01   2.239E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      4.632E+08   1.000E+00   1.000E+00   00000   6.728E-01   4.017E-01  3p2   N/A    N/A    N/A 
   33   4.594254E+03   1.551406E-01   7.130E+14   6.179E+34   4.037E-01      8.122E-01   6.108E-01   9.141E-01   2.237E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      4.663E+08   1.000E+00   1.000E+00   00000   6.740E-01   4.024E-01  3p2   N/A    N/A    N/A 
   34   4.640200E+03   1.596995E-01   7.110E+14   6.129E+34   4.027E-01      8.116E-01   6.099E-01   9.132E-01   2.235E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      4.695E+08   1.000E+00   1.000E+00   00000   6.752E-01   4.032E-01  3p2   N/A    N/A    N/A 
   35   4.685253E+03   1.641698E-01   7.090E+14   6.080E+34   4.017E-01      8.110E-01   6.091E-01   9.123E-01   2.233E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      4.725E+08   1.000E+00   1.000E+00   00000   6.763E-01   4.039E-01  3p2   N/A    N/A    N/A 
   36   4.729456E+03   1.685557E-01   7.070E+14   6.032E+34   4.006E-01      8.104E-01   6.083E-01   9.115E-01   2.231E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      4.756E+08   1.000E+00   1.000E+00   00000   6.775E-01   4.046E-01  3p2   N/A    N/A    N/A 
   37   4.772848E+03   1.728611E-01   7.051E+14   5.985E+34   3.997E-01      8.098E-01   6.075E-01   9.107E-01   2.229E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      4.786E+08   1.000E+00   1.000E+00   00000   6.786E-01   4.053E-01  3p2   N/A    N/A    N/A 
   38   4.815465E+03   1.770897E-01   7.033E+14   5.938E+34   3.987E-01      8.092E-01   6.067E-01   9.099E-01   2.227E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      4.816E+08   1.000E+00   1.000E+00   00000   6.797E-01   4.060E-01  3p2   N/A    N/A    N/A 
   39   4.857341E+03   1.812447E-01   7.014E+14   5.893E+34   3.977E-01      8.086E-01   6.059E-01   9.091E-01   2.226E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      4.845E+08   1.000E+00   1.000E+00   00000   6.808E-01   4.066E-01  3p2   N/A    N/A    N/A 
   40   4.898507E+03   1.853293E-01   6.996E+14   5.848E+34   3.968E-01      8.081E-01   6.052E-01   9.083E-01   2.224E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      4.873E+08   1.000E+00   1.000E+00   00000   6.819E-01   4.073E-01  3p2   N/A    N/A    N/A 
   41   4.938992E+03   1.893463E-01   6.978E+14   5.804E+34   3.959E-01      8.075E-01   6.044E-01   9.075E-01   2.222E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      4.901E+08   1.000E+00   1.000E+00   00000   6.830E-01   4.080E-01  3p2   N/A    N/A    N/A 
   42   4.978824E+03   1.932986E-01   6.961E+14   5.760E+34   3.950E-01      8.069E-01   6.037E-01   9.067E-01   2.221E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      4.929E+08   1.000E+00   1.000E+00   00000   6.840E-01   4.086E-01  3p2   N/A    N/A    N/A 
   43   5.018029E+03   1.972654E-01   6.943E+14   5.717E+34   3.941E-01      8.064E-01   6.030E-01   9.060E-01   2.219E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      4.957E+08   1.000E+00   1.000E+00   00000   6.851E-01   4.093E-01  3p2   N/A    N/A    N/A 
   44   5.056631E+03   2.019918E-01   6.924E+14   5.672E+34   3.930E-01      8.058E-01   6.021E-01   9.051E-01   2.217E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      4.989E+08   1.000E+00   1.000E+00   00000   6.862E-01   4.100E-01  3p2   N/A    N/A    N/A 
   45   5.094653E+03   2.066471E-01   6.905E+14   5.628E+34   3.920E-01      8.052E-01   6.013E-01   9.043E-01   2.215E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.020E+08   1.000E+00   1.000E+00   00000   6.874E-01   4.107E-01  3p2   N/A    N/A    N/A 
   46   5.132114E+03   2.112340E-01   6.886E+14   5.585E+34   3.910E-01      8.046E-01   6.005E-01   9.034E-01   2.213E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.051E+08   1.000E+00   1.000E+00   00000   6.885E-01   4.114E-01  3p2   N/A    N/A    N/A 
   47   5.169037E+03   2.157548E-01   6.867E+14   5.542E+34   3.901E-01      8.040E-01   5.997E-01   9.026E-01   2.211E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.081E+08   1.000E+00   1.000E+00   00000   6.897E-01   4.121E-01  3p2   N/A    N/A    N/A 
   48   5.205440E+03   2.202120E-01   6.849E+14   5.500E+34   3.891E-01      8.034E-01   5.989E-01   9.018E-01   2.210E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.111E+08   1.000E+00   1.000E+00   00000   6.908E-01   4.128E-01  3p2   N/A    N/A    N/A 
   49   5.241341E+03   2.246077E-01   6.831E+14   5.458E+34   3.882E-01      8.028E-01   5.981E-01   9.010E-01   2.208E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.141E+08   1.000E+00   1.000E+00   00000   6.919E-01   4.135E-01  3p2   N/A    N/A    N/A 
   50   5.276757E+03   2.289440E-01   6.813E+14   5.417E+34   3.873E-01      8.022E-01   5.974E-01   9.002E-01   2.206E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.170E+08   1.000E+00   1.000E+00   00000   6.930E-01   4.142E-01  3p2   N/A    N/A    N/A 
   51   5.311703E+03   2.332228E-01   6.796E+14   5.377E+34   3.863E-01      8.017E-01   5.966E-01   8.994E-01   2.204E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.199E+08   1.000E+00   1.000E+00   00000   6.941E-01   4.149E-01  3p2   N/A    N/A    N/A 
   52   5.346195E+03   2.374461E-01   6.778E+14   5.337E+34   3.854E-01      8.011E-01   5.958E-01   8.986E-01   2.203E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.228E+08   1.000E+00   1.000E+00   00000   6.951E-01   4.155E-01  3p2   N/A    N/A    N/A 
   53   5.380248E+03   2.416156E-01   6.761E+14   5.297E+34   3.845E-01      8.005E-01   5.951E-01   8.978E-01   2.201E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.257E+08   1.000E+00   1.000E+00   00000   6.962E-01   4.162E-01  3p2   N/A    N/A    N/A 
   54   5.413876E+03   2.457329E-01   6.744E+14   5.258E+34   3.836E-01      8.000E-01   5.944E-01   8.971E-01   2.199E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.285E+08   1.000E+00   1.000E+00   00000   6.972E-01   4.168E-01  3p2   N/A    N/A    N/A 
   55   5.447091E+03   2.497998E-01   6.727E+14   5.220E+34   3.828E-01      7.994E-01   5.936E-01   8.963E-01   2.198E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.313E+08   1.000E+00   1.000E+00   00000   6.983E-01   4.175E-01  3p2   N/A    N/A    N/A 
   56   5.479906E+03   2.538176E-01   6.711E+14   5.182E+34   3.819E-01      7.989E-01   5.929E-01   8.956E-01   2.196E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.341E+08   1.000E+00   1.000E+00   00000   6.993E-01   4.181E-01  3p2   N/A    N/A    N/A 
   57   5.512332E+03   2.577879E-01   6.695E+14   5.144E+34   3.811E-01      7.984E-01   5.922E-01   8.948E-01   2.194E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.369E+08   1.000E+00   1.000E+00   00000   7.003E-01   4.188E-01  3p2   N/A    N/A    N/A 
   58   5.544381E+03   2.617120E-01   6.678E+14   5.107E+34   3.802E-01      7.978E-01   5.915E-01   8.941E-01   2.193E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.396E+08   1.000E+00   1.000E+00   00000   7.013E-01   4.194E-01  3p2   N/A    N/A    N/A 
   59   5.576064E+03   2.655912E-01   6.662E+14   5.070E+34   3.794E-01      7.973E-01   5.907E-01   8.934E-01   2.191E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.423E+08   1.000E+00   1.000E+00   00000   7.023E-01   4.200E-01  3p2   N/A    N/A    N/A 
   60   5.607391E+03   2.694269E-01   6.647E+14   5.034E+34   3.785E-01      7.968E-01   5.900E-01   8.926E-01   2.190E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.450E+08   1.000E+00   1.000E+00   00000   7.033E-01   4.207E-01  3p2   N/A    N/A    N/A 
   61   5.638371E+03   2.732202E-01   6.631E+14   4.998E+34   3.777E-01      7.963E-01   5.893E-01   8.919E-01   2.188E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.477E+08   1.000E+00   1.000E+00   00000   7.043E-01   4.213E-01  3p2   N/A    N/A    N/A 
   62   5.669015E+03   2.769723E-01   6.616E+14   4.962E+34   3.769E-01      7.958E-01   5.887E-01   8.912E-01   2.186E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.503E+08   1.000E+00   1.000E+00   00000   7.053E-01   4.219E-01  3p2   N/A    N/A    N/A 
   63   5.699331E+03   2.812892E-01   6.599E+14   4.926E+34   3.760E-01      7.952E-01   5.879E-01   8.904E-01   2.185E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.533E+08   1.000E+00   1.000E+00   00000   7.063E-01   4.226E-01  3p2   N/A    N/A    N/A 
   64   5.729329E+03   2.856975E-01   6.581E+14   4.890E+34   3.751E-01      7.946E-01   5.871E-01   8.896E-01   2.183E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.562E+08   1.000E+00   1.000E+00   00000   7.074E-01   4.233E-01  3p2   N/A    N/A    N/A 
   65   5.759014E+03   2.900600E-01   6.564E+14   4.854E+34   3.742E-01      7.940E-01   5.863E-01   8.889E-01   2.181E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.592E+08   1.000E+00   1.000E+00   00000   7.085E-01   4.239E-01  3p2   N/A    N/A    N/A 
   66   5.788398E+03   2.943781E-01   6.548E+14   4.819E+34   3.733E-01      7.935E-01   5.856E-01   8.881E-01   2.180E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.621E+08   1.000E+00   1.000E+00   00000   7.096E-01   4.246E-01  3p2   N/A    N/A    N/A 
   67   5.817486E+03   2.986527E-01   6.531E+14   4.784E+34   3.724E-01      7.929E-01   5.848E-01   8.873E-01   2.178E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.650E+08   1.000E+00   1.000E+00   00000   7.106E-01   4.253E-01  3p2   N/A    N/A    N/A 
   68   5.846286E+03   3.028851E-01   6.514E+14   4.749E+34   3.716E-01      7.924E-01   5.841E-01   8.865E-01   2.176E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.679E+08   1.000E+00   1.000E+00   00000   7.117E-01   4.260E-01  3p2   N/A    N/A    N/A 
   69   5.874805E+03   3.070761E-01   6.498E+14   4.715E+34   3.707E-01      7.918E-01   5.833E-01   8.858E-01   2.174E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.708E+08   1.000E+00   1.000E+00   00000   7.127E-01   4.266E-01  3p2   N/A    N/A    N/A 
   70   5.903049E+03   3.112269E-01   6.482E+14   4.681E+34   3.698E-01      7.913E-01   5.826E-01   8.850E-01   2.173E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.736E+08   1.000E+00   1.000E+00   00000   7.138E-01   4.273E-01  3p2   N/A    N/A    N/A 
   71   5.931026E+03   3.153382E-01   6.466E+14   4.647E+34   3.690E-01      7.907E-01   5.818E-01   8.842E-01   2.171E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.765E+08   1.000E+00   1.000E+00   00000   7.148E-01   4.279E-01  3p2   N/A    N/A    N/A 
   72   5.958742E+03   3.194112E-01   6.450E+14   4.614E+34   3.681E-01      7.902E-01   5.811E-01   8.835E-01   2.169E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.792E+08   1.000E+00   1.000E+00   00000   7.158E-01   4.286E-01  3p2   N/A    N/A    N/A 
   73   5.986202E+03   3.234466E-01   6.434E+14   4.581E+34   3.673E-01      7.896E-01   5.804E-01   8.827E-01   2.168E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.820E+08   1.000E+00   1.000E+00   00000   7.169E-01   4.293E-01  3p2   N/A    N/A    N/A 
   74   6.013412E+03   3.274453E-01   6.418E+14   4.548E+34   3.665E-01      7.891E-01   5.797E-01   8.820E-01   2.166E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.848E+08   1.000E+00   1.000E+00   00000   7.179E-01   4.299E-01  3p2   N/A    N/A    N/A 
   75   6.040378E+03   3.314082E-01   6.403E+14   4.516E+34   3.657E-01      7.886E-01   5.789E-01   8.813E-01   2.165E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.875E+08   1.000E+00   1.000E+00   00000   7.189E-01   4.305E-01  3p2   N/A    N/A    N/A 
   76   6.067106E+03   3.353360E-01   6.388E+14   4.484E+34   3.649E-01      7.881E-01   5.782E-01   8.805E-01   2.163E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.903E+08   1.000E+00   1.000E+00   00000   7.199E-01   4.312E-01  3p2   N/A    N/A    N/A 
   77   6.093600E+03   3.392295E-01   6.372E+14   4.452E+34   3.640E-01      7.875E-01   5.775E-01   8.798E-01   2.161E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.930E+08   1.000E+00   1.000E+00   00000   7.209E-01   4.318E-01  3p2   N/A    N/A    N/A 
   78   6.119866E+03   3.430894E-01   6.357E+14   4.420E+34   3.632E-01      7.870E-01   5.768E-01   8.791E-01   2.160E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.957E+08   1.000E+00   1.000E+00   00000   7.218E-01   4.324E-01  3p2   N/A    N/A    N/A 
   79   6.145909E+03   3.469165E-01   6.342E+14   4.389E+34   3.624E-01      7.865E-01   5.761E-01   8.784E-01   2.158E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.984E+08   1.000E+00   1.000E+00   00000   7.228E-01   4.331E-01  3p2   N/A    N/A    N/A 
   80   6.171732E+03   3.507114E-01   6.327E+14   4.358E+34   3.617E-01      7.860E-01   5.754E-01   8.777E-01   2.157E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.010E+08   1.000E+00   1.000E+00   00000   7.238E-01   4.337E-01  3p2   N/A    N/A    N/A 
   81   6.197341E+03   3.544748E-01   6.313E+14   4.327E+34   3.609E-01      7.855E-01   5.747E-01   8.770E-01   2.155E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.037E+08   1.000E+00   1.000E+00   00000   7.247E-01   4.343E-01  3p2   N/A    N/A    N/A 
   82   6.222740E+03   3.582074E-01   6.298E+14   4.297E+34   3.601E-01      7.850E-01   5.740E-01   8.763E-01   2.154E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.063E+08   1.000E+00   1.000E+00   00000   7.257E-01   4.349E-01  3p2   N/A    N/A    N/A 
   83   6.247934E+03   3.619097E-01   6.284E+14   4.266E+34   3.593E-01      7.845E-01   5.733E-01   8.756E-01   2.152E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.089E+08   1.000E+00   1.000E+00   00000   7.267E-01   4.355E-01  3p2   N/A    N/A    N/A 
   84   6.272926E+03   3.655825E-01   6.269E+14   4.236E+34   3.586E-01      7.840E-01   5.726E-01   8.749E-01   2.151E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.115E+08   1.000E+00   1.000E+00   00000   7.276E-01   4.362E-01  3p2   N/A    N/A    N/A 
   85   6.297720E+03   3.692261E-01   6.255E+14   4.206E+34   3.578E-01      7.835E-01   5.720E-01   8.742E-01   2.149E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.141E+08   1.000E+00   1.000E+00   00000   7.285E-01   4.368E-01  3p2   N/A    N/A    N/A 
   86   6.322321E+03   3.728414E-01   6.241E+14   4.177E+34   3.571E-01      7.830E-01   5.713E-01   8.735E-01   2.148E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.167E+08   1.000E+00   1.000E+00   00000   7.295E-01   4.374E-01  3p2   N/A    N/A    N/A 
   87   6.346731E+03   3.764287E-01   6.227E+14   4.148E+34   3.563E-01      7.825E-01   5.706E-01   8.728E-01   2.146E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.192E+08   1.000E+00   1.000E+00   00000   7.304E-01   4.380E-01  3p2   N/A    N/A    N/A 
   88   6.370956E+03   3.801209E-01   6.213E+14   4.118E+34   3.555E-01      7.820E-01   5.699E-01   8.721E-01   2.145E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.219E+08   1.000E+00   1.000E+00   00000   7.314E-01   4.386E-01  3p2   N/A    N/A    N/A 
   89   6.394997E+03   3.842239E-01   6.197E+14   4.089E+34   3.547E-01      7.814E-01   5.691E-01   8.713E-01   2.143E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.247E+08   1.000E+00   1.000E+00   00000   7.324E-01   4.393E-01  3p2   N/A    N/A    N/A 
