         5       377       111       281

EOS                                                                            

  i            rad           emas         rho         pres          nb           kf(e)      kf(mu)       kf(p)       kf(n)      kf(la)      kf(S-)      kf(S0)      kf(S+)         Tc(n)       Tc(p)      Tc(la)    Durca        mstn        mstp  nSF   Acel   Aion   Zion
   30   5.788530E+03   1.750150E-01   4.002E+14   2.628E+34   2.040E-01      7.213E-01   4.506E-01   7.698E-01   1.723E+00   1.357E-01   0.000E+00   2.036E-01   0.000E+00      9.766E+08   6.199E+08   1.000E+00   01000   4.628E-01   4.628E-01  3p2   N/A    N/A    N/A 
   31   5.852145E+03   1.800733E-01   3.988E+14   2.603E+34   2.033E-01      7.203E-01   4.492E-01   7.684E-01   1.722E+00   1.356E-01   0.000E+00   2.034E-01   0.000E+00      9.757E+08   6.530E+08   1.000E+00   01000   4.637E-01   4.637E-01  3p2   N/A    N/A    N/A 
   32   5.914407E+03   1.850240E-01   3.975E+14   2.579E+34   2.027E-01      7.192E-01   4.478E-01   7.671E-01   1.720E+00   1.354E-01   0.000E+00   2.032E-01   0.000E+00      9.747E+08   6.854E+08   1.000E+00   01000   4.647E-01   4.647E-01  3p2   N/A    N/A    N/A 
   33   5.975384E+03   1.905271E-01   3.960E+14   2.555E+34   2.020E-01      7.180E-01   4.464E-01   7.656E-01   1.718E+00   1.353E-01   0.000E+00   2.030E-01   0.000E+00      9.737E+08   7.203E+08   1.000E+00   01000   4.658E-01   4.658E-01  3p2   N/A    N/A    N/A 
   34   6.035142E+03   1.963956E-01   3.945E+14   2.530E+34   2.013E-01      7.168E-01   4.448E-01   7.640E-01   1.717E+00   1.351E-01   0.000E+00   2.027E-01   0.000E+00      9.726E+08   7.563E+08   1.000E+00   01000   4.669E-01   4.669E-01  3p2   N/A    N/A    N/A 
   35   6.093740E+03   2.021502E-01   3.930E+14   2.506E+34   2.006E-01      7.157E-01   4.433E-01   7.625E-01   1.715E+00   1.350E-01   0.000E+00   2.025E-01   0.000E+00      9.714E+08   7.909E+08   1.000E+00   01000   4.680E-01   4.680E-01  3p2   N/A    N/A    N/A 
   36   6.151231E+03   2.077961E-01   3.915E+14   2.483E+34   1.999E-01      7.145E-01   4.417E-01   7.609E-01   1.713E+00   1.348E-01   0.000E+00   2.023E-01   0.000E+00      9.703E+08   8.244E+08   1.000E+00   01000   4.691E-01   4.691E-01  3p2   N/A    N/A    N/A 
   37   6.207668E+03   2.133385E-01   3.900E+14   2.459E+34   1.993E-01      7.134E-01   4.402E-01   7.595E-01   1.711E+00   1.347E-01   0.000E+00   2.020E-01   0.000E+00      9.691E+08   8.566E+08   1.000E+00   01000   4.702E-01   4.702E-01  3p2   N/A    N/A    N/A 
   38   6.263096E+03   2.187819E-01   3.886E+14   2.437E+34   1.986E-01      7.123E-01   4.387E-01   7.580E-01   1.710E+00   1.345E-01   0.000E+00   2.018E-01   0.000E+00      9.680E+08   8.874E+08   1.000E+00   01000   4.712E-01   4.712E-01  3p2   N/A    N/A    N/A 
   39   6.317560E+03   2.241306E-01   3.872E+14   2.414E+34   1.979E-01      7.112E-01   4.373E-01   7.566E-01   1.708E+00   1.344E-01   0.000E+00   2.016E-01   0.000E+00      9.668E+08   9.167E+08   1.000E+00   01000   4.723E-01   4.723E-01  3p2   N/A    N/A    N/A 
   40   6.371101E+03   2.293886E-01   3.859E+14   2.392E+34   1.973E-01      7.101E-01   4.358E-01   7.552E-01   1.707E+00   1.342E-01   0.000E+00   2.014E-01   0.000E+00      9.657E+08   9.450E+08   1.000E+00   01000   4.733E-01   4.733E-01  3p2   N/A    N/A    N/A 
   41   6.423758E+03   2.345597E-01   3.845E+14   2.371E+34   1.967E-01      7.091E-01   4.344E-01   7.538E-01   1.705E+00   1.341E-01   0.000E+00   2.012E-01   0.000E+00      9.645E+08   9.724E+08   1.000E+00   01000   4.743E-01   4.743E-01  3p2   N/A    N/A    N/A 
   42   6.475564E+03   2.396474E-01   3.832E+14   2.350E+34   1.960E-01      7.080E-01   4.330E-01   7.524E-01   1.703E+00   1.339E-01   0.000E+00   2.010E-01   0.000E+00      9.633E+08   9.987E+08   1.000E+00   01000   4.753E-01   4.753E-01  3p2   N/A    N/A    N/A 
   43   6.526555E+03   2.446550E-01   3.819E+14   2.329E+34   1.954E-01      7.070E-01   4.316E-01   7.511E-01   1.702E+00   1.338E-01   0.000E+00   2.007E-01   0.000E+00      9.622E+08   1.024E+09   1.000E+00   01000   4.763E-01   4.763E-01  3p2   N/A    N/A    N/A 
   44   6.576762E+03   2.495855E-01   3.806E+14   2.308E+34   1.948E-01      7.060E-01   4.302E-01   7.498E-01   1.700E+00   1.337E-01   0.000E+00   2.005E-01   0.000E+00      9.610E+08   1.048E+09   1.000E+00   01000   4.773E-01   4.773E-01  3p2   N/A    N/A    N/A 
   45   6.626213E+03   2.544418E-01   3.793E+14   2.288E+34   1.942E-01      7.050E-01   4.289E-01   7.485E-01   1.699E+00   1.335E-01   0.000E+00   2.003E-01   0.000E+00      9.598E+08   1.072E+09   1.000E+00   01000   4.783E-01   4.783E-01  3p2   N/A    N/A    N/A 
   46   6.674937E+03   2.592268E-01   3.781E+14   2.268E+34   1.937E-01      7.041E-01   4.275E-01   7.472E-01   1.697E+00   1.334E-01   0.000E+00   2.001E-01   0.000E+00      9.586E+08   1.095E+09   1.000E+00   01000   4.792E-01   4.792E-01  3p2   N/A    N/A    N/A 
   47   6.722959E+03   2.639428E-01   3.769E+14   2.248E+34   1.931E-01      7.031E-01   4.262E-01   7.459E-01   1.696E+00   1.333E-01   0.000E+00   1.999E-01   0.000E+00      9.575E+08   1.117E+09   1.000E+00   01000   4.802E-01   4.802E-01  3p2   N/A    N/A    N/A 
   48   6.770306E+03   2.692606E-01   3.755E+14   2.228E+34   1.924E-01      7.021E-01   4.246E-01   7.445E-01   1.694E+00   1.331E-01   0.000E+00   1.997E-01   0.000E+00      9.561E+08   1.141E+09   1.000E+00   01000   4.812E-01   4.812E-01  3p2   N/A    N/A    N/A 
   49   6.816999E+03   2.747546E-01   3.740E+14   2.208E+34   1.917E-01      7.010E-01   4.230E-01   7.430E-01   1.692E+00   1.330E-01   0.000E+00   1.995E-01   0.000E+00      9.547E+08   1.165E+09   1.000E+00   01000   4.824E-01   4.824E-01  3p2   N/A    N/A    N/A 
   50   6.863061E+03   2.801745E-01   3.726E+14   2.189E+34   1.911E-01      6.999E-01   4.215E-01   7.416E-01   1.691E+00   1.328E-01   0.000E+00   1.992E-01   0.000E+00      9.532E+08   1.189E+09   1.000E+00   01000   4.835E-01   4.835E-01  3p2   N/A    N/A    N/A 
   51   6.908513E+03   2.855225E-01   3.712E+14   2.170E+34   1.904E-01      6.988E-01   4.199E-01   7.401E-01   1.689E+00   1.327E-01   0.000E+00   1.990E-01   0.000E+00      9.518E+08   1.212E+09   1.000E+00   01000   4.846E-01   4.846E-01  3p2   N/A    N/A    N/A 
   52   6.953375E+03   2.908011E-01   3.698E+14   2.151E+34   1.898E-01      6.977E-01   4.183E-01   7.387E-01   1.687E+00   1.325E-01   0.000E+00   1.988E-01   0.000E+00      9.504E+08   1.235E+09   1.000E+00   01000   4.857E-01   4.857E-01  3p2   N/A    N/A    N/A 
   53   6.997665E+03   2.960124E-01   3.685E+14   2.132E+34   1.891E-01      6.967E-01   4.168E-01   7.373E-01   1.685E+00   1.324E-01   0.000E+00   1.986E-01   0.000E+00      9.489E+08   1.257E+09   1.000E+00   01000   4.867E-01   4.867E-01  3p2   N/A    N/A    N/A 
   54   7.041402E+03   3.011586E-01   3.671E+14   2.113E+34   1.885E-01      6.957E-01   4.153E-01   7.359E-01   1.684E+00   1.322E-01   0.000E+00   1.983E-01   0.000E+00      9.474E+08   1.278E+09   1.000E+00   01000   4.878E-01   4.878E-01  3p2   N/A    N/A    N/A 
   55   7.084602E+03   3.062416E-01   3.658E+14   2.095E+34   1.879E-01      6.946E-01   4.137E-01   7.345E-01   1.682E+00   1.321E-01   0.000E+00   1.981E-01   0.000E+00      9.460E+08   1.298E+09   1.000E+00   01000   4.889E-01   4.889E-01  3p2   N/A    N/A    N/A 
   56   7.127281E+03   3.112634E-01   3.645E+14   2.077E+34   1.873E-01      6.937E-01   4.122E-01   7.332E-01   1.681E+00   1.319E-01   0.000E+00   1.979E-01   0.000E+00      9.445E+08   1.318E+09   1.000E+00   01000   4.899E-01   4.899E-01  3p2   N/A    N/A    N/A 
   57   7.169455E+03   3.162257E-01   3.632E+14   2.059E+34   1.866E-01      6.927E-01   4.107E-01   7.318E-01   1.679E+00   1.318E-01   0.000E+00   1.977E-01   0.000E+00      9.430E+08   1.338E+09   1.000E+00   01000   4.909E-01   4.909E-01  3p2   N/A    N/A    N/A 
   58   7.211139E+03   3.211304E-01   3.619E+14   2.042E+34   1.860E-01      6.917E-01   4.092E-01   7.305E-01   1.677E+00   1.316E-01   0.000E+00   1.975E-01   0.000E+00      9.415E+08   1.357E+09   1.000E+00   01000   4.920E-01   4.920E-01  3p2   N/A    N/A    N/A 
   59   7.252346E+03   3.259789E-01   3.606E+14   2.024E+34   1.854E-01      6.907E-01   4.077E-01   7.292E-01   1.676E+00   1.315E-01   0.000E+00   1.973E-01   0.000E+00      9.400E+08   1.375E+09   1.000E+00   01000   4.930E-01   4.930E-01  3p2   N/A    N/A    N/A 
   60   7.293091E+03   3.307731E-01   3.594E+14   2.007E+34   1.848E-01      6.898E-01   4.062E-01   7.279E-01   1.674E+00   1.313E-01   0.000E+00   1.971E-01   0.000E+00      9.386E+08   1.393E+09   1.000E+00   01000   4.940E-01   4.940E-01  3p2   N/A    N/A    N/A 
   61   7.333385E+03   3.355142E-01   3.581E+14   1.990E+34   1.843E-01      6.888E-01   4.047E-01   7.266E-01   1.673E+00   1.312E-01   0.000E+00   1.968E-01   0.000E+00      9.371E+08   1.411E+09   1.000E+00   01000   4.950E-01   4.950E-01  3p2   N/A    N/A    N/A 
   62   7.373241E+03   3.402038E-01   3.569E+14   1.973E+34   1.837E-01      6.879E-01   4.032E-01   7.253E-01   1.671E+00   1.311E-01   0.000E+00   1.966E-01   0.000E+00      9.356E+08   1.429E+09   1.000E+00   01000   4.960E-01   4.960E-01  3p2   N/A    N/A    N/A 
   63   7.412671E+03   3.448433E-01   3.557E+14   1.956E+34   1.831E-01      6.870E-01   4.018E-01   7.241E-01   1.669E+00   1.309E-01   0.000E+00   1.964E-01   0.000E+00      9.341E+08   1.446E+09   1.000E+00   01000   4.970E-01   4.970E-01  3p2   N/A    N/A    N/A 
   64   7.451686E+03   3.494338E-01   3.545E+14   1.940E+34   1.825E-01      6.861E-01   4.003E-01   7.228E-01   1.668E+00   1.308E-01   0.000E+00   1.962E-01   0.000E+00      9.326E+08   1.463E+09   1.000E+00   01000   4.980E-01   4.980E-01  3p2   N/A    N/A    N/A 
   65   7.490296E+03   3.539769E-01   3.533E+14   1.923E+34   1.820E-01      6.852E-01   3.988E-01   7.216E-01   1.666E+00   1.307E-01   0.000E+00   1.960E-01   0.000E+00      9.311E+08   1.479E+09   1.000E+00   01000   4.990E-01   4.990E-01  3p2   N/A    N/A    N/A 
   66   7.528513E+03   3.584735E-01   3.521E+14   1.907E+34   1.814E-01      6.843E-01   3.974E-01   7.203E-01   1.665E+00   1.305E-01   0.000E+00   1.958E-01   0.000E+00      9.295E+08   1.496E+09   1.000E+00   01000   5.000E-01   5.000E-01  3p2   N/A    N/A    N/A 
   67   7.566345E+03   3.629250E-01   3.509E+14   1.891E+34   1.809E-01      6.834E-01   3.959E-01   7.191E-01   1.663E+00   1.304E-01   0.000E+00   1.956E-01   0.000E+00      9.280E+08   1.512E+09   1.000E+00   01000   5.009E-01   5.009E-01  3p2   N/A    N/A    N/A 
   68   7.603802E+03   3.677951E-01   3.496E+14   1.875E+34   1.802E-01      6.824E-01   3.942E-01   7.177E-01   1.662E+00   1.302E-01   0.000E+00   1.954E-01   0.000E+00      9.262E+08   1.530E+09   1.000E+00   01000   5.021E-01   5.021E-01  3p2   N/A    N/A    N/A 
   69   7.640895E+03   3.728206E-01   3.482E+14   1.860E+34   1.796E-01      6.813E-01   3.924E-01   7.162E-01   1.660E+00   1.301E-01   0.000E+00   1.952E-01   0.000E+00      9.243E+08   1.550E+09   1.000E+00   01000   5.032E-01   5.032E-01  3p2   N/A    N/A    N/A 
   70   7.677631E+03   3.777977E-01   3.468E+14   1.844E+34   1.789E-01      6.802E-01   3.906E-01   7.147E-01   1.658E+00   1.299E-01   0.000E+00   1.949E-01   0.000E+00      9.224E+08   1.569E+09   1.000E+00   01000   5.044E-01   5.044E-01  3p2   N/A    N/A    N/A 
   71   7.714018E+03   3.827276E-01   3.454E+14   1.829E+34   1.782E-01      6.792E-01   3.888E-01   7.133E-01   1.656E+00   1.298E-01   0.000E+00   1.947E-01   0.000E+00      9.205E+08   1.588E+09   1.000E+00   01000   5.056E-01   5.056E-01  3p2   N/A    N/A    N/A 
   72   7.750065E+03   3.876115E-01   3.440E+14   1.814E+34   1.776E-01      6.781E-01   3.870E-01   7.118E-01   1.654E+00   1.296E-01   0.000E+00   1.944E-01   0.000E+00      9.186E+08   1.606E+09   1.000E+00   01000   5.068E-01   5.068E-01  3p2   N/A    N/A    N/A 
   73   7.785781E+03   3.924504E-01   3.426E+14   1.799E+34   1.769E-01      6.771E-01   3.853E-01   7.104E-01   1.653E+00   1.294E-01   0.000E+00   1.942E-01   0.000E+00      9.167E+08   1.625E+09   1.000E+00   01000   5.079E-01   5.079E-01  3p2   N/A    N/A    N/A 
   74   7.821171E+03   3.972452E-01   3.413E+14   1.784E+34   1.763E-01      6.761E-01   3.835E-01   7.089E-01   1.651E+00   1.293E-01   0.000E+00   1.940E-01   0.000E+00      9.148E+08   1.643E+09   1.000E+00   01000   5.091E-01   5.091E-01  3p2   N/A    N/A    N/A 
   75   7.856244E+03   4.019970E-01   3.400E+14   1.769E+34   1.757E-01      6.751E-01   3.817E-01   7.075E-01   1.649E+00   1.291E-01   0.000E+00   1.937E-01   0.000E+00      9.128E+08   1.661E+09   1.000E+00   01000   5.102E-01   5.102E-01  3p2   N/A    N/A    N/A 
   76   7.891006E+03   4.067068E-01   3.386E+14   1.755E+34   1.750E-01      6.741E-01   3.799E-01   7.061E-01   1.647E+00   1.290E-01   0.000E+00   1.935E-01   0.000E+00      9.109E+08   1.679E+09   1.000E+00   01000   5.114E-01   5.114E-01  3p2   N/A    N/A    N/A 
   77   7.925466E+03   4.113755E-01   3.373E+14   1.740E+34   1.744E-01      6.731E-01   3.781E-01   7.047E-01   1.645E+00   1.288E-01   0.000E+00   1.933E-01   0.000E+00      9.089E+08   1.696E+09   1.000E+00   01000   5.125E-01   5.125E-01  3p2   N/A    N/A    N/A 
   78   7.959627E+03   4.160039E-01   3.360E+14   1.726E+34   1.738E-01      6.721E-01   3.763E-01   7.033E-01   1.644E+00   1.287E-01   0.000E+00   1.931E-01   0.000E+00      9.069E+08   1.714E+09   1.000E+00   01000   5.136E-01   5.136E-01  3p2   N/A    N/A    N/A 
   79   7.993498E+03   4.205929E-01   3.347E+14   1.712E+34   1.732E-01      6.711E-01   3.745E-01   7.019E-01   1.642E+00   1.285E-01   0.000E+00   1.928E-01   0.000E+00      9.050E+08   1.731E+09   1.000E+00   01000   5.148E-01   5.148E-01  3p2   N/A    N/A    N/A 
   80   8.027085E+03   4.251434E-01   3.334E+14   1.698E+34   1.726E-01      6.701E-01   3.726E-01   7.005E-01   1.640E+00   1.284E-01   0.000E+00   1.926E-01   0.000E+00      9.030E+08   1.748E+09   1.000E+00   01000   5.159E-01   5.159E-01  3p2   N/A    N/A    N/A 
   81   8.060393E+03   4.296561E-01   3.322E+14   1.684E+34   1.720E-01      6.691E-01   3.708E-01   6.991E-01   1.639E+00   1.282E-01   0.000E+00   1.924E-01   0.000E+00      9.010E+08   1.765E+09   1.000E+00   01000   5.170E-01   5.170E-01  3p2   N/A    N/A    N/A 
   82   8.093427E+03   4.341317E-01   3.309E+14   1.670E+34   1.714E-01      6.682E-01   3.690E-01   6.977E-01   1.637E+00   1.281E-01   0.000E+00   1.921E-01   0.000E+00      8.990E+08   1.782E+09   1.000E+00   01000   5.181E-01   5.181E-01  3p2   N/A    N/A    N/A 
   83   8.126195E+03   4.385712E-01   3.296E+14   1.656E+34   1.708E-01      6.672E-01   3.672E-01   6.964E-01   1.635E+00   1.279E-01   0.000E+00   1.919E-01   0.000E+00      8.970E+08   1.799E+09   1.000E+00   01000   5.192E-01   5.192E-01  3p2   N/A    N/A    N/A 
   84   8.158700E+03   4.429752E-01   3.284E+14   1.642E+34   1.702E-01      6.662E-01   3.654E-01   6.950E-01   1.633E+00   1.278E-01   0.000E+00   1.917E-01   0.000E+00      8.950E+08   1.815E+09   1.000E+00   01000   5.203E-01   5.203E-01  3p2   N/A    N/A    N/A 
   85   8.190948E+03   4.473443E-01   3.272E+14   1.629E+34   1.696E-01      6.653E-01   3.636E-01   6.936E-01   1.632E+00   1.276E-01   0.000E+00   1.915E-01   0.000E+00      8.930E+08   1.832E+09   1.000E+00   01000   5.214E-01   5.214E-01  3p2   N/A    N/A    N/A 
   86   8.222945E+03   4.516793E-01   3.260E+14   1.615E+34   1.690E-01      6.643E-01   3.617E-01   6.923E-01   1.630E+00   1.275E-01   0.000E+00   1.913E-01   0.000E+00      8.910E+08   1.848E+09   1.000E+00   01000   5.225E-01   5.225E-01  3p2   N/A    N/A    N/A 
   87   8.254694E+03   4.559808E-01   3.247E+14   1.602E+34   1.684E-01      6.634E-01   3.599E-01   6.909E-01   1.628E+00   1.273E-01   0.000E+00   1.910E-01   0.000E+00      8.890E+08   1.864E+09   1.000E+00   01000   5.236E-01   5.236E-01  3p2   N/A    N/A    N/A 
   88   8.286200E+03   4.602494E-01   3.235E+14   1.589E+34   1.679E-01      6.625E-01   3.580E-01   6.896E-01   1.627E+00   1.272E-01   0.000E+00   1.908E-01   0.000E+00      8.870E+08   1.880E+09   1.000E+00   01000   5.246E-01   5.246E-01  3p2   N/A    N/A    N/A 
   89   8.317470E+03   4.644859E-01   3.223E+14   1.576E+34   1.673E-01      6.615E-01   3.562E-01   6.883E-01   1.625E+00   1.271E-01   0.000E+00   1.906E-01   0.000E+00      8.850E+08   1.896E+09   1.000E+00   01000   5.257E-01   5.257E-01  3p2   N/A    N/A    N/A 
