         5       377       111       281

EOS                                                                            

  i            rad           emas         rho         pres          nb           kf(e)      kf(mu)       kf(p)       kf(n)      kf(la)      kf(S-)      kf(S0)      kf(S+)         Tc(n)       Tc(p)      Tc(la)    Durca        mstn        mstp  nSF   Acel   Aion   Zion
   12   5.220280E+03   1.613515E-01   5.156E+14   4.662E+34   2.572E-01      8.151E-01   5.550E-01   8.969E-01   1.833E+00   1.466E-01   2.087E-01   2.200E-01   0.000E+00      9.956E+08   1.000E+00   1.000E+00   01000   3.910E-01   3.910E-01  3p2   N/A    N/A    N/A 
   13   5.361436E+03   1.753151E-01   5.124E+14   4.569E+34   2.558E-01      8.129E-01   5.522E-01   8.941E-01   1.830E+00   1.464E-01   2.083E-01   2.196E-01   0.000E+00      9.964E+08   1.000E+00   1.000E+00   01000   3.927E-01   3.927E-01  3p2   N/A    N/A    N/A 
   14   5.495528E+03   1.885798E-01   5.094E+14   4.481E+34   2.544E-01      8.109E-01   5.496E-01   8.913E-01   1.827E+00   1.461E-01   2.080E-01   2.192E-01   0.000E+00      9.970E+08   1.000E+00   1.000E+00   01000   3.944E-01   3.944E-01  3p2   N/A    N/A    N/A 
   15   5.623376E+03   2.012270E-01   5.065E+14   4.396E+34   2.531E-01      8.089E-01   5.470E-01   8.887E-01   1.825E+00   1.458E-01   2.076E-01   2.188E-01   0.000E+00      9.976E+08   1.000E+00   1.000E+00   01000   3.959E-01   3.959E-01  3p2   N/A    N/A    N/A 
   16   5.745661E+03   2.133239E-01   5.038E+14   4.315E+34   2.518E-01      8.070E-01   5.446E-01   8.862E-01   1.822E+00   1.456E-01   2.073E-01   2.184E-01   0.000E+00      9.980E+08   1.000E+00   1.000E+00   01000   3.974E-01   3.974E-01  3p2   N/A    N/A    N/A 
   17   5.862952E+03   2.249266E-01   5.011E+14   4.238E+34   2.506E-01      8.051E-01   5.422E-01   8.838E-01   1.820E+00   1.454E-01   2.069E-01   2.181E-01   0.000E+00      9.984E+08   1.000E+00   1.000E+00   01000   3.989E-01   3.989E-01  3p2   N/A    N/A    N/A 
   18   5.975729E+03   2.376692E-01   4.984E+14   4.160E+34   2.493E-01      8.032E-01   5.398E-01   8.812E-01   1.817E+00   1.451E-01   2.066E-01   2.177E-01   0.000E+00      9.988E+08   1.000E+00   1.000E+00   01000   4.004E-01   4.004E-01  3p2   N/A    N/A    N/A 
   19   6.084402E+03   2.510244E-01   4.955E+14   4.083E+34   2.481E-01      8.012E-01   5.372E-01   8.785E-01   1.815E+00   1.449E-01   2.062E-01   2.174E-01   0.000E+00      9.991E+08   1.000E+00   1.000E+00   01000   4.020E-01   4.020E-01  3p2   N/A    N/A    N/A 
   20   6.189326E+03   2.639189E-01   4.928E+14   4.008E+34   2.468E-01      7.992E-01   5.348E-01   8.760E-01   1.812E+00   1.446E-01   2.059E-01   2.170E-01   0.000E+00      9.994E+08   1.000E+00   1.000E+00   01000   4.035E-01   4.035E-01  3p2   N/A    N/A    N/A 
   21   6.290808E+03   2.763905E-01   4.902E+14   3.936E+34   2.456E-01      7.973E-01   5.324E-01   8.734E-01   1.810E+00   1.444E-01   2.055E-01   2.166E-01   0.000E+00      9.996E+08   1.000E+00   1.000E+00   01000   4.050E-01   4.050E-01  3p2   N/A    N/A    N/A 
   22   6.389118E+03   2.884722E-01   4.876E+14   3.867E+34   2.444E-01      7.954E-01   5.301E-01   8.710E-01   1.807E+00   1.442E-01   2.052E-01   2.163E-01   0.000E+00      9.998E+08   1.000E+00   1.000E+00   01000   4.065E-01   4.065E-01  3p2   N/A    N/A    N/A 
   23   6.484492E+03   3.001931E-01   4.852E+14   3.799E+34   2.433E-01      7.935E-01   5.279E-01   8.686E-01   1.805E+00   1.439E-01   2.049E-01   2.160E-01   0.000E+00      9.999E+08   1.000E+00   1.000E+00   01000   4.079E-01   4.079E-01  3p2   N/A    N/A    N/A 
   24   6.577140E+03   3.115789E-01   4.827E+14   3.733E+34   2.422E-01      7.917E-01   5.257E-01   8.663E-01   1.803E+00   1.437E-01   2.046E-01   2.156E-01   0.000E+00      1.000E+09   1.000E+00   1.000E+00   01000   4.093E-01   4.093E-01  3p2   N/A    N/A    N/A 
   25   6.667249E+03   3.226527E-01   4.804E+14   3.669E+34   2.411E-01      7.899E-01   5.236E-01   8.640E-01   1.800E+00   1.435E-01   2.043E-01   2.153E-01   0.000E+00      1.000E+09   1.000E+00   1.000E+00   01000   4.106E-01   4.106E-01  3p2   N/A    N/A    N/A 
   26   6.754986E+03   3.352144E-01   4.778E+14   3.605E+34   2.399E-01      7.880E-01   5.212E-01   8.615E-01   1.798E+00   1.433E-01   2.039E-01   2.150E-01   0.000E+00      1.000E+09   1.000E+00   1.000E+00   01000   4.121E-01   4.121E-01  3p2   N/A    N/A    N/A 
   27   6.840502E+03   3.479312E-01   4.753E+14   3.541E+34   2.388E-01      7.860E-01   5.189E-01   8.590E-01   1.796E+00   1.430E-01   2.036E-01   2.146E-01   0.000E+00      9.999E+08   1.000E+00   1.000E+00   01000   4.136E-01   4.136E-01  3p2   N/A    N/A    N/A 
   28   6.923930E+03   3.603376E-01   4.728E+14   3.479E+34   2.376E-01      7.841E-01   5.166E-01   8.565E-01   1.793E+00   1.428E-01   2.033E-01   2.143E-01   0.000E+00      9.998E+08   1.000E+00   1.000E+00   01000   4.151E-01   4.151E-01  3p2   N/A    N/A    N/A 
   29   7.005396E+03   3.724522E-01   4.703E+14   3.418E+34   2.365E-01      7.822E-01   5.144E-01   8.541E-01   1.791E+00   1.426E-01   2.030E-01   2.139E-01   0.000E+00      9.997E+08   1.000E+00   1.000E+00   01000   4.166E-01   4.166E-01  3p2   N/A    N/A    N/A 
   30   7.085009E+03   3.842913E-01   4.679E+14   3.359E+34   2.354E-01      7.803E-01   5.121E-01   8.517E-01   1.789E+00   1.424E-01   2.026E-01   2.136E-01   0.000E+00      9.995E+08   1.000E+00   1.000E+00   01000   4.180E-01   4.180E-01  3p2   N/A    N/A    N/A 
   31   7.162873E+03   3.958702E-01   4.656E+14   3.301E+34   2.343E-01      7.785E-01   5.100E-01   8.493E-01   1.786E+00   1.421E-01   2.023E-01   2.133E-01   0.000E+00      9.992E+08   1.000E+00   1.000E+00   01000   4.194E-01   4.194E-01  3p2   N/A    N/A    N/A 
   32   7.239080E+03   4.072027E-01   4.633E+14   3.244E+34   2.333E-01      7.767E-01   5.079E-01   8.470E-01   1.784E+00   1.419E-01   2.020E-01   2.129E-01   0.000E+00      9.990E+08   1.000E+00   1.000E+00   01000   4.208E-01   4.208E-01  3p2   N/A    N/A    N/A 
   33   7.313715E+03   4.183015E-01   4.611E+14   3.188E+34   2.322E-01      7.749E-01   5.058E-01   8.448E-01   1.782E+00   1.417E-01   2.017E-01   2.126E-01   0.000E+00      9.987E+08   1.000E+00   1.000E+00   01000   4.222E-01   4.222E-01  3p2   N/A    N/A    N/A 
   34   7.386856E+03   4.291782E-01   4.589E+14   3.134E+34   2.312E-01      7.731E-01   5.038E-01   8.425E-01   1.780E+00   1.415E-01   2.014E-01   2.123E-01   0.000E+00      9.984E+08   1.000E+00   1.000E+00   01000   4.235E-01   4.235E-01  3p2   N/A    N/A    N/A 
   35   7.458578E+03   4.398438E-01   4.567E+14   3.080E+34   2.302E-01      7.714E-01   5.018E-01   8.404E-01   1.778E+00   1.413E-01   2.012E-01   2.120E-01   0.000E+00      9.980E+08   1.000E+00   1.000E+00   01000   4.249E-01   4.249E-01  3p2   N/A    N/A    N/A 
   36   7.528946E+03   4.511356E-01   4.545E+14   3.027E+34   2.292E-01      7.695E-01   4.997E-01   8.380E-01   1.775E+00   1.411E-01   2.008E-01   2.117E-01   0.000E+00      9.976E+08   1.000E+00   1.000E+00   01000   4.263E-01   4.263E-01  3p2   N/A    N/A    N/A 
   37   7.598023E+03   4.631820E-01   4.520E+14   2.975E+34   2.281E-01      7.675E-01   4.975E-01   8.356E-01   1.773E+00   1.409E-01   2.005E-01   2.113E-01   0.000E+00      9.971E+08   1.000E+00   1.000E+00   01000   4.278E-01   4.278E-01  3p2   N/A    N/A    N/A 
   38   7.665866E+03   4.750131E-01   4.497E+14   2.923E+34   2.270E-01      7.656E-01   4.953E-01   8.331E-01   1.771E+00   1.406E-01   2.002E-01   2.110E-01   0.000E+00      9.966E+08   1.000E+00   1.000E+00   01000   4.293E-01   4.293E-01  3p2   N/A    N/A    N/A 
   39   7.732529E+03   4.866385E-01   4.473E+14   2.872E+34   2.259E-01      7.637E-01   4.932E-01   8.307E-01   1.768E+00   1.404E-01   1.999E-01   2.107E-01   0.000E+00      9.960E+08   1.000E+00   1.000E+00   01000   4.307E-01   4.307E-01  3p2   N/A    N/A    N/A 
   40   7.798062E+03   4.980668E-01   4.451E+14   2.823E+34   2.248E-01      7.618E-01   4.910E-01   8.284E-01   1.766E+00   1.402E-01   1.996E-01   2.103E-01   0.000E+00      9.954E+08   1.000E+00   1.000E+00   01000   4.322E-01   4.322E-01  3p2   N/A    N/A    N/A 
   41   7.862512E+03   5.093063E-01   4.428E+14   2.774E+34   2.238E-01      7.599E-01   4.890E-01   8.260E-01   1.764E+00   1.400E-01   1.993E-01   2.100E-01   0.000E+00      9.948E+08   1.000E+00   1.000E+00   01000   4.337E-01   4.337E-01  3p2   N/A    N/A    N/A 
   42   7.925922E+03   5.203644E-01   4.406E+14   2.725E+34   2.228E-01      7.581E-01   4.869E-01   8.237E-01   1.762E+00   1.398E-01   1.990E-01   2.097E-01   0.000E+00      9.941E+08   1.000E+00   1.000E+00   01000   4.351E-01   4.351E-01  3p2   N/A    N/A    N/A 
   43   7.988333E+03   5.312484E-01   4.384E+14   2.678E+34   2.218E-01      7.562E-01   4.849E-01   8.215E-01   1.759E+00   1.396E-01   1.987E-01   2.094E-01   0.000E+00      9.934E+08   1.000E+00   1.000E+00   01000   4.365E-01   4.365E-01  3p2   N/A    N/A    N/A 
   44   8.049785E+03   5.419649E-01   4.363E+14   2.631E+34   2.208E-01      7.544E-01   4.829E-01   8.192E-01   1.757E+00   1.394E-01   1.984E-01   2.091E-01   0.000E+00      9.927E+08   1.000E+00   1.000E+00   01000   4.379E-01   4.379E-01  3p2   N/A    N/A    N/A 
   45   8.110311E+03   5.525202E-01   4.342E+14   2.585E+34   2.198E-01      7.526E-01   4.809E-01   8.170E-01   1.755E+00   1.391E-01   1.981E-01   2.088E-01   0.000E+00      9.919E+08   1.000E+00   1.000E+00   01000   4.393E-01   4.393E-01  3p2   N/A    N/A    N/A 
   46   8.169948E+03   5.629203E-01   4.321E+14   2.539E+34   2.188E-01      7.509E-01   4.790E-01   8.148E-01   1.753E+00   1.389E-01   1.978E-01   2.085E-01   0.000E+00      9.911E+08   1.000E+00   1.000E+00   01000   4.407E-01   4.407E-01  3p2   N/A    N/A    N/A 
   47   8.228726E+03   5.731706E-01   4.300E+14   2.495E+34   2.179E-01      7.491E-01   4.771E-01   8.126E-01   1.751E+00   1.387E-01   1.975E-01   2.082E-01   0.000E+00      9.903E+08   1.000E+00   1.000E+00   01000   4.420E-01   4.420E-01  3p2   N/A    N/A    N/A 
   48   8.286678E+03   5.832767E-01   4.280E+14   2.451E+34   2.169E-01      7.474E-01   4.752E-01   8.105E-01   1.749E+00   1.385E-01   1.972E-01   2.079E-01   0.000E+00      9.895E+08   1.000E+00   1.000E+00   01000   4.434E-01   4.434E-01  3p2   N/A    N/A    N/A 
   49   8.343829E+03   5.938988E-01   4.258E+14   2.407E+34   2.159E-01      7.455E-01   4.732E-01   8.082E-01   1.746E+00   1.383E-01   1.969E-01   2.075E-01   0.000E+00      9.886E+08   1.000E+00   1.000E+00   01000   4.448E-01   4.448E-01  3p2   N/A    N/A    N/A 
   50   8.400208E+03   6.050123E-01   4.236E+14   2.365E+34   2.149E-01      7.436E-01   4.710E-01   8.058E-01   1.744E+00   1.381E-01   1.966E-01   2.072E-01   0.000E+00      9.875E+08   1.000E+00   1.000E+00   01000   4.464E-01   4.464E-01  3p2   N/A    N/A    N/A 
   51   8.455840E+03   6.159786E-01   4.213E+14   2.323E+34   2.138E-01      7.416E-01   4.689E-01   8.034E-01   1.742E+00   1.379E-01   1.963E-01   2.069E-01   0.000E+00      9.864E+08   2.340E+06   1.000E+00   01000   4.479E-01   4.479E-01  3p2   N/A    N/A    N/A 
   52   8.510749E+03   6.268024E-01   4.191E+14   2.281E+34   2.128E-01      7.397E-01   4.669E-01   8.011E-01   1.739E+00   1.377E-01   1.959E-01   2.065E-01   0.000E+00      9.853E+08   2.236E+07   1.000E+00   01000   4.494E-01   4.494E-01  3p2   N/A    N/A    N/A 
   53   8.564959E+03   6.374883E-01   4.169E+14   2.240E+34   2.118E-01      7.378E-01   4.648E-01   7.987E-01   1.737E+00   1.374E-01   1.956E-01   2.062E-01   0.000E+00      9.842E+08   4.695E+07   1.000E+00   01000   4.509E-01   4.509E-01  3p2   N/A    N/A    N/A 
   54   8.618492E+03   6.480407E-01   4.147E+14   2.200E+34   2.108E-01      7.359E-01   4.628E-01   7.964E-01   1.735E+00   1.372E-01   1.953E-01   2.059E-01   0.000E+00      9.830E+08   7.613E+07   1.000E+00   01000   4.524E-01   4.524E-01  3p2   N/A    N/A    N/A 
   55   8.671367E+03   6.584636E-01   4.126E+14   2.160E+34   2.098E-01      7.341E-01   4.607E-01   7.941E-01   1.732E+00   1.370E-01   1.950E-01   2.055E-01   0.000E+00      9.818E+08   1.091E+08   1.000E+00   01000   4.539E-01   4.539E-01  3p2   N/A    N/A    N/A 
   56   8.723606E+03   6.687610E-01   4.105E+14   2.121E+34   2.088E-01      7.322E-01   4.587E-01   7.919E-01   1.730E+00   1.368E-01   1.947E-01   2.052E-01   0.000E+00      9.806E+08   1.455E+08   1.000E+00   01000   4.554E-01   4.554E-01  3p2   N/A    N/A    N/A 
   57   8.775226E+03   6.789364E-01   4.084E+14   2.082E+34   2.078E-01      7.304E-01   4.568E-01   7.896E-01   1.728E+00   1.366E-01   1.944E-01   2.049E-01   0.000E+00      9.793E+08   1.850E+08   1.000E+00   01000   4.569E-01   4.569E-01  3p2   N/A    N/A    N/A 
   58   8.826246E+03   6.889935E-01   4.063E+14   2.043E+34   2.069E-01      7.286E-01   4.548E-01   7.874E-01   1.725E+00   1.364E-01   1.941E-01   2.046E-01   0.000E+00      9.780E+08   2.269E+08   1.000E+00   01000   4.583E-01   4.583E-01  3p2   N/A    N/A    N/A 
   59   8.876682E+03   6.989356E-01   4.043E+14   2.005E+34   2.059E-01      7.268E-01   4.529E-01   7.852E-01   1.723E+00   1.362E-01   1.938E-01   2.043E-01   0.000E+00      9.767E+08   2.707E+08   1.000E+00   01000   4.598E-01   4.598E-01  3p2   N/A    N/A    N/A 
   60   8.926553E+03   7.087661E-01   4.023E+14   1.968E+34   2.050E-01      7.251E-01   4.509E-01   7.830E-01   1.721E+00   1.359E-01   1.935E-01   2.040E-01   0.000E+00      9.754E+08   3.164E+08   1.000E+00   01000   4.612E-01   4.612E-01  3p2   N/A    N/A    N/A 
   61   8.975872E+03   7.184879E-01   4.003E+14   1.930E+34   2.040E-01      7.233E-01   4.490E-01   7.809E-01   1.719E+00   1.357E-01   1.932E-01   2.037E-01   0.000E+00      9.740E+08   3.633E+08   1.000E+00   01000   4.627E-01   4.627E-01  3p2   N/A    N/A    N/A 
   62   9.024655E+03   7.281042E-01   3.983E+14   1.894E+34   2.031E-01      7.216E-01   4.471E-01   7.788E-01   1.717E+00   1.355E-01   1.929E-01   2.033E-01   0.000E+00      9.726E+08   4.110E+08   1.000E+00   01000   4.641E-01   4.641E-01  3p2   N/A    N/A    N/A 
   63   9.072916E+03   7.376174E-01   3.963E+14   1.857E+34   2.022E-01      7.199E-01   4.453E-01   7.767E-01   1.714E+00   1.353E-01   1.926E-01   2.030E-01   0.000E+00      9.711E+08   4.596E+08   1.000E+00   01000   4.655E-01   4.655E-01  3p2   N/A    N/A    N/A 
   64   9.120669E+03   7.472509E-01   3.943E+14   1.822E+34   2.013E-01      7.181E-01   4.433E-01   7.745E-01   1.712E+00   1.351E-01   1.923E-01   2.027E-01   0.000E+00      9.696E+08   5.108E+08   1.000E+00   01000   4.670E-01   4.670E-01  3p2   N/A    N/A    N/A 
   65   9.167927E+03   7.573719E-01   3.921E+14   1.787E+34   2.002E-01      7.161E-01   4.411E-01   7.720E-01   1.710E+00   1.349E-01   1.920E-01   2.024E-01   0.000E+00      9.678E+08   5.684E+08   1.000E+00   01000   4.687E-01   4.687E-01  3p2   N/A    N/A    N/A 
   66   9.214703E+03   7.673897E-01   3.898E+14   1.754E+34   1.991E-01      7.141E-01   4.389E-01   7.696E-01   1.707E+00   1.346E-01   1.917E-01   2.020E-01   0.000E+00      9.660E+08   6.260E+08   1.000E+00   01000   4.703E-01   4.703E-01  3p2   N/A    N/A    N/A 
   67   9.261009E+03   7.773068E-01   3.876E+14   1.720E+34   1.981E-01      7.122E-01   4.367E-01   7.672E-01   1.704E+00   1.344E-01   1.913E-01   2.017E-01   0.000E+00      9.642E+08   6.823E+08   1.000E+00   01000   4.720E-01   4.720E-01  3p2   N/A    N/A    N/A 
   68   9.306856E+03   7.871255E-01   3.854E+14   1.687E+34   1.971E-01      7.103E-01   4.346E-01   7.648E-01   1.702E+00   1.342E-01   1.910E-01   2.013E-01   0.000E+00      9.623E+08   7.375E+08   1.000E+00   01000   4.737E-01   4.737E-01  3p2   N/A    N/A    N/A 
   69   9.352256E+03   7.968486E-01   3.832E+14   1.654E+34   1.961E-01      7.084E-01   4.324E-01   7.624E-01   1.699E+00   1.339E-01   1.907E-01   2.010E-01   0.000E+00      9.603E+08   7.912E+08   1.000E+00   01000   4.753E-01   4.753E-01  3p2   N/A    N/A    N/A 
   70   9.397219E+03   8.064782E-01   3.811E+14   1.621E+34   1.950E-01      7.065E-01   4.302E-01   7.601E-01   1.697E+00   1.337E-01   1.903E-01   2.006E-01   0.000E+00      9.584E+08   8.426E+08   1.000E+00   01000   4.769E-01   4.769E-01  3p2   N/A    N/A    N/A 
   71   9.441757E+03   8.160165E-01   3.789E+14   1.589E+34   1.940E-01      7.046E-01   4.281E-01   7.578E-01   1.694E+00   1.335E-01   1.900E-01   2.003E-01   0.000E+00      9.564E+08   8.919E+08   1.000E+00   01000   4.786E-01   4.786E-01  3p2   N/A    N/A    N/A 
   72   9.485878E+03   8.254656E-01   3.768E+14   1.557E+34   1.931E-01      7.028E-01   4.259E-01   7.555E-01   1.692E+00   1.333E-01   1.897E-01   1.999E-01   0.000E+00      9.544E+08   9.389E+08   1.000E+00   01000   4.802E-01   4.802E-01  3p2   N/A    N/A    N/A 
   73   9.529593E+03   8.348278E-01   3.747E+14   1.525E+34   1.921E-01      7.010E-01   4.238E-01   7.532E-01   1.689E+00   1.330E-01   1.894E-01   1.996E-01   0.000E+00      9.523E+08   9.835E+08   1.000E+00   01000   4.818E-01   4.818E-01  3p2   N/A    N/A    N/A 
   74   9.572909E+03   8.441046E-01   3.726E+14   1.494E+34   1.911E-01      6.992E-01   4.216E-01   7.510E-01   1.687E+00   1.328E-01   1.890E-01   1.993E-01   0.000E+00      9.502E+08   1.026E+09   1.000E+00   01000   4.834E-01   4.834E-01  3p2   N/A    N/A    N/A 
   75   9.615837E+03   8.532984E-01   3.706E+14   1.463E+34   1.901E-01      6.974E-01   4.195E-01   7.487E-01   1.685E+00   1.326E-01   1.887E-01   1.989E-01   0.000E+00      9.480E+08   1.067E+09   1.000E+00   01000   4.851E-01   4.851E-01  3p2   N/A    N/A    N/A 
   76   9.658386E+03   8.624107E-01   3.685E+14   1.432E+34   1.892E-01      6.956E-01   4.173E-01   7.465E-01   1.682E+00   1.324E-01   1.884E-01   1.986E-01   0.000E+00      9.459E+08   1.107E+09   1.000E+00   01000   4.867E-01   4.867E-01  3p2   N/A    N/A    N/A 
   77   9.700563E+03   8.714436E-01   3.665E+14   1.402E+34   1.882E-01      6.939E-01   4.152E-01   7.443E-01   1.680E+00   1.321E-01   1.881E-01   1.982E-01   0.000E+00      9.437E+08   1.145E+09   1.000E+00   01000   4.883E-01   4.883E-01  3p2   N/A    N/A    N/A 
   78   9.742376E+03   8.803984E-01   3.645E+14   1.371E+34   1.873E-01      6.922E-01   4.130E-01   7.421E-01   1.677E+00   1.319E-01   1.878E-01   1.979E-01   0.000E+00      9.414E+08   1.181E+09   1.000E+00   01000   4.899E-01   4.899E-01  3p2   N/A    N/A    N/A 
   79   9.783833E+03   8.892771E-01   3.625E+14   1.341E+34   1.863E-01      6.905E-01   4.109E-01   7.399E-01   1.675E+00   1.317E-01   1.875E-01   1.976E-01   0.000E+00      9.392E+08   1.215E+09   1.000E+00   01000   4.915E-01   4.915E-01  3p2   N/A    N/A    N/A 
   80   9.824943E+03   8.980812E-01   3.606E+14   1.312E+34   1.854E-01      6.888E-01   4.087E-01   7.378E-01   1.672E+00   1.315E-01   1.871E-01   1.973E-01   0.000E+00      9.368E+08   1.249E+09   1.000E+00   01000   4.930E-01   4.930E-01  3p2   N/A    N/A    N/A 
   81   9.865711E+03   9.070527E-01   3.584E+14   1.283E+34   1.844E-01      6.870E-01   4.063E-01   7.354E-01   1.670E+00   1.312E-01   1.868E-01   1.969E-01   0.000E+00      9.343E+08   1.285E+09   1.000E+00   01000   4.948E-01   4.948E-01  3p2   N/A    N/A    N/A 
   82   9.906144E+03   9.160753E-01   3.561E+14   1.256E+34   1.833E-01      6.850E-01   4.037E-01   7.330E-01   1.667E+00   1.310E-01   1.864E-01   1.965E-01   0.000E+00      9.315E+08   1.321E+09   1.000E+00   01000   4.966E-01   4.966E-01  3p2   N/A    N/A    N/A 
   83   9.946250E+03   9.250249E-01   3.539E+14   1.229E+34   1.823E-01      6.832E-01   4.011E-01   7.305E-01   1.664E+00   1.307E-01   1.861E-01   1.961E-01   0.000E+00      9.287E+08   1.357E+09   1.000E+00   01000   4.985E-01   4.985E-01  3p2   N/A    N/A    N/A 
   84   9.986036E+03   9.339030E-01   3.517E+14   1.202E+34   1.812E-01      6.813E-01   3.985E-01   7.281E-01   1.661E+00   1.305E-01   1.857E-01   1.958E-01   0.000E+00      9.258E+08   1.391E+09   1.000E+00   01000   5.003E-01   5.003E-01  3p2   N/A    N/A    N/A 
   85   1.002551E+04   9.427107E-01   3.495E+14   1.176E+34   1.802E-01      6.795E-01   3.959E-01   7.257E-01   1.658E+00   1.302E-01   1.854E-01   1.954E-01   0.000E+00      9.229E+08   1.424E+09   1.000E+00   01000   5.022E-01   5.022E-01  3p2   N/A    N/A    N/A 
   86   1.006467E+04   9.514498E-01   3.473E+14   1.149E+34   1.791E-01      6.777E-01   3.932E-01   7.233E-01   1.656E+00   1.300E-01   1.850E-01   1.950E-01   0.000E+00      9.200E+08   1.456E+09   1.000E+00   01000   5.040E-01   5.040E-01  3p2   N/A    N/A    N/A 
   87   1.010353E+04   9.601213E-01   3.451E+14   1.123E+34   1.781E-01      6.759E-01   3.906E-01   7.209E-01   1.653E+00   1.297E-01   1.847E-01   1.946E-01   0.000E+00      9.170E+08   1.488E+09   1.000E+00   01000   5.058E-01   5.058E-01  3p2   N/A    N/A    N/A 
   88   1.014209E+04   9.687266E-01   3.430E+14   1.097E+34   1.771E-01      6.741E-01   3.878E-01   7.185E-01   1.650E+00   1.295E-01   1.843E-01   1.943E-01   0.000E+00      9.139E+08   1.519E+09   1.000E+00   01000   5.077E-01   5.077E-01  3p2   N/A    N/A    N/A 
   89   1.018037E+04   9.772670E-01   3.408E+14   1.071E+34   1.761E-01      6.724E-01   3.851E-01   7.162E-01   1.647E+00   1.292E-01   1.840E-01   1.939E-01   0.000E+00      9.109E+08   1.550E+09   1.000E+00   01000   5.095E-01   5.095E-01  3p2   N/A    N/A    N/A 
