         5       377       111       281

EOS                                                                            

  i            rad           emas         rho         pres          nb           kf(e)      kf(mu)       kf(p)       kf(n)      kf(la)      kf(S-)      kf(S0)      kf(S+)         Tc(n)       Tc(p)      Tc(la)    Durca        mstn        mstp  nSF   Acel   Aion   Zion

    0   0.000000E+00   0.000000E+00   4.747E+14   3.624E+34   2.385E-01      7.836E-01   5.181E-01   8.516E-01   1.798E+00   1.430E-01   0.000E+00   2.145E-01   0.000E+00      1.000E+09   1.000E+00   1.000E+00   01000   4.140E-01   4.140E-01  3p2   N/A    N/A    N/A 
    1   2.006847E+03   8.144420E-03   4.678E+14   3.452E+34   2.353E-01      7.780E-01   5.119E-01   8.446E-01   1.791E+00   1.423E-01   0.000E+00   2.136E-01   0.000E+00      9.997E+08   1.000E+00   1.000E+00   01000   4.181E-01   4.181E-01  3p2   N/A    N/A    N/A 
    2   2.528469E+03   1.593841E-02   4.638E+14   3.353E+34   2.335E-01      7.748E-01   5.084E-01   8.406E-01   1.788E+00   1.420E-01   0.000E+00   2.130E-01   0.000E+00      9.994E+08   1.000E+00   1.000E+00   01000   4.205E-01   4.205E-01  3p2   N/A    N/A    N/A 
    3   2.894375E+03   2.391132E-02   4.605E+14   3.271E+34   2.319E-01      7.720E-01   5.054E-01   8.372E-01   1.784E+00   1.417E-01   0.000E+00   2.125E-01   0.000E+00      9.990E+08   1.000E+00   1.000E+00   01000   4.225E-01   4.225E-01  3p2   N/A    N/A    N/A 
    4   3.185672E+03   3.208544E-02   4.578E+14   3.197E+34   2.307E-01      7.698E-01   5.030E-01   8.344E-01   1.782E+00   1.414E-01   0.000E+00   2.122E-01   0.000E+00      9.987E+08   1.000E+00   1.000E+00   01000   4.242E-01   4.242E-01  3p2   N/A    N/A    N/A 
    5   3.431661E+03   3.957645E-02   4.555E+14   3.132E+34   2.296E-01      7.679E-01   5.009E-01   8.320E-01   1.779E+00   1.412E-01   0.000E+00   2.118E-01   0.000E+00      9.983E+08   1.000E+00   1.000E+00   01000   4.256E-01   4.256E-01  3p2   N/A    N/A    N/A 
    6   3.646684E+03   4.780622E-02   4.532E+14   3.069E+34   2.286E-01      7.660E-01   4.989E-01   8.297E-01   1.777E+00   1.410E-01   0.000E+00   2.115E-01   0.000E+00      9.979E+08   1.000E+00   1.000E+00   01000   4.271E-01   4.271E-01  3p2   N/A    N/A    N/A 
    7   3.838961E+03   5.516541E-02   4.512E+14   3.012E+34   2.277E-01      7.644E-01   4.971E-01   8.277E-01   1.775E+00   1.408E-01   0.000E+00   2.112E-01   0.000E+00      9.976E+08   1.000E+00   1.000E+00   01000   4.283E-01   4.283E-01  3p2   N/A    N/A    N/A 
    8   4.013695E+03   6.301856E-02   4.492E+14   2.957E+34   2.268E-01      7.628E-01   4.953E-01   8.256E-01   1.773E+00   1.406E-01   0.000E+00   2.109E-01   0.000E+00      9.972E+08   1.000E+00   1.000E+00   01000   4.296E-01   4.296E-01  3p2   N/A    N/A    N/A 
    9   4.174411E+03   7.106225E-02   4.473E+14   2.904E+34   2.259E-01      7.612E-01   4.936E-01   8.237E-01   1.771E+00   1.404E-01   0.000E+00   2.107E-01   0.000E+00      9.967E+08   1.000E+00   1.000E+00   01000   4.308E-01   4.308E-01  3p2   N/A    N/A    N/A 
   10   4.323621E+03   7.853011E-02   4.456E+14   2.855E+34   2.251E-01      7.597E-01   4.920E-01   8.219E-01   1.770E+00   1.403E-01   0.000E+00   2.104E-01   0.000E+00      9.963E+08   1.000E+00   1.000E+00   01000   4.319E-01   4.319E-01  3p2   N/A    N/A    N/A 
   11   4.463189E+03   8.551532E-02   4.440E+14   2.809E+34   2.243E-01      7.584E-01   4.905E-01   8.202E-01   1.768E+00   1.401E-01   0.000E+00   2.102E-01   0.000E+00      9.959E+08   1.000E+00   1.000E+00   01000   4.329E-01   4.329E-01  3p2   N/A    N/A    N/A 
   12   4.594534E+03   9.346872E-02   4.420E+14   2.762E+34   2.234E-01      7.568E-01   4.888E-01   8.182E-01   1.766E+00   1.399E-01   0.000E+00   2.099E-01   0.000E+00      9.954E+08   1.000E+00   1.000E+00   01000   4.342E-01   4.342E-01  3p2   N/A    N/A    N/A 
   13   4.718770E+03   1.014878E-01   4.400E+14   2.716E+34   2.225E-01      7.551E-01   4.870E-01   8.161E-01   1.764E+00   1.397E-01   0.000E+00   2.096E-01   0.000E+00      9.948E+08   1.000E+00   1.000E+00   01000   4.354E-01   4.354E-01  3p2   N/A    N/A    N/A 
   14   4.836788E+03   1.091055E-01   4.382E+14   2.672E+34   2.216E-01      7.535E-01   4.853E-01   8.142E-01   1.762E+00   1.395E-01   0.000E+00   2.094E-01   0.000E+00      9.943E+08   1.000E+00   1.000E+00   01000   4.367E-01   4.367E-01  3p2   N/A    N/A    N/A 
   15   4.949311E+03   1.163686E-01   4.364E+14   2.631E+34   2.208E-01      7.521E-01   4.837E-01   8.124E-01   1.760E+00   1.394E-01   0.000E+00   2.091E-01   0.000E+00      9.937E+08   1.000E+00   1.000E+00   01000   4.378E-01   4.378E-01  3p2   N/A    N/A    N/A 
   16   5.056939E+03   1.233156E-01   4.347E+14   2.591E+34   2.200E-01      7.506E-01   4.821E-01   8.106E-01   1.758E+00   1.392E-01   0.000E+00   2.088E-01   0.000E+00      9.931E+08   1.000E+00   1.000E+00   01000   4.389E-01   4.389E-01  3p2   N/A    N/A    N/A 
   17   5.160169E+03   1.302375E-01   4.330E+14   2.552E+34   2.192E-01      7.492E-01   4.806E-01   8.088E-01   1.757E+00   1.390E-01   0.000E+00   2.086E-01   0.000E+00      9.925E+08   1.000E+00   1.000E+00   01000   4.401E-01   4.401E-01  3p2   N/A    N/A    N/A 
   18   5.259428E+03   1.383209E-01   4.310E+14   2.512E+34   2.183E-01      7.476E-01   4.788E-01   8.068E-01   1.755E+00   1.388E-01   0.000E+00   2.083E-01   0.000E+00      9.918E+08   1.000E+00   1.000E+00   01000   4.413E-01   4.413E-01  3p2   N/A    N/A    N/A 
