         5       363       111       267

EOS                                                                            

  i            rad           emas         rho         pres          nb           kf(e)      kf(mu)       kf(p)       kf(n)      kf(la)      kf(S-)      kf(S0)      kf(S+)         Tc(n)       Tc(p)      Tc(la)    Durca        mstn        mstp  nSF   Acel   Aion   Zion
   29   7.190814E+03   3.149592E-01   3.679E+14   1.600E+34   2.142E-01      7.286E-01   4.941E-01   7.976E-01   1.800E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      1.000E+09   6.071E+07   1.000E+00   00000   8.869E-01   8.869E-01  3p2   N/A    N/A    N/A 
   30   7.272535E+03   3.243211E-01   3.660E+14   1.567E+34   2.132E-01      7.268E-01   4.914E-01   7.950E-01   1.798E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      1.000E+09   9.551E+07   1.000E+00   00000   8.875E-01   8.875E-01  3p2   N/A    N/A    N/A 
   31   7.352460E+03   3.334774E-01   3.642E+14   1.535E+34   2.121E-01      7.250E-01   4.888E-01   7.925E-01   1.795E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.999E+08   1.344E+08   1.000E+00   00000   8.880E-01   8.880E-01  3p2   N/A    N/A    N/A 
   32   7.430683E+03   3.438440E-01   3.621E+14   1.503E+34   2.110E-01      7.229E-01   4.857E-01   7.896E-01   1.792E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.997E+08   1.845E+08   1.000E+00   00000   8.886E-01   8.886E-01  3p2   N/A    N/A    N/A 
   33   7.507294E+03   3.541208E-01   3.599E+14   1.471E+34   2.098E-01      7.209E-01   4.827E-01   7.868E-01   1.789E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.995E+08   2.391E+08   1.000E+00   00000   8.892E-01   8.892E-01  3p2   N/A    N/A    N/A 
   34   7.582371E+03   3.641921E-01   3.579E+14   1.440E+34   2.086E-01      7.189E-01   4.797E-01   7.840E-01   1.786E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.992E+08   2.968E+08   1.000E+00   00000   8.898E-01   8.898E-01  3p2   N/A    N/A    N/A 
   35   7.655991E+03   3.740678E-01   3.559E+14   1.410E+34   2.075E-01      7.169E-01   4.767E-01   7.812E-01   1.783E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.988E+08   3.567E+08   1.000E+00   00000   8.904E-01   8.904E-01  3p2   N/A    N/A    N/A 
   36   7.728222E+03   3.837571E-01   3.539E+14   1.380E+34   2.064E-01      7.149E-01   4.738E-01   7.785E-01   1.780E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.984E+08   4.179E+08   1.000E+00   00000   8.910E-01   8.910E-01  3p2   N/A    N/A    N/A 
   37   7.799127E+03   3.932686E-01   3.519E+14   1.351E+34   2.053E-01      7.130E-01   4.709E-01   7.758E-01   1.777E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.979E+08   4.798E+08   1.000E+00   00000   8.915E-01   8.915E-01  3p2   N/A    N/A    N/A 
   38   7.868766E+03   4.026102E-01   3.500E+14   1.322E+34   2.042E-01      7.112E-01   4.680E-01   7.732E-01   1.774E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.973E+08   5.417E+08   1.000E+00   00000   8.921E-01   8.921E-01  3p2   N/A    N/A    N/A 
   39   7.937193E+03   4.117894E-01   3.481E+14   1.294E+34   2.032E-01      7.093E-01   4.652E-01   7.706E-01   1.771E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.967E+08   6.030E+08   1.000E+00   00000   8.927E-01   8.927E-01  3p2   N/A    N/A    N/A 
   40   8.004461E+03   4.208129E-01   3.463E+14   1.266E+34   2.021E-01      7.075E-01   4.624E-01   7.680E-01   1.769E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.961E+08   6.632E+08   1.000E+00   00000   8.932E-01   8.932E-01  3p2   N/A    N/A    N/A 
   41   8.070617E+03   4.296874E-01   3.445E+14   1.239E+34   2.011E-01      7.057E-01   4.597E-01   7.655E-01   1.766E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.953E+08   7.218E+08   1.000E+00   00000   8.937E-01   8.937E-01  3p2   N/A    N/A    N/A 
   42   8.135705E+03   4.384186E-01   3.427E+14   1.212E+34   2.001E-01      7.039E-01   4.570E-01   7.630E-01   1.763E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.946E+08   7.784E+08   1.000E+00   00000   8.942E-01   8.942E-01  3p2   N/A    N/A    N/A 
   43   8.199768E+03   4.480303E-01   3.405E+14   1.186E+34   1.989E-01      7.018E-01   4.537E-01   7.601E-01   1.760E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.936E+08   8.436E+08   1.000E+00   00000   8.949E-01   8.949E-01  3p2   N/A    N/A    N/A 
   44   8.262846E+03   4.575716E-01   3.384E+14   1.160E+34   1.977E-01      6.997E-01   4.505E-01   7.571E-01   1.757E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.925E+08   9.057E+08   1.000E+00   00000   8.955E-01   8.955E-01  3p2   N/A    N/A    N/A 
   45   8.324975E+03   4.669694E-01   3.363E+14   1.134E+34   1.965E-01      6.977E-01   4.472E-01   7.542E-01   1.753E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.913E+08   9.642E+08   1.000E+00   00000   8.961E-01   8.961E-01  3p2   N/A    N/A    N/A 
   46   8.386190E+03   4.762290E-01   3.343E+14   1.109E+34   1.954E-01      6.956E-01   4.440E-01   7.513E-01   1.750E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.901E+08   1.019E+09   1.000E+00   00000   8.967E-01   8.967E-01  3p2   N/A    N/A    N/A 
   47   8.446524E+03   4.853552E-01   3.323E+14   1.084E+34   1.942E-01      6.936E-01   4.408E-01   7.485E-01   1.747E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.888E+08   1.071E+09   1.000E+00   00000   8.973E-01   8.973E-01  3p2   N/A    N/A    N/A 
   48   8.506009E+03   4.943530E-01   3.303E+14   1.060E+34   1.931E-01      6.916E-01   4.377E-01   7.457E-01   1.744E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.875E+08   1.120E+09   1.000E+00   00000   8.979E-01   8.979E-01  3p2   N/A    N/A    N/A 
   49   8.564673E+03   5.032267E-01   3.283E+14   1.036E+34   1.920E-01      6.896E-01   4.346E-01   7.429E-01   1.741E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.861E+08   1.167E+09   1.000E+00   00000   8.984E-01   8.984E-01  3p2   N/A    N/A    N/A 
   50   8.622544E+03   5.119804E-01   3.263E+14   1.012E+34   1.909E-01      6.877E-01   4.315E-01   7.402E-01   1.738E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.846E+08   1.211E+09   1.000E+00   00000   8.990E-01   8.990E-01  3p2   N/A    N/A    N/A 
   51   8.679649E+03   5.206182E-01   3.244E+14   9.885E+33   1.898E-01      6.858E-01   4.285E-01   7.375E-01   1.735E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.830E+08   1.253E+09   1.000E+00   00000   8.996E-01   8.996E-01  3p2   N/A    N/A    N/A 
   52   8.736012E+03   5.291438E-01   3.225E+14   9.653E+33   1.887E-01      6.839E-01   4.254E-01   7.349E-01   1.732E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.814E+08   1.293E+09   1.000E+00   00000   9.001E-01   9.001E-01  3p2   N/A    N/A    N/A 
   53   8.791656E+03   5.375607E-01   3.207E+14   9.424E+33   1.877E-01      6.820E-01   4.224E-01   7.322E-01   1.729E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.798E+08   1.332E+09   1.000E+00   00000   9.007E-01   9.007E-01  3p2   N/A    N/A    N/A 
   54   8.846606E+03   5.458725E-01   3.188E+14   9.199E+33   1.866E-01      6.801E-01   4.194E-01   7.296E-01   1.726E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.781E+08   1.369E+09   1.000E+00   00000   9.012E-01   9.012E-01  3p2   N/A    N/A    N/A 
   55   8.900881E+03   5.542404E-01   3.169E+14   8.978E+33   1.855E-01      6.782E-01   4.163E-01   7.269E-01   1.722E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.762E+08   1.407E+09   1.000E+00   00000   9.018E-01   9.018E-01  3p2   N/A    N/A    N/A 
   56   8.954502E+03   5.629970E-01   3.146E+14   8.766E+33   1.843E-01      6.759E-01   4.126E-01   7.237E-01   1.719E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.739E+08   1.451E+09   1.000E+00   00000   9.025E-01   9.025E-01  3p2   N/A    N/A    N/A 
   57   9.007488E+03   5.716499E-01   3.124E+14   8.557E+33   1.830E-01      6.737E-01   4.089E-01   7.206E-01   1.715E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.716E+08   1.493E+09   1.000E+00   00000   9.031E-01   9.031E-01  3p2   N/A    N/A    N/A 
   58   9.059859E+03   5.802022E-01   3.102E+14   8.350E+33   1.818E-01      6.715E-01   4.052E-01   7.174E-01   1.711E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.691E+08   1.534E+09   1.000E+00   00000   9.038E-01   9.038E-01  3p2   N/A    N/A    N/A 
   59   9.111630E+03   5.886567E-01   3.081E+14   8.146E+33   1.805E-01      6.693E-01   4.016E-01   7.144E-01   1.708E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.666E+08   1.574E+09   1.000E+00   00000   9.044E-01   9.044E-01  3p2   N/A    N/A    N/A 
   60   9.162820E+03   5.970163E-01   3.059E+14   7.944E+33   1.793E-01      6.671E-01   3.979E-01   7.113E-01   1.704E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.640E+08   1.613E+09   1.000E+00   00000   9.051E-01   9.051E-01  3p2   N/A    N/A    N/A 
   61   9.213445E+03   6.052835E-01   3.038E+14   7.744E+33   1.781E-01      6.649E-01   3.943E-01   7.083E-01   1.701E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.613E+08   1.651E+09   1.000E+00   00000   9.057E-01   9.057E-01  3p2   N/A    N/A    N/A 
   62   9.263519E+03   6.134609E-01   3.017E+14   7.546E+33   1.769E-01      6.628E-01   3.907E-01   7.053E-01   1.697E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.585E+08   1.689E+09   1.000E+00   00000   9.063E-01   9.063E-01  3p2   N/A    N/A    N/A 
   63   9.313057E+03   6.215508E-01   2.997E+14   7.351E+33   1.757E-01      6.607E-01   3.871E-01   7.023E-01   1.694E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.557E+08   1.726E+09   1.000E+00   00000   9.069E-01   9.069E-01  3p2   N/A    N/A    N/A 
   64   9.362074E+03   6.295554E-01   2.976E+14   7.157E+33   1.746E-01      6.586E-01   3.835E-01   6.993E-01   1.690E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.528E+08   1.762E+09   1.000E+00   00000   9.075E-01   9.075E-01  3p2   N/A    N/A    N/A 
   65   9.410583E+03   6.374772E-01   2.956E+14   6.966E+33   1.734E-01      6.565E-01   3.799E-01   6.964E-01   1.687E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.498E+08   1.798E+09   1.000E+00   00000   9.081E-01   9.081E-01  3p2   N/A    N/A    N/A 
   66   9.458597E+03   6.453181E-01   2.936E+14   6.776E+33   1.723E-01      6.544E-01   3.763E-01   6.935E-01   1.683E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.467E+08   1.833E+09   1.000E+00   00000   9.087E-01   9.087E-01  3p2   N/A    N/A    N/A 
   67   9.506129E+03   6.530802E-01   2.916E+14   6.588E+33   1.711E-01      6.524E-01   3.727E-01   6.906E-01   1.680E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.436E+08   1.868E+09   1.000E+00   00000   9.093E-01   9.093E-01  3p2   N/A    N/A    N/A 
   68   9.553189E+03   6.607654E-01   2.896E+14   6.403E+33   1.700E-01      6.503E-01   3.691E-01   6.878E-01   1.676E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.404E+08   1.902E+09   1.000E+00   00000   9.099E-01   9.099E-01  3p2   N/A    N/A    N/A 
   69   9.599791E+03   6.685375E-01   2.873E+14   6.228E+33   1.687E-01      6.480E-01   3.649E-01   6.844E-01   1.672E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.366E+08   1.942E+09   1.000E+00   00000   9.106E-01   9.106E-01  3p2   N/A    N/A    N/A 
   70   9.645945E+03   6.763066E-01   2.849E+14   6.059E+33   1.673E-01      6.454E-01   3.603E-01   6.809E-01   1.668E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.323E+08   1.983E+09   1.000E+00   00000   9.113E-01   9.113E-01  3p2   N/A    N/A    N/A 
   71   9.691661E+03   6.840020E-01   2.825E+14   5.892E+33   1.659E-01      6.429E-01   3.558E-01   6.774E-01   1.663E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.280E+08   2.025E+09   1.000E+00   00000   9.121E-01   9.121E-01  3p2   N/A    N/A    N/A 
   72   9.736950E+03   6.916255E-01   2.801E+14   5.726E+33   1.645E-01      6.404E-01   3.513E-01   6.739E-01   1.659E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.236E+08   2.065E+09   1.000E+00   00000   9.128E-01   9.128E-01  3p2   N/A    N/A    N/A 
   73   9.781821E+03   6.991789E-01   2.777E+14   5.562E+33   1.632E-01      6.379E-01   3.467E-01   6.704E-01   1.655E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.190E+08   2.106E+09   1.000E+00   00000   9.135E-01   9.135E-01  3p2   N/A    N/A    N/A 
   74   9.826284E+03   7.066634E-01   2.754E+14   5.399E+33   1.618E-01      6.354E-01   3.422E-01   6.669E-01   1.650E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.144E+08   2.145E+09   1.000E+00   00000   9.142E-01   9.142E-01  3p2   N/A    N/A    N/A 
   75   9.870349E+03   7.140808E-01   2.731E+14   5.238E+33   1.605E-01      6.330E-01   3.376E-01   6.635E-01   1.646E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.096E+08   2.185E+09   1.000E+00   00000   9.149E-01   9.149E-01  3p2   N/A    N/A    N/A 
   76   9.914023E+03   7.214326E-01   2.708E+14   5.078E+33   1.592E-01      6.305E-01   3.330E-01   6.601E-01   1.642E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      9.048E+08   2.224E+09   1.000E+00   00000   9.156E-01   9.156E-01  3p2   N/A    N/A    N/A 
   77   9.957317E+03   7.287202E-01   2.685E+14   4.920E+33   1.579E-01      6.281E-01   3.284E-01   6.567E-01   1.638E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.998E+08   2.263E+09   1.000E+00   00000   9.163E-01   9.163E-01  3p2   N/A    N/A    N/A 
   78   1.000024E+04   7.359449E-01   2.663E+14   4.763E+33   1.566E-01      6.257E-01   3.237E-01   6.533E-01   1.633E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.948E+08   2.301E+09   1.000E+00   00000   9.170E-01   9.170E-01  3p2   N/A    N/A    N/A 
   79   1.004279E+04   7.431082E-01   2.640E+14   4.607E+33   1.553E-01      6.232E-01   3.190E-01   6.499E-01   1.629E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.897E+08   2.338E+09   1.000E+00   00000   9.176E-01   9.176E-01  3p2   N/A    N/A    N/A 
   80   1.008499E+04   7.502114E-01   2.618E+14   4.452E+33   1.540E-01      6.208E-01   3.142E-01   6.466E-01   1.625E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.845E+08   2.375E+09   1.000E+00   00000   9.183E-01   9.183E-01  3p2   N/A    N/A    N/A 
   81   1.012684E+04   7.572555E-01   2.596E+14   4.299E+33   1.527E-01      6.184E-01   3.095E-01   6.433E-01   1.621E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.791E+08   2.411E+09   1.000E+00   00000   9.190E-01   9.190E-01  3p2   N/A    N/A    N/A 
   82   1.016834E+04   7.641654E-01   2.570E+14   4.154E+33   1.512E-01      6.156E-01   3.038E-01   6.393E-01   1.616E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.727E+08   2.453E+09   1.000E+00   00000   9.198E-01   9.198E-01  3p2   N/A    N/A    N/A 
   83   1.020951E+04   7.708876E-01   2.537E+14   4.021E+33   1.493E-01      6.120E-01   2.964E-01   6.343E-01   1.609E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.643E+08   2.506E+09   1.000E+00   00000   9.208E-01   9.208E-01  3p2   N/A    N/A    N/A 
   84   1.025035E+04   7.775561E-01   2.504E+14   3.889E+33   1.474E-01      6.084E-01   2.889E-01   6.293E-01   1.603E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.557E+08   2.557E+09   1.000E+00   00000   9.217E-01   9.217E-01  3p2   N/A    N/A    N/A 
   85   1.029086E+04   7.841718E-01   2.472E+14   3.758E+33   1.456E-01      6.048E-01   2.812E-01   6.244E-01   1.596E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.469E+08   2.606E+09   1.000E+00   00000   9.227E-01   9.227E-01  3p2   N/A    N/A    N/A 
   86   1.033106E+04   7.907359E-01   2.440E+14   3.628E+33   1.437E-01      6.011E-01   2.733E-01   6.194E-01   1.590E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.378E+08   2.653E+09   1.000E+00   00000   9.237E-01   9.237E-01  3p2   N/A    N/A    N/A 
   87   1.037095E+04   7.972492E-01   2.408E+14   3.500E+33   1.419E-01      5.975E-01   2.653E-01   6.145E-01   1.583E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.286E+08   2.700E+09   1.000E+00   00000   9.247E-01   9.247E-01  3p2   N/A    N/A    N/A 
   88   1.041053E+04   8.037128E-01   2.377E+14   3.372E+33   1.400E-01      5.939E-01   2.570E-01   6.095E-01   1.577E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.192E+08   2.745E+09   1.000E+00   00000   9.256E-01   9.256E-01  3p2   N/A    N/A    N/A 
   89   1.044982E+04   8.101277E-01   2.345E+14   3.245E+33   1.382E-01      5.902E-01   2.485E-01   6.046E-01   1.570E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      8.095E+08   2.789E+09   1.000E+00   00000   9.266E-01   9.266E-01  3p2   N/A    N/A    N/A 
