#   Time in years,  Te_inf includes ephi
#   Temp and Lum are local values, i.e. no ephi
#
#
#        Time= 1.000E-10      Te_inf 6.264E+06
#
# zone       Rad [m]       Rho [gm/cc]        exp(phi)           dvol         Temp [K]      Lum [Lsun]           Q_mUrca        lambda_e       lambda_mu         Q_dUrca  
#                                                                        no exp(phi)    no exp(2phi) 
#
  289   1.2700169E+004  1.7175969E+011  8.7538613E-001  3.2471546E+016    6.9995321E+009  3.0367953E+003    0.0000000E+000  1.0089546E+019  0.0000000E+000  0.0000000E+000
  287   1.2686110E+004  1.8548017E+011  8.7523776E-001  3.2405043E+016    7.0896775E+009  3.2144550E+003    0.0000000E+000  1.0557413E+019  0.0000000E+000  0.0000000E+000
  285   1.2672052E+004  2.0029668E+011  8.7508942E-001  3.2338611E+016    7.1810841E+009  3.4016400E+003    0.0000000E+000  1.1047194E+019  0.0000000E+000  0.0000000E+000
  283   1.2657993E+004  2.1629675E+011  8.7494111E-001  3.2272249E+016    7.2737716E+009  3.5998651E+003    0.0000000E+000  1.1552462E+019  0.0000000E+000  0.0000000E+000
  281   1.2643934E+004  2.3357494E+011  8.7479282E-001  3.2135463E+016    7.3677583E+009  3.8113878E+003    0.0000000E+000  1.2089945E+019  0.0000000E+000  0.0000000E+000
  279   1.2630018E+004  2.5223334E+011  8.7464472E-001  3.1629205E+016    7.4621022E+009  4.0328340E+003    0.0000000E+000  1.2652836E+019  0.0000000E+000  0.0000000E+000
  277   1.2616183E+004  2.7238221E+011  8.7449675E-001  3.1565134E+016    7.5572052E+009  4.2681876E+003    0.0000000E+000  1.3233537E+019  0.0000000E+000  0.0000000E+000
  275   1.2602348E+004  2.9414061E+011  8.7434880E-001  3.1501130E+016    7.6536241E+009  4.5192278E+003    0.0000000E+000  1.3851895E+019  0.0000000E+000  0.0000000E+000
  273   1.2588513E+004  3.1763711E+011  8.7420087E-001  3.1437194E+016    7.7513793E+009  4.7830701E+003    0.0000000E+000  1.4500950E+019  0.0000000E+000  0.0000000E+000
  271   1.2574678E+004  3.4301056E+011  8.7405297E-001  3.1373324E+016    7.8504886E+009  5.0634179E+003    0.0000000E+000  1.5166608E+019  0.0000000E+000  0.0000000E+000
  269   1.2560843E+004  3.7041089E+011  8.7390510E-001  2.4535333E+016    7.9509762E+009  5.3592833E+003    0.0000000E+000  1.5881905E+019  0.0000000E+000  0.0000000E+000
  267   1.2554173E+004  4.0000000E+011  8.7383317E-001  1.2424751E+016    7.9999570E+009  4.3037073E+002    0.0000000E+000  1.6581989E+019  0.0000000E+000  0.0000000E+000
  265   1.2548678E+004  4.3193633E+011  8.7377371E-001  1.2411624E+016    8.0038752E+009  4.0236341E+002    0.0000000E+000  1.4416145E+019  0.0000000E+000  0.0000000E+000
  263   1.2543184E+004  4.6642248E+011  8.7371425E-001  1.2401575E+016    8.0077966E+009  4.0442237E+002    0.0000000E+000  1.4485703E+019  0.0000000E+000  0.0000000E+000
  261   1.2537690E+004  5.0366204E+011  8.7365480E-001  1.2391530E+016    8.0117214E+009  4.0675825E+002    0.0000000E+000  1.4564435E+019  0.0000000E+000  0.0000000E+000
  259   1.2532196E+004  5.4387484E+011  8.7359535E-001  1.2381489E+016    8.0156496E+009  4.0959633E+002    0.0000000E+000  1.4653724E+019  0.0000000E+000  0.0000000E+000
  257   1.2526701E+004  5.8729825E+011  8.7353591E-001  1.2371453E+016    8.0195811E+009  4.1292663E+002    0.0000000E+000  1.4768756E+019  0.0000000E+000  0.0000000E+000
  255   1.2521207E+004  6.3418863E+011  8.7347647E-001  1.2361421E+016    8.0235160E+009  4.1652206E+002    0.0000000E+000  1.4893031E+019  0.0000000E+000  0.0000000E+000
  253   1.2515713E+004  6.8482278E+011  8.7341703E-001  1.2351393E+016    8.0274543E+009  4.2039290E+002    0.0000000E+000  1.5027013E+019  0.0000000E+000  0.0000000E+000
  251   1.2510218E+004  7.3949959E+011  8.7335760E-001  1.2341369E+016    8.0313960E+009  4.2454825E+002    0.0000000E+000  1.5171269E+019  0.0000000E+000  0.0000000E+000
  249   1.2504724E+004  7.9854185E+011  8.7329817E-001  1.2331350E+016    8.0353412E+009  4.2816739E+002    0.0000000E+000  1.5325589E+019  0.0000000E+000  0.0000000E+000
  247   1.2498580E+004  8.6229809E+011  8.7323137E-001  1.5277121E+016    8.0397605E+009  4.3374410E+002    0.0000000E+000  1.5490663E+019  0.0000000E+000  0.0000000E+000
  245   1.2491748E+004  9.3114469E+011  8.7315675E-001  1.5303376E+016    8.0446822E+009  4.3880358E+002    0.0000000E+000  1.5666890E+019  0.0000000E+000  0.0000000E+000
  243   1.2484917E+004  1.0054880E+012  8.7308215E-001  1.5287900E+016    8.0496093E+009  4.4417904E+002    0.0000000E+000  1.5854293E+019  0.0000000E+000  0.0000000E+000
  241   1.2478085E+004  1.0857670E+012  8.7300755E-001  1.5272433E+016    8.0545417E+009  4.4988349E+002    0.0000000E+000  1.6053213E+019  0.0000000E+000  0.0000000E+000
  239   1.2471253E+004  1.1724556E+012  8.7293296E-001  1.5256974E+016    8.0594795E+009  4.5593211E+002    0.0000000E+000  1.6264234E+019  0.0000000E+000  0.0000000E+000
  237   1.2464422E+004  1.2660654E+012  8.7285837E-001  1.5241523E+016    8.0644226E+009  4.6234024E+002    0.0000000E+000  1.6487881E+019  0.0000000E+000  0.0000000E+000
  235   1.2457590E+004  1.3671491E+012  8.7278379E-001  1.5226080E+016    8.0693711E+009  4.6920483E+002    0.0000000E+000  1.6724730E+019  0.0000000E+000  0.0000000E+000
  233   1.2450823E+004  1.4763034E+012  8.7270990E-001  1.3434925E+016    8.0742783E+009  4.7628669E+002    0.0000000E+000  1.6975365E+019  0.0000000E+000  0.0000000E+000
  231   1.2445458E+004  1.5941727E+012  8.7265084E-001  1.1935863E+016    8.0781771E+009  4.8385078E+002    0.0000000E+000  1.7239419E+019  0.0000000E+000  0.0000000E+000
  229   1.2440093E+004  1.7214528E+012  8.7259178E-001  1.1926343E+016    8.0820793E+009  4.9185084E+002    0.0000000E+000  1.7518717E+019  0.0000000E+000  0.0000000E+000
  227   1.2434728E+004  1.8588950E+012  8.7253272E-001  1.1916828E+016    8.0859847E+009  5.0031094E+002    0.0000000E+000  1.7814083E+019  0.0000000E+000  0.0000000E+000
  225   1.2429363E+004  2.0073107E+012  8.7247367E-001  1.1907316E+016    8.0898936E+009  5.0925746E+002    0.0000000E+000  1.8126421E+019  0.0000000E+000  0.0000000E+000
  223   1.2423998E+004  2.1675761E+012  8.7241462E-001  1.1897808E+016    8.0938057E+009  5.1871929E+002    0.0000000E+000  1.8456720E+019  0.0000000E+000  0.0000000E+000
  221   1.2418633E+004  2.3406371E+012  8.7235558E-001  1.1888304E+016    8.0977212E+009  5.2872816E+002    0.0000000E+000  1.8806066E+019  0.0000000E+000  0.0000000E+000
  219   1.2413268E+004  2.5275155E+012  8.7229654E-001  1.1878805E+016    8.1016401E+009  5.4111796E+002    0.0000000E+000  1.9175649E+019  0.0000000E+000  0.0000000E+000
  217   1.2407886E+004  2.7293145E+012  8.7223731E-001  1.3407417E+016    8.1055737E+009  5.5447217E+002    0.0000000E+000  1.9702304E+019  0.0000000E+000  0.0000000E+000
  215   1.2401164E+004  2.9472252E+012  8.7216274E-001  1.4858347E+016    8.1104989E+009  5.6669212E+002    0.0000000E+000  2.0128536E+019  0.0000000E+000  0.0000000E+000
  213   1.2394441E+004  3.1825341E+012  8.7208818E-001  1.4843429E+016    8.1154294E+009  5.7964143E+002    0.0000000E+000  2.0580046E+019  0.0000000E+000  0.0000000E+000
  211   1.2387718E+004  3.4366303E+012  8.7201362E-001  1.4828518E+016    8.1203652E+009  5.9337339E+002    0.0000000E+000  2.1058652E+019  0.0000000E+000  0.0000000E+000
  209   1.2380995E+004  3.7110137E+012  8.7193907E-001  1.4813615E+016    8.1253063E+009  6.0794683E+002    0.0000000E+000  2.1566360E+019  0.0000000E+000  0.0000000E+000
  207   1.2374272E+004  4.0073041E+012  8.7186453E-001  1.4798720E+016    8.1302527E+009  6.2342671E+002    0.0000000E+000  2.2105386E+019  0.0000000E+000  0.0000000E+000
  205   1.2367549E+004  4.3272505E+012  8.7178999E-001  1.4918058E+016    8.1352044E+009  6.3955488E+002    0.0000000E+000  2.2678178E+019  0.0000000E+000  0.0000000E+000
  203   1.2360501E+004  4.6727418E+012  8.7171146E-001  1.5930288E+016    8.1404053E+009  6.5741616E+002    0.0000000E+000  2.3287718E+019  0.0000000E+000  0.0000000E+000
  201   1.2353249E+004  5.0458174E+012  8.7163044E-001  1.5912945E+016    8.1457646E+009  6.7609247E+002    0.0000000E+000  2.3936917E+019  0.0000000E+000  0.0000000E+000
  199   1.2345997E+004  5.4486796E+012  8.7154943E-001  1.5895613E+016    8.1511302E+009  6.9601314E+002    0.0000000E+000  2.4628937E+019  0.0000000E+000  0.0000000E+000
  197   1.2338745E+004  5.8837067E+012  8.7146843E-001  1.5878290E+016    8.1565020E+009  7.1738975E+002    0.0000000E+000  2.5367466E+019  0.0000000E+000  0.0000000E+000
  195   1.2331494E+004  6.3534667E+012  8.7138743E-001  1.5860977E+016    8.1618800E+009  7.4081391E+002    0.0000000E+000  2.6164302E+019  0.0000000E+000  0.0000000E+000
  193   1.2324242E+004  6.8607327E+012  8.7130644E-001  1.5843673E+016    8.1672642E+009  7.6435616E+002    0.0000000E+000  2.7049495E+019  0.0000000E+000  0.0000000E+000
  191   1.2315723E+004  7.4084993E+012  8.7121086E-001  2.1520435E+016    8.1736011E+009  7.9387213E+002    0.0000000E+000  2.8000255E+019  0.0000000E+000  0.0000000E+000
  189   1.2305783E+004  8.0000000E+012  8.7109891E-001  2.1657762E+016    8.1810111E+009  8.2344429E+002    0.0000000E+000  2.9023071E+019  0.0000000E+000  0.0000000E+000
  187   1.2295842E+004  8.6387266E+012  8.7098697E-001  2.1625221E+016    8.1884329E+009  8.5529171E+002    0.0000000E+000  3.0123615E+019  0.0000000E+000  0.0000000E+000
  185   1.2285901E+004  9.3284497E+012  8.7087504E-001  2.1592705E+016    8.1958666E+009  8.8962558E+002    0.0000000E+000  3.1309729E+019  0.0000000E+000  0.0000000E+000
  183   1.2275960E+004  1.0073241E+013  8.7076313E-001  2.1560215E+016    8.2033123E+009  9.2533294E+002    0.0000000E+000  3.2588589E+019  0.0000000E+000  0.0000000E+000
  181   1.2265111E+004  1.0877497E+013  8.7064050E-001  2.6260627E+016    8.2114573E+009  9.6682370E+002    0.0000000E+000  3.3970773E+019  0.0000000E+000  0.0000000E+000
  179   1.2252613E+004  1.1745965E+013  8.7049846E-001  2.7009077E+016    8.2208645E+009  1.0103568E+003    0.0000000E+000  3.5469625E+019  0.0000000E+000  0.0000000E+000
  177   1.2240116E+004  1.2683773E+013  8.7035643E-001  2.6957666E+016    8.2302907E+009  1.0576302E+003    0.0000000E+000  3.7095745E+019  0.0000000E+000  0.0000000E+000
  175   1.2227619E+004  1.3696456E+013  8.7021443E-001  2.6906305E+016    8.2397360E+009  1.1090535E+003    0.0000000E+000  3.8862987E+019  0.0000000E+000  0.0000000E+000
  173   1.2215121E+004  1.4789992E+013  8.7007246E-001  2.7291593E+016    8.2492004E+009  1.1639111E+003    0.0000000E+000  4.0786894E+019  0.0000000E+000  0.0000000E+000
  171   1.2201011E+004  1.5970837E+013  8.6991105E-001  3.2842761E+016    8.2599203E+009  1.2280288E+003    0.0000000E+000  4.2922012E+019  0.0000000E+000  0.0000000E+000
  169   1.2185694E+004  1.7245962E+013  8.6973512E-001  3.2765451E+016    8.2715917E+009  1.2964990E+003    0.0000000E+000  4.5265980E+019  0.0000000E+000  0.0000000E+000
  167   1.2170377E+004  1.8622894E+013  8.6955923E-001  3.2688234E+016    8.2832922E+009  1.3716172E+003    0.0000000E+000  4.7835203E+019  0.0000000E+000  0.0000000E+000
  165   1.2155060E+004  2.0109761E+013  8.6938338E-001  3.2611110E+016    8.2950220E+009  1.4541634E+003    0.0000000E+000  5.0656056E+019  0.0000000E+000  0.0000000E+000
  163   1.2139743E+004  2.1715341E+013  8.6920756E-001  3.5186136E+016    8.3067811E+009  1.5448097E+003    0.0000000E+000  5.3758103E+019  0.0000000E+000  0.0000000E+000
  161   1.2121731E+004  2.3449112E+013  8.6899831E-001  3.8566996E+016    8.3206717E+009  1.6453584E+003    0.0000000E+000  5.7178314E+019  0.0000000E+000  0.0000000E+000
  159   1.2103523E+004  2.5321308E+013  8.6878668E-001  3.8457653E+016    8.3347562E+009  1.7560059E+003    0.0000000E+000  6.0950086E+019  0.0000000E+000  0.0000000E+000
  157   1.2085315E+004  2.7342982E+013  8.6857511E-001  3.8348468E+016    8.3488828E+009  1.8782183E+003    0.0000000E+000  6.5113962E+019  0.0000000E+000  0.0000000E+000
  155   1.2067106E+004  2.9526069E+013  8.6836358E-001  3.8239442E+016    8.3630517E+009  2.0114841E+003    0.0000000E+000  6.9714952E+019  0.0000000E+000  0.0000000E+000
  153   1.2047790E+004  3.1883454E+013  8.6813810E-001  4.4221101E+016    8.3781402E+009  2.1444978E+003    0.0000000E+000  7.4804139E+019  0.0000000E+000  0.0000000E+000
  151   1.2025971E+004  3.4429056E+013  8.6788103E-001  4.5526175E+016    8.3952664E+009  2.2944358E+003    0.0000000E+000  7.9149049E+019  0.0000000E+000  0.0000000E+000
  149   1.2004152E+004  3.7177900E+013  8.6762403E-001  4.5368828E+016    8.4124531E+009  2.4820136E+003    0.0000000E+000  8.5506692E+019  0.0000000E+000  0.0000000E+000
  147   1.1982333E+004  4.0146214E+013  8.6736712E-001  4.5211756E+016    8.4297019E+009  2.6910832E+003    0.0000000E+000  9.2590987E+019  0.0000000E+000  0.0000000E+000
  145   1.1960514E+004  4.3351521E+013  8.6711027E-001  4.7071123E+016    8.4470130E+009  2.9223240E+003    0.0000000E+000  1.0048847E+020  0.0000000E+000  0.0000000E+000
  143   1.1935618E+004  4.6812743E+013  8.6681369E-001  5.3509874E+016    8.4668776E+009  3.1845785E+003    0.0000000E+000  1.0929925E+020  0.0000000E+000  0.0000000E+000
  141   1.1909600E+004  5.0550311E+013  8.6650272E-001  5.3284804E+016    8.4877359E+009  3.4746425E+003    0.0000000E+000  1.1912194E+020  0.0000000E+000  0.0000000E+000
  139   1.1883583E+004  5.4586289E+013  8.6619185E-001  5.3060212E+016    8.5086848E+009  3.7975843E+003    0.0000000E+000  1.3006334E+020  0.0000000E+000  0.0000000E+000
  137   1.1857565E+004  5.8944504E+013  8.6588110E-001  5.2836097E+016    8.5297248E+009  4.1542079E+003    0.0000000E+000  1.4223781E+020  0.0000000E+000  0.0000000E+000
  135   1.1830442E+004  6.3650682E+013  8.6555599E-001  6.0342935E+016    8.5517689E+009  4.5557171E+003    0.0000000E+000  1.5576507E+020  0.0000000E+000  0.0000000E+000
  133   1.1798969E+004  6.8732605E+013  8.6517406E-001  6.3299265E+016    8.5775221E+009  4.9977834E+003    0.0000000E+000  1.7076852E+020  0.0000000E+000  0.0000000E+000
  131   1.1767496E+004  7.4220273E+013  8.6479230E-001  6.2967752E+016    8.6034120E+009  5.4039815E+003    0.0000000E+000  1.8735367E+020  0.0000000E+000  0.0000000E+000
  129   1.1736023E+004  8.0146081E+013  8.6441071E-001  6.2637112E+016    8.6294410E+009  5.8582236E+003    0.0000000E+000  1.9995491E+020  0.0000000E+000  0.0000000E+000
  127   1.1704550E+004  8.6545010E+013  8.6402929E-001  6.6706511E+016    8.6556072E+009  6.4320272E+003    0.0000000E+000  2.1960645E+020  0.0000000E+000  0.0000000E+000
  125   1.1666738E+004  9.3454836E+013  8.6356522E-001  7.8071521E+016    8.6872888E+009  7.0704620E+003    0.0000000E+000  2.4119280E+020  0.0000000E+000  0.0000000E+000
  123   1.1627046E+004  1.0091635E+014  8.6307684E-001  7.7538419E+016    8.7207811E+009  7.7623658E+003    0.0000000E+000  2.6479038E+020  0.0000000E+000  0.0000000E+000
  121   1.1587354E+004  1.0897359E+014  8.6258874E-001  7.7007143E+016    8.7545009E+009  8.5126087E+003    0.0000000E+000  2.9044956E+020  0.0000000E+000  0.0000000E+000
  119   1.1547662E+004  1.1767413E+014  8.6210092E-001  8.1315723E+016    8.7884505E+009  9.3190245E+003    0.0000000E+000  3.1817716E+020  0.0000000E+000  0.0000000E+000
  117   1.1488906E+004  1.2706933E+014  8.6137166E-001  1.3877296E+017    8.8392104E+009  1.0299992E+004    0.0000000E+000  3.4912269E+020  0.0000000E+000  0.0000000E+000
  115   1.1416126E+004  1.3721465E+014  8.6046544E-001  1.3696746E+017    8.9028419E+009  1.1378105E+004    0.0000000E+000  3.8585205E+020  0.0000000E+000  0.0000000E+000
  113   1.1343347E+004  1.4816999E+014  8.5956016E-001  1.3954227E+017    8.9672829E+009  2.2739848E+004    0.0000000E+000  4.2513850E+020  0.0000000E+000  0.0000000E+000
  111   1.1248288E+004  1.6000000E+014  8.5836946E-001  1.6492636E+017    9.0510829E+009 -4.5394368E+001    5.9870165E+028  1.2062127E+021  0.0000000E+000  0.0000000E+000
  109   1.1180321E+004  1.6721123E+014  8.5751545E-001  1.2321945E+017    9.0600265E+009 -4.4390764E+001    6.3639662E+028  1.2735134E+021  0.0000000E+000  0.0000000E+000
  107   1.1111517E+004  1.7451123E+014  8.5665179E-001  1.2314331E+017    9.0690936E+009 -4.2671906E+001    6.7345880E+028  1.3409692E+021  0.0000000E+000  0.0000000E+000
  105   1.1041850E+004  1.8190285E+014  8.5577817E-001  1.2306700E+017    9.0782886E+009 -4.1971840E+001    7.1008105E+028  1.3911172E+021  0.0000000E+000  0.0000000E+000
  103   1.0971293E+004  1.8877493E+014  8.5488988E-001  1.2297340E+017    9.0876602E+009 -2.9068416E+001    7.4385622E+028  1.4469287E+021  0.0000000E+000  0.0000000E+000
  101   1.0899817E+004  1.9534340E+014  8.5398813E-001  1.2286766E+017    9.0972147E+009 -3.6245583E+001    7.7683403E+028  1.5234280E+021  8.9034537E+018  0.0000000E+000
   99   1.0827391E+004  2.0199918E+014  8.5307536E-001  1.2275849E+017    9.1068984E+009 -3.8324531E+001    8.1087909E+028  1.5881680E+021  3.8111652E+019  0.0000000E+000
   97   1.0753983E+004  2.0874521E+014  8.5215121E-001  1.2264852E+017    9.1167237E+009 -3.9806292E+001    8.4568134E+028  1.6508865E+021  8.0712868E+019  0.0000000E+000
   95   1.0679558E+004  2.1558466E+014  8.5121529E-001  1.2253342E+017    9.1266965E+009 -3.9424478E+001    8.8095484E+028  1.7125749E+021  1.3057595E+020  0.0000000E+000
   93   1.0604082E+004  2.2219940E+014  8.5026755E-001  1.2240889E+017    9.1368204E+009 -3.7459174E+001    9.1530995E+028  1.7708865E+021  1.8286993E+020  0.0000000E+000
   91   1.0527516E+004  2.2831268E+014  8.4930789E-001  1.2226583E+017    9.1470990E+009 -3.8077105E+001    9.4760915E+028  1.8238275E+021  2.3383121E+020  0.0000000E+000
   89   1.0449819E+004  2.3451621E+014  8.4833517E-001  1.2212061E+017    9.1575423E+009 -3.8622143E+001    9.8028571E+028  1.8770949E+021  2.8677508E+020  0.0000000E+000
   87   1.0370949E+004  2.4081342E+014  8.4734889E-001  1.2196986E+017    9.1681565E+009 -3.8911598E+001    1.0133593E+029  1.9308115E+021  3.4144359E+020  0.0000000E+000
   85   1.0290861E+004  2.4720789E+014  8.4634856E-001  1.2181641E+017    9.1789485E+009 -3.9315617E+001    1.0467388E+029  1.9848024E+021  3.9787422E+020  0.0000000E+000
   83   1.0209507E+004  2.5370349E+014  8.4533362E-001  1.2165852E+017    9.1899251E+009 -3.6738148E+001    1.0805526E+029  2.0394474E+021  4.5568624E+020  0.0000000E+000
   81   1.0126836E+004  2.5958762E+014  8.4430862E-001  1.2149075E+017    9.2010412E+009 -3.0981070E+001    1.1122155E+029  2.0886435E+021  5.0845014E+020  0.0000000E+000
   79   1.0042791E+004  2.6401190E+014  8.4327899E-001  1.2131517E+017    9.2122413E+009 -3.1171805E+001    1.1388311E+029  2.1254109E+021  5.4831947E+020  0.0000000E+000
   77   9.9573171E+003  2.6851146E+014  8.4223314E-001  1.2113187E+017    9.2236463E+009 -3.1322532E+001    1.1660380E+029  2.1628094E+021  5.8904534E+020  0.0000000E+000
   75   9.8703490E+003  2.7308966E+014  8.4117034E-001  1.2094352E+017    9.2352654E+009 -3.1422204E+001    1.1938505E+029  2.2008521E+021  6.3053237E+020  0.0000000E+000
   73   9.7818214E+003  2.7774995E+014  8.4008985E-001  1.2074976E+017    9.2471083E+009 -3.1565705E+001    1.2222749E+029  2.2395074E+021  6.7279928E+020  0.0000000E+000
   71   9.6916606E+003  2.8249622E+014  8.3899087E-001  1.2054954E+017    9.2591855E+009 -3.1710275E+001    1.2513927E+029  2.2789310E+021  7.1596337E+020  0.0000000E+000
   69   9.5997909E+003  2.8733245E+014  8.3787252E-001  1.2034330E+017    9.2715082E+009 -2.9397886E+001    1.2812444E+029  2.3190578E+021  7.6033236E+020  0.0000000E+000
   67   9.5061290E+003  2.9159527E+014  8.3675800E-001  1.2013525E+017    9.2838237E+009 -2.8249428E+001    1.3093408E+029  2.3543899E+021  7.9948920E+020  0.0000000E+000
   65   9.4105831E+003  2.9558710E+014  8.3563543E-001  1.1992600E+017    9.2962624E+009 -2.8320887E+001    1.3368818E+029  2.3874955E+021  8.3610336E+020  0.0000000E+000
   63   9.3130574E+003  2.9966165E+014  8.3449116E-001  1.1970694E+017    9.3089761E+009 -2.8337258E+001    1.3652494E+029  2.4213930E+021  8.7346853E+020  0.0000000E+000
   61   9.2134446E+003  3.0382339E+014  8.3332402E-001  1.1948230E+017    9.3219799E+009 -2.8373557E+001    1.3944741E+029  2.4560757E+021  9.1170109E+020  0.0000000E+000
   59   9.1116300E+003  3.0807712E+014  8.3213277E-001  1.1924682E+017    9.3352900E+009 -2.8387191E+001    1.4246235E+029  2.4915940E+021  9.5090974E+020  0.0000000E+000
   57   9.0074883E+003  3.1242808E+014  8.3091605E-001  1.1900248E+017    9.3489241E+009 -2.8360364E+001    1.4557560E+029  2.5280103E+021  9.9114344E+020  0.0000000E+000
   55   8.9008807E+003  3.1688206E+014  8.2967237E-001  1.1875155E+017    9.3629018E+009 -2.5776951E+001    1.4879210E+029  2.5653593E+021  1.0324044E+021  0.0000000E+000
   53   8.7916563E+003  3.2065958E+014  8.2845608E-001  1.1851098E+017    9.3766138E+009 -2.5353742E+001    1.5178516E+029  2.5969661E+021  1.0672348E+021  0.0000000E+000
   51   8.6796489E+003  3.2442323E+014  8.2721848E-001  1.1826689E+017    9.3906077E+009 -2.5238179E+001    1.5484044E+029  2.6284907E+021  1.1019329E+021  0.0000000E+000
   49   8.5646727E+003  3.2828663E+014  8.2595000E-001  1.1801081E+017    9.4049941E+009 -2.5153081E+001    1.5801073E+029  2.6609032E+021  1.1376069E+021  0.0000000E+000
   47   8.4465240E+003  3.3225663E+014  8.2464855E-001  1.1774263E+017    9.4198004E+009 -2.5069215E+001    1.6130839E+029  2.6943099E+021  1.1744179E+021  0.0000000E+000
   45   8.3249747E+003  3.3634090E+014  8.2331178E-001  1.1746054E+017    9.4350571E+009 -2.4904619E+001    1.6474487E+029  2.7287931E+021  1.2124691E+021  0.0000000E+000
   43   8.1997682E+003  3.4054806E+014  8.2193705E-001  1.1716469E+017    9.4507987E+009 -2.3378774E+001    1.6832660E+029  2.7643792E+021  1.2517322E+021  0.0000000E+000
   41   8.0706167E+003  3.4446195E+014  8.2057296E-001  1.1688005E+017    9.4664712E+009 -2.2072618E+001    1.7184434E+029  2.7974789E+021  1.2882321E+021  0.0000000E+000
   39   7.9371930E+003  3.4812988E+014  8.1921151E-001  1.1660613E+017    9.4821658E+009 -2.1822338E+001    1.7532917E+029  2.8285156E+021  1.3223380E+021  0.0000000E+000
   37   7.7991272E+003  3.5192543E+014  8.1780507E-001  1.1631478E+017    9.4984339E+009 -2.1546323E+001    1.7898253E+029  2.8606913E+021  1.3576680E+021  0.0000000E+000
   35   7.6559915E+003  3.5586036E+014  8.1634952E-001  1.1600410E+017    9.5153287E+009 -2.1261146E+001    1.8282164E+029  2.8941250E+021  1.3943726E+021  0.0000000E+000
   33   7.5072937E+003  3.5994819E+014  8.1484016E-001  1.1567139E+017    9.5329116E+009 -2.0863609E+001    1.8686581E+029  2.9288658E+021  1.4324811E+021  0.0000000E+000
   31   7.3524599E+003  3.6417606E+014  8.1327694E-001  1.1532752E+017    9.5511906E+009 -1.8489041E+001    1.9111921E+029  2.9647995E+021  1.4718657E+021  0.0000000E+000
   29   7.1908144E+003  3.6790392E+014  8.1177856E-001  1.1501672E+017    9.5687781E+009 -1.8085682E+001    1.9515651E+029  2.9964015E+021  1.5065355E+021  0.0000000E+000
   27   7.0215559E+003  3.7180735E+014  8.1021257E-001  1.1468900E+017    9.5872284E+009 -1.7666589E+001    1.9944740E+029  3.0295551E+021  1.5428870E+021  0.0000000E+000
   25   6.8437176E+003  3.7590866E+014  8.0857046E-001  1.1433118E+017    9.6066519E+009 -1.7200838E+001    2.0402586E+029  3.0644135E+021  1.5808767E+021  0.0000000E+000
   23   6.6561236E+003  3.8023494E+014  8.0684186E-001  1.1393862E+017    9.6271835E+009 -1.5578422E+001    2.0893517E+029  3.1012442E+021  1.6209224E+021  0.0000000E+000
   21   6.4573130E+003  3.8437852E+014  8.0512072E-001  1.1356648E+017    9.6477141E+009 -1.4319100E+001    2.1386189E+029  3.1365211E+021  1.6592938E+021  0.0000000E+000
   19   6.2454434E+003  3.8848562E+014  8.0336506E-001  1.1319867E+017    9.6687470E+009 -1.3703724E+001    2.1894178E+029  3.1714335E+021  1.6972841E+021  0.0000000E+000
   17   6.0181319E+003  3.9289205E+014  8.0148570E-001  1.1278000E+017    9.6913635E+009 -1.2736946E+001    2.2448168E+029  3.2087446E+021  1.7379042E+021  0.0000000E+000
   15   5.7722148E+003  3.9751230E+014  7.9950275E-001  1.1233610E+017    9.7153415E+009 -1.0892796E+001    2.3044236E+029  3.2479321E+021  1.7805671E+021  0.0000000E+000
   13   5.5033425E+003  4.0195024E+014  7.9752904E-001  1.1191475E+017    9.7393260E+009 -1.0125096E+001    2.3645333E+029  3.2855441E+021  1.8215296E+021  0.0000000E+000
   11   5.2052667E+003  4.0687020E+014  7.9534664E-001  1.1142473E+017    9.7659844E+009 -8.4367449E+000    2.4324571E+029  3.3270231E+021  1.8665058E+021  0.0000000E+000
    9   4.8684748E+003  4.1181691E+014  7.9309822E-001  1.1092801E+017    9.7936022E+009 -7.2711269E+000    2.5036906E+029  3.3685036E+021  1.9113486E+021  0.0000000E+000
    7   4.4772510E+003  4.1730763E+014  7.9058184E-001  1.1036577E+017    9.8246969E+009 -5.4648836E+000    2.5854122E+029  3.4146022E+021  1.9611916E+021  0.0000000E+000
    5   4.0022303E+003  4.2299703E+014  7.8790398E-001  1.0975778E+017    9.8580042E+009 -3.8901427E+000    2.6743040E+029  3.4621049E+021  2.0125370E+021  0.0000000E+000
    3   3.3756118E+003  4.2951986E+014  7.8475879E-001  1.0897682E+017    9.8974136E+009 -2.0650568E+000    2.7813812E+029  3.5160453E+021  2.0707900E+021  0.0000000E+000
    1   2.3405185E+003  4.3785106E+014  7.8078648E-001  1.0771468E+017    9.9476378E+009  0.0000000E+000    2.9224280E+029  3.5850612E+021  2.1453062E+021  0.0000000E+000
#
#        Time= 1.995E-09      Te_inf 6.264E+06
#
# zone       Rad [m]       Rho [gm/cc]        exp(phi)           dvol         Temp [K]      Lum [Lsun]           Q_mUrca        lambda_e       lambda_mu         Q_dUrca  
#                                                                        no exp(phi)    no exp(2phi) 
#
  363   1.3075500E+004  1.0000000E+010  8.7920986E-001  1.8953445E+016    4.9607490E+009  8.2038883E+002    0.0000000E+000  1.7161924E+018  0.0000000E+000  0.0000000E+000
