         5       377       111       281

EOS                                                                            

  i            rad           emas         rho         pres          nb           kf(e)      kf(mu)       kf(p)       kf(n)      kf(la)      kf(S-)      kf(S0)      kf(S+)         Tc(n)       Tc(p)      Tc(la)    Durca        mstn        mstp  nSF   Acel   Aion   Zion
   13   5.990992E+03   2.895774E-01   5.995E+14   8.554E+34   2.953E-01      8.911E-01   6.351E-01   9.826E-01   1.898E+00   1.641E-01   0.000E+00   1.345E-01   0.000E+00      9.621E+08   1.000E+00   1.000E+00   01000   3.507E-01   3.507E-01  3p2   N/A    N/A    N/A 
   14   6.140829E+03   3.121468E-01   5.944E+14   8.360E+34   2.930E-01      8.883E-01   6.303E-01   9.782E-01   1.894E+00   1.636E-01   0.000E+00   1.341E-01   0.000E+00      9.651E+08   1.000E+00   1.000E+00   01000   3.529E-01   3.529E-01  3p2   N/A    N/A    N/A 
   15   6.283689E+03   3.336655E-01   5.894E+14   8.174E+34   2.908E-01      8.855E-01   6.256E-01   9.740E-01   1.890E+00   1.632E-01   0.000E+00   1.338E-01   0.000E+00      9.679E+08   1.000E+00   1.000E+00   01000   3.551E-01   3.551E-01  3p2   N/A    N/A    N/A 
   16   6.420334E+03   3.542479E-01   5.847E+14   7.997E+34   2.886E-01      8.828E-01   6.212E-01   9.700E-01   1.886E+00   1.628E-01   0.000E+00   1.335E-01   0.000E+00      9.705E+08   1.000E+00   1.000E+00   01000   3.572E-01   3.572E-01  3p2   N/A    N/A    N/A 
   17   6.551397E+03   3.739895E-01   5.802E+14   7.827E+34   2.866E-01      8.802E-01   6.168E-01   9.661E-01   1.883E+00   1.624E-01   0.000E+00   1.331E-01   0.000E+00      9.729E+08   1.000E+00   1.000E+00   01000   3.593E-01   3.593E-01  3p2   N/A    N/A    N/A 
   18   6.677417E+03   3.929714E-01   5.758E+14   7.663E+34   2.846E-01      8.776E-01   6.127E-01   9.624E-01   1.879E+00   1.621E-01   0.000E+00   1.328E-01   0.000E+00      9.751E+08   1.000E+00   1.000E+00   01000   3.613E-01   3.613E-01  3p2   N/A    N/A    N/A 
   19   6.798850E+03   4.119147E-01   5.715E+14   7.505E+34   2.827E-01      8.751E-01   6.086E-01   9.586E-01   1.876E+00   1.617E-01   0.000E+00   1.325E-01   0.000E+00      9.772E+08   1.000E+00   1.000E+00   01000   3.632E-01   3.632E-01  3p2   N/A    N/A    N/A 
   20   6.916095E+03   4.332986E-01   5.669E+14   7.346E+34   2.806E-01      8.723E-01   6.042E-01   9.546E-01   1.872E+00   1.613E-01   0.000E+00   1.322E-01   0.000E+00      9.794E+08   1.000E+00   1.000E+00   01000   3.654E-01   3.654E-01  3p2   N/A    N/A    N/A 
   21   7.029494E+03   4.539810E-01   5.624E+14   7.193E+34   2.785E-01      8.696E-01   5.999E-01   9.506E-01   1.868E+00   1.609E-01   0.000E+00   1.319E-01   0.000E+00      9.814E+08   1.000E+00   1.000E+00   01000   3.675E-01   3.675E-01  3p2   N/A    N/A    N/A 
   22   7.139348E+03   4.740168E-01   5.581E+14   7.044E+34   2.766E-01      8.670E-01   5.957E-01   9.468E-01   1.865E+00   1.605E-01   0.000E+00   1.316E-01   0.000E+00      9.833E+08   1.000E+00   1.000E+00   01000   3.696E-01   3.696E-01  3p2   N/A    N/A    N/A 
   23   7.245921E+03   4.934544E-01   5.539E+14   6.900E+34   2.747E-01      8.644E-01   5.917E-01   9.430E-01   1.861E+00   1.602E-01   0.000E+00   1.313E-01   0.000E+00      9.850E+08   1.000E+00   1.000E+00   01000   3.716E-01   3.716E-01  3p2   N/A    N/A    N/A 
   24   7.349448E+03   5.123363E-01   5.499E+14   6.761E+34   2.728E-01      8.618E-01   5.877E-01   9.394E-01   1.858E+00   1.598E-01   0.000E+00   1.310E-01   0.000E+00      9.866E+08   1.000E+00   1.000E+00   01000   3.735E-01   3.735E-01  3p2   N/A    N/A    N/A 
   25   7.450138E+03   5.307007E-01   5.459E+14   6.624E+34   2.710E-01      8.592E-01   5.839E-01   9.358E-01   1.855E+00   1.594E-01   0.000E+00   1.307E-01   0.000E+00      9.881E+08   1.000E+00   1.000E+00   01000   3.755E-01   3.755E-01  3p2   N/A    N/A    N/A 
   26   7.548177E+03   5.485818E-01   5.421E+14   6.492E+34   2.693E-01      8.567E-01   5.802E-01   9.322E-01   1.851E+00   1.591E-01   0.000E+00   1.304E-01   0.000E+00      9.895E+08   1.000E+00   1.000E+00   01000   3.774E-01   3.774E-01  3p2   N/A    N/A    N/A 
   27   7.643734E+03   5.662835E-01   5.383E+14   6.363E+34   2.676E-01      8.542E-01   5.765E-01   9.287E-01   1.848E+00   1.588E-01   0.000E+00   1.301E-01   0.000E+00      9.907E+08   1.000E+00   1.000E+00   01000   3.793E-01   3.793E-01  3p2   N/A    N/A    N/A 
   28   7.736959E+03   5.862258E-01   5.341E+14   6.235E+34   2.657E-01      8.514E-01   5.725E-01   9.249E-01   1.845E+00   1.584E-01   0.000E+00   1.298E-01   0.000E+00      9.920E+08   1.000E+00   1.000E+00   01000   3.814E-01   3.814E-01  3p2   N/A    N/A    N/A 
   29   7.827990E+03   6.056989E-01   5.300E+14   6.111E+34   2.638E-01      8.487E-01   5.685E-01   9.210E-01   1.841E+00   1.580E-01   0.000E+00   1.295E-01   0.000E+00      9.932E+08   1.000E+00   1.000E+00   01000   3.835E-01   3.835E-01  3p2   N/A    N/A    N/A 
   30   7.916952E+03   6.247292E-01   5.260E+14   5.990E+34   2.620E-01      8.459E-01   5.647E-01   9.173E-01   1.838E+00   1.576E-01   0.000E+00   1.292E-01   0.000E+00      9.943E+08   1.000E+00   1.000E+00   01000   3.856E-01   3.856E-01  3p2   N/A    N/A    N/A 
   31   8.003959E+03   6.433415E-01   5.221E+14   5.871E+34   2.602E-01      8.432E-01   5.610E-01   9.136E-01   1.834E+00   1.573E-01   0.000E+00   1.289E-01   0.000E+00      9.953E+08   1.000E+00   1.000E+00   01000   3.876E-01   3.876E-01  3p2   N/A    N/A    N/A 
   32   8.089114E+03   6.615575E-01   5.182E+14   5.754E+34   2.584E-01      8.404E-01   5.573E-01   9.099E-01   1.831E+00   1.569E-01   0.000E+00   1.286E-01   0.000E+00      9.961E+08   1.000E+00   1.000E+00   01000   3.896E-01   3.896E-01  3p2   N/A    N/A    N/A 
   33   8.172513E+03   6.793978E-01   5.145E+14   5.640E+34   2.567E-01      8.377E-01   5.537E-01   9.063E-01   1.828E+00   1.566E-01   0.000E+00   1.284E-01   0.000E+00      9.969E+08   1.000E+00   1.000E+00   01000   3.916E-01   3.916E-01  3p2   N/A    N/A    N/A 
   34   8.254243E+03   6.968812E-01   5.108E+14   5.529E+34   2.551E-01      8.351E-01   5.502E-01   9.027E-01   1.825E+00   1.562E-01   0.000E+00   1.281E-01   0.000E+00      9.976E+08   1.000E+00   1.000E+00   01000   3.936E-01   3.936E-01  3p2   N/A    N/A    N/A 
   35   8.334387E+03   7.140252E-01   5.072E+14   5.419E+34   2.534E-01      8.324E-01   5.468E-01   8.992E-01   1.821E+00   1.559E-01   0.000E+00   1.278E-01   0.000E+00      9.982E+08   1.000E+00   1.000E+00   01000   3.955E-01   3.955E-01  3p2   N/A    N/A    N/A 
   36   8.413017E+03   7.308456E-01   5.037E+14   5.312E+34   2.518E-01      8.298E-01   5.435E-01   8.958E-01   1.818E+00   1.556E-01   0.000E+00   1.275E-01   0.000E+00      9.987E+08   1.000E+00   1.000E+00   01000   3.975E-01   3.975E-01  3p2   N/A    N/A    N/A 
   37   8.490206E+03   7.473574E-01   5.002E+14   5.207E+34   2.502E-01      8.271E-01   5.402E-01   8.923E-01   1.815E+00   1.552E-01   0.000E+00   1.273E-01   0.000E+00      9.991E+08   1.000E+00   1.000E+00   01000   3.994E-01   3.994E-01  3p2   N/A    N/A    N/A 
   38   8.566015E+03   7.649010E-01   4.968E+14   5.105E+34   2.486E-01      8.245E-01   5.370E-01   8.889E-01   1.812E+00   1.549E-01   0.000E+00   1.270E-01   0.000E+00      9.994E+08   1.000E+00   1.000E+00   01000   4.013E-01   4.013E-01  3p2   N/A    N/A    N/A 
   39   8.640506E+03   7.829300E-01   4.934E+14   5.005E+34   2.471E-01      8.218E-01   5.338E-01   8.855E-01   1.809E+00   1.546E-01   0.000E+00   1.267E-01   0.000E+00      9.997E+08   1.000E+00   1.000E+00   01000   4.032E-01   4.032E-01  3p2   N/A    N/A    N/A 
   40   8.713734E+03   8.006533E-01   4.900E+14   4.907E+34   2.455E-01      8.191E-01   5.307E-01   8.821E-01   1.806E+00   1.543E-01   0.000E+00   1.265E-01   0.000E+00      9.999E+08   1.000E+00   1.000E+00   01000   4.051E-01   4.051E-01  3p2   N/A    N/A    N/A 
   41   8.785752E+03   8.180837E-01   4.867E+14   4.811E+34   2.440E-01      8.165E-01   5.277E-01   8.788E-01   1.803E+00   1.540E-01   0.000E+00   1.262E-01   0.000E+00      1.000E+09   1.000E+00   1.000E+00   01000   4.070E-01   4.070E-01  3p2   N/A    N/A    N/A 
   42   8.856607E+03   8.352328E-01   4.835E+14   4.717E+34   2.425E-01      8.138E-01   5.247E-01   8.754E-01   1.800E+00   1.536E-01   0.000E+00   1.259E-01   0.000E+00      1.000E+09   1.000E+00   1.000E+00   01000   4.089E-01   4.089E-01  3p2   N/A    N/A    N/A 
   43   8.926347E+03   8.521119E-01   4.803E+14   4.624E+34   2.410E-01      8.112E-01   5.218E-01   8.722E-01   1.797E+00   1.533E-01   0.000E+00   1.257E-01   0.000E+00      1.000E+09   1.000E+00   1.000E+00   01000   4.107E-01   4.107E-01  3p2   N/A    N/A    N/A 
   44   8.995015E+03   8.687313E-01   4.771E+14   4.532E+34   2.396E-01      8.086E-01   5.189E-01   8.689E-01   1.794E+00   1.530E-01   0.000E+00   1.254E-01   0.000E+00      9.999E+08   1.000E+00   1.000E+00   01000   4.126E-01   4.126E-01  3p2   N/A    N/A    N/A 
   45   9.062648E+03   8.851007E-01   4.740E+14   4.442E+34   2.382E-01      8.060E-01   5.161E-01   8.657E-01   1.791E+00   1.527E-01   0.000E+00   1.252E-01   0.000E+00      9.997E+08   1.000E+00   1.000E+00   01000   4.144E-01   4.144E-01  3p2   N/A    N/A    N/A 
   46   9.129288E+03   9.012294E-01   4.709E+14   4.353E+34   2.368E-01      8.034E-01   5.134E-01   8.625E-01   1.789E+00   1.524E-01   0.000E+00   1.249E-01   0.000E+00      9.995E+08   1.000E+00   1.000E+00   01000   4.162E-01   4.162E-01  3p2   N/A    N/A    N/A 
   47   9.194968E+03   9.171258E-01   4.679E+14   4.265E+34   2.354E-01      8.008E-01   5.106E-01   8.593E-01   1.786E+00   1.521E-01   0.000E+00   1.247E-01   0.000E+00      9.992E+08   1.000E+00   1.000E+00   01000   4.180E-01   4.180E-01  3p2   N/A    N/A    N/A 
   48   9.259724E+03   9.327986E-01   4.650E+14   4.179E+34   2.340E-01      7.982E-01   5.080E-01   8.562E-01   1.783E+00   1.518E-01   0.000E+00   1.244E-01   0.000E+00      9.988E+08   1.000E+00   1.000E+00   01000   4.198E-01   4.198E-01  3p2   N/A    N/A    N/A 
   49   9.323586E+03   9.482550E-01   4.620E+14   4.094E+34   2.327E-01      7.957E-01   5.054E-01   8.531E-01   1.780E+00   1.515E-01   0.000E+00   1.242E-01   0.000E+00      9.984E+08   1.000E+00   1.000E+00   01000   4.216E-01   4.216E-01  3p2   N/A    N/A    N/A 
   50   9.386585E+03   9.635027E-01   4.591E+14   4.010E+34   2.313E-01      7.931E-01   5.029E-01   8.500E-01   1.778E+00   1.512E-01   0.000E+00   1.240E-01   0.000E+00      9.980E+08   1.000E+00   1.000E+00   01000   4.234E-01   4.234E-01  3p2   N/A    N/A    N/A 
   51   9.448750E+03   9.800852E-01   4.576E+14   3.928E+34   2.306E-01      7.917E-01   5.015E-01   8.483E-01   1.776E+00   1.511E-01   0.000E+00   1.238E-01   0.000E+00      9.977E+08   1.000E+00   1.000E+00   01000   4.243E-01   4.243E-01  3p2   N/A    N/A    N/A 
   52   9.510107E+03   9.969406E-01   4.564E+14   3.847E+34   2.301E-01      7.907E-01   5.005E-01   8.470E-01   1.775E+00   1.510E-01   0.000E+00   1.237E-01   0.000E+00      9.975E+08   1.000E+00   1.000E+00   01000   4.251E-01   4.251E-01  3p2   N/A    N/A    N/A 
   53   9.570683E+03   1.013581E+00   4.553E+14   3.768E+34   2.296E-01      7.896E-01   4.995E-01   8.458E-01   1.774E+00   1.509E-01   0.000E+00   1.237E-01   0.000E+00      9.973E+08   1.000E+00   1.000E+00   01000   4.258E-01   4.258E-01  3p2   N/A    N/A    N/A 
   54   9.630501E+03   1.030014E+00   4.542E+14   3.689E+34   2.290E-01      7.886E-01   4.985E-01   8.446E-01   1.773E+00   1.507E-01   0.000E+00   1.236E-01   0.000E+00      9.970E+08   1.000E+00   1.000E+00   01000   4.265E-01   4.265E-01  3p2   N/A    N/A    N/A 
   55   9.689585E+03   1.046245E+00   4.530E+14   3.612E+34   2.285E-01      7.876E-01   4.975E-01   8.434E-01   1.772E+00   1.506E-01   0.000E+00   1.235E-01   0.000E+00      9.968E+08   1.000E+00   1.000E+00   01000   4.272E-01   4.272E-01  3p2   N/A    N/A    N/A 
   56   9.747958E+03   1.062281E+00   4.520E+14   3.535E+34   2.280E-01      7.866E-01   4.966E-01   8.422E-01   1.771E+00   1.505E-01   0.000E+00   1.234E-01   0.000E+00      9.966E+08   1.000E+00   1.000E+00   01000   4.278E-01   4.278E-01  3p2   N/A    N/A    N/A 
   57   9.805639E+03   1.078127E+00   4.509E+14   3.459E+34   2.275E-01      7.856E-01   4.956E-01   8.410E-01   1.770E+00   1.504E-01   0.000E+00   1.233E-01   0.000E+00      9.963E+08   1.000E+00   1.000E+00   01000   4.285E-01   4.285E-01  3p2   N/A    N/A    N/A 
   58   9.862650E+03   1.093788E+00   4.498E+14   3.385E+34   2.270E-01      7.846E-01   4.947E-01   8.398E-01   1.769E+00   1.503E-01   0.000E+00   1.232E-01   0.000E+00      9.961E+08   1.000E+00   1.000E+00   01000   4.292E-01   4.292E-01  3p2   N/A    N/A    N/A 
   59   9.919009E+03   1.109270E+00   4.487E+14   3.311E+34   2.265E-01      7.837E-01   4.938E-01   8.387E-01   1.768E+00   1.502E-01   0.000E+00   1.231E-01   0.000E+00      9.958E+08   1.000E+00   1.000E+00   01000   4.299E-01   4.299E-01  3p2   N/A    N/A    N/A 
   60   9.974735E+03   1.124579E+00   4.477E+14   3.238E+34   2.260E-01      7.827E-01   4.928E-01   8.375E-01   1.767E+00   1.501E-01   0.000E+00   1.230E-01   0.000E+00      9.955E+08   1.000E+00   1.000E+00   01000   4.305E-01   4.305E-01  3p2   N/A    N/A    N/A 
   61   1.002985E+04   1.139718E+00   4.467E+14   3.165E+34   2.256E-01      7.818E-01   4.919E-01   8.364E-01   1.766E+00   1.500E-01   0.000E+00   1.229E-01   0.000E+00      9.953E+08   1.000E+00   1.000E+00   01000   4.312E-01   4.312E-01  3p2   N/A    N/A    N/A 
   62   1.008436E+04   1.154693E+00   4.456E+14   3.094E+34   2.251E-01      7.808E-01   4.911E-01   8.353E-01   1.765E+00   1.499E-01   0.000E+00   1.228E-01   0.000E+00      9.950E+08   1.000E+00   1.000E+00   01000   4.318E-01   4.318E-01  3p2   N/A    N/A    N/A 
   63   1.013828E+04   1.169508E+00   4.446E+14   3.023E+34   2.246E-01      7.799E-01   4.902E-01   8.342E-01   1.764E+00   1.498E-01   0.000E+00   1.228E-01   0.000E+00      9.947E+08   1.000E+00   1.000E+00   01000   4.325E-01   4.325E-01  3p2   N/A    N/A    N/A 
   64   1.019164E+04   1.184167E+00   4.436E+14   2.953E+34   2.242E-01      7.789E-01   4.893E-01   8.331E-01   1.763E+00   1.497E-01   0.000E+00   1.227E-01   0.000E+00      9.944E+08   1.000E+00   1.000E+00   01000   4.331E-01   4.331E-01  3p2   N/A    N/A    N/A 
   65   1.024445E+04   1.198686E+00   4.426E+14   2.884E+34   2.237E-01      7.780E-01   4.885E-01   8.319E-01   1.762E+00   1.496E-01   0.000E+00   1.226E-01   0.000E+00      9.941E+08   1.000E+00   1.000E+00   01000   4.338E-01   4.338E-01  3p2   N/A    N/A    N/A 
   66   1.029672E+04   1.214461E+00   4.397E+14   2.817E+34   2.224E-01      7.752E-01   4.860E-01   8.287E-01   1.759E+00   1.493E-01   0.000E+00   1.223E-01   0.000E+00      9.932E+08   1.000E+00   1.000E+00   01000   4.356E-01   4.356E-01  3p2   N/A    N/A    N/A 
   67   1.034846E+04   1.230077E+00   4.369E+14   2.751E+34   2.210E-01      7.725E-01   4.835E-01   8.255E-01   1.756E+00   1.490E-01   0.000E+00   1.221E-01   0.000E+00      9.923E+08   1.000E+00   1.000E+00   01000   4.375E-01   4.375E-01  3p2   N/A    N/A    N/A 
   68   1.039969E+04   1.245539E+00   4.340E+14   2.686E+34   2.197E-01      7.698E-01   4.811E-01   8.223E-01   1.753E+00   1.487E-01   0.000E+00   1.219E-01   0.000E+00      9.913E+08   1.000E+00   1.000E+00   01000   4.394E-01   4.394E-01  3p2   N/A    N/A    N/A 
   69   1.045043E+04   1.260850E+00   4.312E+14   2.621E+34   2.184E-01      7.670E-01   4.787E-01   8.191E-01   1.750E+00   1.484E-01   0.000E+00   1.216E-01   0.000E+00      9.902E+08   1.000E+00   1.000E+00   01000   4.412E-01   4.412E-01  3p2   N/A    N/A    N/A 
   70   1.050067E+04   1.276014E+00   4.284E+14   2.557E+34   2.171E-01      7.643E-01   4.763E-01   8.160E-01   1.748E+00   1.481E-01   0.000E+00   1.214E-01   0.000E+00      9.891E+08   1.000E+00   1.000E+00   01000   4.431E-01   4.431E-01  3p2   N/A    N/A    N/A 
   71   1.055044E+04   1.291034E+00   4.257E+14   2.493E+34   2.158E-01      7.616E-01   4.740E-01   8.128E-01   1.745E+00   1.478E-01   0.000E+00   1.211E-01   0.000E+00      9.879E+08   1.000E+00   1.000E+00   01000   4.449E-01   4.449E-01  3p2   N/A    N/A    N/A 
   72   1.059974E+04   1.305914E+00   4.229E+14   2.430E+34   2.146E-01      7.589E-01   4.716E-01   8.097E-01   1.742E+00   1.475E-01   0.000E+00   1.209E-01   0.000E+00      9.867E+08   1.000E+00   1.000E+00   01000   4.468E-01   4.468E-01  3p2   N/A    N/A    N/A 
   73   1.064859E+04   1.320657E+00   4.202E+14   2.368E+34   2.133E-01      7.562E-01   4.693E-01   8.066E-01   1.739E+00   1.472E-01   0.000E+00   1.207E-01   0.000E+00      9.854E+08   1.000E+00   1.000E+00   01000   4.486E-01   4.486E-01  3p2   N/A    N/A    N/A 
   74   1.069699E+04   1.335265E+00   4.176E+14   2.306E+34   2.121E-01      7.535E-01   4.671E-01   8.035E-01   1.737E+00   1.469E-01   0.000E+00   1.204E-01   0.000E+00      9.840E+08   1.862E+06   1.000E+00   01000   4.505E-01   4.505E-01  3p2   N/A    N/A    N/A 
   75   1.074496E+04   1.349743E+00   4.149E+14   2.245E+34   2.108E-01      7.508E-01   4.648E-01   8.004E-01   1.734E+00   1.466E-01   0.000E+00   1.202E-01   0.000E+00      9.827E+08   2.888E+07   1.000E+00   01000   4.523E-01   4.523E-01  3p2   N/A    N/A    N/A 
   76   1.079250E+04   1.364092E+00   4.123E+14   2.184E+34   2.096E-01      7.482E-01   4.625E-01   7.973E-01   1.731E+00   1.464E-01   0.000E+00   1.200E-01   0.000E+00      9.812E+08   6.414E+07   1.000E+00   01000   4.541E-01   4.541E-01  3p2   N/A    N/A    N/A 
   77   1.083963E+04   1.378316E+00   4.097E+14   2.124E+34   2.084E-01      7.455E-01   4.603E-01   7.943E-01   1.728E+00   1.461E-01   0.000E+00   1.197E-01   0.000E+00      9.797E+08   1.071E+08   1.000E+00   01000   4.560E-01   4.560E-01  3p2   N/A    N/A    N/A 
   78   1.088635E+04   1.392417E+00   4.071E+14   2.065E+34   2.072E-01      7.428E-01   4.581E-01   7.912E-01   1.726E+00   1.458E-01   0.000E+00   1.195E-01   0.000E+00      9.782E+08   1.568E+08   1.000E+00   01000   4.578E-01   4.578E-01  3p2   N/A    N/A    N/A 
   79   1.093268E+04   1.406399E+00   4.045E+14   2.006E+34   2.060E-01      7.402E-01   4.558E-01   7.882E-01   1.723E+00   1.455E-01   0.000E+00   1.193E-01   0.000E+00      9.766E+08   2.121E+08   1.000E+00   01000   4.596E-01   4.596E-01  3p2   N/A    N/A    N/A 
   80   1.097862E+04   1.420326E+00   4.016E+14   1.949E+34   2.046E-01      7.372E-01   4.533E-01   7.847E-01   1.720E+00   1.452E-01   0.000E+00   1.190E-01   0.000E+00      9.747E+08   2.819E+08   1.000E+00   01000   4.617E-01   4.617E-01  3p2   N/A    N/A    N/A 
   81   1.102417E+04   1.434221E+00   3.981E+14   1.896E+34   2.030E-01      7.336E-01   4.503E-01   7.806E-01   1.716E+00   1.448E-01   0.000E+00   1.187E-01   0.000E+00      9.724E+08   3.698E+08   1.000E+00   01000   4.642E-01   4.642E-01  3p2   N/A    N/A    N/A 
   82   1.106935E+04   1.448002E+00   3.947E+14   1.844E+34   2.015E-01      7.301E-01   4.473E-01   7.765E-01   1.713E+00   1.444E-01   0.000E+00   1.184E-01   0.000E+00      9.699E+08   4.626E+08   1.000E+00   01000   4.667E-01   4.667E-01  3p2   N/A    N/A    N/A 
   83   1.111417E+04   1.461671E+00   3.914E+14   1.792E+34   1.999E-01      7.266E-01   4.443E-01   7.725E-01   1.709E+00   1.440E-01   0.000E+00   1.181E-01   0.000E+00      9.674E+08   5.577E+08   1.000E+00   01000   4.692E-01   4.692E-01  3p2   N/A    N/A    N/A 
   84   1.115863E+04   1.475231E+00   3.880E+14   1.740E+34   1.983E-01      7.231E-01   4.413E-01   7.684E-01   1.705E+00   1.437E-01   0.000E+00   1.178E-01   0.000E+00      9.648E+08   6.532E+08   1.000E+00   01000   4.717E-01   4.717E-01  3p2   N/A    N/A    N/A 
   85   1.120273E+04   1.488684E+00   3.847E+14   1.689E+34   1.968E-01      7.197E-01   4.382E-01   7.644E-01   1.702E+00   1.433E-01   0.000E+00   1.175E-01   0.000E+00      9.621E+08   7.467E+08   1.000E+00   01000   4.742E-01   4.742E-01  3p2   N/A    N/A    N/A 
   86   1.124649E+04   1.502032E+00   3.814E+14   1.638E+34   1.952E-01      7.162E-01   4.351E-01   7.604E-01   1.698E+00   1.429E-01   0.000E+00   1.172E-01   0.000E+00      9.593E+08   8.362E+08   1.000E+00   01000   4.767E-01   4.767E-01  3p2   N/A    N/A    N/A 
   87   1.128992E+04   1.515276E+00   3.782E+14   1.587E+34   1.937E-01      7.128E-01   4.321E-01   7.564E-01   1.694E+00   1.425E-01   0.000E+00   1.168E-01   0.000E+00      9.564E+08   9.203E+08   1.000E+00   01000   4.792E-01   4.792E-01  3p2   N/A    N/A    N/A 
   88   1.133301E+04   1.528420E+00   3.749E+14   1.537E+34   1.922E-01      7.095E-01   4.289E-01   7.525E-01   1.691E+00   1.422E-01   0.000E+00   1.165E-01   0.000E+00      9.534E+08   9.982E+08   1.000E+00   01000   4.817E-01   4.817E-01  3p2   N/A    N/A    N/A 
   89   1.137577E+04   1.541464E+00   3.717E+14   1.487E+34   1.907E-01      7.061E-01   4.257E-01   7.485E-01   1.687E+00   1.418E-01   0.000E+00   1.162E-01   0.000E+00      9.503E+08   1.071E+09   1.000E+00   01000   4.842E-01   4.842E-01  3p2   N/A    N/A    N/A 
