         5       653       401       557

EOS                                                                            

  i            rad           emas         rho         pres          nb           kf(e)      kf(mu)       kf(p)       kf(n)      kf(la)      kf(S-)      kf(S0)      kf(S+)         Tc(n)       Tc(p)      Tc(la)    Durca        mstn        mstp  nSF   Acel   Aion   Zion
   12   3.146284E+03   4.994840E-02   7.333E+14   5.791E+34   4.158E-01      8.948E-01   7.156E-01   1.027E+00   2.239E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      4.622E+08   1.000E+00   1.000E+00   00000   6.230E-01   4.176E-01  3p2   N/A    N/A    N/A 
   13   3.231360E+03   5.380836E-02   7.309E+14   5.732E+34   4.145E-01      8.934E-01   7.138E-01   1.025E+00   2.237E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      4.656E+08   1.000E+00   1.000E+00   00000   6.237E-01   4.181E-01  3p2   N/A    N/A    N/A 
   14   3.312177E+03   5.747513E-02   7.286E+14   5.676E+34   4.133E-01      8.920E-01   7.121E-01   1.023E+00   2.235E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      4.688E+08   1.000E+00   1.000E+00   00000   6.244E-01   4.187E-01  3p2   N/A    N/A    N/A 
   15   3.389232E+03   6.152336E-02   7.263E+14   5.619E+34   4.121E-01      8.906E-01   7.103E-01   1.021E+00   2.233E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      4.721E+08   1.000E+00   1.000E+00   00000   6.250E-01   4.192E-01  3p2   N/A    N/A    N/A 
   16   3.462934E+03   6.586589E-02   7.239E+14   5.562E+34   4.108E-01      8.891E-01   7.085E-01   1.019E+00   2.231E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      4.756E+08   1.000E+00   1.000E+00   00000   6.257E-01   4.198E-01  3p2   N/A    N/A    N/A 
   17   3.533625E+03   7.003105E-02   7.215E+14   5.507E+34   4.096E-01      8.877E-01   7.067E-01   1.017E+00   2.229E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      4.789E+08   1.000E+00   1.000E+00   00000   6.264E-01   4.203E-01  3p2   N/A    N/A    N/A 
   18   3.601596E+03   7.403590E-02   7.193E+14   5.454E+34   4.084E-01      8.864E-01   7.051E-01   1.015E+00   2.227E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      4.821E+08   1.000E+00   1.000E+00   00000   6.270E-01   4.208E-01  3p2   N/A    N/A    N/A 
   19   3.667094E+03   7.789504E-02   7.171E+14   5.403E+34   4.073E-01      8.851E-01   7.034E-01   1.014E+00   2.225E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      4.852E+08   1.000E+00   1.000E+00   00000   6.277E-01   4.213E-01  3p2   N/A    N/A    N/A 
   20   3.730332E+03   8.162104E-02   7.151E+14   5.354E+34   4.062E-01      8.838E-01   7.018E-01   1.012E+00   2.223E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      4.882E+08   1.000E+00   1.000E+00   00000   6.283E-01   4.218E-01  3p2   N/A    N/A    N/A 
   21   3.791496E+03   8.522483E-02   7.131E+14   5.306E+34   4.052E-01      8.826E-01   7.003E-01   1.010E+00   2.222E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      4.911E+08   1.000E+00   1.000E+00   00000   6.289E-01   4.223E-01  3p2   N/A    N/A    N/A 
   22   3.850748E+03   8.876927E-02   7.111E+14   5.260E+34   4.041E-01      8.814E-01   6.988E-01   1.009E+00   2.220E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      4.939E+08   1.000E+00   1.000E+00   00000   6.294E-01   4.228E-01  3p2   N/A    N/A    N/A 
   23   3.908230E+03   9.310062E-02   7.089E+14   5.211E+34   4.030E-01      8.801E-01   6.971E-01   1.007E+00   2.218E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      4.972E+08   1.000E+00   1.000E+00   00000   6.301E-01   4.233E-01  3p2   N/A    N/A    N/A 
   24   3.964069E+03   9.730815E-02   7.068E+14   5.163E+34   4.018E-01      8.788E-01   6.955E-01   1.005E+00   2.216E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.003E+08   1.000E+00   1.000E+00   00000   6.307E-01   4.238E-01  3p2   N/A    N/A    N/A 
   25   4.018379E+03   1.014004E-01   7.047E+14   5.117E+34   4.007E-01      8.775E-01   6.938E-01   1.003E+00   2.214E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.034E+08   1.000E+00   1.000E+00   00000   6.313E-01   4.243E-01  3p2   N/A    N/A    N/A 
   26   4.071258E+03   1.053849E-01   7.027E+14   5.071E+34   3.997E-01      8.762E-01   6.923E-01   1.002E+00   2.212E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.064E+08   1.000E+00   1.000E+00   00000   6.319E-01   4.248E-01  3p2   N/A    N/A    N/A 
   27   4.122799E+03   1.092685E-01   7.007E+14   5.027E+34   3.986E-01      8.750E-01   6.907E-01   9.999E-01   2.211E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.094E+08   1.000E+00   1.000E+00   00000   6.325E-01   4.253E-01  3p2   N/A    N/A    N/A 
   28   4.173081E+03   1.130573E-01   6.988E+14   4.984E+34   3.976E-01      8.739E-01   6.892E-01   9.982E-01   2.209E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.122E+08   1.000E+00   1.000E+00   00000   6.331E-01   4.257E-01  3p2   N/A    N/A    N/A 
   29   4.222181E+03   1.167570E-01   6.969E+14   4.942E+34   3.966E-01      8.727E-01   6.878E-01   9.967E-01   2.207E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.150E+08   1.000E+00   1.000E+00   00000   6.336E-01   4.262E-01  3p2   N/A    N/A    N/A 
   30   4.270164E+03   1.203726E-01   6.951E+14   4.901E+34   3.957E-01      8.716E-01   6.863E-01   9.951E-01   2.206E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.178E+08   1.000E+00   1.000E+00   00000   6.342E-01   4.267E-01  3p2   N/A    N/A    N/A 
   31   4.317093E+03   1.239088E-01   6.933E+14   4.861E+34   3.947E-01      8.705E-01   6.849E-01   9.936E-01   2.204E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.205E+08   1.000E+00   1.000E+00   00000   6.347E-01   4.271E-01  3p2   N/A    N/A    N/A 
   32   4.363023E+03   1.273696E-01   6.915E+14   4.822E+34   3.938E-01      8.694E-01   6.835E-01   9.921E-01   2.202E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.232E+08   1.000E+00   1.000E+00   00000   6.353E-01   4.275E-01  3p2   N/A    N/A    N/A 
   33   4.408006E+03   1.309308E-01   6.897E+14   4.782E+34   3.929E-01      8.683E-01   6.821E-01   9.905E-01   2.201E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.259E+08   1.000E+00   1.000E+00   00000   6.358E-01   4.280E-01  3p2   N/A    N/A    N/A 
   34   4.452089E+03   1.350961E-01   6.878E+14   4.742E+34   3.918E-01      8.670E-01   6.805E-01   9.889E-01   2.199E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.289E+08   1.000E+00   1.000E+00   00000   6.364E-01   4.285E-01  3p2   N/A    N/A    N/A 
   35   4.495316E+03   1.391805E-01   6.858E+14   4.702E+34   3.908E-01      8.658E-01   6.790E-01   9.872E-01   2.197E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.319E+08   1.000E+00   1.000E+00   00000   6.370E-01   4.290E-01  3p2   N/A    N/A    N/A 
   36   4.537727E+03   1.431878E-01   6.839E+14   4.662E+34   3.898E-01      8.646E-01   6.775E-01   9.856E-01   2.196E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.348E+08   1.000E+00   1.000E+00   00000   6.376E-01   4.294E-01  3p2   N/A    N/A    N/A 
   37   4.579360E+03   1.471215E-01   6.821E+14   4.624E+34   3.888E-01      8.635E-01   6.760E-01   9.840E-01   2.194E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.377E+08   1.000E+00   1.000E+00   00000   6.381E-01   4.299E-01  3p2   N/A    N/A    N/A 
   38   4.620249E+03   1.509851E-01   6.803E+14   4.586E+34   3.878E-01      8.623E-01   6.746E-01   9.824E-01   2.192E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.405E+08   1.000E+00   1.000E+00   00000   6.387E-01   4.304E-01  3p2   N/A    N/A    N/A 
   39   4.660427E+03   1.547814E-01   6.785E+14   4.549E+34   3.869E-01      8.612E-01   6.731E-01   9.809E-01   2.191E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.433E+08   1.000E+00   1.000E+00   00000   6.392E-01   4.308E-01  3p2   N/A    N/A    N/A 
   40   4.699924E+03   1.585133E-01   6.767E+14   4.512E+34   3.860E-01      8.601E-01   6.717E-01   9.794E-01   2.189E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.460E+08   1.000E+00   1.000E+00   00000   6.398E-01   4.313E-01  3p2   N/A    N/A    N/A 
   41   4.738768E+03   1.621836E-01   6.750E+14   4.476E+34   3.850E-01      8.590E-01   6.703E-01   9.779E-01   2.187E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.487E+08   1.000E+00   1.000E+00   00000   6.403E-01   4.317E-01  3p2   N/A    N/A    N/A 
   42   4.776986E+03   1.657947E-01   6.733E+14   4.441E+34   3.841E-01      8.579E-01   6.689E-01   9.764E-01   2.186E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.514E+08   1.000E+00   1.000E+00   00000   6.408E-01   4.322E-01  3p2   N/A    N/A    N/A 
   43   4.814601E+03   1.693488E-01   6.716E+14   4.406E+34   3.832E-01      8.569E-01   6.676E-01   9.749E-01   2.184E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.541E+08   1.000E+00   1.000E+00   00000   6.414E-01   4.326E-01  3p2   N/A    N/A    N/A 
   44   4.851638E+03   1.728483E-01   6.700E+14   4.372E+34   3.824E-01      8.558E-01   6.662E-01   9.735E-01   2.183E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.567E+08   1.000E+00   1.000E+00   00000   6.419E-01   4.330E-01  3p2   N/A    N/A    N/A 
   45   4.888118E+03   1.762952E-01   6.683E+14   4.338E+34   3.815E-01      8.548E-01   6.649E-01   9.720E-01   2.181E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.593E+08   1.000E+00   1.000E+00   00000   6.424E-01   4.335E-01  3p2   N/A    N/A    N/A 
   46   4.924061E+03   1.796914E-01   6.667E+14   4.305E+34   3.806E-01      8.538E-01   6.636E-01   9.706E-01   2.180E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.618E+08   1.000E+00   1.000E+00   00000   6.429E-01   4.339E-01  3p2   N/A    N/A    N/A 
   47   4.959488E+03   1.830387E-01   6.652E+14   4.272E+34   3.798E-01      8.527E-01   6.623E-01   9.692E-01   2.178E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.644E+08   1.000E+00   1.000E+00   00000   6.434E-01   4.343E-01  3p2   N/A    N/A    N/A 
   48   4.994414E+03   1.863388E-01   6.636E+14   4.239E+34   3.789E-01      8.518E-01   6.610E-01   9.679E-01   2.177E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.668E+08   1.000E+00   1.000E+00   00000   6.439E-01   4.347E-01  3p2   N/A    N/A    N/A 
   49   5.028860E+03   1.902474E-01   6.618E+14   4.206E+34   3.780E-01      8.506E-01   6.595E-01   9.663E-01   2.175E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.697E+08   1.000E+00   1.000E+00   00000   6.444E-01   4.352E-01  3p2   N/A    N/A    N/A 
   50   5.062840E+03   1.941751E-01   6.601E+14   4.172E+34   3.771E-01      8.495E-01   6.581E-01   9.648E-01   2.173E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.725E+08   1.000E+00   1.000E+00   00000   6.450E-01   4.356E-01  3p2   N/A    N/A    N/A 
   51   5.096370E+03   1.980508E-01   6.583E+14   4.140E+34   3.761E-01      8.484E-01   6.566E-01   9.633E-01   2.172E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.753E+08   1.000E+00   1.000E+00   00000   6.455E-01   4.361E-01  3p2   N/A    N/A    N/A 
   52   5.129464E+03   2.018761E-01   6.566E+14   4.107E+34   3.752E-01      8.473E-01   6.552E-01   9.617E-01   2.170E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.781E+08   1.000E+00   1.000E+00   00000   6.461E-01   4.366E-01  3p2   N/A    N/A    N/A 
   53   5.162136E+03   2.056526E-01   6.549E+14   4.075E+34   3.743E-01      8.462E-01   6.538E-01   9.602E-01   2.169E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.808E+08   1.000E+00   1.000E+00   00000   6.466E-01   4.370E-01  3p2   N/A    N/A    N/A 
   54   5.194400E+03   2.093820E-01   6.532E+14   4.044E+34   3.734E-01      8.451E-01   6.524E-01   9.587E-01   2.167E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.836E+08   1.000E+00   1.000E+00   00000   6.471E-01   4.375E-01  3p2   N/A    N/A    N/A 
   55   5.226269E+03   2.130656E-01   6.516E+14   4.012E+34   3.725E-01      8.440E-01   6.510E-01   9.573E-01   2.165E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.863E+08   1.000E+00   1.000E+00   00000   6.477E-01   4.379E-01  3p2   N/A    N/A    N/A 
   56   5.257753E+03   2.167048E-01   6.499E+14   3.982E+34   3.716E-01      8.430E-01   6.496E-01   9.558E-01   2.164E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.890E+08   1.000E+00   1.000E+00   00000   6.482E-01   4.384E-01  3p2   N/A    N/A    N/A 
   57   5.288865E+03   2.203010E-01   6.483E+14   3.951E+34   3.708E-01      8.419E-01   6.483E-01   9.543E-01   2.162E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.916E+08   1.000E+00   1.000E+00   00000   6.487E-01   4.388E-01  3p2   N/A    N/A    N/A 
   58   5.319615E+03   2.238553E-01   6.467E+14   3.921E+34   3.699E-01      8.409E-01   6.469E-01   9.529E-01   2.161E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.943E+08   1.000E+00   1.000E+00   00000   6.492E-01   4.392E-01  3p2   N/A    N/A    N/A 
   59   5.350013E+03   2.273690E-01   6.452E+14   3.891E+34   3.691E-01      8.399E-01   6.456E-01   9.515E-01   2.159E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.969E+08   1.000E+00   1.000E+00   00000   6.497E-01   4.397E-01  3p2   N/A    N/A    N/A 
   60   5.380070E+03   2.308432E-01   6.436E+14   3.862E+34   3.682E-01      8.388E-01   6.443E-01   9.501E-01   2.158E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      5.994E+08   1.000E+00   1.000E+00   00000   6.502E-01   4.401E-01  3p2   N/A    N/A    N/A 
   61   5.409795E+03   2.342791E-01   6.421E+14   3.833E+34   3.674E-01      8.378E-01   6.430E-01   9.487E-01   2.156E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.020E+08   1.000E+00   1.000E+00   00000   6.507E-01   4.405E-01  3p2   N/A    N/A    N/A 
   62   5.439197E+03   2.376775E-01   6.405E+14   3.804E+34   3.666E-01      8.369E-01   6.417E-01   9.474E-01   2.155E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.045E+08   1.000E+00   1.000E+00   00000   6.512E-01   4.410E-01  3p2   N/A    N/A    N/A 
   63   5.468284E+03   2.410397E-01   6.390E+14   3.775E+34   3.658E-01      8.359E-01   6.404E-01   9.460E-01   2.153E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.070E+08   1.000E+00   1.000E+00   00000   6.517E-01   4.414E-01  3p2   N/A    N/A    N/A 
   64   5.497065E+03   2.443664E-01   6.375E+14   3.747E+34   3.650E-01      8.349E-01   6.391E-01   9.447E-01   2.152E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.095E+08   1.000E+00   1.000E+00   00000   6.522E-01   4.418E-01  3p2   N/A    N/A    N/A 
   65   5.525547E+03   2.476586E-01   6.360E+14   3.719E+34   3.642E-01      8.339E-01   6.378E-01   9.433E-01   2.150E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.120E+08   1.000E+00   1.000E+00   00000   6.527E-01   4.422E-01  3p2   N/A    N/A    N/A 
   66   5.553740E+03   2.509174E-01   6.346E+14   3.691E+34   3.634E-01      8.330E-01   6.366E-01   9.420E-01   2.149E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.144E+08   1.000E+00   1.000E+00   00000   6.532E-01   4.426E-01  3p2   N/A    N/A    N/A 
   67   5.581648E+03   2.541432E-01   6.331E+14   3.664E+34   3.626E-01      8.320E-01   6.353E-01   9.407E-01   2.148E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.169E+08   1.000E+00   1.000E+00   00000   6.537E-01   4.431E-01  3p2   N/A    N/A    N/A 
   68   5.609280E+03   2.573372E-01   6.317E+14   3.637E+34   3.618E-01      8.311E-01   6.341E-01   9.394E-01   2.146E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.193E+08   1.000E+00   1.000E+00   00000   6.541E-01   4.435E-01  3p2   N/A    N/A    N/A 
   69   5.636643E+03   2.605680E-01   6.302E+14   3.610E+34   3.610E-01      8.301E-01   6.328E-01   9.380E-01   2.145E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.218E+08   1.000E+00   1.000E+00   00000   6.546E-01   4.439E-01  3p2   N/A    N/A    N/A 
   70   5.663743E+03   2.642852E-01   6.286E+14   3.583E+34   3.601E-01      8.290E-01   6.314E-01   9.365E-01   2.143E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.246E+08   1.000E+00   1.000E+00   00000   6.552E-01   4.443E-01  3p2   N/A    N/A    N/A 
   71   5.690585E+03   2.679671E-01   6.270E+14   3.556E+34   3.593E-01      8.279E-01   6.300E-01   9.350E-01   2.141E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.273E+08   1.000E+00   1.000E+00   00000   6.557E-01   4.448E-01  3p2   N/A    N/A    N/A 
   72   5.717178E+03   2.716148E-01   6.254E+14   3.529E+34   3.584E-01      8.269E-01   6.286E-01   9.336E-01   2.140E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.300E+08   1.000E+00   1.000E+00   00000   6.562E-01   4.453E-01  3p2   N/A    N/A    N/A 
   73   5.743525E+03   2.752287E-01   6.238E+14   3.502E+34   3.576E-01      8.258E-01   6.272E-01   9.321E-01   2.138E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.327E+08   1.000E+00   1.000E+00   00000   6.568E-01   4.457E-01  3p2   N/A    N/A    N/A 
   74   5.769631E+03   2.788097E-01   6.222E+14   3.476E+34   3.567E-01      8.248E-01   6.258E-01   9.307E-01   2.137E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.354E+08   1.000E+00   1.000E+00   00000   6.573E-01   4.462E-01  3p2   N/A    N/A    N/A 
   75   5.795505E+03   2.823588E-01   6.206E+14   3.450E+34   3.559E-01      8.237E-01   6.244E-01   9.292E-01   2.135E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.381E+08   1.000E+00   1.000E+00   00000   6.578E-01   4.467E-01  3p2   N/A    N/A    N/A 
   76   5.821149E+03   2.858763E-01   6.190E+14   3.424E+34   3.550E-01      8.227E-01   6.231E-01   9.278E-01   2.134E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.407E+08   1.000E+00   1.000E+00   00000   6.583E-01   4.471E-01  3p2   N/A    N/A    N/A 
   77   5.846569E+03   2.893632E-01   6.175E+14   3.398E+34   3.542E-01      8.217E-01   6.217E-01   9.264E-01   2.132E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.434E+08   1.000E+00   1.000E+00   00000   6.589E-01   4.476E-01  3p2   N/A    N/A    N/A 
   78   5.871770E+03   2.928200E-01   6.160E+14   3.373E+34   3.533E-01      8.206E-01   6.203E-01   9.250E-01   2.131E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.460E+08   1.000E+00   1.000E+00   00000   6.594E-01   4.480E-01  3p2   N/A    N/A    N/A 
   79   5.896757E+03   2.962474E-01   6.144E+14   3.348E+34   3.525E-01      8.196E-01   6.190E-01   9.236E-01   2.129E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.486E+08   1.000E+00   1.000E+00   00000   6.599E-01   4.485E-01  3p2   N/A    N/A    N/A 
   80   5.921534E+03   2.996459E-01   6.129E+14   3.323E+34   3.517E-01      8.186E-01   6.177E-01   9.222E-01   2.127E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.512E+08   1.000E+00   1.000E+00   00000   6.604E-01   4.489E-01  3p2   N/A    N/A    N/A 
   81   5.946104E+03   3.030162E-01   6.115E+14   3.298E+34   3.509E-01      8.176E-01   6.163E-01   9.208E-01   2.126E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.538E+08   1.000E+00   1.000E+00   00000   6.609E-01   4.494E-01  3p2   N/A    N/A    N/A 
   82   5.970474E+03   3.063590E-01   6.100E+14   3.273E+34   3.501E-01      8.166E-01   6.150E-01   9.194E-01   2.124E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.564E+08   1.000E+00   1.000E+00   00000   6.614E-01   4.498E-01  3p2   N/A    N/A    N/A 
   83   5.994646E+03   3.096747E-01   6.085E+14   3.249E+34   3.493E-01      8.156E-01   6.137E-01   9.180E-01   2.123E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.589E+08   1.000E+00   1.000E+00   00000   6.619E-01   4.502E-01  3p2   N/A    N/A    N/A 
   84   6.018625E+03   3.129638E-01   6.070E+14   3.225E+34   3.485E-01      8.146E-01   6.124E-01   9.167E-01   2.121E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.614E+08   1.000E+00   1.000E+00   00000   6.624E-01   4.507E-01  3p2   N/A    N/A    N/A 
   85   6.042414E+03   3.162269E-01   6.056E+14   3.201E+34   3.477E-01      8.137E-01   6.111E-01   9.153E-01   2.120E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.639E+08   1.000E+00   1.000E+00   00000   6.629E-01   4.511E-01  3p2   N/A    N/A    N/A 
   86   6.066018E+03   3.194646E-01   6.042E+14   3.177E+34   3.469E-01      8.127E-01   6.098E-01   9.140E-01   2.119E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.663E+08   1.000E+00   1.000E+00   00000   6.634E-01   4.516E-01  3p2   N/A    N/A    N/A 
   87   6.089439E+03   3.226772E-01   6.027E+14   3.153E+34   3.462E-01      8.117E-01   6.086E-01   9.127E-01   2.117E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.688E+08   1.000E+00   1.000E+00   00000   6.639E-01   4.520E-01  3p2   N/A    N/A    N/A 
   88   6.112681E+03   3.258654E-01   6.013E+14   3.130E+34   3.454E-01      8.108E-01   6.073E-01   9.114E-01   2.116E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.712E+08   1.000E+00   1.000E+00   00000   6.644E-01   4.524E-01  3p2   N/A    N/A    N/A 
   89   6.135748E+03   3.290294E-01   5.999E+14   3.107E+34   3.446E-01      8.098E-01   6.060E-01   9.101E-01   2.114E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.737E+08   1.000E+00   1.000E+00   00000   6.648E-01   4.529E-01  3p2   N/A    N/A    N/A 
