#   Time in years,  Te_inf includes ephi
#   Temp and Lum are local values, i.e. no ephi
#
#
#        Time= 1.000E-10      Te_inf 6.450E+06
#
# zone       Rad [m]       Rho [gm/cc]        exp(phi)           dvol         Temp [K]      Lum [Lsun]           Q_mUrca        lambda_e       lambda_mu         Q_dUrca  
#                                                                        no exp(phi)    no exp(2phi) 
#
    9   4.9524866E+003  5.3654643E+014  7.4384134E-001  1.1825684E+017    8.8260330E+009  5.7595037E+002    2.7770802E+028  4.8622494E+021  3.5240313E+021  0.0000000E+000
    7   4.5545118E+003  5.4812707E+014  7.4042292E-001  1.1745745E+017    8.8705872E+009  4.2175680E+002    2.8096508E+028  4.9814408E+021  3.6504873E+021  0.0000000E+000
    5   4.0712940E+003  5.6064598E+014  7.3671594E-001  1.1656559E+017    8.9191645E+009  2.8330638E+002    2.8458977E+028  5.1104545E+021  3.7870436E+021  0.0000000E+000
    3   3.4338624E+003  5.7527613E+014  7.3237870E-001  1.1545320E+017    8.9763524E+009 -2.5094527E+005    2.8897436E+028  5.2618531E+021  3.9468729E+021  0.0000000E+000
    1   2.3809072E+003  5.9382679E+014  7.2686821E-001  1.1362400E+017    1.2529050E+009  0.0000000E+000    2.8796698E+021  7.1655659E+021  5.8386884E+021  2.0406197E+027
#
#        Time= 1.995E-06      Te_inf 6.449E+06
#
# zone       Rad [m]       Rho [gm/cc]        exp(phi)           dvol         Temp [K]      Lum [Lsun]           Q_mUrca        lambda_e       lambda_mu         Q_dUrca  
#                                                                        no exp(phi)    no exp(2phi) 
#
  363   1.2846322E+004  1.0000000E+010  8.5014877E-001  1.3817143E+016    4.9612466E+009  1.0179331E+003    0.0000000E+000  1.7161962E+018  0.0000000E+000  0.0000000E+000
  361   1.2840639E+004  1.0798819E+010  8.5007670E-001  1.3808834E+016    5.0328026E+009  5.0270195E+002    0.0000000E+000  1.7996848E+018  0.0000000E+000  0.0000000E+000
  359   1.2834938E+004  1.1661449E+010  8.5000433E-001  1.3957849E+016    5.0669268E+009  5.2805970E+002    0.0000000E+000  1.8818124E+018  0.0000000E+000  0.0000000E+000
  357   1.2829160E+004  1.2592987E+010  8.4993065E-001  1.4016572E+016    5.1017150E+009  5.5576971E+002    0.0000000E+000  1.9661812E+018  0.0000000E+000  0.0000000E+000
  355   1.2823382E+004  1.3598938E+010  8.4985698E-001  1.4005135E+016    5.1368162E+009  5.8233424E+002    0.0000000E+000  2.0515634E+018  0.0000000E+000  0.0000000E+000
  353   1.2817604E+004  1.4685247E+010  8.4978332E-001  1.3993703E+016    5.1721035E+009  6.1092766E+002    0.0000000E+000  2.1402126E+018  0.0000000E+000  0.0000000E+000
  351   1.2811826E+004  1.5858332E+010  8.4970966E-001  1.3982276E+016    5.2076390E+009  6.4040183E+002    0.0000000E+000  2.2310134E+018  0.0000000E+000  0.0000000E+000
  349   1.2806048E+004  1.7125125E+010  8.4963601E-001  1.4149082E+016    5.2434257E+009  6.7065819E+002    0.0000000E+000  2.3235544E+018  0.0000000E+000  0.0000000E+000
  347   1.2799911E+004  1.8493112E+010  8.4955745E-001  1.5339375E+016    5.2817202E+009  7.0309959E+002    0.0000000E+000  2.4191042E+018  0.0000000E+000  0.0000000E+000
  345   1.2793562E+004  1.9970376E+010  8.4947601E-001  1.5325594E+016    5.3216431E+009  7.3686713E+002    0.0000000E+000  2.5171995E+018  0.0000000E+000  0.0000000E+000
  343   1.2787212E+004  2.1565647E+010  8.4939457E-001  1.5311820E+016    5.3619175E+009  7.7008014E+002    0.0000000E+000  2.6165110E+018  0.0000000E+000  0.0000000E+000
  341   1.2780863E+004  2.3288352E+010  8.4931313E-001  1.5298052E+016    5.4024590E+009  8.0524155E+002    0.0000000E+000  2.7190893E+018  0.0000000E+000  0.0000000E+000
  339   1.2774514E+004  2.5148669E+010  8.4923171E-001  1.5284290E+016    5.4433095E+009  8.4131585E+002    0.0000000E+000  2.8239361E+018  0.0000000E+000  0.0000000E+000
  337   1.2768039E+004  2.7157591E+010  8.4914862E-001  1.7164691E+016    5.4852907E+009  8.8084468E+002    0.0000000E+000  2.9313285E+018  0.0000000E+000  0.0000000E+000
  335   1.2760365E+004  2.9326990E+010  8.4904956E-001  1.8436616E+016    5.5355128E+009  9.2169482E+002    0.0000000E+000  3.0438798E+018  0.0000000E+000  0.0000000E+000
  333   1.2752691E+004  3.1669685E+010  8.4895051E-001  1.8416544E+016    5.5861997E+009  9.6396781E+002    0.0000000E+000  3.1591852E+018  0.0000000E+000  0.0000000E+000
  331   1.2745016E+004  3.4199519E+010  8.4885146E-001  1.8396483E+016    5.6373536E+009  1.0075962E+003    0.0000000E+000  3.2772914E+018  0.0000000E+000  0.0000000E+000
  329   1.2737342E+004  3.6931440E+010  8.4875243E-001  1.8376434E+016    5.6889766E+009  1.0526932E+003    0.0000000E+000  3.3982451E+018  0.0000000E+000  0.0000000E+000
  327   1.2729668E+004  3.9881593E+010  8.4865342E-001  1.8283113E+016    5.7410700E+009  1.1034546E+003    0.0000000E+000  3.5220824E+018  0.0000000E+000  0.0000000E+000
  325   1.2722062E+004  4.3067409E+010  8.4855459E-001  1.8155642E+016    5.7933893E+009  1.1466439E+003    0.0000000E+000  3.6459494E+018  0.0000000E+000  0.0000000E+000
  323   1.2714464E+004  4.6507714E+010  8.4845580E-001  1.8136020E+016    5.8459209E+009  1.1960734E+003    0.0000000E+000  3.7753204E+018  0.0000000E+000  0.0000000E+000
  321   1.2706865E+004  5.0222838E+010  8.4835702E-001  1.8116409E+016    5.8989180E+009  1.2470756E+003    0.0000000E+000  3.9077123E+018  0.0000000E+000  0.0000000E+000
  319   1.2699267E+004  5.4234732E+010  8.4825826E-001  1.8096809E+016    5.9523812E+009  1.2996470E+003    0.0000000E+000  4.0431928E+018  0.0000000E+000  0.0000000E+000
  317   1.2691668E+004  5.8567103E+010  8.4815950E-001  1.8077220E+016    6.0063105E+009  1.3538473E+003    0.0000000E+000  4.1818334E+018  0.0000000E+000  0.0000000E+000
  315   1.2683728E+004  6.3245553E+010  8.4805609E-001  2.0691791E+016    6.0631868E+009  1.4155089E+003    0.0000000E+000  4.3251940E+018  0.0000000E+000  0.0000000E+000
  313   1.2674594E+004  6.8297726E+010  8.4793638E-001  2.1676609E+016    6.1293416E+009  1.4782900E+003    0.0000000E+000  4.4775026E+018  0.0000000E+000  0.0000000E+000
  311   1.2665461E+004  7.3753476E+010  8.4781669E-001  2.1648359E+016    6.1961916E+009  1.5433033E+003    0.0000000E+000  4.6339462E+018  0.0000000E+000  0.0000000E+000
  309   1.2656327E+004  7.9645042E+010  8.4769701E-001  2.1620128E+016    6.2637369E+009  1.6159221E+003    0.0000000E+000  4.7946460E+018  0.0000000E+000  0.0000000E+000
  307   1.2647193E+004  8.6007237E+010  8.4757736E-001  2.1591917E+016    6.3322152E+009  1.6802084E+003    0.0000000E+000  4.9576447E+018  0.0000000E+000  0.0000000E+000
  305   1.2638060E+004  9.2877656E+010  8.4745772E-001  2.1679842E+016    6.4011766E+009  2.2371053E+003    0.0000000E+000  5.1272042E+018  0.0000000E+000  0.0000000E+000
  303   1.2628821E+004  1.0029690E+011  8.4733564E-001  2.1798101E+016    6.4716501E+009  2.8114149E+003    0.0000000E+000  8.0844720E+018  0.0000000E+000  0.0000000E+000
  301   1.2619576E+004  1.0830880E+011  8.4721342E-001  2.1769256E+016    6.5431851E+009  2.8159390E+003    0.0000000E+000  8.4392713E+018  0.0000000E+000  0.0000000E+000
  299   1.2610331E+004  1.1696071E+011  8.4709122E-001  2.1740431E+016    6.6151524E+009  2.8430652E+003    0.0000000E+000  8.0669762E+018  0.0000000E+000  0.0000000E+000
  297   1.2601086E+004  1.2630375E+011  8.4696904E-001  2.1711626E+016    6.6878218E+009  2.9965403E+003    0.0000000E+000  8.4355916E+018  0.0000000E+000  0.0000000E+000
  295   1.2591841E+004  1.3639313E+011  8.4684688E-001  2.1682842E+016    6.7611852E+009  3.1755066E+003    0.0000000E+000  8.8205698E+018  0.0000000E+000  0.0000000E+000
  293   1.2582228E+004  1.4728847E+011  8.4671943E-001  2.3894304E+016    6.8386868E+009  3.3386715E+003    0.0000000E+000  9.2182880E+018  0.0000000E+000  0.0000000E+000
  291   1.2571803E+004  1.5905415E+011  8.4658028E-001  2.4379095E+016    6.9233003E+009  3.5230925E+003    0.0000000E+000  9.6431261E+018  0.0000000E+000  0.0000000E+000
  289   1.2561378E+004  1.7175969E+011  8.4644115E-001  2.4342577E+016    7.0088060E+009  3.7169365E+003    0.0000000E+000  1.0087462E+019  0.0000000E+000  0.0000000E+000
  287   1.2550954E+004  1.8548017E+011  8.4630204E-001  2.4306088E+016    7.0951954E+009  3.9194961E+003    0.0000000E+000  1.0552400E+019  0.0000000E+000  0.0000000E+000
  285   1.2540529E+004  2.0029668E+011  8.4616295E-001  2.4269627E+016    7.1824353E+009  4.1639942E+003    0.0000000E+000  1.1038683E+019  0.0000000E+000  0.0000000E+000
  283   1.2530104E+004  2.1629675E+011  8.4602389E-001  2.4545468E+016    7.2712080E+009  4.3611653E+003    0.0000000E+000  1.1540389E+019  0.0000000E+000  0.0000000E+000
  281   1.2519342E+004  2.3357494E+011  8.4587899E-001  2.5138960E+016    7.3631812E+009  4.5996430E+003    0.0000000E+000  1.2074917E+019  0.0000000E+000  0.0000000E+000
  279   1.2508511E+004  2.5223334E+011  8.4573292E-001  2.5099693E+016    7.4566412E+009  4.8925534E+003    0.0000000E+000  1.2635225E+019  0.0000000E+000  0.0000000E+000
  277   1.2497679E+004  2.7238221E+011  8.4558687E-001  2.5060458E+016    7.5518395E+009  5.1096034E+003    0.0000000E+000  1.3213914E+019  0.0000000E+000  0.0000000E+000
  275   1.2486848E+004  2.9414061E+011  8.4544085E-001  2.5021255E+016    7.6470566E+009  5.3818956E+003    0.0000000E+000  1.3828832E+019  0.0000000E+000  0.0000000E+000
  273   1.2476017E+004  3.1763711E+011  8.4529486E-001  2.4982085E+016    7.7430600E+009  5.4835891E+003    0.0000000E+000  1.4473623E+019  0.0000000E+000  0.0000000E+000
  271   1.2466216E+004  3.4301056E+011  8.4516265E-001  1.5826910E+016    7.8277296E+009  5.5734370E+003    0.0000000E+000  1.5124228E+019  0.0000000E+000  0.0000000E+000
  269   1.2461245E+004  3.7041089E+011  8.4509498E-001  1.1441272E+016    7.8696752E+009  1.1062474E+004    0.0000000E+000  1.5789861E+019  0.0000000E+000  0.0000000E+000
  267   1.2456274E+004  4.0000000E+011  8.4502731E-001  1.1430208E+016    7.9489179E+009  3.4754019E+002    0.0000000E+000  1.6521975E+019  0.0000000E+000  0.0000000E+000
  265   1.2451305E+004  4.3193633E+011  8.4495968E-001  1.1419153E+016    7.9521466E+009  3.1237023E+002    0.0000000E+000  1.4364261E+019  0.0000000E+000  0.0000000E+000
  263   1.2446337E+004  4.6642248E+011  8.4489206E-001  1.1410929E+016    7.9552776E+009  3.0824662E+002    0.0000000E+000  1.4432756E+019  0.0000000E+000  0.0000000E+000
  261   1.2441368E+004  5.0366204E+011  8.4482444E-001  1.1402709E+016    7.9583655E+009  3.0554779E+002    0.0000000E+000  1.4510340E+019  0.0000000E+000  0.0000000E+000
  259   1.2436400E+004  5.4387484E+011  8.4475683E-001  1.1394491E+016    7.9614205E+009  2.9093694E+002    0.0000000E+000  1.4598408E+019  0.0000000E+000  0.0000000E+000
  257   1.2431431E+004  5.8729825E+011  8.4468922E-001  1.1386277E+016    7.9643462E+009  2.9366159E+002    0.0000000E+000  1.4712090E+019  0.0000000E+000  0.0000000E+000
  255   1.2426462E+004  6.3418863E+011  8.4462162E-001  1.1378066E+016    7.9672771E+009  2.9641342E+002    0.0000000E+000  1.4834967E+019  0.0000000E+000  0.0000000E+000
  253   1.2421369E+004  6.8482278E+011  8.4455223E-001  1.2544453E+016    7.9702873E+009  2.9991090E+002    0.0000000E+000  1.4967556E+019  0.0000000E+000  0.0000000E+000
  251   1.2415622E+004  7.3949959E+011  8.4447339E-001  1.3140139E+016    7.9736977E+009  3.0323857E+002    0.0000000E+000  1.5110663E+019  0.0000000E+000  0.0000000E+000
  249   1.2409875E+004  7.9854185E+011  8.4439455E-001  1.3129161E+016    7.9771143E+009  3.0679815E+002    0.0000000E+000  1.5263789E+019  0.0000000E+000  0.0000000E+000
  247   1.2404128E+004  8.6229809E+011  8.4431572E-001  1.3118189E+016    7.9805374E+009  3.1059556E+002    0.0000000E+000  1.5427263E+019  0.0000000E+000  0.0000000E+000
  245   1.2398381E+004  9.3114469E+011  8.4423690E-001  1.3107221E+016    7.9839671E+009  3.1463719E+002    0.0000000E+000  1.5601447E+019  0.0000000E+000  0.0000000E+000
  243   1.2392634E+004  1.0054880E+012  8.4415809E-001  1.3096258E+016    7.9874037E+009  3.1893669E+002    0.0000000E+000  1.5786736E+019  0.0000000E+000  0.0000000E+000
  241   1.2386887E+004  1.0857670E+012  8.4407928E-001  1.3085299E+016    7.9908472E+009  3.2348902E+002    0.0000000E+000  1.5983470E+019  0.0000000E+000  0.0000000E+000
  239   1.2381139E+004  1.1724556E+012  8.4400048E-001  1.1651902E+016    7.9942978E+009  3.2768283E+002    0.0000000E+000  1.6192229E+019  0.0000000E+000  0.0000000E+000
  237   1.2376664E+004  1.2660654E+012  8.4393869E-001  1.0128136E+016    7.9969902E+009  3.3290976E+002    0.0000000E+000  1.6412912E+019  0.0000000E+000  0.0000000E+000
  235   1.2372209E+004  1.3671491E+012  8.4387717E-001  1.0121554E+016    7.9996764E+009  3.3804409E+002    0.0000000E+000  1.6646685E+019  0.0000000E+000  0.0000000E+000
  233   1.2367754E+004  1.4763034E+012  8.4381566E-001  1.0114974E+016    8.0023663E+009  3.4461804E+002    0.0000000E+000  1.6894173E+019  0.0000000E+000  0.0000000E+000
  231   1.2363299E+004  1.5941727E+012  8.4375415E-001  1.0108397E+016    8.0050669E+009  3.5080567E+002    0.0000000E+000  1.7155845E+019  0.0000000E+000  0.0000000E+000
  229   1.2358844E+004  1.7214528E+012  8.4369264E-001  1.0101822E+016    8.0077737E+009  3.5733446E+002    0.0000000E+000  1.7432676E+019  0.0000000E+000  0.0000000E+000
  227   1.2354389E+004  1.8588950E+012  8.4363115E-001  1.0095250E+016    8.0104869E+009  3.6422381E+002    0.0000000E+000  1.7725485E+019  0.0000000E+000  0.0000000E+000
  225   1.2349934E+004  2.0073107E+012  8.4356965E-001  1.0088679E+016    8.0132065E+009  3.7146535E+002    0.0000000E+000  1.8035171E+019  0.0000000E+000  0.0000000E+000
  223   1.2345466E+004  2.1675761E+012  8.4350795E-001  1.0351794E+016    8.0159406E+009  3.7897666E+002    0.0000000E+000  1.8362729E+019  0.0000000E+000  0.0000000E+000
  221   1.2340799E+004  2.3406371E+012  8.4344312E-001  1.0555108E+016    8.0188059E+009  3.8704438E+002    0.0000000E+000  1.8709347E+019  0.0000000E+000  0.0000000E+000
  219   1.2336132E+004  2.5275155E+012  8.4337828E-001  1.0547894E+016    8.0216778E+009  2.3523400E+002    0.0000000E+000  1.9076101E+019  0.0000000E+000  0.0000000E+000
  217   1.2331464E+004  2.7293145E+012  8.4331345E-001  1.0540683E+016    8.0236398E+009  4.0235950E+002    0.0000000E+000  1.9598789E+019  0.0000000E+000  0.0000000E+000
  215   1.2326797E+004  2.9472252E+012  8.4324863E-001  1.0533474E+016    8.0264964E+009  4.1257774E+002    0.0000000E+000  2.0020939E+019  0.0000000E+000  0.0000000E+000
  213   1.2322130E+004  3.1825341E+012  8.4318381E-001  1.0526268E+016    8.0293626E+009  4.2340244E+002    0.0000000E+000  2.0468212E+019  0.0000000E+000  0.0000000E+000
  211   1.2317463E+004  3.4366303E+012  8.4311900E-001  1.0519065E+016    8.0322385E+009  4.3488045E+002    0.0000000E+000  2.0942420E+019  0.0000000E+000  0.0000000E+000
  209   1.2312796E+004  3.7110137E+012  8.4305419E-001  1.0938473E+016    8.0351242E+009  4.4634985E+002    0.0000000E+000  2.1445561E+019  0.0000000E+000  0.0000000E+000
  207   1.2307725E+004  4.0073041E+012  8.4298336E-001  1.1468799E+016    8.0382707E+009  4.5913936E+002    0.0000000E+000  2.1980108E+019  0.0000000E+000  0.0000000E+000
  205   1.2302629E+004  4.3272505E+012  8.4291216E-001  1.1460204E+016    8.0414431E+009  4.7274472E+002    0.0000000E+000  2.2548262E+019  0.0000000E+000  0.0000000E+000
  203   1.2297533E+004  4.6727418E+012  8.4284097E-001  1.1451612E+016    8.0446259E+009  4.8724064E+002    0.0000000E+000  2.3152708E+019  0.0000000E+000  0.0000000E+000
  201   1.2292437E+004  5.0458174E+012  8.4276979E-001  1.1443023E+016    8.0478194E+009  5.0270852E+002    0.0000000E+000  2.3796435E+019  0.0000000E+000  0.0000000E+000
  199   1.2287341E+004  5.4486796E+012  8.4269862E-001  1.1434438E+016    8.0510238E+009  5.1923986E+002    0.0000000E+000  2.4482757E+019  0.0000000E+000  0.0000000E+000
  197   1.2282245E+004  5.8837067E+012  8.4262744E-001  1.1425857E+016    8.0542393E+009  5.2610278E+002    0.0000000E+000  2.5215354E+019  0.0000000E+000  0.0000000E+000
  195   1.2276236E+004  6.3534667E+012  8.4254321E-001  1.5677525E+016    8.0579951E+009  5.2352528E+002    0.0000000E+000  2.6006641E+019  0.0000000E+000  0.0000000E+000
  193   1.2269163E+004  6.8607327E+012  8.4244376E-001  1.5829508E+016    8.0622876E+009  5.4281080E+002    0.0000000E+000  2.6886683E+019  0.0000000E+000  0.0000000E+000
  191   1.2262089E+004  7.4084993E+012  8.4234433E-001  1.5812949E+016    8.0665924E+009  5.6376242E+002    0.0000000E+000  2.7830874E+019  0.0000000E+000  0.0000000E+000
  189   1.2255016E+004  8.0000000E+012  8.4224490E-001  1.5796399E+016    8.0709110E+009  5.8655736E+002    0.0000000E+000  2.8845450E+019  0.0000000E+000  0.0000000E+000
  187   1.2247942E+004  8.6387266E+012  8.4214549E-001  1.5779858E+016    8.0752448E+009  6.1103181E+002    0.0000000E+000  2.9937395E+019  0.0000000E+000  0.0000000E+000
  185   1.2240483E+004  9.3284497E+012  8.4204048E-001  1.8731490E+016    8.0798360E+009  6.3912927E+002    0.0000000E+000  3.1114863E+019  0.0000000E+000  0.0000000E+000
  183   1.2231515E+004  1.0073241E+013  8.4191352E-001  1.9956975E+016    8.0853900E+009  6.6964727E+002    0.0000000E+000  3.2386019E+019  0.0000000E+000  0.0000000E+000
  181   1.2222547E+004  1.0877497E+013  8.4178657E-001  1.9930339E+016    8.0909772E+009  7.0137545E+002    0.0000000E+000  3.3759210E+019  0.0000000E+000  0.0000000E+000
  179   1.2213580E+004  1.1745965E+013  8.4165965E-001  1.9903722E+016    8.0965894E+009  7.3606335E+002    0.0000000E+000  3.5246848E+019  0.0000000E+000  0.0000000E+000
  177   1.2204612E+004  1.2683773E+013  8.4153275E-001  1.9877123E+016    8.1022284E+009  7.7201191E+002    0.0000000E+000  3.6861264E+019  0.0000000E+000  0.0000000E+000
  175   1.2194944E+004  1.3696456E+013  8.4139549E-001  2.3658806E+016    8.1083366E+009  8.1210488E+002    0.0000000E+000  3.8616979E+019  0.0000000E+000  0.0000000E+000
  173   1.2183932E+004  1.4789992E+013  8.4123834E-001  2.4331737E+016    8.1153234E+009  8.3631161E+002    0.0000000E+000  4.0530215E+019  0.0000000E+000  0.0000000E+000
  171   1.2172921E+004  1.5970837E+013  8.4108121E-001  2.4291523E+016    8.1222118E+009  8.8753860E+002    0.0000000E+000  4.2651985E+019  0.0000000E+000  0.0000000E+000
  169   1.2161909E+004  1.7245962E+013  8.4092412E-001  2.4251344E+016    8.1291514E+009  9.4090891E+002    0.0000000E+000  4.4980572E+019  0.0000000E+000  0.0000000E+000
  167   1.2150897E+004  1.8622894E+013  8.4076706E-001  2.4902145E+016    8.1361257E+009  9.9697311E+002    0.0000000E+000  4.7533800E+019  0.0000000E+000  0.0000000E+000
  165   1.2138439E+004  2.0109761E+013  8.4058814E-001  2.9137035E+016    8.1440597E+009  1.0617114E+003    0.0000000E+000  5.0339677E+019  0.0000000E+000  0.0000000E+000
  163   1.2125162E+004  2.1715341E+013  8.4039690E-001  2.9078376E+016    8.1525596E+009  1.1334049E+003    0.0000000E+000  5.3427203E+019  0.0000000E+000  0.0000000E+000
  161   1.2111885E+004  2.3449112E+013  8.4020570E-001  2.9019777E+016    8.1611084E+009  1.2131841E+003    0.0000000E+000  5.6828574E+019  0.0000000E+000  0.0000000E+000
  159   1.2098608E+004  2.5321308E+013  8.4001455E-001  2.8961241E+016    8.1697096E+009  1.3020620E+003    0.0000000E+000  6.0580653E+019  0.0000000E+000  0.0000000E+000
  157   1.2085331E+004  2.7342982E+013  8.3982343E-001  3.1705691E+016    8.1783667E+009  1.3902156E+003    0.0000000E+000  6.4724326E+019  0.0000000E+000  0.0000000E+000
  155   1.2069462E+004  2.9526069E+013  8.3959238E-001  3.4490102E+016    8.1887488E+009  1.4993913E+003    0.0000000E+000  6.9308021E+019  0.0000000E+000  0.0000000E+000
  153   1.2053580E+004  3.1883454E+013  8.3936119E-001  3.4405804E+016    8.1992151E+009  1.8810013E+003    0.0000000E+000  7.4378019E+019  0.0000000E+000  0.0000000E+000
  151   1.2037697E+004  3.4429056E+013  8.3913006E-001  3.4321612E+016    8.2111735E+009  1.7445147E+003    0.0000000E+000  7.8696495E+019  0.0000000E+000  0.0000000E+000
  149   1.2021815E+004  3.7177900E+013  8.3889899E-001  3.4237527E+016    8.2218659E+009  1.8891531E+003    0.0000000E+000  8.5031159E+019  0.0000000E+000  0.0000000E+000
  147   1.2004722E+004  4.0146214E+013  8.3864900E-001  4.0195277E+016    8.2334364E+009  2.0445470E+003    0.0000000E+000  9.2094909E+019  0.0000000E+000  0.0000000E+000
  145   1.1985633E+004  4.3351521E+013  8.3836778E-001  4.0918139E+016    8.2463838E+009  2.2301775E+003    0.0000000E+000  9.9975990E+019  0.0000000E+000  0.0000000E+000
  143   1.1966544E+004  4.6812743E+013  8.3808666E-001  4.0795557E+016    8.2594076E+009  2.4388859E+003    0.0000000E+000  1.0876672E+020  0.0000000E+000  0.0000000E+000
  141   1.1947455E+004  5.0550311E+013  8.3780563E-001  4.0673163E+016    8.2725130E+009  2.6736903E+003    0.0000000E+000  1.1857006E+020  0.0000000E+000  0.0000000E+000
  139   1.1928366E+004  5.4586289E+013  8.3752469E-001  4.2952266E+016    8.2857064E+009  2.9071649E+003    0.0000000E+000  1.2949610E+020  0.0000000E+000  0.0000000E+000
  137   1.1906323E+004  5.8944504E+013  8.3719644E-001  4.8120601E+016    8.3009721E+009  3.1940918E+003    0.0000000E+000  1.4166523E+020  0.0000000E+000  0.0000000E+000
  135   1.1883590E+004  6.3650682E+013  8.3685726E-001  4.7944712E+016    8.3168169E+009  3.5213211E+003    0.0000000E+000  1.5519371E+020  0.0000000E+000  0.0000000E+000
  133   1.1860858E+004  6.8732605E+013  8.3651822E-001  4.7769148E+016    8.3327906E+009  3.8886853E+003    0.0000000E+000  1.7020101E+020  0.0000000E+000  0.0000000E+000
  131   1.1838125E+004  7.4220273E+013  8.3617932E-001  4.7593909E+016    8.3489045E+009  4.6252287E+003    0.0000000E+000  1.8680429E+020  0.0000000E+000  0.0000000E+000
  129   1.1813694E+004  8.0146081E+013  8.3581348E-001  5.7486306E+016    8.3676981E+009  4.4930106E+003    0.0000000E+000  1.9937949E+020  0.0000000E+000  0.0000000E+000
  127   1.1784682E+004  8.6545010E+013  8.3537483E-001  6.0207612E+016    8.3882573E+009  4.9628913E+003    0.0000000E+000  2.1908973E+020  0.0000000E+000  0.0000000E+000
  125   1.1755671E+004  9.3454836E+013  8.3493640E-001  5.9917237E+016    8.4089939E+009  5.4869063E+003    0.0000000E+000  2.4075718E+020  0.0000000E+000  0.0000000E+000
  123   1.1726659E+004  1.0091635E+014  8.3449820E-001  5.9627566E+016    8.4299275E+009  6.0719121E+003    0.0000000E+000  2.6447840E+020  0.0000000E+000  0.0000000E+000
  121   1.1697647E+004  1.0897359E+014  8.3406024E-001  7.1084143E+016    8.4510857E+009  6.5507692E+003    0.0000000E+000  2.9032168E+020  0.0000000E+000  0.0000000E+000
  119   1.1656946E+004  1.1767413E+014  8.3343703E-001  8.3004164E+016    8.4806330E+009  7.2558883E+003    0.0000000E+000  3.1831055E+020  0.0000000E+000  0.0000000E+000
  117   1.1616077E+004  1.2706933E+014  8.3281163E-001  8.2417195E+016    8.5107072E+009  8.1379944E+003    0.0000000E+000  3.4958126E+020  0.0000000E+000  0.0000000E+000
  115   1.1575208E+004  1.3721465E+014  8.3218669E-001  8.1832309E+016    8.5414214E+009  8.9573812E+003    0.0000000E+000  3.8553968E+020  0.0000000E+000  0.0000000E+000
  113   1.1526545E+004  1.4816999E+014  8.3143991E-001  1.4441083E+017    8.5784206E+009 -3.0027293E+005    0.0000000E+000  4.2132825E+020  0.0000000E+000  0.0000000E+000
  111   1.1442392E+004  1.6000000E+014  8.3013659E-001  1.4475381E+017    7.7335377E+009 -1.0477991E+004    1.2861197E+028  1.1823230E+021  0.0000000E+000  0.0000000E+000
  109   1.1373252E+004  1.6957992E+014  8.2906732E-001  1.3432075E+017    7.7269142E+009 -8.2479678E+003    1.3226347E+028  1.2724766E+021  0.0000000E+000  0.0000000E+000
  107   1.1303261E+004  1.7880869E+014  8.2798181E-001  1.3425023E+017    7.7245517E+009 -6.1462092E+003    1.3539683E+028  1.3593682E+021  0.0000000E+000  0.0000000E+000
  105   1.1232392E+004  1.8693260E+014  8.2687246E-001  1.3415996E+017    7.7259382E+009 -4.8611410E+003    1.3795937E+028  1.4357881E+021  0.0000000E+000  0.0000000E+000
  103   1.1160617E+004  1.9516026E+014  8.2575046E-001  1.3406414E+017    7.7295380E+009 -3.6185440E+003    1.4029967E+028  1.5131585E+021  0.0000000E+000  0.0000000E+000
  101   1.1087908E+004  2.0349511E+014  8.2461540E-001  1.3396680E+017    7.7351761E+009 -7.9521692E+002    1.4243389E+028  1.5914385E+021  0.0000000E+000  0.0000000E+000
   99   1.1014232E+004  2.1171233E+014  8.2346464E-001  1.3385843E+017    7.7449095E+009 -1.8135952E+003    1.4489639E+028  1.6561193E+021  7.0429245E+018  0.0000000E+000
   97   1.0939557E+004  2.1881436E+014  8.2228812E-001  1.3372807E+017    7.7536106E+009 -2.0184116E+003    1.4709894E+028  1.7314397E+021  4.9637101E+019  0.0000000E+000
   95   1.0863848E+004  2.2601472E+014  8.2109703E-001  1.3358915E+017    7.7623226E+009 -1.7809532E+003    1.4916838E+028  1.8045725E+021  1.1064318E+020  0.0000000E+000
   93   1.0787069E+004  2.3331686E+014  8.1989086E-001  1.3344905E+017    7.7716037E+009 -1.3511703E+003    1.5113613E+028  1.8773903E+021  1.8187277E+020  0.0000000E+000
   91   1.0709182E+004  2.4072440E+014  8.1866909E-001  1.3330262E+017    7.7816490E+009 -8.3507441E+002    1.5300944E+028  1.9505114E+021  2.5962004E+020  0.0000000E+000
   89   1.0630144E+004  2.4817556E+014  8.1743076E-001  1.3315071E+017    7.7925161E+009 -9.3952412E+002    1.5478863E+028  2.0237500E+021  3.4159482E+020  0.0000000E+000
   87   1.0549914E+004  2.5462903E+014  8.1616912E-001  1.3297444E+017    7.8035586E+009 -4.7559804E+002    1.5638763E+028  2.0868515E+021  4.1402193E+020  0.0000000E+000
   85   1.0468444E+004  2.6118218E+014  8.1488998E-001  1.3279209E+017    7.8153128E+009  1.2661006E+001    1.5793492E+028  2.1508726E+021  4.8869690E+020  0.0000000E+000
   83   1.0385685E+004  2.6783896E+014  8.1359266E-001  1.3260453E+017    7.8277876E+009  5.2832013E+002    1.5942877E+028  2.2157228E+021  5.6485448E+020  0.0000000E+000
