         5       653       401       557

EOS                                                                            

  i            rad           emas         rho         pres          nb           kf(e)      kf(mu)       kf(p)       kf(n)      kf(la)      kf(S-)      kf(S0)      kf(S+)         Tc(n)       Tc(p)      Tc(la)    Durca        mstn        mstp  nSF   Acel   Aion   Zion

    0   0.000000E+00   0.000000E+00   6.528E+14   6.507E+34   3.684E-01      9.065E-01   7.314E-01   1.043E+00   2.138E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.334E+08   1.000E+00   1.000E+00   00000   5.246E-01   5.165E-01  3p2   N/A    N/A    N/A 
    1   1.514965E+03   4.817091E-03   6.456E+14   6.304E+34   3.647E-01      9.007E-01   7.243E-01   1.036E+00   2.132E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.439E+08   1.000E+00   1.000E+00   00000   5.292E-01   5.191E-01  3p2   N/A    N/A    N/A 
    2   1.908737E+03   9.567950E-03   6.413E+14   6.187E+34   3.625E-01      8.974E-01   7.201E-01   1.031E+00   2.128E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.501E+08   1.000E+00   1.000E+00   00000   5.319E-01   5.207E-01  3p2   N/A    N/A    N/A 
    3   2.184958E+03   1.423172E-02   6.378E+14   6.090E+34   3.607E-01      8.946E-01   7.167E-01   1.027E+00   2.125E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.553E+08   1.000E+00   1.000E+00   00000   5.342E-01   5.220E-01  3p2   N/A    N/A    N/A 
    4   2.404858E+03   1.902243E-02   6.346E+14   6.003E+34   3.591E-01      8.921E-01   7.135E-01   1.024E+00   2.122E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.601E+08   1.000E+00   1.000E+00   00000   5.363E-01   5.232E-01  3p2   N/A    N/A    N/A 
    5   2.590554E+03   2.372182E-02   6.316E+14   5.924E+34   3.576E-01      8.898E-01   7.106E-01   1.021E+00   2.120E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.644E+08   1.000E+00   1.000E+00   00000   5.382E-01   5.243E-01  3p2   N/A    N/A    N/A 
    6   2.752875E+03   2.843628E-02   6.289E+14   5.851E+34   3.562E-01      8.876E-01   7.079E-01   1.018E+00   2.117E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.685E+08   1.000E+00   1.000E+00   00000   5.400E-01   5.253E-01  3p2   N/A    N/A    N/A 
    7   2.898024E+03   3.265202E-02   6.264E+14   5.785E+34   3.549E-01      8.857E-01   7.055E-01   1.015E+00   2.115E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.722E+08   1.000E+00   1.000E+00   00000   5.417E-01   5.263E-01  3p2   N/A    N/A    N/A 
    8   3.029930E+03   3.771857E-02   6.238E+14   5.717E+34   3.536E-01      8.836E-01   7.029E-01   1.012E+00   2.113E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00      6.761E+08   1.000E+00   1.000E+00   00000   5.434E-01   5.272E-01  3p2   N/A    N/A    N/A 
